game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,categories,mechanics,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_reimpl_tgt,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,is_volume_sequel,is_container,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,related_id,related_title,family_related,bgg_page_fetch_status,bgg_page_snippet,bgg_description_source,bgg_description_snippet
134524,Lion Rampant: Medieval Wargaming Rules,2014.0,145,7.882805234227336,6.994545946213895,0.8882592880134403,0.787860952940326,0.09910977603390549,7.688550073200881,eligible,"[""Components: Miniature agnostic"", ""Country: England"", ""Country: France"", ""History: Hundred Years Wars"", ""History: Norman Conquest"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Osprey Wargames"", ""Theme: Vikings"", ""War Level of Command: Tactical""]","[""Daniel Mersey""]","[""Book"", ""Medieval"", ""Miniatures"", ""Wargame""]","[""Dice Rolling"", ""Line of Sight"", ""Measurement Movement"", ""Movement Template"", ""Simulation"", ""Variable Set-up""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Series: Osprey Wargames,0,0,eligible,eligible,,"title 'Lion Rampant: Medieval Wargaming Rules' year 2014.0 weight 2.09 designers ['Daniel Mersey'] n_obs 145 adj 7.88 resid 0.89 Q4 0.79 SE 0.0991 LB 7.69 hidden eligible cats ['Book', 'Medieval', 'Miniatures'] mechs ['Dice Rolling', 'Line of Sight', 'Measurement Movement'] | families ['Components: Miniature agnostic', 'Country: England', 'Country: France', 'History: Hundred Years Wars'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 3 (Game max 0 Series max 3 tokens Series: Osprey Wargames) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
139952,Clockwork Wars,2015.0,701,8.014669817024513,7.628991594575224,0.3856782224492896,0.5616288729635581,0.045075596943300024,7.926321647015645,eligible,"[""Components: Miniatures"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Theme: Steampunk""]","[""Hassan Lopez""]","[""Civilization"", ""Fantasy"", ""Territory Building"", ""Wargame""]","[""Area Majority / Influence"", ""Modular Board"", ""Secret Unit Deployment"", ""Simultaneous Action Selection"", ""Variable Player Powers"", ""Worker Placement""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Clockwork Wars' year 2015.0 weight 3.12 designers ['Hassan Lopez'] n_obs 701 adj 8.01 resid 0.39 Q4 0.56 SE 0.0451 LB 7.93 hidden eligible cats ['Civilization', 'Fantasy', 'Territory Building'] mechs ['Area Majority / Influence', 'Modular Board', 'Secret Unit Deployment'] | families ['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Theme: Steampunk'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Conquer a steampunk world using simultaneous/hidden army deployment.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Conquer a steampunk world using simultaneous/hidden army deployment.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Conquer a steampunk world using simultaneous/hidden army deployment.,games_pass2.parquet,Conquer a steampunk world using simultaneous/hidden army deployment.
145371,Three Kingdoms Redux,2014.0,1632,8.439230758831215,7.8509349435128435,0.5882958153183715,0.5149348583559501,0.029542035700730725,8.381328368857783,eligible,"[""Country: China"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Digital Implementations: Tabletopia"", ""History: Early Imperial China"", ""Misc: LongPack Games"", ""Players: Three Players Only Games"", ""Theme: Romance of the Three Kingdoms""]","[""Yeo Keng Leong"", ""Christina Ng Zhen Wei""]","[""Ancient"", ""Civilization"", ""Economic"", ""Novel-based"", ""Territory Building""]","[""Area Majority / Influence"", ""Auction / Bidding"", ""Catch the Leader"", ""Hand Management"", ""Negotiation"", ""Open Drafting"", ""Variable Player Powers"", ""Worker Placement, Different Worker Types""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Three Kingdoms Redux' year 2014.0 weight 3.98 designers ['Yeo Keng Leong', 'Christina Ng Zhen Wei'] n_obs 1632 adj 8.44 resid 0.59 Q4 0.51 SE 0.0295 LB 8.38 hidden eligible cats ['Ancient', 'Civilization', 'Economic'] mechs ['Area Majority / Influence', 'Auction / Bidding', 'Catch the Leader'] | families ['Country: China', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'History: Early Imperial China'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Overcome your foes and reunite China as a feudal lord during the Three Kingdoms era.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Overcome your foes and reunite China as a feudal lord during the Three Kingdoms era.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Overcome your foes and reunite China as a feudal lord during the Three Kingdoms era.,games_pass2.parquet,Overcome your foes and reunite China as a feudal lord during the Three Kingdoms era.
146791,Shadows of Brimstone: City of the Ancients,2014.0,3582,7.998620251969343,7.627427330006533,0.37119292196280984,0.37232229949788387,0.019940576274514687,7.959536722471294,exclude,"[""Category: Dungeon Crawler"", ""Components: Miniatures"", ""Crowdfunding: Kickstarter"", ""Game: Shadows of Brimstone"", ""History: American Old West (Wild West)"", ""Mechanism: Campaign Games"", ""Players: Games with Solitaire Rules"", ""Theme: Mining""]","[""Jason C. Hill""]","[""Adventure"", ""American West"", ""Exploration"", ""Fantasy"", ""Fighting"", ""Horror"", ""Miniatures""]","[""Cooperative Game"", ""Dice Rolling"", ""Grid Movement"", ""Modular Board"", ""Role Playing"", ""Variable Player Powers""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Game: Shadows of Brimstone,0,0,eligible,eligible,,"title 'Shadows of Brimstone: City of the Ancients' year 2014.0 weight 3.38 designers ['Jason C. Hill'] n_obs 3582 adj 8.00 resid 0.37 Q4 0.37 SE 0.0199 LB 7.96 hidden exclude cats ['Adventure', 'American West', 'Exploration'] mechs ['Cooperative Game', 'Dice Rolling', 'Grid Movement'] | families ['Category: Dungeon Crawler', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Shadows of Brimstone'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 6 (Game max 6 Series max 0 tokens Game: Shadows of Brimstone) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Co-op dungeon crawl the monster-ridden Old West mines and frozen Targa otherworld.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Co-op dungeon crawl the monster-ridden Old West mines and frozen Targa otherworld.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Co-op dungeon crawl the monster-ridden Old West mines and frozen Targa otherworld.,games_pass2.parquet,Co-op dungeon crawl the monster-ridden Old West mines and frozen Targa otherworld.
146922,Chain of Command,2013.0,174,8.37545809403745,7.53981505326564,0.8356430407718101,0.8444430938491134,0.09047443333842489,8.198128204694138,eligible,"[""Components: Miniature agnostic"", ""Country: Germany"", ""Country: Soviet Union"", ""Country: United Kingdom"", ""Country: USA"", ""Series: Skirmish Games (Too Fat Lardies)""]","[""Richard Clarke (III)""]","[""Book"", ""Miniatures"", ""Wargame"", ""World War II""]","[""Action Points"", ""Dice Rolling"", ""Line of Sight"", ""Movement Template"", ""Simulation"", ""Variable Player Powers""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Series: Skirmish Games (Too Fat Lardies),0,0,eligible,eligible,,"title 'Chain of Command' year 2013.0 weight 3.29 designers ['Richard Clarke (III)'] n_obs 174 adj 8.38 resid 0.84 Q4 0.84 SE 0.0905 LB 8.20 hidden eligible cats ['Book', 'Miniatures', 'Wargame'] mechs ['Action Points', 'Dice Rolling', 'Line of Sight'] | families ['Components: Miniature agnostic', 'Country: Germany', 'Country: Soviet Union', 'Country: United Kingdom'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 1 (Game max 0 Series max 1 tokens Series: Skirmish Games (Too Fat Lardies)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Innovative miniatures rule set, giving you command of a WW2 platoon in action!' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Innovative miniatures rule set, giving you command of a WW2 platoon in action!'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,"Innovative miniatures rule set, giving you command of a WW2 platoon in action!",games_pass2.parquet,"Innovative miniatures rule set, giving you command of a WW2 platoon in action!"
153016,Telestrations: 12 Player Party Pack,2011.0,3140,7.962493213410589,6.440024893396414,1.522468320014175,1.4669307208857738,0.02129784547950444,7.920749436270761,exclude,"[""Components: Sand Timers"", ""Game: Telestrations""]","[""(Uncredited)""]","[""Humor"", ""Party Game"", ""Real-time""]","[""Drawing"", ""Line Drawing"", ""Paper-and-Pencil""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: Telestrations,0,0,borderline,borderline,"base-title duplicate variant 'Telestrations: 12 Player Party Pack' shares prefix 'telestrations' with 2 games in pool (e.g., group max n_obs 18877 vs this 3140) — stripped base 'telestrations' indicates variant/derivative of base game (e.g., Tumblin-Dice Medium vs Tumblin' Dice, Kamisado Max vs Kamisado, Ricochet vs Ricochet Robots) — borderline (not hard without link) — not hidden standalone per Pass7 expanded base-title duplicate detection","title 'Telestrations: 12 Player Party Pack' year 2011.0 weight 1.06 designers ['(Uncredited)'] n_obs 3140 adj 7.96 resid 1.52 Q4 1.47 SE 0.0213 LB 7.92 hidden exclude cats ['Humor', 'Party Game', 'Real-time'] mechs ['Drawing', 'Line Drawing', 'Paper-and-Pencil'] | families ['Components: Sand Timers', 'Game: Telestrations'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 4 (Game max 4 Series max 0 tokens Game: Telestrations) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Let the hilarity begin as you try your best to draw and interpret sketches.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Let the hilarity begin as you try your best to draw and interpret sketches.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Let the hilarity begin as you try your best to draw and interpret sketches.,games_pass2.parquet,Let the hilarity begin as you try your best to draw and interpret sketches.
153703,Darkest Night: Necromancer Bundle,2013.0,117,7.649267383745693,6.6925937895305765,0.9566735942151166,0.9396052513015967,0.11033354315946356,7.4330136391531445,eligible,"[""Game: Darkest Night"", ""Players: Games with Solitaire Rules"", ""Series: Euro Games (Victory Point Games)"", ""Theme: Wizards""]","[""Jeremy Lennert""]","[""Adventure"", ""Fantasy"", ""Horror""]","[""Cooperative Game"", ""Dice Rolling"", ""Variable Player Powers""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Game: Darkest Night;Series: Euro Games (Victory Point Games),0,0,borderline,borderline,"family-title overlap 'Game: Darkest Night' eco 2 token 'darkes' in title 'Darkest Night: Necromancer Bundle' + not canonical base (max 1019 vs this 117) — indicates ecosystem derivative (e.g., Star Trek: Alliance vs Star Trek Attack Wing, Exceed boxes vs Exceed Fighting System) — borderline (Pass7 expanded family-title overlap, eco threshold not required)","title 'Darkest Night: Necromancer Bundle' year 2013.0 weight 2.80 designers ['Jeremy Lennert'] n_obs 117 adj 7.65 resid 0.96 Q4 0.94 SE 0.1103 LB 7.43 hidden eligible cats ['Adventure', 'Fantasy', 'Horror'] mechs ['Cooperative Game', 'Dice Rolling', 'Variable Player Powers'] | families ['Game: Darkest Night', 'Players: Games with Solitaire Rules', 'Series: Euro Games (Victory Point Games)', 'Theme: Wizards'] (1 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 6 (Game max 2 Series max 6 tokens Game: Darkest Night;Series: Euro Games (Victory Point Games)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",,,Game: Darkest Night,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
153728,Fields of Despair: France 1914-1918,2017.0,416,8.203917575497034,7.7003222355616465,0.5035953399353872,0.4786910339059496,0.05851319742029648,8.089231708553253,eligible,"[""Components: Block Wargames"", ""Country: France"", ""Country: Germany"", ""Players: Wargames with Solitaire Rules""]","[""Kurt Keckley""]","[""Wargame"", ""World War I""]","[""Dice Rolling"", ""Hexagon Grid"", ""Secret Unit Deployment"", ""Solo / Solitaire Game""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Fields of Despair: France 1914-1918' year 2017.0 weight 3.07 designers ['Kurt Keckley'] n_obs 416 adj 8.20 resid 0.50 Q4 0.48 SE 0.0585 LB 8.09 hidden eligible cats ['Wargame', 'World War I'] mechs ['Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment'] | families ['Components: Block Wargames', 'Country: France', 'Country: Germany', 'Players: Wargames with Solitaire Rules'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Advance and hold in the Western Front as the WWI unfolds amidst hard decisions.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Advance and hold in the Western Front as the WWI unfolds amidst hard decisions.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Advance and hold in the Western Front as the WWI unfolds amidst hard decisions.,games_pass2.parquet,Advance and hold in the Western Front as the WWI unfolds amidst hard decisions.
156175,Championship Formula Racing,2017.0,338,7.92592615353109,7.092451443368976,0.8334747101621138,0.7158530016586591,0.06491456418160806,7.798693607735138,eligible,"[""Digital Implementations: VASSAL"", ""Sports: Auto Racing"", ""Sports: Formula 1""]","[""Douglas Schulz""]","[""Racing"", ""Sports""]","[""Action Points"", ""Action Queue"", ""Simulation"", ""Track Movement"", ""Variable Player Powers""]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,eligible,eligible,,"title 'Championship Formula Racing' year 2017.0 weight 2.80 designers ['Douglas Schulz'] n_obs 338 adj 7.93 resid 0.83 Q4 0.72 SE 0.0649 LB 7.80 hidden eligible cats ['Racing', 'Sports'] mechs ['Action Points', 'Action Queue', 'Simulation'] | families ['Digital Implementations: VASSAL', 'Sports: Auto Racing', 'Sports: Formula 1'] (0 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Rely on skill and daring to race your Formula car to the checkered flag!' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Rely on skill and daring to race your Formula car to the checkered flag!'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Rely on skill and daring to race your Formula car to the checkered flag!,games_pass2.parquet,Rely on skill and daring to race your Formula car to the checkered flag!
156372,Heart of Crown: Fairy Garden,2013.0,304,8.435737541032188,6.851612430891995,1.5841251101401923,1.4957523247309865,0.06844846354855959,8.301578552477011,eligible,"[""Creatures: Fairies / Elves / Pixies"", ""Game: Heart of Crown"", ""Theme: Anime / Manga""]","[""ginkgo""]","[""Card Game"", ""Fantasy""]","[""Deck, Bag, and Pool Building"", ""Hand Management"", ""Open Drafting"", ""Variable Player Powers""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Game: Heart of Crown,0,0,borderline,borderline,"base-title duplicate variant 'Heart of Crown: Fairy Garden' shares prefix 'heart of crown' with 2 games in pool (e.g., group max n_obs 1063 vs this 304) — stripped base 'heart of crown' indicates variant/derivative of base game (e.g., Tumblin-Dice Medium vs Tumblin' Dice, Kamisado Max vs Kamisado, Ricochet vs Ricochet Robots) — borderline (not hard without link) — not hidden standalone per Pass7 expanded base-title duplicate detection","title 'Heart of Crown: Fairy Garden' year 2013.0 weight 2.57 designers ['ginkgo'] n_obs 304 adj 8.44 resid 1.58 Q4 1.50 SE 0.0684 LB 8.30 hidden eligible cats ['Card Game', 'Fantasy'] mechs ['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting'] | families ['Creatures: Fairies / Elves / Pixies', 'Game: Heart of Crown', 'Theme: Anime / Manga'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 2 (Game max 2 Series max 0 tokens Game: Heart of Crown) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Build an empire to Help your chosen princess to succeed the throne before your rivals' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Build an empire to Help your chosen princess to succeed the throne before your rivals'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Build an empire to Help your chosen princess to succeed the throne before your rivals,games_pass2.parquet,Build an empire to Help your chosen princess to succeed the throne before your rivals
156373,Chimera,2014.0,846,7.58545874700252,6.9715898423535165,0.6138689046490038,0.5792700344997401,0.04103130352723909,7.505037392089132,eligible,"[""Card Games: Climbing"", ""Card Games: Shedding / Stops"", ""Components: Traditional Playing Cards"", ""Players: Three Players Only Games"", ""Series: Deluxe card game (Z-Man / Filosofia)""]","[""Ralph H. Anderson""]","[""Card Game""]","[""Auction / Bidding"", ""Hand Management"", ""Ladder Climbing"", ""Team-Based Game""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Series: Deluxe card game (Z-Man / Filosofia),0,0,eligible,eligible,,"title 'Chimera' year 2014.0 weight 2.16 designers ['Ralph H. Anderson'] n_obs 846 adj 7.59 resid 0.61 Q4 0.58 SE 0.0410 LB 7.51 hidden eligible cats ['Card Game'] mechs ['Auction / Bidding', 'Hand Management', 'Ladder Climbing'] | families ['Card Games: Climbing', 'Card Games: Shedding / Stops', 'Components: Traditional Playing Cards', 'Players: Three Players Only Games'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 9 (Game max 0 Series max 9 tokens Series: Deluxe card game (Z-Man / Filosofia)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Three-player climbing/shedding card game of two vs one.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Three-player climbing/shedding card game of two vs one.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Three-player climbing/shedding card game of two vs one.,games_pass2.parquet,Three-player climbing/shedding card game of two vs one.
158600,Hanamikoji,2013.0,19235,7.771460626531826,7.283593858483105,0.487866768048721,0.44471048115719736,0.008605069860808416,7.754594689604641,exclude,"[""Card Games: Lane Battler"", ""Card Games: Outplay"", ""Characters: Hello Kitty"", ""Cities: Kyoto (Japan)"", ""Containers: Magnetic Flip Box"", ""Country: Japan"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Board Game Arena"", ""Game: Hanamikoji"", ""Misc: LongPack Games"", ""Players: Two-Player Only Games"", ""Series: Mini Games (IELLO)"", ""Series: Two-player games (Kosmos)"", ""Theme: Geisha""]","[""Kota Nakayama (\u4e2d\u5c71 \u5b8f\u592a)""]","[""Card Game"", ""Medieval""]","[""Area Majority / Influence"", ""Force Commitment"", ""Hand Management"", ""I Cut, You Choose"", ""Open Drafting"", ""Race""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Game: Hanamikoji;Series: Mini Games (IELLO);Series: Two-player games (Kosmos),0,0,borderline,borderline,"established-series/ecosystem derivative via families ['Game: Hanamikoji'] eco 53 (≥12, like System: CATAN 40/Series: Unlock 47/Game: Hitster/Exceed) + title contains family token True + BGG page attempted webfetch https://boa — no version/contained link, but technically standalone but not genuinely hidden to modern hobby audience — borderline medium (Pass7 expanded threshold 12 vs 15)","title 'Hanamikoji' year 2013.0 weight 1.67 designers ['Kota Nakayama (中山 宏太)'] n_obs 19235 adj 7.77 resid 0.49 Q4 0.44 SE 0.0086 LB 7.75 hidden exclude cats ['Card Game', 'Medieval'] mechs ['Area Majority / Influence', 'Force Commitment', 'Hand Management'] | families ['Card Games: Lane Battler', 'Card Games: Outplay', 'Characters: Hello Kitty', 'Cities: Kyoto (Japan)'] (1 Game: 2 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 53 (Game max 3 Series max 53 tokens Game: Hanamikoji;Series: Mini Games (IELLO);Series: Two-player games (Kosmos)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Win the favor of the geishas through careful speculation and bold moves.' | borderline: ecosystem eco 53 contains family token True | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Win the favor of the geishas through careful speculation and bold moves.'",,,Game: Hanamikoji,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Win the favor of the geishas through careful speculation and bold moves.,games_pass2.parquet,Win the favor of the geishas through careful speculation and bold moves.
