a,b,pearson,spearman,jaccard_top1,jaccard_top5,jaccard_top10
Q1_core_ns|wls_n|adj,Q3b|wls_n|adj,0.9625977854325088,0.9507961258901738,0.5614973262032086,0.6114160263446762,0.6552112676056338
Q1_core_ns|wls_n|adj,Q3|gls_eff|adj,0.9178044815365802,0.8915463119642529,0.3333333333333333,0.436399217221135,0.5082135523613963
Q1_core_ns|wls_n|adj,Q3|ols|adj,0.9176995355920644,0.8914138355919757,0.3333333333333333,0.436399217221135,0.5074397126731657
Q1_core_ns|wls_n|adj,Q3|wls_n|adj,0.9397794664288389,0.9190470644105189,0.3904761904761905,0.49795918367346936,0.5561440677966102
Q1_core_ns|wls_n|adj,Q4_mechanics_ns|ols|adj,0.9213422024993995,0.901391977318155,0.47474747474747475,0.4709418837675351,0.5487612018977333
Q1_core_ns|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.9504108916170615,0.9355908450758418,0.47474747474747475,0.5617021276595745,0.6054644808743169
Q1_core_ns|wls_n|adj,Q4|gls_eff|adj,0.9182251821221155,0.8969875345635969,0.4527363184079602,0.45490584737363726,0.5294117647058824
Q1_core_ns|wls_n|adj,Q4|ols|adj,0.9181109172496801,0.896843703256288,0.4527363184079602,0.45490584737363726,0.5286160249739854
Q1_core_ns|wls_n|adj,Q4|wls_n|adj,0.9459161915948404,0.9295298978802893,0.48223350253807107,0.5485232067510548,0.5898268398268398
Q1|ols|adj,Q1|wls_n|adj,0.9869454765776365,0.9823636667640044,0.6976744186046512,0.7270588235294118,0.7795275590551181
Q1|ols|adj,Q2_structure_ns|ols|adj,0.9448293784648963,0.927383827260497,0.424390243902439,0.4798387096774194,0.5686065136145222
Q1|ols|adj,Q2_structure_ns|wls_n|adj,0.950850718418202,0.9338790095870414,0.4527363184079602,0.51340206185567,0.6019629225736096
Q1|ols|adj,Q2|ols|adj,0.9894427138302337,0.9874695309127971,0.6590909090909091,0.7434679334916865,0.7936507936507936
Q1|ols|adj,Q2|wls_n|adj,0.9825703127482035,0.9769602376006249,0.6132596685082873,0.7049941927990708,0.758228605625374
Q1|ols|adj,Q3_categories_ns|gls_eff|adj,0.910907328117485,0.880633780532555,0.38388625592417064,0.44346116027531957,0.5278211128445138
Q1|ols|adj,Q3_categories_ns|ols|adj,0.9107666983290602,0.8804500412076155,0.38388625592417064,0.44204322200392926,0.5278211128445138
Q1|ols|adj,Q3_categories_ns|wls_n|adj,0.9336261728768793,0.9094463034431847,0.4174757281553398,0.5087358684480987,0.594139989148128
Q1|ols|adj,Q3b_6band|ols|adj,0.907492563462459,0.8754010334150796,0.3644859813084112,0.4463054187192118,0.5254413291796469
Q1|ols|adj,Q3b_6band|wls_n|adj,0.9385081657471155,0.9156617644301775,0.5129533678756477,0.540398740818468,0.618732782369146
Q1|ols|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9085209647972022,0.8773939494157096,0.37089201877934275,0.44346116027531957,0.5254413291796469
Q1|ols|adj,Q3b_flex_volume_ns|ols|adj,0.9083790228847938,0.8772153669938673,0.37089201877934275,0.44346116027531957,0.5246497145822522
Q1|ols|adj,Q3b_flex_volume_ns|wls_n|adj,0.9319437852589355,0.9071695241309279,0.46733668341708545,0.5056410256410256,0.5924119241192412
Q1|ols|adj,Q3b|gls_eff|adj,0.9085209647972022,0.8773939494157096,0.37089201877934275,0.44346116027531957,0.5254413291796469
Q1|ols|adj,Q3b|ols|adj,0.9083790228847938,0.8772153669938673,0.37089201877934275,0.44346116027531957,0.5246497145822522
Q1|ols|adj,Q3b|wls_n|adj,0.9319437852589355,0.9071695241309279,0.46733668341708545,0.5056410256410256,0.5924119241192412
Q1|ols|adj,Q3|gls_eff|adj,0.9584440316608626,0.945106693130769,0.5531914893617021,0.590465872156013,0.6542792792792793
Q1|ols|adj,Q3|ols|adj,0.9583846811328003,0.945030199441046,0.5531914893617021,0.590465872156013,0.6542792792792793
Q1|ols|adj,Q3|wls_n|adj,0.9640250218119846,0.9526401245339231,0.5208333333333334,0.6383928571428571,0.673120728929385
Q1|ols|adj,Q4_mechanics_ns|ols|adj,0.8927376086188268,0.8590537356337618,0.38388625592417064,0.42524271844660194,0.5113168724279835
Q1|ols|adj,Q4_mechanics_ns|wls_n|adj,0.9228417983278697,0.8960482802238833,0.3904761904761905,0.49490835030549896,0.5669333333333333
Q1|ols|adj,Q4|gls_eff|adj,0.8904757057710587,0.856140057356819,0.38388625592417064,0.4156219864995178,0.5012774655084312
Q1|ols|adj,Q4|ols|adj,0.8903391717529977,0.8559656631651678,0.38388625592417064,0.4142581888246628,0.5005107252298263
Q1|ols|adj,Q4|wls_n|adj,0.9210579002286633,0.8938275039114707,0.39712918660287083,0.4903553299492386,0.5669333333333333
Q1|wls_n|adj,Q2_structure_ns|ols|adj,0.9324950812136487,0.9106366322651267,0.37735849056603776,0.4709418837675351,0.5471300684570827
Q1|wls_n|adj,Q2_structure_ns|wls_n|adj,0.9621761083911499,0.948175914922189,0.47474747474747475,0.587027027027027,0.6468609865470852
Q1|wls_n|adj,Q2|ols|adj,0.9765260107474502,0.9700956192823357,0.544973544973545,0.6256921373200443,0.6972848064702484
Q1|wls_n|adj,Q2|wls_n|adj,0.9947650611494273,0.9938023727485941,0.727810650887574,0.8258706467661692,0.8713375796178344
Q1|wls_n|adj,Q3_categories_ns|gls_eff|adj,0.8990646045330639,0.8661190816833081,0.3394495412844037,0.42248062015503873,0.48234106962663975
Q1|wls_n|adj,Q3_categories_ns|ols|adj,0.8988770731335356,0.8658777690920224,0.3394495412844037,0.42110358180058083,0.48234106962663975
Q1|wls_n|adj,Q3_categories_ns|wls_n|adj,0.9383883748021058,0.9159909022790667,0.424390243902439,0.5534391534391534,0.5984766050054406
Q1|wls_n|adj,Q3b_6band|ols|adj,0.8954023498251168,0.8606446086409,0.32727272727272727,0.416988416988417,0.4801007556675063
Q1|wls_n|adj,Q3b_6band|wls_n|adj,0.9442676066199863,0.9232893804896192,0.5129533678756477,0.5973884657236126,0.6322222222222222
Q1|wls_n|adj,Q3b_flex_volume_ns|gls_eff|adj,0.8965385162910737,0.8625704862240055,0.32727272727272727,0.4156219864995178,0.4808467741935484
Q1|wls_n|adj,Q3b_flex_volume_ns|ols|adj,0.8963484745818181,0.8623312298361907,0.32727272727272727,0.4156219864995178,0.4801007556675063
Q1|wls_n|adj,Q3b_flex_volume_ns|wls_n|adj,0.9376639887823622,0.9148252617308574,0.44554455445544555,0.5583864118895966,0.5993467610234078
Q1|wls_n|adj,Q3b|gls_eff|adj,0.8965385162910737,0.8625704862240055,0.32727272727272727,0.4156219864995178,0.4808467741935484
Q1|wls_n|adj,Q3b|ols|adj,0.8963484745818181,0.8623312298361907,0.32727272727272727,0.4156219864995178,0.4801007556675063
Q1|wls_n|adj,Q3b|wls_n|adj,0.9376639887823622,0.9148252617308574,0.44554455445544555,0.5583864118895966,0.5993467610234078
Q1|wls_n|adj,Q3|gls_eff|adj,0.9459875550916779,0.929549057817909,0.49743589743589745,0.5550847457627118,0.6028368794326241
Q1|wls_n|adj,Q3|ols|adj,0.9458734258653193,0.9294009834169237,0.49743589743589745,0.5534391534391534,0.6019629225736096
Q1|wls_n|adj,Q3|wls_n|adj,0.9698477004357046,0.9615238134370323,0.5368421052631579,0.6625141562853907,0.7022016222479722
Q1|wls_n|adj,Q4_mechanics_ns|ols|adj,0.8810833445973547,0.8462253473701646,0.3394495412844037,0.4074784276126558,0.47342026078234706
Q1|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.9240280587278964,0.8986782395833022,0.3904761904761905,0.5244029075804777,0.5544973544973545
Q1|wls_n|adj,Q4|gls_eff|adj,0.8787080996639308,0.843018767951097,0.3394495412844037,0.40210124164278893,0.46241911398705826
Q1|wls_n|adj,Q4|ols|adj,0.878532912818454,0.8427959063389004,0.3394495412844037,0.40210124164278893,0.4616915422885572
Q1|wls_n|adj,Q4|wls_n|adj,0.9230646643623983,0.89735321270703,0.39712918660287083,0.5180972078593589,0.5512143611404435
Q2_structure_ns|ols|adj,Q2_structure_ns|wls_n|adj,0.9816166459720645,0.975594084863569,0.6497175141242938,0.6854190585533869,0.710128055878929
Q2_structure_ns|ols|adj,Q2|ols|adj,0.9549106433937813,0.939128397154568,0.47474747474747475,0.525987525987526,0.5993467610234078
Q2_structure_ns|ols|adj,Q2|wls_n|adj,0.9389790930548567,0.9165393837764506,0.39712918660287083,0.48582995951417,0.5711229946524065
Q2_structure_ns|ols|adj,Q3_categories_ns|gls_eff|adj,0.9640060683311135,0.9519526596968981,0.6222222222222222,0.6149614961496149,0.681740125930166
Q2_structure_ns|ols|adj,Q3_categories_ns|ols|adj,0.9639483266374033,0.9518768402078717,0.6222222222222222,0.6149614961496149,0.681740125930166
Q2_structure_ns|ols|adj,Q3_categories_ns|wls_n|adj,0.9635130496128059,0.950927243570139,0.5698924731182796,0.6185226019845645,0.6617647058823529
Q2_structure_ns|ols|adj,Q3b_6band|ols|adj,0.9596974221269701,0.9451465553664706,0.5783783783783784,0.6043715846994535,0.6674233825198638
Q2_structure_ns|ols|adj,Q3b_6band|wls_n|adj,0.9524577143273323,0.9360050774342547,0.5368421052631579,0.5836030204962244,0.6304106548279689
Q2_structure_ns|ols|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9609232288348214,0.9473424891396262,0.5783783783783784,0.6026200873362445,0.6712172923777019
Q2_structure_ns|ols|adj,Q3b_flex_volume_ns|ols|adj,0.9608656323927612,0.9472698309959762,0.5783783783783784,0.6026200873362445,0.6702671972711768
Q2_structure_ns|ols|adj,Q3b_flex_volume_ns|wls_n|adj,0.9583944078426916,0.9440479230924256,0.5869565217391305,0.6026200873362445,0.6404243439419319
Q2_structure_ns|ols|adj,Q3b|gls_eff|adj,0.9609232288348214,0.9473424891396262,0.5783783783783784,0.6026200873362445,0.6712172923777019
Q2_structure_ns|ols|adj,Q3b|ols|adj,0.9608656323927612,0.9472698309959762,0.5783783783783784,0.6026200873362445,0.6702671972711768
Q2_structure_ns|ols|adj,Q3b|wls_n|adj,0.9583944078426916,0.9440479230924256,0.5869565217391305,0.6026200873362445,0.6404243439419319
Q2_structure_ns|ols|adj,Q3|gls_eff|adj,0.9186510259631797,0.8922529403556473,0.37089201877934275,0.4463054187192118,0.515214027849407
Q2_structure_ns|ols|adj,Q3|ols|adj,0.9186041639834952,0.892195688462268,0.37089201877934275,0.4463054187192118,0.515214027849407
Q2_structure_ns|ols|adj,Q3|wls_n|adj,0.9198600227820812,0.8923208774126518,0.38388625592417064,0.4392156862745098,0.519917227108122
Q2_structure_ns|ols|adj,Q4_mechanics_ns|ols|adj,0.9448664795636892,0.9280809875453332,0.544973544973545,0.5853131749460043,0.6322222222222222
Q2_structure_ns|ols|adj,Q4_mechanics_ns|wls_n|adj,0.952415581070402,0.9357798643300581,0.5129533678756477,0.6008724100327154,0.6322222222222222
Q2_structure_ns|ols|adj,Q4|gls_eff|adj,0.9417908218617693,0.9236568865240004,0.5531914893617021,0.5633652822151225,0.6160616061606161
Q2_structure_ns|ols|adj,Q4|ols|adj,0.941736196972481,0.9235866937451677,0.5531914893617021,0.5633652822151225,0.6151731720725674
Q2_structure_ns|ols|adj,Q4|wls_n|adj,0.9468371943550576,0.9283235004137815,0.49743589743589745,0.575107296137339,0.6142857142857143
Q2_structure_ns|wls_n|adj,Q2|ols|adj,0.9523762963277758,0.9353756840944705,0.4527363184079602,0.5165289256198347,0.5906876015159719
Q2_structure_ns|wls_n|adj,Q2|wls_n|adj,0.9677068166013295,0.954084516996705,0.5051546391752577,0.599128540305011,0.6693181818181818
Q2_structure_ns|wls_n|adj,Q3_categories_ns|gls_eff|adj,0.946370342326221,0.9299360849811369,0.49743589743589745,0.5436382754994742,0.5915492957746479
Q2_structure_ns|wls_n|adj,Q3_categories_ns|ols|adj,0.9462277232842371,0.9297501787280313,0.49743589743589745,0.542016806722689,0.5915492957746479
Q2_structure_ns|wls_n|adj,Q3_categories_ns|wls_n|adj,0.9738934276470437,0.9656717397708613,0.6132596685082873,0.6777142857142857,0.7151196730881495
Q2_structure_ns|wls_n|adj,Q3b_6band|ols|adj,0.9413161454097365,0.9224413294668663,0.46,0.5275754422476587,0.581270182992465
Q2_structure_ns|wls_n|adj,Q3b_6band|wls_n|adj,0.9662185774562998,0.9547451807583616,0.5698924731182796,0.6438969764837627,0.6836676217765043
Q2_structure_ns|wls_n|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9428180072862888,0.9247687149761429,0.46,0.5307612095933264,0.5829741379310345
Q2_structure_ns|wls_n|adj,Q3b_flex_volume_ns|ols|adj,0.9426791772026706,0.9245905771613061,0.46,0.5307612095933264,0.5829741379310345
Q2_structure_ns|wls_n|adj,Q3b_flex_volume_ns|wls_n|adj,0.9693389072743269,0.959292355736473,0.5956284153005464,0.6606334841628959,0.6923963133640553
Q2_structure_ns|wls_n|adj,Q3b|gls_eff|adj,0.9428180072862888,0.9247687149761429,0.46,0.5307612095933264,0.5829741379310345
Q2_structure_ns|wls_n|adj,Q3b|ols|adj,0.9426791772026706,0.9245905771613061,0.46,0.5307612095933264,0.5829741379310345
Q2_structure_ns|wls_n|adj,Q3b|wls_n|adj,0.9693389072743269,0.959292355736473,0.5956284153005464,0.6606334841628959,0.6923963133640553
Q2_structure_ns|wls_n|adj,Q3|gls_eff|adj,0.9171704919434006,0.8902931711028057,0.3456221198156682,0.44062806673209026,0.5089881869542886
Q2_structure_ns|wls_n|adj,Q3|ols|adj,0.9170517089423215,0.8901419150353745,0.3456221198156682,0.44062806673209026,0.5082135523613963
Q2_structure_ns|wls_n|adj,Q3|wls_n|adj,0.9408409356983659,0.9204905298780497,0.39712918660287083,0.491869918699187,0.5627659574468085
Q2_structure_ns|wls_n|adj,Q4_mechanics_ns|ols|adj,0.9274966645613932,0.9078466708231704,0.44554455445544555,0.5212435233160622,0.5619351408825093
Q2_structure_ns|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.9588046842525036,0.9460872032697081,0.49743589743589745,0.6096491228070176,0.6258992805755396
Q2_structure_ns|wls_n|adj,Q4|gls_eff|adj,0.9239942689698581,0.9029182234295001,0.44554455445544555,0.4964322120285423,0.5406397482957525
Q2_structure_ns|wls_n|adj,Q4|ols|adj,0.9238673613520278,0.9027542536478024,0.44554455445544555,0.4964322120285423,0.539832285115304
Q2_structure_ns|wls_n|adj,Q4|wls_n|adj,0.9540192202581308,0.9394629026606452,0.48223350253807107,0.5956521739130435,0.6125137211855104
Q2|ols|adj,Q2|wls_n|adj,0.9833161872797694,0.9773088564048504,0.6404494382022472,0.6719817767653758,0.7333333333333333
Q2|ols|adj,Q3_categories_ns|gls_eff|adj,0.9206066664843111,0.8933778199606482,0.4174757281553398,0.49490835030549896,0.5536753040719197
Q2|ols|adj,Q3_categories_ns|ols|adj,0.9204845167876493,0.893220131256296,0.4174757281553398,0.4933875890132248,0.5536753040719197
Q2|ols|adj,Q3_categories_ns|wls_n|adj,0.937133803171649,0.9134811248485196,0.4106280193236715,0.5228215767634855,0.5993467610234078
Q2|ols|adj,Q3b_6band|ols|adj,0.9171624818007686,0.8877353796908443,0.3904761904761905,0.49795918367346936,0.547945205479452
Q2|ols|adj,Q3b_6band|wls_n|adj,0.9414138154667945,0.9188676939302801,0.5051546391752577,0.5534391534391534,0.618732782369146
Q2|ols|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9181864257237637,0.8899276031360756,0.3904761904761905,0.4933875890132248,0.5487612018977333
Q2|ols|adj,Q3b_flex_volume_ns|ols|adj,0.9180621954206007,0.8897742017994049,0.3904761904761905,0.4933875890132248,0.547945205479452
Q2|ols|adj,Q3b_flex_volume_ns|wls_n|adj,0.9365473551346742,0.9123863444658376,0.4527363184079602,0.5228215767634855,0.5924119241192412
Q2|ols|adj,Q3b|gls_eff|adj,0.9181864257237637,0.8899276031360756,0.3904761904761905,0.4933875890132248,0.5487612018977333
Q2|ols|adj,Q3b|ols|adj,0.9180621954206007,0.8897742017994049,0.3904761904761905,0.4933875890132248,0.547945205479452
Q2|ols|adj,Q3b|wls_n|adj,0.9365473551346742,0.9123863444658376,0.4527363184079602,0.5228215767634855,0.5924119241192412
Q2|ols|adj,Q3|gls_eff|adj,0.9686537998666253,0.9587382566255687,0.6132596685082873,0.6643990929705216,0.7071470075537478
Q2|ols|adj,Q3|ols|adj,0.9686105802151963,0.9586837166973581,0.6132596685082873,0.6643990929705216,0.7061556329849012
Q2|ols|adj,Q3|wls_n|adj,0.9665083957440133,0.9556121019857138,0.544973544973545,0.6347438752783965,0.6943483275663207
Q2|ols|adj,Q4_mechanics_ns|ols|adj,0.902263057921547,0.8716078951837133,0.4106280193236715,0.4694694694694695,0.5350052246603971
Q2|ols|adj,Q4_mechanics_ns|wls_n|adj,0.9273655984009314,0.901094432877848,0.4106280193236715,0.5180972078593589,0.5736475629351901
Q2|ols|adj,Q4|gls_eff|adj,0.8999476666674476,0.868430383597275,0.40384615384615385,0.4694694694694695,0.522279792746114
Q2|ols|adj,Q4|ols|adj,0.8998292628880399,0.8682799659090581,0.40384615384615385,0.468,0.5214914552045572
Q2|ols|adj,Q4|wls_n|adj,0.9265088570077168,0.8997969004384776,0.4174757281553398,0.5149638802889577,0.5753351206434316
Q2|wls_n|adj,Q3_categories_ns|gls_eff|adj,0.9053190850560208,0.8723861924526753,0.3394495412844037,0.43780607247796277,0.5097636176772867
Q2|wls_n|adj,Q3_categories_ns|ols|adj,0.9051273254977388,0.8721386581599637,0.3394495412844037,0.436399217221135,0.5097636176772867
Q2|wls_n|adj,Q3_categories_ns|wls_n|adj,0.9442757551843826,0.9223049504137804,0.43137254901960786,0.5734190782422294,0.6267995570321152
Q2|wls_n|adj,Q3b_6band|ols|adj,0.9014477160595685,0.8666359973947052,0.3333333333333333,0.43359375,0.5105398457583548
Q2|wls_n|adj,Q3b_6band|wls_n|adj,0.9491894696092757,0.9286315975925201,0.5531914893617021,0.6078860898138007,0.6570783981951495
Q2|wls_n|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9026474809984842,0.868620830277165,0.3333333333333333,0.4294060370009737,0.5105398457583548
Q2|wls_n|adj,Q3b_flex_volume_ns|ols|adj,0.9024533287526819,0.868375134408193,0.3333333333333333,0.4294060370009737,0.5097636176772867
Q2|wls_n|adj,Q3b_flex_volume_ns|wls_n|adj,0.9437613476103162,0.9213118068471275,0.47474747474747475,0.5717344753747323,0.6286031042128604
Q2|wls_n|adj,Q3b|gls_eff|adj,0.9026474809984842,0.868620830277165,0.3333333333333333,0.4294060370009737,0.5105398457583548
Q2|wls_n|adj,Q3b|ols|adj,0.9024533287526819,0.868375134408193,0.3333333333333333,0.4294060370009737,0.5097636176772867
Q2|wls_n|adj,Q3b|wls_n|adj,0.9437613476103162,0.9213118068471275,0.47474747474747475,0.5717344753747323,0.6286031042128604
Q2|wls_n|adj,Q3|gls_eff|adj,0.9525686197003257,0.9372011201349719,0.5869565217391305,0.5767991407089151,0.6322222222222222
Q2|wls_n|adj,Q3|ols|adj,0.9524504626960523,0.9370471594379118,0.5869565217391305,0.575107296137339,0.6313159355913381
Q2|wls_n|adj,Q3|wls_n|adj,0.9753477314790783,0.9681320040526697,0.6043956043956044,0.6873563218390805,0.7374334713187463
Q2|wls_n|adj,Q4_mechanics_ns|ols|adj,0.887209870039503,0.8521948815906506,0.3153153153153153,0.4156219864995178,0.4997447677386422
Q2|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.9309881351071384,0.9060327967832357,0.4106280193236715,0.5339602925809822,0.5795698924731183
Q2|wls_n|adj,Q4|gls_eff|adj,0.8846863131057985,0.8487689430923785,0.3394495412844037,0.4101825168107589,0.48234106962663975
Q2|wls_n|adj,Q4|ols|adj,0.8845055607315079,0.8485374690127085,0.3394495412844037,0.4101825168107589,0.4815935451336359
Q2|wls_n|adj,Q4|wls_n|adj,0.9303266341788732,0.9049663962495335,0.424390243902439,0.5339602925809822,0.5795698924731183
Q3_categories_ns|gls_eff|adj,Q3_categories_ns|ols|adj,0.9999997951682886,0.9999996286728033,1.0,0.9972789115646259,0.998639455782313
Q3_categories_ns|gls_eff|adj,Q3_categories_ns|wls_n|adj,0.9746753664567315,0.9657243894163567,0.6043956043956044,0.6662883087400681,0.7111240535818287
Q3_categories_ns|gls_eff|adj,Q3b_6band|ols|adj,0.9949400169197372,0.9920551889356038,0.8481012658227848,0.8844672657252889,0.8489616110761485
Q3_categories_ns|gls_eff|adj,Q3b_6band|wls_n|adj,0.9618563624640619,0.9477129880098365,0.5368421052631579,0.6238938053097345,0.6627051499717035
Q3_categories_ns|gls_eff|adj,Q3b_flex_volume_ns|gls_eff|adj,0.996342555046991,0.9945836198567696,0.8481012658227848,0.8868894601542416,0.8489616110761485
Q3_categories_ns|gls_eff|adj,Q3b_flex_volume_ns|ols|adj,0.9963421804108902,0.9945833300897355,0.8481012658227848,0.8868894601542416,0.8489616110761485
Q3_categories_ns|gls_eff|adj,Q3b_flex_volume_ns|wls_n|adj,0.9691472220787721,0.9583212391620108,0.5869565217391305,0.6438969764837627,0.6836676217765043
Q3_categories_ns|gls_eff|adj,Q3b|gls_eff|adj,0.996342555046991,0.9945836198567696,0.8481012658227848,0.8868894601542416,0.8489616110761485
Q3_categories_ns|gls_eff|adj,Q3b|ols|adj,0.9963421804108902,0.9945833300897355,0.8481012658227848,0.8868894601542416,0.8489616110761485
Q3_categories_ns|gls_eff|adj,Q3b|wls_n|adj,0.9691472220787721,0.9583212391620108,0.5869565217391305,0.6438969764837627,0.6836676217765043
Q3_categories_ns|gls_eff|adj,Q3|gls_eff|adj,0.9503871076410013,0.9317842463904379,0.424390243902439,0.5517970401691332,0.5993467610234078
Q3_categories_ns|gls_eff|adj,Q3|ols|adj,0.950386942034004,0.931782993260355,0.424390243902439,0.5517970401691332,0.5993467610234078
Q3_categories_ns|gls_eff|adj,Q3|wls_n|adj,0.9297617407649591,0.9037540668524127,0.40384615384615385,0.49948927477017363,0.5619351408825093
Q3_categories_ns|gls_eff|adj,Q4_mechanics_ns|ols|adj,0.9802042909548806,0.973439794153966,0.6976744186046512,0.7476190476190476,0.7860182370820669
Q3_categories_ns|gls_eff|adj,Q4_mechanics_ns|wls_n|adj,0.9656148122321265,0.9520564703495765,0.5531914893617021,0.6475869809203143,0.6759840273816314
Q3_categories_ns|gls_eff|adj,Q4|gls_eff|adj,0.9764798346299697,0.9681365517205119,0.6976744186046512,0.7250293772032902,0.7364066193853428
Q3_categories_ns|gls_eff|adj,Q4|ols|adj,0.9764673621202966,0.9681213182390119,0.6976744186046512,0.7230046948356808,0.735380980507974
Q3_categories_ns|gls_eff|adj,Q4|wls_n|adj,0.9597221009915075,0.944153678702342,0.544973544973545,0.6203090507726269,0.6617647058823529
Q3_categories_ns|ols|adj,Q3_categories_ns|wls_n|adj,0.974552601293735,0.9655606927805174,0.6043956043956044,0.6643990929705216,0.7111240535818287
Q3_categories_ns|ols|adj,Q3b_6band|ols|adj,0.9949429015125457,0.9920573222510509,0.8481012658227848,0.8844672657252889,0.8501259445843828
Q3_categories_ns|ols|adj,Q3b_6band|wls_n|adj,0.961723085615748,0.947534756699941,0.5368421052631579,0.6220994475138122,0.6627051499717035
Q3_categories_ns|ols|adj,Q3b_flex_volume_ns|gls_eff|adj,0.9963442656624514,0.9945851722133686,0.8481012658227848,0.8844672657252889,0.8501259445843828
Q3_categories_ns|ols|adj,Q3b_flex_volume_ns|ols|adj,0.9963442804590771,0.9945854113836989,0.8481012658227848,0.8844672657252889,0.8501259445843828
Q3_categories_ns|ols|adj,Q3b_flex_volume_ns|wls_n|adj,0.9690245387464317,0.9581584670838011,0.5869565217391305,0.6420581655480985,0.6836676217765043
Q3_categories_ns|ols|adj,Q3b|gls_eff|adj,0.9963442656624514,0.9945851722133686,0.8481012658227848,0.8844672657252889,0.8501259445843828
Q3_categories_ns|ols|adj,Q3b|ols|adj,0.9963442804590771,0.9945854113836989,0.8481012658227848,0.8844672657252889,0.8501259445843828
Q3_categories_ns|ols|adj,Q3b|wls_n|adj,0.9690245387464317,0.9581584670838011,0.5869565217391305,0.6420581655480985,0.6836676217765043
Q3_categories_ns|ols|adj,Q3|gls_eff|adj,0.950314179987922,0.931688938497158,0.424390243902439,0.5517970401691332,0.5993467610234078
Q3_categories_ns|ols|adj,Q3|ols|adj,0.950314332291467,0.93168810884425,0.424390243902439,0.5517970401691332,0.5993467610234078
Q3_categories_ns|ols|adj,Q3|wls_n|adj,0.9295888017524335,0.9035276860936068,0.40384615384615385,0.49948927477017363,0.5619351408825093
Q3_categories_ns|ols|adj,Q4_mechanics_ns|ols|adj,0.9802044917318418,0.9734360391287595,0.6976744186046512,0.7497020262216925,0.7849331713244229
Q3_categories_ns|ols|adj,Q4_mechanics_ns|wls_n|adj,0.9655033628720004,0.9519047277480538,0.5531914893617021,0.6457399103139013,0.6750285062713797
Q3_categories_ns|ols|adj,Q4|gls_eff|adj,0.9764816954348646,0.9681342356099234,0.6976744186046512,0.7270588235294118,0.735380980507974
Q3_categories_ns|ols|adj,Q4|ols|adj,0.9764695816243737,0.9681194916670248,0.6976744186046512,0.7250293772032902,0.7343565525383707
Q3_categories_ns|ols|adj,Q4|wls_n|adj,0.9596095102148926,0.9440009090723932,0.544973544973545,0.6185226019845645,0.6617647058823529
Q3_categories_ns|wls_n|adj,Q3b_6band|ols|adj,0.9692508186715747,0.9575538591938056,0.544973544973545,0.6420581655480985,0.6914219919401267
Q3_categories_ns|wls_n|adj,Q3b_6band|wls_n|adj,0.9915670774672883,0.987396077809826,0.7176470588235294,0.8258706467661692,0.8466373350094281
Q3_categories_ns|wls_n|adj,Q3b_flex_volume_ns|gls_eff|adj,0.970845190206155,0.9600172262198189,0.544973544973545,0.6457399103139013,0.7022016222479722
Q3_categories_ns|wls_n|adj,Q3b_flex_volume_ns|ols|adj,0.9707258453977575,0.9598596073901642,0.544973544973545,0.6457399103139013,0.7012159814707586
Q3_categories_ns|wls_n|adj,Q3b_flex_volume_ns|wls_n|adj,0.995744981101746,0.9937876947424066,0.7914110429447853,0.8511979823455234,0.8725302740599108
Q3_categories_ns|wls_n|adj,Q3b|gls_eff|adj,0.970845190206155,0.9600172262198189,0.544973544973545,0.6457399103139013,0.7022016222479722
Q3_categories_ns|wls_n|adj,Q3b|ols|adj,0.9707258453977575,0.9598596073901642,0.544973544973545,0.6457399103139013,0.7012159814707586
Q3_categories_ns|wls_n|adj,Q3b|wls_n|adj,0.995744981101746,0.9937876947424066,0.7914110429447853,0.8511979823455234,0.8725302740599108
Q3_categories_ns|wls_n|adj,Q3|gls_eff|adj,0.9461037972710173,0.9242468310902249,0.424390243902439,0.5323590814196242,0.5993467610234078
Q3_categories_ns|wls_n|adj,Q3|ols|adj,0.9460035188059178,0.9241141317417371,0.424390243902439,0.5323590814196242,0.5984766050054406
Q3_categories_ns|wls_n|adj,Q3|wls_n|adj,0.967448887540508,0.9527948819589972,0.5208333333333334,0.6096491228070176,0.672168468981218
Q3_categories_ns|wls_n|adj,Q4_mechanics_ns|ols|adj,0.955260837216332,0.9418668413451627,0.5614973262032086,0.6185226019845645,0.6589497459062676
Q3_categories_ns|wls_n|adj,Q4_mechanics_ns|wls_n|adj,0.9848955415684078,0.9792016565366387,0.6976744186046512,0.7708082026537998,0.7806060606060606
Q3_categories_ns|wls_n|adj,Q4|gls_eff|adj,0.9514567956383231,0.9363904475063121,0.544973544973545,0.587027027027027,0.6358574610244989
Q3_categories_ns|wls_n|adj,Q4|ols|adj,0.9513397014625407,0.9362373375504184,0.544973544973545,0.5853131749460043,0.6349471341124096
Q3_categories_ns|wls_n|adj,Q4|wls_n|adj,0.9803935429162212,0.9727394599690585,0.6878612716763006,0.735224586288416,0.752983293556086
