game_id,title,primary_type,exposure_band,share_band,n_band,mean_adj_band,mean_p_band,adj_diff_vs_global
147716,Mars Attacks: The Miniatures Game,Wargame,ge20,0.411214953271028,132,,,
147721,Karnickel,Other,ALL,1.0,168,5.799673906108824,0.6848188795647916,0.0
147747,Super Fantasy: Ugly Snouts Assault,Coop,0-4,0.072790294627383,41,,,
147747,Super Fantasy: Ugly Snouts Assault,Coop,5-19,0.2391681109185442,138,,,
147747,Super Fantasy: Ugly Snouts Assault,Coop,ge20,0.6880415944540728,397,,,
147768,Five Cucumbers,Other,ALL,1.0,1478,6.355212551880191,0.653407553208705,0.0
147790,Buccaneer Bones,Other,ALL,1.0,660,6.094646633068438,0.6309600924381352,0.0
147883,Lost Legacy: Hyakunen Senso to Ryu no Miko,Other,ALL,1.0,129,7.466495051850857,0.620944335177395,0.0
147884,Ore: The Mining Game,Economic,0-4,0.0689655172413793,7,,,
147884,Ore: The Mining Game,Economic,5-19,0.1551724137931034,17,,,
147884,Ore: The Mining Game,Economic,ge20,0.7758620689655172,90,,,
147887,Allegiance: A Realm Divided,Other,ALL,1.0,301,8.1694374404753,0.6961990985532213,0.0
147889,Dig Mars,Economic,0-4,0.1111111111111111,25,,,
147889,Dig Mars,Economic,5-19,0.1511111111111111,34,,,
147889,Dig Mars,Economic,ge20,0.7377777777777778,166,,,
147930,King & Assassins,Other,ALL,1.0,1269,7.157562966624536,0.6431849505663488,0.0
147949,One Night Ultimate Werewolf,Party,0-4,0.1437892184826012,4032,,,
147949,One Night Ultimate Werewolf,Party,5-19,0.4842413006274957,13582,,,
147949,One Night Ultimate Werewolf,Party,ge20,0.371969480889903,10433,,,
147999,Händler der Karibik,Other,ALL,1.0,296,7.25331648699592,0.7682172856918136,0.0
148036,Risk: Plants vs. Zombies,Other,ALL,1.0,313,6.187682804671331,0.575279936520756,0.0
148074,Masquerade,Other,ALL,1.0,112,6.482912207175478,0.5258700656917198,0.0
148083,Dogs,Other,ALL,1.0,456,6.98457354278015,0.6901652546827992,0.0
148144,Dreaming Spires,Other,ALL,1.0,201,6.703586389207132,0.7268071426246124,0.0
148203,Dutch Blitz,Other,ALL,1.0,4187,6.8604660203730194,0.5574937240977489,0.0
148205,Penny Press,Other,ALL,1.0,1078,6.861917001412274,0.7224526027234116,0.0
148209,Slash: Romance without boundaries,Other,ALL,1.0,123,6.3791707459861104,0.465426183384115,0.0
150580,Spexxx,Other,ALL,1.0,420,6.660034315407679,0.7012775555249267,0.0
150599,Takara Island,Other,ALL,1.0,234,6.292182103474707,0.693047485147829,0.0
150605,Candy Chaser,Other,ALL,1.0,329,6.2290495085617215,0.6281685380041665,0.0
150658,Pandemic: The Cure,Coop,0-4,0.0639213851193261,682,,,
150658,Pandemic: The Cure,Coop,5-19,0.2993916705662143,3198,,,
150658,Pandemic: The Cure,Coop,ge20,0.6366869443144595,6803,,,
150761,Next War: India-Pakistan,Wargame,0-4,0.0045871559633027,0,,,
150761,Next War: India-Pakistan,Wargame,5-19,0.146788990825688,31,,,
150761,Next War: India-Pakistan,Wargame,ge20,0.8486238532110092,185,,,
150783,Antidote,Other,ALL,1.0,1484,6.529860218212073,0.5769754861660277,0.0
150811,Mega Man: The Board Game,Other,ALL,1.0,258,4.765991986184894,0.4818171432930093,0.0
150925,Hold Your Breath!,Other,ALL,1.0,199,5.667850165871327,0.618005010812549,0.0
150926,Roll Through the Ages: The Iron Age,Other,ALL,1.0,1342,7.062996887922405,0.755078382555993,0.0
150930,Mad City,Other,ALL,1.0,301,6.517108164952808,0.6826069529473419,0.0
150996,Lords of War: Templars versus Undead,Other,ALL,1.0,234,6.619674833561961,0.6290645032360197,0.0
150997,Shadows of Brimstone: Swamps of Death,Coop,0-4,0.0497165285651984,113,,,
150997,Shadows of Brimstone: Swamps of Death,Coop,5-19,0.3030963802878325,694,,,
150997,Shadows of Brimstone: Swamps of Death,Coop,ge20,0.647187091146969,1484,,,
150999,Valley of the Kings,Other,ALL,1.0,4864,7.39503898197901,0.6973324881200482,0.0
151004,Smash Up: Science Fiction Double Feature,Other,ALL,1.0,4026,7.296971505175577,0.5842545848048603,0.0
151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,Coop,0-4,0.0569692366122294,150,,,
151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,Coop,5-19,0.3080136726167869,811,,,
151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,Coop,ge20,0.6350170907709837,1672,,,
151016,Provincia Romana,Other,ALL,1.0,203,6.253754913827345,0.7219331809189206,0.0
151022,Baseball Highlights: 2045,Other,ALL,1.0,4596,7.872219007498423,0.6689731045164451,0.0
151151,Epic Resort,Other,ALL,1.0,710,6.698166929017866,0.7236561684157581,0.0
151224,Veletas,Other,ALL,1.0,115,6.981452267297329,0.7394110283555911,0.0
151247,Greed,Other,ALL,1.0,2367,7.085050977347456,0.7008917811776151,0.0
151251,Castle Crush!,Other,ALL,1.0,226,7.007147434722501,0.7185883946129789,0.0
151275,Ophir,Economic,0-4,0.0363636363636363,9,,,
151275,Ophir,Economic,5-19,0.1781818181818182,49,,,
151275,Ophir,Economic,ge20,0.7854545454545454,216,,,
151310,The Hobbit: The Desolation of Smaug,Coop,0-4,0.0412371134020618,7,,,
151310,The Hobbit: The Desolation of Smaug,Coop,5-19,0.211340206185567,41,,,
151310,The Hobbit: The Desolation of Smaug,Coop,ge20,0.7474226804123711,145,,,
151347,Millennium Blades,Other,ALL,1.0,5142,8.103470600702924,0.7777096498873116,0.0
151367,Heads Up!: Party Game,Party,0-4,0.0591133004926108,11,,,
151367,Heads Up!: Party Game,Party,5-19,0.2906403940886699,58,,,
151367,Heads Up!: Party Game,Party,ge20,0.6502463054187192,132,,,
151369,Illegal,Party,0-4,0.0136986301369863,2,,,
151369,Illegal,Party,5-19,0.2945205479452055,43,,,
151369,Illegal,Party,ge20,0.6917808219178082,101,,,
151377,Thurn und Taxis Big Box,Other,ALL,1.0,100,7.421156302716131,0.6611479155963589,0.0
151396,Bigfoot,Other,ALL,1.0,101,5.837701834203243,0.6568902363493186,0.0
151410,Cross Hares: Testing Ground,Other,ALL,1.0,141,5.843900857973782,0.5579833391180946,0.0
151446,La Fallera Calavera,Other,ALL,1.0,374,6.904130835897719,0.4184145019535826,0.0
151456,Krosmaster: Arena – Duel Pack 1,Other,ALL,1.0,139,7.187178286067627,0.6547377689102302,0.0
151467,Il était une forêt,Other,ALL,1.0,158,5.576943985786596,0.7290348197732481,0.0
151645,Jane Austen's Matchmaker,Other,ALL,1.0,156,6.622846366328647,0.6877432370965456,0.0
151683,Ars Universalis,Other,ALL,1.0,115,7.154479324502776,0.677128505770468,0.0
151684,Desert Island,Other,ALL,1.0,150,6.553103807270788,0.6694331573118829,0.0
151771,La Cosa Nostra,Other,ALL,1.0,1784,7.898957527390872,0.6208059259886729,0.0
151835,Qwixx Card Game,Other,ALL,1.0,508,6.740559059485832,0.684684116473202,0.0
151847,That's What She Said Game,Party,0-4,0.1339285714285714,29,,,
151847,That's What She Said Game,Party,5-19,0.4285714285714285,95,,,
151847,That's What She Said Game,Party,ge20,0.4375,98,,,
152053,Lagoon: Land of Druids,Other,ALL,1.0,1353,6.529494834631717,0.716383146410734,0.0
152162,Diamonds,Other,ALL,1.0,5587,7.206670993135773,0.6394969092459748,0.0
152172,Nova Aetas,Coop,0-4,0.0347222222222222,4,,,
152172,Nova Aetas,Coop,5-19,0.2638888888888889,38,,,
152172,Nova Aetas,Coop,ge20,0.7013888888888888,101,,,
152174,Pressure Cooker,Other,ALL,1.0,144,6.352078684929831,0.7230317081267628,0.0
152237,Pairs,Other,ALL,1.0,2349,6.635433410779441,0.5972615710775536,0.0
152241,Ultimate Werewolf,Party,0-4,0.1120689655172413,64,,,
152241,Ultimate Werewolf,Party,5-19,0.4448275862068965,257,,,
152241,Ultimate Werewolf,Party,ge20,0.443103448275862,256,,,
152242,Ultimate Werewolf: Deluxe Edition,Party,0-4,0.1071065989847715,210,,,
152242,Ultimate Werewolf: Deluxe Edition,Party,5-19,0.4258883248730964,838,,,
152242,Ultimate Werewolf: Deluxe Edition,Party,ge20,0.467005076142132,920,,,
152345,"La Patrie en Danger 1814: The Campaign in France, Part I",Wargame,0-4,0.0097087378640776,0,,,
152345,"La Patrie en Danger 1814: The Campaign in France, Part I",Wargame,5-19,0.0970873786407767,10,,,
152345,"La Patrie en Danger 1814: The Campaign in France, Part I",Wargame,ge20,0.8932038834951457,92,,,
152470,Fief: France 1429,Wargame,0-4,0.1341408703454464,299,,,
152470,Fief: France 1429,Wargame,5-19,0.3755047106325707,837,,,
152470,Fief: France 1429,Wargame,ge20,0.4903544190219829,1093,,,
152471,Manifest,Other,ALL,1.0,116,6.765826582370207,0.7406459700332929,0.0
152488,Funny or Die,Party,0-4,0.07,7,,,
152488,Funny or Die,Party,5-19,0.41,41,,,
152488,Funny or Die,Party,ge20,0.52,52,,,
152510,The Lord of the Rings: The Return of the King Deck-Building Game,Other,ALL,1.0,495,7.145996535856371,0.6086588405810383,0.0
152567,Basari: Das Kartenspiel,Other,ALL,1.0,413,6.967278759655701,0.7663281183352886,0.0
152757,Doodle Quest,Other,ALL,1.0,843,6.994454051942079,0.6286416557941695,0.0
152758,Penguin,Other,ALL,1.0,510,4.935223148714546,0.6540160066356422,0.0
152761,Aztack,Other,ALL,1.0,109,5.925253506633054,0.6130004901697279,0.0
152765,Thunderstone Advance: Worlds Collide,Other,ALL,1.0,803,7.957738538132572,0.6800525048178233,0.0
152767,Conquest of Speros,Other,ALL,1.0,237,6.028215493711976,0.6610194503599842,0.0
152846,The Convicted,Coop,0-4,0.0718954248366013,11,,,
152846,The Convicted,Coop,5-19,0.2418300653594771,36,,,
152846,The Convicted,Coop,ge20,0.6862745098039216,105,,,
152847,Shinobi WAT-AAH!,Other,ALL,1.0,487,6.535467665758157,0.6529206838055502,0.0
152851,Tales & Games: The Grasshopper & the Ant,Other,ALL,1.0,402,6.364419951304787,0.6645151665293707,0.0
152867,Unita,Wargame,0-4,0.2619047619047619,33,,,
152867,Unita,Wargame,5-19,0.3412698412698413,43,,,
152867,Unita,Wargame,ge20,0.3968253968253968,50,,,
152899,Pixel Tactics 3,Other,ALL,1.0,679,7.291609796189924,0.6254504523642886,0.0
152902,Fish or Cut Bait,Other,ALL,1.0,162,5.06817781172739,0.5030438847583122,0.0
148581,District-Z,Other,ALL,1.0,111,5.746341814147479,0.4838182625292502,0.0
148586,Chicago Stock Exchange,Economic,0-4,0.0797546012269938,12,,,
148586,Chicago Stock Exchange,Economic,5-19,0.1901840490797546,31,,,
148586,Chicago Stock Exchange,Economic,ge20,0.7300613496932515,119,,,
148601,1944: Race to the Rhine,Wargame,0-4,0.0689655172413793,83,,,
148601,1944: Race to the Rhine,Wargame,5-19,0.2504105090311987,305,,,
148601,1944: Race to the Rhine,Wargame,ge20,0.680623973727422,829,,,
148639,Founders of the Empire,Other,ALL,1.0,187,6.710237234185131,0.7403115989793833,0.0
148641,Yōkaï no Mori,Other,ALL,1.0,326,7.247588321971544,0.7127025964152626,0.0
148729,Maquis,Other,ALL,1.0,3902,7.652823525492877,0.5959958272071733,0.0
148740,Scotland Yard Master,Coop,0-4,0.2232704402515723,71,,,
148740,Scotland Yard Master,Coop,5-19,0.3962264150943396,125,,,
148740,Scotland Yard Master,Coop,ge20,0.3805031446540881,121,,,
148744,City of Zombies,Coop,0-4,0.0728476821192053,11,,,
148744,City of Zombies,Coop,5-19,0.3509933774834437,53,,,
148744,City of Zombies,Coop,ge20,0.5761589403973509,86,,,
148759,Time Masters,Other,ALL,1.0,265,6.623654627720937,0.7357223697698515,0.0
148764,Feuerdrachen,Other,ALL,1.0,267,6.532977030613052,0.6294862199673513,0.0
148767,Brandon the Brave,Other,ALL,1.0,533,6.590440454030835,0.577561750775968,0.0
148940,Kings Under Mountains,Other,ALL,1.0,110,5.899229708483016,0.6313372417302217,0.0
148943,Coup: Rebellion G54,Party,0-4,0.1068866571018651,297,,,
148943,Coup: Rebellion G54,Party,5-19,0.4200143472022956,1171,,,
148943,Coup: Rebellion G54,Party,ge20,0.4730989956958393,1319,,,
153938,Camel Up,Other,ALL,1.0,27358,7.294544193131771,0.5185844298987363,0.0
153991,Salvation Road,Coop,0-4,0.040133779264214,11,,,
153991,Salvation Road,Coop,5-19,0.1739130434782608,51,,,
153991,Salvation Road,Coop,ge20,0.7859531772575251,235,,,
153999,"...and then, we held hands.",Coop,0-4,0.0599288979177247,117,,,
153999,"...and then, we held hands.",Coop,5-19,0.2671406805485017,525,,,
153999,"...and then, we held hands.",Coop,ge20,0.6729304215337735,1325,,,
154003,Pagoda,Other,ALL,1.0,1598,6.947972843926845,0.6962552016029936,0.0
154008,The 7th Dwarf,Other,ALL,1.0,108,5.534830354065224,0.6946427211564923,0.0
154086,Gold West,Economic,0-4,0.0101757631822386,32,,,
154086,Gold West,Economic,5-19,0.0854147394387912,276,,,
154086,Gold West,Economic,ge20,0.90440949737897,2933,,,
154125,Pocket Battles: Confederacy vs Union,Wargame,0-4,0.0892018779342723,19,,,
154125,Pocket Battles: Confederacy vs Union,Wargame,5-19,0.2394366197183098,50,,,
154125,Pocket Battles: Confederacy vs Union,Wargame,ge20,0.6713615023474179,143,,,
154173,7 Ronin,Other,ALL,1.0,867,7.217937153819247,0.653899364396195,0.0
154182,Helios,Other,ALL,1.0,1928,7.193448505883097,0.8172234775083748,0.0
154203,Imperial Settlers,Other,ALL,1.0,24297,7.6149850908296575,0.665588340824724,0.0
154246,La Isla,Other,ALL,1.0,5692,7.261884443753332,0.7386846718795954,0.0
154259,Province,Other,ALL,1.0,1283,6.501792312881812,0.6416490054203262,0.0
154301,The Battle at Kemble's Cascade,Other,ALL,1.0,1488,6.984113476588754,0.7379094325369661,0.0
154343,Sorry! with Fire & Ice Power-ups,Other,ALL,1.0,292,4.843145028839619,0.4113985093026856,0.0
154386,Medieval Academy,Other,ALL,1.0,4091,7.288870084403592,0.6871497261009255,0.0
154428,Trekking the National Parks,Other,ALL,1.0,1155,7.110561815755763,0.5527746475047666,0.0
154432,Risk & Castle Risk,Other,ALL,1.0,269,6.3777572766767525,0.5634530452218297,0.0
154443,Madame Ching,Other,ALL,1.0,1237,6.807661320146743,0.755054610144203,0.0
154458,Akrotiri,Economic,0-4,0.0414814814814814,195,,,
154458,Akrotiri,Economic,5-19,0.2122751322751322,1002,,,
154458,Akrotiri,Economic,ge20,0.7462433862433863,3526,,,
154476,Gold Ahoy!,Other,ALL,1.0,383,5.686955637369785,0.6825765398638725,0.0
154479,Piña Pirata,Other,ALL,1.0,861,6.266286396990144,0.58999463830771,0.0
154498,Till Dawn,Other,ALL,1.0,265,6.481768428549732,0.5943277969980711,0.0
154499,Hot Tin Roof,Other,ALL,1.0,276,6.509129544750273,0.6870850574209231,0.0
154509,Kingsport Festival,Other,ALL,1.0,2419,6.977077950441543,0.7184662384120286,0.0
154510,Shadows of Malice,Coop,0-4,0.0483870967741935,20,,,
154510,Shadows of Malice,Coop,5-19,0.2050691244239631,88,,,
154510,Shadows of Malice,Coop,ge20,0.7465437788018433,324,,,
154515,Vampir Mau Mau,Other,ALL,1.0,131,6.048212802004755,0.6079220391876585,0.0
154553,Last Letter,Other,ALL,1.0,120,5.59020656993475,0.5802698253562902,0.0
154560,Adventure Time Card Wars: BMO vs. Lady Rainicorn,Other,ALL,1.0,507,6.121174255250745,0.4851964051400292,0.0
154597,Hive Pocket,Other,ALL,1.0,13227,7.834792222662318,0.5263000393628953,0.0
154600,Desperados of Dice Town,Other,ALL,1.0,849,6.315592998413165,0.6262218376665861,0.0
154602,Night of the Grand Octopus,Other,ALL,1.0,407,5.691273627759051,0.6184886667492718,0.0
154633,Clue,Other,ALL,1.0,672,5.750661688300236,0.3884082570224604,0.0
154634,Yardmaster,Other,ALL,1.0,1533,6.608164744275846,0.6015300431181643,0.0
154642,Cinelinx: A Card Game For People Who Love Movies,Other,ALL,1.0,127,5.563579101011372,0.5642270086181385,0.0
154674,Castle Assault,Wargame,0-4,0.3657407407407407,78,,,
154674,Castle Assault,Wargame,5-19,0.3148148148148148,68,,,
154674,Castle Assault,Wargame,ge20,0.3194444444444444,69,,,
154677,Ave Cesar,Other,ALL,1.0,137,6.679034922516854,0.5256218620870738,0.0
154742,Video Game High School,Other,ALL,1.0,152,6.28506458810269,0.6447553897488939,0.0
154753,Ice Cold Ice Hockey,Other,ALL,1.0,109,5.308291148648896,0.6833669008765537,0.0
154778,AssassinCon,Other,ALL,1.0,233,6.117448723891245,0.6182828209448947,0.0
154804,Naruto Shippuden Deck-Building Game,Other,ALL,1.0,215,7.022086243460763,0.6119264261486163,0.0
154809,Nippon,Economic,0-4,0.0058104588258865,28,,,
154809,Nippon,Economic,5-19,0.0542977359246643,270,,,
154809,Nippon,Economic,ge20,0.939891805249449,4691,,,
154825,Arkwright,Economic,0-4,0.0046692607003891,11,,,
154825,Arkwright,Economic,5-19,0.0649805447470817,166,,,
154825,Arkwright,Economic,ge20,0.9303501945525292,2391,,,
154857,Emergence Event,Other,ALL,1.0,181,6.727962890024834,0.6947546138235088,0.0
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",Wargame,0-4,0.0617283950617283,44,,,
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",Wargame,5-19,0.2853223593964334,207,,,
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",Wargame,ge20,0.6529492455418381,475,,,
154880,Voodoo,Party,0-4,0.2011494252873563,314,,,
154880,Voodoo,Party,5-19,0.4367816091954023,684,,,
154880,Voodoo,Party,ge20,0.3620689655172414,567,,,
154883,"Sì, Oscuro Signore! (Seconda edizione)",Party,0-4,0.2593856655290102,75,,,
154883,"Sì, Oscuro Signore! (Seconda edizione)",Party,5-19,0.4982935153583617,145,,,
154883,"Sì, Oscuro Signore! (Seconda edizione)",Party,ge20,0.2423208191126279,70,,,
154890,Click & Crack,Other,ALL,1.0,101,6.619228339529509,0.7294606052247136,0.0
154892,Loonacy,Other,ALL,1.0,673,6.326579582553492,0.5136447753386464,0.0
154895,Wizard's Academy,Coop,0-4,0.029126213592233,5,,,
154895,Wizard's Academy,Coop,5-19,0.1990291262135922,40,,,
154895,Wizard's Academy,Coop,ge20,0.7718446601941747,159,,,
154902,Diner,Other,ALL,1.0,390,6.38193454234478,0.635165039502373,0.0
154904,Easy Breezy Travel Agency,Other,ALL,1.0,234,6.049033257114239,0.6570958990003335,0.0
154905,Brew Crafters: Travel Card Game,Other,ALL,1.0,1143,6.55793206633864,0.5946269467385714,0.0
154906,Isle of Trains,Other,ALL,1.0,1717,7.09941656551521,0.7023811941494266,0.0
154910,Darklight: Memento Mori,Coop,0-4,0.0327102803738317,13,,,
154910,Darklight: Memento Mori,Coop,5-19,0.3037383177570093,130,,,
154910,Darklight: Memento Mori,Coop,ge20,0.6635514018691588,284,,,
154939,MERCS: Recon – Counter Threat,Coop,0-4,0.0666666666666666,15,,,
154939,MERCS: Recon – Counter Threat,Coop,5-19,0.2666666666666666,63,,,
154939,MERCS: Recon – Counter Threat,Coop,ge20,0.6666666666666666,160,,,
154982,Venezia 2099,Other,ALL,1.0,187,6.3480505789273165,0.6603911891441498,0.0
155020,Animals Frightening Night!,Party,0-4,0.0252100840336134,2,,,
155020,Animals Frightening Night!,Party,5-19,0.2352941176470588,27,,,
155020,Animals Frightening Night!,Party,ge20,0.7394957983193278,88,,,
155025,The Magnates: A Game of Power,Other,ALL,1.0,664,7.082170786263883,0.5906039360165485,0.0
155042,Steam Donkey,Other,ALL,1.0,325,6.937272787083874,0.7602670822391842,0.0
150484,Secrets of the Lost Tomb,Coop,0-4,0.0450097847358121,22,,,
150484,Secrets of the Lost Tomb,Coop,5-19,0.197651663405088,100,,,
150484,Secrets of the Lost Tomb,Coop,ge20,0.7573385518590998,387,,,
150485,Cat Tower,Other,ALL,1.0,998,5.930204369914728,0.5498199630384092,0.0
150533,Samurai Gardener,Other,ALL,1.0,381,6.399072613612582,0.697916034856556,0.0
150539,Big Picture Apples to Apples,Party,0-4,0.0928961748633879,16,,,
150539,Big Picture Apples to Apples,Party,5-19,0.360655737704918,65,,,
150539,Big Picture Apples to Apples,Party,ge20,0.546448087431694,100,,,
155362,Ca$h 'n Guns: Second Edition,Party,0-4,0.0944600459535358,1479,,,
155362,Ca$h 'n Guns: Second Edition,Party,5-19,0.4359203472044932,6829,,,
155362,Ca$h 'n Guns: Second Edition,Party,ge20,0.4696196068419709,7358,,,
155411,DreadBall Xtreme,Other,ALL,1.0,115,7.194208692675976,0.5906116338486163,0.0
155426,Castles of Mad King Ludwig,Other,ALL,1.0,25972,7.838043820985871,0.6481271399403862,0.0
155440,Pleasant Dreams,Other,ALL,1.0,135,5.909815253787401,0.5030479357042247,0.0
155451,Guild Ball,Other,ALL,1.0,451,8.072521343069054,0.7101845159313316,0.0
155460,The Hobbit: An Unexpected Journey Deck-Building Game,Other,ALL,1.0,398,7.07459626008766,0.6364049616032416,0.0
155463,DC Deck-Building Game: Forever Evil,Other,ALL,1.0,1396,7.284381370852771,0.6012649785482476,0.0
155464,The Walking Dead: Don't Look Back Dice Game,Other,ALL,1.0,129,5.013056463571543,0.587917351704215,0.0
155495,KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold,Other,ALL,1.0,292,6.834702978444662,0.7565572317310483,0.0
155496,Holdfast: Russia 1941-42,Wargame,0-4,0.0043668122270742,0,,,
155496,Holdfast: Russia 1941-42,Wargame,5-19,0.1353711790393013,30,,,
155496,Holdfast: Russia 1941-42,Wargame,ge20,0.8602620087336245,197,,,
155624,Specter Ops,Other,ALL,1.0,6411,7.486740325780949,0.6463885551683136,0.0
155633,Zombies Keep Out,Coop,0-4,0.0833333333333333,15,,,
155633,Zombies Keep Out,Coop,5-19,0.265625,51,,,
155633,Zombies Keep Out,Coop,ge20,0.6510416666666666,125,,,
155636,Level 7 [Invasion],Coop,0-4,0.0303030303030303,6,,,
155636,Level 7 [Invasion],Coop,5-19,0.2164502164502164,49,,,
155636,Level 7 [Invasion],Coop,ge20,0.7532467532467533,174,,,
155689,Dungeons & Dragons: Attack Wing,Other,ALL,1.0,551,7.25505081799775,0.6849263664612804,0.0
155693,Game of Thrones: Westeros Intrigue,Other,ALL,1.0,1316,5.519665346902316,0.5260922926983695,0.0
155700,Happy Birthday!,Party,0-4,0.0277777777777777,3,,,
155700,Happy Birthday!,Party,5-19,0.2013888888888889,29,,,
155700,Happy Birthday!,Party,ge20,0.7708333333333334,111,,,
155702,Quarriors! Light vs. Dark,Other,ALL,1.0,540,6.930536029817564,0.6432380346629968,0.0
155703,Evolution,Other,ALL,1.0,16899,7.355711670078156,0.6345261205951079,0.0
155708,Tiny Epic Defenders,Coop,0-4,0.0776968435657301,223,,,
155708,Tiny Epic Defenders,Coop,5-19,0.2844259451959764,820,,,
155708,Tiny Epic Defenders,Coop,ge20,0.6378772112382934,1839,,,
155802,Korrigans,Other,ALL,1.0,400,6.434256118524075,0.6824840862213051,0.0
155821,Inis,Wargame,0-4,0.3405492572322127,6969,,,
155821,Inis,Wargame,5-19,0.4658913213448006,9534,,,
155821,Inis,Wargame,ge20,0.1935594214229867,3961,,,
152952,Hawken: Real-Time Card Game,Other,ALL,1.0,230,6.435416992615588,0.5879379073124554,0.0
152955,DogFight WW1,Other,ALL,1.0,140,3.9512849597586217,0.4929969045249307,0.0
152959,The Settlers of Catan,Other,ALL,1.0,1157,7.125930852559013,0.4677822027006252,0.0
153002,Koboldbande,Coop,0-4,0.0440251572327044,6,,,
153002,Koboldbande,Coop,5-19,0.2893081761006289,46,,,
153002,Koboldbande,Coop,ge20,0.6666666666666666,106,,,
153004,Lemminge: Wer Springt Zuerst?,Other,ALL,1.0,451,7.030326325447439,0.705131431799977,0.0
153016,Telestrations: 12 Player Party Pack,Party,0-4,0.0633757961783439,198,,,
153016,Telestrations: 12 Player Party Pack,Party,5-19,0.3554140127388535,1116,,,
153016,Telestrations: 12 Player Party Pack,Party,ge20,0.5812101910828026,1825,,,
153064,Good Cop Bad Cop,Party,0-4,0.0525052505250525,174,,,
153064,Good Cop Bad Cop,Party,5-19,0.2829282928292829,942,,,
153064,Good Cop Bad Cop,Party,ge20,0.6645664566456646,2215,,,
153065,Linko,Other,ALL,1.0,5364,7.3929998917658,0.6450844874537162,0.0
153097,Heroes Wanted,Other,ALL,1.0,1534,6.882666909454679,0.7016050788422029,0.0
153103,Mensch ärgere Dich nicht: Das Kartenspiel,Other,ALL,1.0,149,6.330758890327436,0.7043789220856642,0.0
153113,Slaughterball,Other,ALL,1.0,104,7.579234827279877,0.6446816299363867,0.0
153116,Bravest Warriors Co-operative Dice Game,Coop,0-4,0.1075949367088607,16,,,
153116,Bravest Warriors Co-operative Dice Game,Coop,5-19,0.3481012658227848,54,,,
153116,Bravest Warriors Co-operative Dice Game,Coop,ge20,0.5443037974683544,86,,,
153120,Transylvania: Curses & Traitors,Other,ALL,1.0,169,5.991170105892587,0.634859335038397,0.0
153225,Pick-a-Seal,Party,0-4,0.0421052631578947,11,,,
153225,Pick-a-Seal,Party,5-19,0.312280701754386,89,,,
153225,Pick-a-Seal,Party,ge20,0.6456140350877193,184,,,
153238,Ivor the Engine,Other,ALL,1.0,404,6.814285164268101,0.7286700885611337,0.0
153292,Nobody is Perfect: Mini Edition,Party,0-4,0.0714285714285714,7,,,
153292,Nobody is Perfect: Mini Edition,Party,5-19,0.3571428571428571,39,,,
153292,Nobody is Perfect: Mini Edition,Party,ge20,0.5714285714285714,64,,,
153318,Dimension,Other,ALL,1.0,2043,7.198079499012092,0.6474389466156235,0.0
153422,Gardens,Other,ALL,1.0,659,6.796974361618936,0.6586598254357083,0.0
153425,North Wind,Other,ALL,1.0,1137,6.7539415003597245,0.677469141196474,0.0
153480,Scharfe Schoten,Other,ALL,1.0,367,7.678599050054305,0.7999747757633756,0.0
153497,This Town Ain't Big Enough for the 2-4 of Us,Other,ALL,1.0,1030,6.225482067260314,0.6322669723147264,0.0
153498,Kamisado Max,Other,ALL,1.0,155,7.6015884541196,0.6399773318091347,0.0
153507,Terra,Other,ALL,1.0,2310,7.20105033957689,0.6565726039814563,0.0
153509,Out of Mine!,Other,ALL,1.0,143,6.079440765617648,0.6321322746231468,0.0
153510,Xalapa,Other,ALL,1.0,126,7.149131436532992,0.812329074260775,0.0
153623,Limes,Other,ALL,1.0,1378,7.183514030381982,0.6954752442142731,0.0
153625,Han,Other,ALL,1.0,354,7.729112032176084,0.7614799481020038,0.0
153639,Zeppelin Attack!,Other,ALL,1.0,318,6.96069701102113,0.6831875333261628,0.0
153703,Darkest Night: Necromancer Bundle,Coop,0-4,0.0256410256410256,2,,,
153703,Darkest Night: Necromancer Bundle,Coop,5-19,0.2735042735042735,31,,,
153703,Darkest Night: Necromancer Bundle,Coop,ge20,0.7008547008547008,82,,,
153709,Pyramix,Other,ALL,1.0,656,6.57237422282698,0.5765402736541707,0.0
153723,Dr. McNinja's Legendary Showdown,Other,ALL,1.0,117,6.10592848714804,0.5135320297433207,0.0
153724,Pie Factory,Other,ALL,1.0,308,5.987890489536887,0.6509495915563172,0.0
153728,Fields of Despair: France 1914-1918,Wargame,0-4,0.0,0,,,
153728,Fields of Despair: France 1914-1918,Wargame,5-19,0.1177884615384615,48,,,
153728,Fields of Despair: France 1914-1918,Wargame,ge20,0.8822115384615384,367,,,
153737,Ships,Other,ALL,1.0,1122,7.39570345202906,0.8722254741867463,0.0
153757,Nika,Other,ALL,1.0,108,6.7725442661879365,0.7166731615694828,0.0
153815,Ghosts Love Candy,Other,ALL,1.0,210,6.592297765747318,0.6762746452715037,0.0
153830,Tic Talk,Party,0-4,0.05,5,,,
153830,Tic Talk,Party,5-19,0.15,15,,,
