game_id,n_obs,n_ref_raters,ref_penetration,hiddenness_bucket,hidden_bucket
71074,2086,2082,0.0074594780515069,borderline_1700-2500,borderline_1700-2500
71671,3984,3975,0.0142417988735543,exclude_>2500,exclude_>2500
82222,9900,9881,0.0354020665835447,exclude_>2500,exclude_>2500
82272,320,319,0.0011429267523682,eligible_<1700,eligible_<1700
82402,605,605,0.0021676197027673,eligible_<1700,eligible_<1700
82572,112,112,0.0004012783581982,eligible_<1700,eligible_<1700
82702,281,281,0.0010067787379795,eligible_<1700,eligible_<1700
82976,102,102,0.0003654499333591,eligible_<1700,eligible_<1700
83040,480,475,0.0017018501798586,eligible_<1700,eligible_<1700
83278,149,149,0.000533843530103,eligible_<1700,eligible_<1700
83330,13212,13129,0.0470391389712942,exclude_>2500,exclude_>2500
83492,164,164,0.0005875861673617,eligible_<1700,eligible_<1700
83667,1146,1146,0.0041059374865643,eligible_<1700,eligible_<1700
83919,326,321,0.001150092437336,eligible_<1700,eligible_<1700
84671,145,144,0.0005159293176834,eligible_<1700,eligible_<1700
90474,469,468,0.0016767702824713,eligible_<1700,eligible_<1700
91080,2011,1980,0.0070940281181478,borderline_1700-2500,borderline_1700-2500
91514,11428,11355,0.0406831764048325,exclude_>2500,exclude_>2500
91536,13666,13608,0.0487553205210886,exclude_>2500,exclude_>2500
98347,685,684,0.0024506642589965,eligible_<1700,eligible_<1700
98443,288,288,0.0010318586353669,eligible_<1700,eligible_<1700
98778,48881,48748,0.1746564054057927,exclude_>2500,exclude_>2500
98918,1709,1702,0.0060979979076199,borderline_1700-2500,borderline_1700-2500
99078,229,228,0.0008168880863321,eligible_<1700,eligible_<1700
99079,638,622,0.0022285280249939,eligible_<1700,eligible_<1700
99081,923,914,0.0032747180302965,eligible_<1700,eligible_<1700
99130,157,151,0.0005410092150708,eligible_<1700,eligible_<1700
99132,157,155,0.0005553405850065,eligible_<1700,eligible_<1700
99219,720,713,0.0025545666910299,eligible_<1700,eligible_<1700
99312,772,770,0.002758788712613,eligible_<1700,eligible_<1700
99808,487,486,0.0017412614471817,eligible_<1700,eligible_<1700
99875,4183,4159,0.0149010418905943,exclude_>2500,exclude_>2500
