game_id,title,split_type,n_low,n_high,mean_low_adj,mean_high_adj,diff_adj,se_diff,z,p_value,supported_ge10,supported_ge5,is_significant,n_obs_game,adj_mean_game,mean_low_raw,mean_high_raw,sd_low_adj,sd_high_adj,primary_type,weight
4270,The Far Seas,volume_10-24_vs_1000plus,5,14,6.67286808937565,7.238462875657393,0.5655947862817428,0.45994706160336307,1.2296954008361192,0.21881118972327895,False,True,False,138,7.304426846948666,7.2,7.0,0.8806429503455909,0.8889480164241703,Wargame,2.4348
4281,Freeloader,volume_10-24_vs_1000plus,10,19,5.909210667749395,5.923764954696968,0.01455428694757277,0.4157548074310097,0.0350068999502499,0.972074238882376,True,True,False,207,5.7764931209030275,6.35,4.903684210526316,1.0422962455465772,1.1045652346172183,Other,1.5909
4282,Greed,volume_10-24_vs_1000plus,18,44,5.659705304321656,5.386997479802475,-0.2727078245191805,0.3756551995054862,-0.7259524821649588,0.4678679012648779,True,True,False,469,5.614021261948628,6.202777777777778,4.607954545454545,1.2915506594818034,1.4599846239056098,Other,1.0263
4324,Risk: The Lord of the Rings,volume_10-24_vs_1000plus,585,134,5.880576866290319,6.287238598461658,0.4066617321713393,0.11931727692622715,3.4082384600746023,0.0006538372966551353,True,True,True,4707,5.98921322239079,6.269663811965812,5.4888805970149255,1.374667687711067,1.2144336739903399,Wargame,2.2695
4327,War & Sheep,volume_10-24_vs_1000plus,8,57,6.562902192350935,5.937217188985627,-0.6256850033653087,0.205592344249825,-3.043328318709228,0.0023397690538780047,False,True,True,375,5.954671017750723,7.25,5.355438596491228,0.4083695784193339,1.105025964710743,Other,1.2857
4331,Quads,volume_10-24_vs_1000plus,10,48,6.625096285824671,6.593680026861137,-0.031416258963533394,0.36806408514886413,-0.0853554047546558,0.9319788455735218,True,True,False,286,6.372028705453889,7.55,5.958333333333333,1.0485486914244477,1.106903463491081,Other,1.871
4346,"Cedar Mountain: Prelude to Bull Run, August 9, 1862",volume_10-24_vs_1000plus,13,13,7.766061215504678,7.15791073008691,-0.6081504854177675,0.4459021219700017,-1.3638654212519787,0.17260992556040478,True,True,False,224,7.282028896575726,7.980769230769231,6.661538461538462,1.1568978251231123,1.1164051921820164,Wargame,3.0968
4352,Fightball,volume_10-24_vs_1000plus,8,19,5.816233062514992,6.17164961986266,0.3554165573476684,0.6525098764058079,0.544691460159031,0.5859657392492081,False,True,False,223,6.051719743798838,6.375,5.276315789473684,1.6406948637723013,1.302459021165122,Other,2.12
4356,Monkeys on the Moon,volume_10-24_vs_1000plus,22,98,6.4335902748445415,6.645429209433279,0.21183893458873726,0.30575963758873886,0.6928283152718496,0.48841730039845266,True,True,False,754,6.531741457648465,6.9,5.8890816326530615,1.3373761884204887,1.0929907321556798,Other,2.1215
4358,The Guns of August,volume_10-24_vs_1000plus,55,24,6.466959970225652,6.4091892102320775,-0.057770759993574394,0.3550114260973014,-0.16272929755714569,0.8707315783351837,True,True,False,614,6.074040629089274,6.883636363636364,6.019583333333333,1.401058999520608,1.4724902656101757,Wargame,3.4023
4368,In their Quiet Fields II,volume_10-24_vs_1000plus,11,8,7.664633895194095,7.520148036309677,-0.14448585888441823,0.2873166663033152,-0.5028801870194576,0.6150485118587905,False,True,False,199,7.479800717548805,8.1,7.4125,0.8321940237402455,0.3958995657240507,Wargame,3.1818
4375,Krone & Schwert,volume_10-24_vs_1000plus,6,69,6.958981621946536,6.416416969090561,-0.5425646528559751,0.5930396654394465,-0.9148876280542397,0.36025062566821964,False,True,False,292,6.332474456107779,7.5,5.878260869565217,1.424623115091019,0.9629072434761161,Other,2.5128
4390,Carcassonne: Hunters and Gatherers,volume_10-24_vs_1000plus,1002,641,7.243333648987134,7.560716676028213,0.3173830270410791,0.05307181969550524,5.980255225127676,2.2278827671584622e-09,True,True,True,12915,7.388193633840104,7.507790728542913,6.759010920436818,1.065384954870932,1.0389131245215022,Other,1.9221
5725,The Journeys of Paul,volume_10-24_vs_1000plus,11,20,6.288216788535033,6.209848246649759,-0.07836854188527376,0.60113296728702,-0.13036806522017866,0.8962752311940987,True,True,False,156,6.0374658489520625,7.027272727272727,5.55,1.6140873347623836,1.5780836270685106,Other,1.625
5740,Strat-O-Matic Pro Football,volume_10-24_vs_1000plus,52,15,7.623029504274238,7.224018493643041,-0.39901101063119704,0.5234168270551922,-0.7623197994533005,0.44586915967543916,True,True,False,388,7.3952009449459215,7.832211538461538,6.0,1.6248783286086639,1.8297193597180113,Other,2.814
5757,Bakerstreet,volume_10-24_vs_1000plus,9,65,5.562057645398347,6.067073410906881,0.5050157655085341,0.4108472763109649,1.2292055822862369,0.21899473647503953,False,True,False,296,5.8840026166285995,5.861111111111111,5.456615384615386,1.156577717366526,1.1448763807324502,Other,1.7368
5777,Electronic Detective,volume_10-24_vs_1000plus,5,9,7.3716660083425065,5.89865786932438,-1.4730081390181269,0.8433132011520055,-1.7466916645036845,0.08069083705518842,False,True,False,111,6.335186144058947,8.2,4.955555555555556,0.6749352391819968,2.3623350224669233,Other,2.0
5781,"Edel, Stein & Reich",volume_10-24_vs_1000plus,15,262,7.395777361952322,7.476305153613699,0.08052779166137647,0.38361334696813915,0.20991916026338017,0.8337307676718049,True,True,False,1528,7.361912383199398,7.473333333333333,6.707328244274809,1.4673150532626573,0.9745470031822231,Other,2.073
6644,Spite & Malice,volume_10-24_vs_1000plus,27,73,5.6051290446996305,5.796365383240706,0.19123633854107513,0.2772352448009497,0.6897980762813172,0.49032117861314695,True,True,False,616,5.981968136369414,6.203703703703703,5.120958904109589,1.1901604932599645,1.3345363169298001,Other,1.3889
6663,Lunar Rails,volume_10-24_vs_1000plus,35,62,6.913778166945468,7.356995575623086,0.4432174086776177,0.23971301491832958,1.8489501240832595,0.06446501496117274,True,True,False,543,7.227633555686142,7.468571428571428,6.684032258064517,1.0705315781931384,1.2379580854517966,Economic,2.7636
6725,Battleship: Star Wars Advanced Mission,volume_10-24_vs_1000plus,17,5,5.682406756206584,4.644529308875748,-1.0378774473308354,0.8342856168272854,-1.244031332192675,0.21348803160394425,False,True,False,119,5.8028818313629245,6.470588235294118,3.8200000000000003,1.0701494328958816,1.7729447528663629,Other,1.5
6732,Aces High,volume_10-24_vs_1000plus,9,13,6.294549432420066,7.110427345892949,0.8158779134728826,0.5000030334525749,1.6317459272979957,0.10273302058880995,False,True,False,123,6.680853829502328,6.222222222222222,6.6923076923076925,1.124833498995198,1.192667398407859,Wargame,2.8947
6778,The Settlers of Zarahemla,volume_10-24_vs_1000plus,33,37,6.648044122509177,7.064978387884539,0.41693426537536205,0.35698174597356735,1.1679428152223612,0.24282983223016363,True,True,False,555,6.8658450116183225,6.925757575757576,6.396756756756757,1.7925980451638748,1.054617966872956,Other,2.549
6795,Battleball,volume_10-24_vs_1000plus,129,130,6.2399372123102355,6.5602735351697845,0.32033632285954905,0.13144636761232775,2.4370116016009726,0.014809204223618755,True,True,True,2133,6.4007613667712935,6.8023255813953485,5.751076923076923,1.084942923649881,1.0295305823171652,Other,1.5123
6814,"8th Army: Operation Crusader – The Winter Battles for Tobruk, 1941",volume_10-24_vs_1000plus,11,9,7.248166718558113,7.0147523234180635,-0.23341439514004936,0.529097468532828,-0.44115575866824824,0.6591002392545646,False,True,False,128,7.035471882998609,7.363636363636363,6.611111111111111,1.2561615948076674,1.1083563350192016,Wargame,2.8571
6891,24 Game,volume_10-24_vs_1000plus,6,13,6.514933900417202,5.810370986269784,-0.7045629141474183,0.5419889141440896,-1.2999581647533625,0.19361530805575744,False,True,False,132,5.983183603247983,7.333333333333333,5.230769230769231,1.1349333458721678,1.0138784101864518,Other,1.4444
6946,"Wolfpack: Submarine Warfare in the North Atlantic, 1942-44",volume_10-24_vs_1000plus,6,13,5.748987883519271,6.887628781268743,1.1386408977494726,0.9213357470494697,1.2358588076018016,0.2165110509744137,False,True,False,197,6.508929085301014,5.75,6.480769230769231,2.135592478404221,1.0740288284536452,Wargame,2.4
6978,Neutron,volume_10-24_vs_1000plus,6,57,7.550635393706163,6.459176641419337,-1.0914587522868269,0.5539520888391419,-1.9703125491846778,0.048802561081488394,False,True,True,234,6.53748763994229,8.0,5.6385964912280695,1.2978884494618679,1.2199586856632134,Other,2.1
7089,Afrika Korps: The Desert War – Platoon Level Combat in World War II: A Panzer Grenadier Game,volume_10-24_vs_1000plus,13,12,6.2689998450575155,6.72460775015599,0.45560790509847493,0.6054181299625417,0.7525508116624525,0.45171988527746954,True,True,False,186,6.563635795082885,6.6923076923076925,6.441666666666666,1.9391967187415793,0.9628901414247193,Wargame,2.625
7097,Go: The International Travel Game,volume_10-24_vs_1000plus,15,14,6.506060796138853,5.067278617693538,-1.4387821784453152,0.46940701954458586,-3.065105800593284,0.0021759300830193062,True,True,True,146,5.796294297357475,6.926666666666667,4.642857142857143,1.3839367030356924,1.1389494670497404,Other,1.7222
7109,Fifth Corps: The Soviet Breakthrough at Fulda,volume_10-24_vs_1000plus,10,5,6.887618710772337,6.6733098984573385,-0.21430881231499832,0.7083832079533906,-0.30253231571392525,0.7622463024920672,False,True,False,204,7.176138671930263,7.35,6.4,1.0598560674913835,1.3954878733448506,Wargame,3.2424
7164,"Warhammer 40,000 Collectible Card Game",volume_10-24_vs_1000plus,18,21,6.284817790745513,6.786418144026875,0.5016003532813622,0.46996580606723043,1.0673124444496422,0.28583077046702066,True,True,False,276,6.313758264605463,6.527777777777778,5.9523809523809526,1.656842662075127,1.1981553161575624,Other,2.5
7177,Guadalcanal: Semper Fi Series,volume_10-24_vs_1000plus,7,11,7.130370661566485,7.247150000549925,0.11677933898343973,0.4516869466527931,0.2585404334768318,0.7959898479170635,False,True,False,122,6.7887341813607,7.714285714285714,7.072727272727272,1.144588492024254,0.43073252422461655,Wargame,2.5238
7184,Weapons & Warriors: Pirate Battle,volume_10-24_vs_1000plus,9,9,6.515323577325137,5.897116149930559,-0.6182074273945775,0.6159811524885991,-1.0036141932216336,0.31556461066786823,False,True,False,105,6.298700375249517,7.222222222222222,4.776666666666667,1.5367970329026452,1.0262309202378725,Other,1.125
7259,Management Material: Information Technology Edition,volume_10-24_vs_1000plus,7,10,5.941967220833031,5.188288697096429,-0.7536785237366024,0.7911127489118731,-0.9526815549025607,0.34075144168535765,False,True,False,112,5.633518573833865,6.642857142857143,4.5,1.3182636047419123,1.9431920494930728,Other,1.2
7307,Cranium: Hullabaloo,volume_10-24_vs_1000plus,15,23,5.46537158153498,5.788960770694147,0.3235891891591667,0.44124239368306806,0.7333592460555629,0.46333934872652716,True,True,False,254,5.739611701554691,6.133333333333334,5.217391304347826,1.3374803649352212,1.317221508395219,Other,1.04
7310,One False Step for Mankind,volume_10-24_vs_1000plus,8,20,6.765004902426314,6.650579466281123,-0.11442543614519174,0.5849437170374265,-0.1956178565772516,0.8449092827761358,False,True,False,150,6.581113377354084,6.8375,5.9875,1.3993848911721367,1.3955242233401346,Other,2.5882
7349,The Korean War: June 1950-May 1951,volume_10-24_vs_1000plus,30,22,8.104128832915839,7.959432752011685,-0.1446960809041533,0.2608574937321933,-0.5546939780564789,0.5791039958686337,True,True,False,456,7.950815673089537,8.116666666666667,7.377272727272728,1.033622730708425,0.8447190115910759,Wargame,3.6133
7400,LEGO Creator,volume_10-24_vs_1000plus,16,21,5.253535670997742,4.819681072776623,-0.43385459822111905,0.3622083531601833,-1.1978039557504376,0.23099334686353568,True,True,False,279,5.263866101729987,5.6875,4.071428571428571,0.9572402231051069,1.2459684403590305,Other,1.2609
7462,Jumpin' Monkeys,volume_10-24_vs_1000plus,7,36,4.676118414162696,5.646037760286267,0.9699193461235707,0.4914626719249516,1.9735361432936689,0.04843451090303885,False,True,True,237,5.261542556136622,5.714285714285714,4.9174694444444444,1.0993994646162437,1.5745525445548458,Other,1.0714
7487,Flutter,volume_10-24_vs_1000plus,5,21,6.701373464008137,6.544000555489434,-0.15737290851870345,0.35306661322268684,-0.44573149265587714,0.6557912130692891,False,True,False,103,6.888036120347632,7.0,6.0,0.4214383858691278,1.3681423119948477,Economic,1.6667
7538,Fish Eat Fish,volume_10-24_vs_1000plus,18,92,5.935447802321018,6.116643550551147,0.1811957482301283,0.37388446075008136,0.4846303263489906,0.6279385976424168,True,True,False,682,5.9774271289688565,6.461111111111111,5.333576086956521,1.5274824417019088,0.9671527780887528,Other,1.36
7708,Hisss,volume_10-24_vs_1000plus,47,91,5.889208191680381,5.350139601160259,-0.539068590520122,0.23915148970256042,-2.2540883654564605,0.024190609453557554,True,True,True,1366,5.707567657552506,6.407659574468085,4.63857142857143,1.257532657777904,1.4638188073904312,Other,1.0189
7822,Buffy the Vampire Slayer: The Board Game,volume_10-24_vs_1000plus,18,9,3.8761040063180405,5.502217847396662,1.6261138410786216,0.7433150305294096,2.187650961289533,0.028695036686289033,False,True,True,155,4.128299632027583,4.277777777777778,4.084444444444445,1.565752123168627,1.935682116437227,Other,1.8182
7838,Emmerlaüs Duel of Mages,volume_10-24_vs_1000plus,9,6,6.257660828034826,5.561741628881655,-0.6959191991531712,0.7702301910445951,-0.9035210606446854,0.36624941582019854,False,True,False,135,6.157622440035775,6.722222222222222,5.0,1.68087697950385,1.2945896401417076,Other,1.8462
7840,The Defense of Rorke's Drift,volume_10-24_vs_1000plus,5,14,6.734689473205961,6.72748366137464,-0.007205811831321185,0.6026710239005675,-0.01195645973600026,0.9904603526684408,False,True,False,108,6.857763434581368,7.2,6.357142857142857,1.2750879937960935,0.7297909188985346,Wargame,2.4615
7844,"Operation Typhoon: The German Assault on Moscow, 1941",volume_10-24_vs_1000plus,10,7,7.648053477653451,7.8889793509576425,0.24092587330419146,0.5337835547502926,0.45135499428583586,0.6517337147350113,False,True,False,174,7.603668301518053,7.9,7.8999999999999995,1.553179971430799,0.5530068414543953,Wargame,3.5
7927,Trivial Pursuit: Junior,volume_10-24_vs_1000plus,16,14,4.532398114842467,5.05500674574123,0.5226086308987634,0.4937274218329422,1.0584962628946168,0.28982925363452994,True,True,False,165,5.023492018701409,5.1875,4.2,0.9480706616561969,1.6205713519992542,Party,1.125
7955,"Seelöwe: The German Invasion of Britain, 1940",volume_10-24_vs_1000plus,7,7,6.993664124597809,7.310648973113025,0.316984848515216,0.6351064247186035,0.49910508881352045,0.6177053527660328,False,True,False,162,6.592300091814778,7.071428571428571,6.928571428571429,0.9206140879394406,1.4056994330650352,Wargame,2.4211
7958,The 80's Game,volume_10-24_vs_1000plus,8,5,5.904231548084666,5.177099950573924,-0.7271315975107422,0.8262873015749899,-0.8799985139850914,0.3788601145697512,False,True,False,110,5.0401446547557756,6.625,4.58,0.7301982240624719,1.7551382053004827,Party,1.7
9214,Manga Manga,volume_10-24_vs_1000plus,6,35,4.366032560331122,4.694669051312759,0.32863649098163705,0.5509998482489733,0.5964366270263295,0.5508835780618198,False,True,False,242,4.485824313135965,4.666666666666667,4.081428571428571,1.224894213821148,1.3689028852176794,Other,1.1176
8107,Risk: The Lord of the Rings Trilogy Edition,volume_10-24_vs_1000plus,530,103,6.602191006284149,6.331778626832651,-0.2704123794514981,0.14416204401164584,-1.875752950822849,0.06068921125995219,True,True,False,3713,6.53472199237275,7.064519490566037,5.578155339805825,1.2609140491597046,1.353379543309061,Wargame,2.3619
8160,Illuminati: Crime Lords,volume_10-24_vs_1000plus,24,6,5.5371033882529055,6.865005119494973,1.3279017312420676,0.650407439375805,2.041645975815487,0.04118666125535997,False,True,True,242,6.04467121383059,6.0,5.916666666666667,1.3268638411856397,1.4484602548606127,Other,2.6
8172,Coyote,volume_10-24_vs_1000plus,33,202,6.434880864104821,7.052244336811887,0.6173634727070656,0.183999944568511,3.3552372755046944,0.0007929693808548244,True,True,True,1866,6.98127496646999,6.745286060606061,6.311584158415842,0.9624047639432325,1.0813421546680815,Party,1.1783
8190,The Bridges of Shangri-La,volume_10-24_vs_1000plus,49,357,7.364225935241711,7.246927493730744,-0.11729844151096724,0.17316934827443192,-0.6773626087977032,0.4981759160368515,True,True,False,2751,7.381957550879157,7.620408163265306,6.464235294117647,1.1250078670395096,1.2183884312224431,Other,2.7126
8195,Viva Topo!,volume_10-24_vs_1000plus,61,175,6.951373076360644,7.035980855542853,0.08460777918220863,0.17088469313763113,0.49511619577339927,0.620518102088905,True,True,False,1517,7.037935273386911,7.491803278688525,6.256914285714287,1.1500650091467188,1.1470788412574113,Other,1.082
8217,San Juan,volume_10-24_vs_1000plus,1364,859,7.4605142496221815,7.789505667572881,0.3289914179506992,0.04529738804979928,7.262922479967519,3.788080960021034e-13,True,True,True,23591,7.55035163711458,7.600621334310851,6.980459837019791,1.003924548187133,1.061990515454428,Economic,2.2846
8337,Wapi,volume_10-24_vs_1000plus,6,26,5.21727885101147,5.310185435119868,0.09290658410839825,0.5117341185967941,0.18155245220536345,0.855933966226285,False,True,False,117,5.3592992371711174,5.666666666666667,4.384615384615385,1.0997047433719909,1.2522571941468743,Other,1.125
8432,Sorry! The Disney Edition,volume_10-24_vs_1000plus,21,13,4.895634584956135,4.8513109793457225,-0.04432360561041282,0.4781706003021868,-0.09269412544895458,0.9261465641312845,True,True,False,211,4.8599032690641435,5.842857142857143,3.8846153846153846,1.6069088171725288,1.1721497805720447,Other,1.0
8486,Bed Bugs,volume_10-24_vs_1000plus,10,21,4.53598116784792,5.129809124430973,0.5938279565830529,0.5494804271714324,1.0807081148275086,0.2798269722613582,True,True,False,204,4.525197785998328,5.5,4.238095238095238,1.4110040652143507,1.469539160902664,Other,1.0588
8487,Ants in the Pants,volume_10-24_vs_1000plus,9,43,4.229832181012419,5.010904815771917,0.7810726347594974,0.30854216017905217,2.53149402437005,0.011357775270859793,False,True,True,368,4.429661849645019,5.111111111111111,4.344418604651163,0.5828442524710267,1.5717756847952786,Other,1.0571
8508,Dork Tower,volume_10-24_vs_1000plus,32,21,5.857233971767001,5.556119118482277,-0.30111485328472387,0.44651097736406814,-0.6743727893596807,0.5000743377594632,True,True,False,343,5.863824290270204,6.265625,4.733333333333333,1.5950135092291362,1.5865901877744886,Other,1.8667
9792,Oriente,volume_10-24_vs_1000plus,9,105,6.855444153463459,6.019119343969316,-0.8363248094941431,0.2809030601204793,-2.9772719782242443,0.0029082588831879086,False,True,True,681,6.192376525753995,7.555555555555555,5.278761904761905,0.7548420030661036,1.2797175414313064,Other,2.1579
9825,Early American Chrononauts,volume_10-24_vs_1000plus,76,46,6.533908424705387,6.728019428873734,0.19411100416834692,0.21141723579440772,0.9181418129840171,0.35854462677724097,True,True,False,939,6.644082337701892,7.215131578947369,5.927173913043478,1.1938207668313279,1.0924502186980447,Other,1.8472
9855,Strat-O-Matic Pro Basketball,volume_10-24_vs_1000plus,24,8,7.028291049122338,6.488937048408071,-0.5393540007142663,0.6746558389953307,-0.7994505784126167,0.42402919270454276,False,True,False,165,7.138662551495427,7.370833333333334,5.625,1.22759736235811,1.771708849491855,Other,2.65
11104,Who's the Ass?,volume_10-24_vs_1000plus,24,113,6.324127962117971,6.528593028262419,0.20446506614444804,0.27778832516629315,0.7360462900017435,0.4617025274502409,True,True,False,737,6.46953978580499,6.75,5.729380530973451,1.2415679049033133,1.2091092364963767,Other,1.2468
11231,Snorta!,volume_10-24_vs_1000plus,58,164,6.3047850111962305,6.376970482915995,0.07218547171976475,0.21054816220593975,0.34284541343637687,0.7317147592036104,True,True,False,1570,6.27267344804257,6.8293103448275865,5.643658536585367,1.4355968754014223,1.201135184196929,Party,1.1007
11456,Zilch,volume_10-24_vs_1000plus,5,17,6.495942303964624,6.044122157219374,-0.4518201467452494,0.5970095321945807,-0.7568055824575839,0.44916634784700493,False,True,False,102,6.241799913679214,6.7,5.117647058823529,1.2017195385725041,1.071963151472459,Other,1.2308
11542,Eclipse,volume_10-24_vs_1000plus,7,21,6.6430542772390755,6.7667382324254595,0.12368395518638398,0.6065264110583528,0.20392179620103068,0.8384146120471123,False,True,False,174,6.459207303801336,7.071428571428571,6.0,1.4418024288757434,1.2202365761613057,Other,1.8889
11628,Trivial Pursuit: Young Players Edition Master Game,volume_10-24_vs_1000plus,12,13,5.46463167519281,5.122826936505843,-0.3418047386869665,0.5902800444997239,-0.5790552160316617,0.5625519167089617,True,True,False,224,5.400538447494961,6.083333333333333,4.0,0.9584268113010553,1.8800176737140835,Party,1.8333
11705,"Lightning: Midway – June 4th to June 6th, 1942",volume_10-24_vs_1000plus,12,34,6.543279565290426,6.806377526270679,0.26309796098025284,0.43665423569046424,0.6025315672576183,0.5468203570119254,True,True,False,328,6.7811870107851195,6.625,6.191470588235295,1.402021197013991,0.9556650013270983,Wargame,1.7381
11760,Knuckling Knights,volume_10-24_vs_1000plus,5,56,5.45895467278074,5.882048109603213,0.423093436822473,0.29989123717344,1.410822939710572,0.15829682868318873,False,True,False,332,5.769919040476278,5.0,5.060714285714285,0.5561372715305918,1.2539191305159276,Other,1.08
12055,Streets of Stalingrad (Third Edition),volume_10-24_vs_1000plus,21,9,7.742971678409766,8.204027232122122,0.46105555371235596,0.38999689339112686,1.182203144500345,0.23712510525196073,False,True,False,187,7.646350390321565,7.928571428571429,8.185555555555556,1.4452540628710142,0.6882554989778213,Wargame,4.1667
12140,Stalingrad Pocket: 2nd Edition – The Wehrmacht's Greatest Disaster,volume_10-24_vs_1000plus,33,19,7.1976927075191925,7.426996965944896,0.229304258425703,0.24140629565289928,0.9498685931348,0.34217902699299785,True,True,False,459,7.550990540044845,7.409090909090909,6.863157894736842,1.0650015506846109,0.6739602762537317,Wargame,2.625
12141,This Terrible Sound,volume_10-24_vs_1000plus,5,8,8.46843778789181,8.039491793053193,-0.4289459948386174,0.8026176321165145,-0.5344338046841564,0.5930414360386187,False,True,False,113,8.181891365795869,8.2,7.4375,1.3327017202321447,1.5204638459690574,Wargame,3.8235
12171,Le Passe-Trappe,volume_10-24_vs_1000plus,6,138,7.040738441725804,7.054496381723694,0.013757939997890212,0.592790430013613,0.02320877548170653,0.9814837386718303,False,True,False,605,7.054680601920488,7.666666666666667,6.346376811594203,1.4291106429286755,1.23249822577302,Other,1.0385
12282,"Grand Illusion: Mirage of Glory, 1914",volume_10-24_vs_1000plus,9,22,7.210471226227087,7.673313940755747,0.46284271452866044,0.5048094510506405,0.9168661830030396,0.3592127664761362,False,True,False,253,7.286385337758032,6.922222222222222,7.198636363636364,1.3355046234282415,1.1164554042896992,Wargame,3.1587
12304,Deluxe Pass the Pigs,volume_10-24_vs_1000plus,11,10,5.79462513663627,5.026480052328506,-0.768145084307764,0.6292901267503055,-1.220653322934708,0.2222173078039622,True,True,False,207,5.604607917485939,6.568181818181818,4.05,1.1325887436154989,1.671501621491895,Other,1.0714
13004,The Downfall of Pompeii,volume_10-24_vs_1000plus,188,670,7.369988693524543,7.475985388041119,0.105996694516576,0.07580874288124229,1.3982120067948425,0.16204941225695224,True,True,False,8389,7.4921198804367855,7.725319148936171,6.681604477611942,0.8822225563681442,1.0376313706247258,Other,1.8439
13005,Dance of Ibexes,volume_10-24_vs_1000plus,9,163,7.07214933329082,7.071392330903564,-0.0007570023872567333,0.3166410538838929,-0.0023907272224223766,0.9980924774772368,False,True,False,776,6.952042100068727,7.444444444444445,6.258282208588958,0.9091323460960093,1.1719252736349335,Other,1.4048
13084,Volcano,volume_10-24_vs_1000plus,10,53,7.4556738456915355,6.903621494214753,-0.5520523514767826,0.26227856663532995,-2.104832120134131,0.03530592413021161,True,True,True,403,7.248887583733849,8.2,6.011698113207547,0.6772067618951196,1.1023814104354723,Other,2.3455
13166,Let's Go Fishin',volume_10-24_vs_1000plus,17,79,5.457655049412202,5.069256836194163,-0.38839821321803925,0.4038908488013613,-0.9616415285731281,0.3362297031715904,True,True,False,778,4.6742410074318945,6.0,4.110126582278481,1.527759670072932,1.42850683215188,Other,1.08
13223,The Best of Chronology,volume_10-24_vs_1000plus,26,22,6.632580766604689,7.473733176716939,0.8411524101122501,0.34258555560143084,2.455306116556938,0.014076466278839295,True,True,True,280,6.985619477424805,6.68076923076923,6.738636363636363,1.011082793460661,1.3103486976835768,Other,1.1875
13295,Sorry! Card Revenge,volume_10-24_vs_1000plus,10,7,6.208282087390601,5.4715810445139255,-0.7367010428766756,0.771483548041916,-0.9549147804207607,0.33962079459245453,False,True,False,112,5.777506081655508,6.540000000000001,4.428571428571429,1.7527272863173549,1.4198137188217421,Other,1.1667
13354,Car Wars Compendium,volume_10-24_vs_1000plus,29,17,7.612402935505255,7.049269850313033,-0.5631330851922218,0.40430418867911055,-1.3928450433126012,0.16366665411493342,True,True,False,323,7.32530283118228,7.8482758620689665,6.023529411764706,1.2485435222539663,1.3656635319758368,Other,3.2759
13357,Like Minds,volume_10-24_vs_1000plus,5,7,6.014430165170093,5.876389915857641,-0.13804024931245173,0.6370971872546217,-0.21667063059451663,0.8284650376779008,False,True,False,132,5.717855810528375,7.0,5.012857142857143,0.6170597257898722,1.5192702178301374,Party,1.1111
13403,Three Battles of Manassas,volume_10-24_vs_1000plus,13,7,8.067311287211142,8.02700144720785,-0.04030984000329241,0.5546344357946464,-0.07267821361567449,0.9420621857077642,False,True,False,153,8.127633401369366,8.5,7.7,1.1147747464101707,1.218268076282706,Wargame,3.2857
13436,Hopp hopp Häschen,volume_10-24_vs_1000plus,18,50,6.207775838774974,5.701641937022365,-0.5061339017526088,0.4304761806302524,-1.1757535597244597,0.23969336903246385,True,True,False,273,5.927865348465439,6.613333333333333,4.928,1.5723814562694787,1.548468700218279,Other,1.0
13464,Alfapet,volume_10-24_vs_1000plus,60,25,5.676158204036597,5.315797374003983,-0.3603608300326142,0.34257509538762154,-1.051917768934336,0.2928372787826121,True,True,False,467,5.8596469392077735,5.941666666666666,4.4,1.2298700481276525,1.5177946478785107,Other,1.8462
13513,Skåål,volume_10-24_vs_1000plus,7,28,5.228614236509129,5.86636581972883,0.6377515832197007,0.714329990856693,0.8927968745297225,0.3719659604130212,False,True,False,151,5.865297004852147,5.642857142857143,5.089285714285714,1.7452657971602357,1.4504049753415902,Other,1.8235
13530,Sole Mio!,volume_10-24_vs_1000plus,13,134,6.179696011132214,6.720040579516951,0.5403445683847368,0.327521101455531,1.649800779196823,0.09898368936557311,True,True,False,803,6.53762921077616,6.615384615384615,5.946716417910448,1.1340036796001562,1.0577640776286694,Other,1.4474
13682,Travel Clue,volume_10-24_vs_1000plus,18,8,5.510174751646748,5.434014333834503,-0.07616041781224503,0.5301848916017752,-0.1436487893537516,0.8857778118271675,False,True,False,172,5.370628950080806,5.972222222222222,4.375,1.6517745549505372,1.0179214478988499,Other,1.3636
13728,Naval Battles: World War II on the High Seas,volume_10-24_vs_1000plus,37,73,5.75880216658281,6.245313424966522,0.4865112583837119,0.23007646705827314,2.1145633215086255,0.03446718253703507,True,True,True,750,6.2076983266400845,6.027027027027027,5.602054794520549,1.1214420139083514,1.1760075972330573,Wargame,1.8833
13729,Flandern 1302,volume_10-24_vs_1000plus,11,130,6.040693350739989,6.500779733374477,0.4600863826344881,0.49919282012103416,0.9216606571443389,0.3567056082889486,True,True,False,538,6.318384744582542,6.2272727272727275,5.827,1.624795337647042,1.0934465474409478,Other,2.3333
13780,In the Shadow of the Emperor,volume_10-24_vs_1000plus,47,380,7.231210322352124,7.2550132514584424,0.02380292910631887,0.22331198695183965,0.10659046758404557,0.9151138812654771,True,True,False,2941,7.347729957231073,7.41276595744681,6.479921052631577,1.4605164309611252,1.3051917284909902,Other,3.3256
13875,Quoridor Junior,volume_10-24_vs_1000plus,10,52,6.2552119390766165,6.628412713198528,0.3732007741219112,0.5320660681208513,0.7014181066647984,0.4830421253949697,True,True,False,317,6.586818367042661,6.8986670000000005,5.857500000000001,1.6252393464170116,0.9927781180263354,Other,1.4
