game_id,n_raters_active,n_obs,raw_mean,adj_mean,mean_delta_pool,selection_residual_mean,selection_z,selection_p,selection_residual_cross_mean,selection_cross_z,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_deg_broad,share_own,share_want,share_preordered,chi2_volume_band,kl_volume_band,chi2_p,mean_cnt_pool,enthusiasm_vs_own_other,title,year,weight
233016,126,126,7.269437222222222,7.394752952651742,-0.12531573042952157,1.8820923655550273e-15,1.9392980873628127e-14,0.9999999999999845,-0.01962257580113196,-0.1959697036013065,0.1746031746031746,0.30952380952380953,0.09523809523809523,0.007936507936507936,0.7222222222222222,0.0,0.007936507936507936,6.715888118520616,0.026482067504959232,,396.42857142857144,-0.1332976458262948,The African Campaign: Designer Signature Edition,2017.0,2.4444
233020,6081,6081,6.690628778161489,6.889605027470028,-0.19897624930854022,-1.6130184034553571e-15,-1.033373647873288e-13,0.9999999999999176,0.0007082736097876615,0.04464040049613985,0.18977141917447787,0.4236145370827167,0.041111659266568,0.005262292386120704,0.6775201447130407,0.00082223318533136,0.00986679822397632,129.07738077470503,0.011184115800977524,,327.4944910376583,-0.5150097347895324,Fireball Island: The Curse of Vul-Kar,2018.0,1.5059
233048,73,73,5.776575342465754,5.924982937032977,-0.14840759456722483,8.577613505323127e-16,3.9720642049422926e-15,0.9999999999999969,0.014386542449318739,0.06507815225892787,0.2465753424657534,0.3698630136986301,0.0958904109589041,0.0136986301369863,0.5205479452054794,0.0,0.0,8.97038182580821,0.055655536384412674,,672.3287671232877,-1.4097879290275086,Zoomaka,2018.0,1.75
233078,22897,22897,8.49905127396602,8.859700868390636,-0.3606495944246158,1.9341164425325565e-15,1.9536872551592296e-13,0.9999999999998441,0.0032870127613747182,0.32435957444839375,0.07599248809887758,0.22203782154867452,0.11805039961567018,0.006376381185308119,0.49002052670655544,0.004323710529763725,0.001484910686989562,4322.3446295480835,0.0990033553229911,,185.649473730183,1.148131082905943,Twilight Imperium: Fourth Edition,2017.0,4.3598
233094,148,148,5.923310810810811,6.267834162256121,-0.3445233514453129,2.685539478485176e-15,2.4342037733206203e-14,0.9999999999999807,-0.0028277513966531637,-0.025295281753934112,0.44594594594594594,0.5945945945945946,0.04054054054054054,0.0,0.38513513513513514,0.0,0.0,83.58473228888282,0.1962238635143499,,775.168918918919,-1.0654903299271077,MS Batory,2017.0,2.0
233149,615,615,5.6740959349593485,5.839902460306566,-0.16580652534721246,-3.7816181983492325e-15,-6.331968658596435e-14,0.9999999999999494,-0.0003016255459891914,-0.005008314656360317,0.2113821138211382,0.45203252032520325,0.04227642276422764,0.004878048780487805,0.6308943089430894,0.0016260162601626016,0.011382113821138212,16.463011076460333,0.014161242862985078,,377.8260162601626,-1.546143046603518,Pulp Detective,2018.0,1.5556
233194,319,319,7.0305893416927905,7.37209099286818,-0.3415016511753903,5.996596462160329e-16,8.33605983457686e-15,0.9999999999999933,0.005972569269960775,0.08166301320964692,0.34169278996865204,0.5862068965517242,0.02821316614420063,0.0,0.5893416927899686,0.009404388714733543,0.0,66.36431100293237,0.10164351155476682,,573.5172413793103,0.05752268177754345,Banned Words,2017.0,1.3333
233206,163,163,5.7210429447852755,6.12915256199765,-0.40810961721237576,2.3280627596127514e-15,1.9034439986293606e-14,0.9999999999999849,-0.008283335253591937,-0.06754433722489744,0.3619631901840491,0.588957055214724,0.024539877300613498,0.006134969325153374,0.4662576687116564,0.0,0.012269938650306749,41.57108094301954,0.1153723715660144,,636.717791411043,-1.187337527425047,Werebeasts,2018.0,1.3333
233208,1306,1306,7.393044318529858,7.592127796023504,-0.19908347749364255,1.4116664277890773e-15,5.0009999765523787e-14,0.99999999999996,0.0037614539145874506,0.1304636806538971,0.17381316998468604,0.38667687595712097,0.05130168453292496,0.005359877488514548,0.7113323124042878,0.0030627871362940277,0.007656967840735069,10.92639497368362,0.004235950661300274,,331.6722817764165,0.03829906525410799,D-Day Dice (Second Edition),2019.0,2.1481
233247,6879,6879,7.203796413722928,7.621710694981328,-0.41791428125842495,2.1955802168031554e-14,1.618278243515511e-12,0.9999999999987088,-0.0022703229206790855,-0.16388312414729314,0.20046518389300771,0.43160343073121094,0.06134612589039105,0.0039249890972525075,0.5281290885303096,0.002180549498473615,0.0011629597325192615,59.31065185517327,0.00425495038225044,,331.1934874254979,0.031199884186857808,Civilization: A New Dawn,2017.0,3.076
233261,291,291,8.557548694158076,8.813865650359931,-0.2563169562018558,2.0907292697408446e-16,2.6493181520610898e-15,0.9999999999999978,-0.002395484104510364,-0.030183418127491562,0.2233676975945017,0.4054982817869416,0.048109965635738834,0.010309278350515464,0.7216494845360825,0.0,0.044673539518900345,4.751083762577398,0.008139319265278614,,437.38831615120273,1.134183005519571,,,
233262,2999,2999,7.426776935645217,7.752864441519494,-0.32608750587427293,-5.861636988099301e-15,-2.660307108226155e-13,0.9999999999997877,-0.0011842309657781362,-0.05321159261635773,0.22540846948982995,0.4751583861287096,0.03401133711237079,0.006668889629876626,0.5735245081693898,0.0030010003334444814,0.009336445481827277,125.04713455397935,0.02216758497850741,,377.3117705901967,0.15396071661953245,Tidal Blades: Heroes of the Reef,2020.0,2.8276
233266,111,111,7.037657657657658,7.260804361273417,-0.22314670361576014,1.0322073526244698e-15,5.742721040181587e-15,0.9999999999999953,0.004416069200437858,0.0243082690130905,0.3513513513513513,0.5405405405405406,0.04504504504504504,0.0,0.6396396396396397,0.0,0.02702702702702703,21.584347811506145,0.08111557812696664,,698.0450450450451,-0.22781196784168567,Agents of Mayhem: Pride of Babylon,2019.0,3.125
233312,7407,7407,7.401274474146084,7.592118371172257,-0.1908438970261726,-5.8462752662460556e-15,-4.4569301794964406e-13,0.9999999999996443,-0.0007439522351946579,-0.05569671249896735,0.12596192790603483,0.2976913730255164,0.06669366815174835,0.006075334143377886,0.6857027136492507,0.002025111381125962,0.0018901039557175645,341.69626179728573,0.024665587649141424,,252.572566491157,0.10981102573459138,Stuffed Fables,2018.0,2.3984
233354,239,239,6.495393305439331,6.794819406424459,-0.2994261009851278,-4.91703377224154e-16,-7.61447834430046e-15,0.999999999999994,0.01153350065879912,0.1727734746645879,0.39748953974895396,0.6359832635983264,0.02510460251046025,0.0041841004184100415,0.5355648535564853,0.0041841004184100415,0.012552301255230125,81.5488322586846,0.1557981477882471,,637.4602510460251,-0.5164955275633245,Chocolatiers,2019.0,1.5
233364,122,122,6.584426229508196,6.751052180130246,-0.16662595062204677,-2.773737523817604e-15,-1.944184862096322e-14,0.9999999999999845,-0.011481857250681267,-0.07802709670819662,0.1557377049180328,0.4016393442622951,0.13114754098360656,0.01639344262295082,0.5573770491803278,0.0,0.040983606557377046,16.029955848989033,0.05885919333987335,,470.07377049180326,-0.7598093336757871,Cultistorm,2019.0,2.8
233371,14750,14750,7.761877336271195,8.107591454968004,-0.3457141186968241,5.915509137147159e-15,7.017555728037332e-13,0.99999999999944,0.000229630083902283,0.026722163310298787,0.14033898305084747,0.33925423728813564,0.05552542372881356,0.005288135593220339,0.5338983050847458,0.0025084745762711863,0.001016949152542373,393.6721965659091,0.014467740817176576,,265.3446779661017,0.5049659808518788,Clank! In! Space!: A Deck-Building Adventure,2017.0,2.5719
233398,9399,9399,7.836111876795407,8.263367909945302,-0.4272560331499101,1.1731911797445499e-14,1.1494703262018e-12,0.999999999999083,-7.822197477315088e-05,-0.0075477703094511146,0.20566017661453348,0.47664645175018616,0.029258431748058304,0.0063836578359399935,0.5215448451962975,0.0047877433769549956,0.005851686349611661,728.795592175714,0.04196538038379527,,344.38025321842747,0.6224355944944757,Endeavor: Age of Sail,2018.0,2.8049
233502,226,226,7.28429203539823,7.516709302391967,-0.23241726699373877,1.9038359875817675e-15,2.4598890206287823e-14,0.9999999999999805,-0.002732114737579263,-0.03529142109347506,0.37168141592920356,0.5929203539823009,0.035398230088495575,0.004424778761061947,0.588495575221239,0.017699115044247787,0.0,83.77814505860002,0.1446033461191778,,659.4203539823009,0.15969093001684853,Katarenga,2017.0,2.2857
233571,1789,1789,7.9195487423141415,8.08887201420708,-0.16932327189292498,-1.2981603867143027e-14,-4.115241043595606e-13,0.9999999999996716,-0.004749726172072476,-0.1466397263937237,0.09837898267188373,0.2537730575740637,0.11291224147568474,0.009502515371716043,0.7154835103409726,0.002794857462269424,0.0016769144773616546,250.4811916105325,0.06867724351662943,,225.77138065958636,0.5288858358005022,Star Wars: Legion,2018.0,3.3438
233673,81,81,5.864814814814815,6.064691562245552,-0.19987674743073583,-1.4693322004915652e-15,-5.94492733982434e-15,0.9999999999999953,-0.0056578469437984745,-0.021927721091897123,0.1728395061728395,0.32098765432098764,0.19753086419753085,0.012345679012345678,0.6049382716049383,0.0,0.012345679012345678,28.808089522429785,0.12760390274151046,,279.38271604938274,-1.47512068894402,Exploration,2020.0,3.8333
233676,2041,2041,6.444843214110729,6.887640172888461,-0.4427969587777411,9.501463799966944e-15,3.391003375943528e-13,0.9999999999997293,-0.0026515498624683246,-0.09346655809480642,0.36893679568838805,0.61734443900049,0.034296913277805,0.005879470847623714,0.4149926506614405,0.0014698677119059284,0.0009799118079372856,559.6971322618255,0.1281665147720247,,531.4850563449289,-0.604929601630282,Noria,2017.0,3.6
233678,4055,4055,6.749580567200984,7.118078527397133,-0.3684979601961307,-1.6100383117420702e-14,-9.728919000431418e-13,0.9999999999992237,-3.630395950912485e-05,-0.0021624859821971465,0.3035758323057953,0.5588162762022195,0.024414303329223182,0.004932182490752158,0.4725030826140567,0.0027127003699136867,0.001972872996300863,585.1875316829912,0.07432182753859506,,450.1366214549938,-0.33146959946275656,Indian Summer,2017.0,2.1692
233783,117,117,6.449145299145299,6.649468052651873,-0.20032275350657563,1.8959193189752673e-15,1.8197318595179937e-14,0.9999999999999856,-0.0035178467591766506,-0.03286544812339664,0.2991452991452992,0.5128205128205129,0.017094017094017096,0.0,0.5128205128205128,0.0,0.017094017094017096,17.762371996850902,0.07160726590400102,,690.0,-0.7521720010616295,Dwarf,2017.0,2.0
233848,296,296,6.449296148648648,6.700452010594682,-0.251155861946031,-2.187439418788484e-15,-2.8037545517607795e-14,0.9999999999999776,0.005080548543506333,0.06397767076400376,0.20608108108108109,0.43581081081081086,0.07432432432432433,0.010135135135135136,0.5709459459459459,0.0033783783783783786,0.0033783783783783786,8.957677751666278,0.014713509131428354,,428.9695945945946,-0.741315205551796,Hako Onna,2016.0,2.75
233867,31893,31893,7.511533704574677,7.823976231995777,-0.31244252742110157,-4.163491250708542e-15,-7.706963314377537e-13,0.9999999999993852,-0.0006310796569840127,-0.1144115880107282,0.1270811776878939,0.3380679145894083,0.038817295331263914,0.004107484400965729,0.6291349198883768,0.002194838992882451,0.0015990969805286426,1817.9371224069407,0.03134427163224378,,255.96391057598845,0.2650347263074992,Welcome To...,2018.0,1.8234
233868,945,945,7.456220465608466,7.600417950448588,-0.1441974848401233,1.341196407314369e-15,2.0989809589882727e-14,0.9999999999999833,0.0013537936690709606,0.020730748013154644,0.13756613756613756,0.29523809523809524,0.13333333333333333,0.020105820105820106,0.6497354497354497,0.0021164021164021165,0.03492063492063492,137.07031955271057,0.06259401274685077,,289.9153439153439,0.01403248037936641,HATE,2019.0,2.4688
233896,883,883,7.176555300113249,7.2124768066456335,-0.03592150653239181,8.511877499555363e-15,1.6760413748680702e-13,0.9999999999998663,-0.002902681476965725,-0.05493714773525279,0.11664779161947905,0.2536806342015855,0.1812004530011325,0.01245753114382786,0.6795016987542469,0.0,0.007927519818799546,302.2104155538187,0.1329475158133174,,254.58550396375992,-0.2709925056454951,Resident Evil 2: The Board Game,2019.0,2.3571
233932,223,223,6.5920627802690595,6.86125172133022,-0.2691889410611617,2.4345249284381234e-16,2.4514442718334215e-15,0.999999999999998,0.006544762577646856,0.06486229628982897,0.3452914798206278,0.5560538116591929,0.026905829596412557,0.008968609865470852,0.5426008968609866,0.004484304932735426,0.013452914798206279,46.20827685550951,0.09511700945010891,,601.9103139013453,-0.5616531084946155,Mountaineers,2019.0,2.3333
233955,1715,1715,6.684250921282802,7.120625916484555,-0.43637499520176215,4.8193713354377095e-15,2.0420961845610272e-13,0.999999999999837,-0.004152549725001841,-0.17421361470181815,0.4332361516034985,0.6991253644314868,0.01574344023323615,0.003498542274052478,0.443731778425656,0.0023323615160349854,0.00641399416909621,882.2924521345226,0.23792620887096216,,606.3428571428572,-0.3230391265059469,Montana,2017.0,2.2778
233956,484,484,6.712892561983472,7.232387300340372,-0.5194947383569019,8.57899609937621e-16,1.928401602626669e-14,0.9999999999999847,-0.00012737603000520354,-0.0028376775342515074,0.5557851239669422,0.7871900826446282,0.010330578512396695,0.010330578512396695,0.4152892561983471,0.008264462809917356,0.0,511.4983317914667,0.4281784032087894,,779.8657024793389,-0.16872336370923846,Bali,2017.0,2.0714
233958,371,371,7.273854447439354,7.631648583110527,-0.35779413567117196,-2.2874783828125867e-15,-3.9022401618151687e-14,0.9999999999999689,-0.0023217521766246262,-0.03897019630408488,0.2587601078167116,0.5013477088948788,0.03234501347708895,0.016172506738544475,0.6307277628032345,0.0026954177897574125,0.005390835579514825,21.434147816649222,0.029562333500708096,,450.6657681940701,0.02031433441029735,,,
233960,263,263,6.201444866920152,6.6471508923969305,-0.4457060254767751,-2.9287936672430934e-15,-5.4385106908323293e-14,0.9999999999999567,0.009070223917743616,0.16721793307495805,0.5285171102661597,0.7224334600760456,0.019011406844106463,0.0076045627376425855,0.3155893536121673,0.0,0.0,225.36392776752956,0.3510078153183904,,760.3688212927757,-0.6601292585092335,Ali Baba,2017.0,1.5
233961,5116,5116,6.8945164581704415,7.128945643604756,-0.2344291854343011,-9.62835275846855e-15,-6.653183520722337e-13,0.9999999999994691,0.0022497485932645375,0.15314650075119715,0.20250195465207194,0.4110633307271306,0.048670836591086786,0.003909304143862392,0.7120797498045348,0.0011727912431587178,0.0005863956215793589,29.45926969387782,0.0030361984166681014,,335.7933932759969,-0.3390592653093564,Claim,2017.0,1.7164
233973,790,790,6.603861430379746,6.898734008349706,-0.29487257796996036,1.668707366379634e-15,4.572064501886943e-14,0.9999999999999636,0.004870031597935449,0.1305384748778663,0.28227848101265823,0.48860759493670886,0.04177215189873418,0.002531645569620253,0.5037974683544304,0.0012658227848101266,0.002531645569620253,51.86500003498449,0.030892162559455573,,451.6367088607595,-0.5452694120747904,Huns,2018.0,2.125
233974,638,638,6.652531347962385,6.963907315384408,-0.3113759674220289,3.1399473756013046e-15,7.058092061543184e-14,0.9999999999999436,0.0026541664107470947,0.059573348957815686,0.384012539184953,0.6442006269592477,0.02037617554858934,0.0,0.5658307210031348,0.004702194357366771,0.0,219.53751753495374,0.16463684665947115,,574.9717868338558,-0.37957076289211583,Sundae Split,2017.0,1.2222
233976,593,593,6.330533305227657,6.678398829758056,-0.3478655245304011,1.7311428663063255e-15,3.6013410802134747e-14,0.9999999999999714,0.0018150090319012542,0.037208816661840505,0.3490725126475548,0.5986509274873524,0.02866779089376054,0.0016863406408094434,0.48903878583473864,0.003372681281618887,0.003372681281618887,133.2817295477992,0.10645742614634074,,539.310286677909,-0.6987663704578296,Pie Town,2017.0,2.3333
233996,108,108,7.760648148148149,7.971046353832378,-0.21039820568423406,4.2825825190633356e-15,3.986180308407279e-14,0.9999999999999682,0.032306969188454375,0.29113117571905195,0.17592592592592593,0.42592592592592593,0.08333333333333333,0.018518518518518517,0.5185185185185185,0.018518518518518517,0.0,4.800173720290018,0.02195525910695961,,482.3333333333333,0.5777512019695616,The Primary,2018.0,2.0
234052,98,98,5.75265306122449,5.80729635299123,-0.05464329176673979,-3.9764110371778567e-16,-2.3997228148822765e-15,0.999999999999998,-0.014552347129945907,-0.08400026798333522,0.2142857142857143,0.40816326530612246,0.1326530612244898,0.0,0.5510204081632653,0.0,0.0,10.614896559167974,0.04383378942514816,,561.295918367347,-1.5325813897575113,Doomseeker,2018.0,1.7143
234093,190,190,6.562421052631579,6.957454450725938,-0.39503339809435817,-5.142085587737567e-16,-5.797827498152028e-15,0.9999999999999953,0.009877462953207574,0.1112395423615473,0.4578947368421053,0.668421052631579,0.02631578947368421,0.005263157894736842,0.45789473684210524,0.0,0.0,151.8178820065047,0.27755777637483925,,858.0157894736842,-0.3971361131624286,Rob 'n Run,2017.0,2.75
234104,171,171,6.861461988304093,7.027297374515005,-0.16583538621090843,-2.6411621427924778e-15,-2.728153522616719e-14,0.9999999999999782,0.019068139842430123,0.19551521376799788,0.23391812865497075,0.4678362573099415,0.06432748538011696,0.023391812865497075,0.5321637426900585,0.0,0.03508771929824561,8.117882027568852,0.023775217484388884,,456.3801169590643,-0.4111773747936309,The Valley of Alchemists,2019.0,2.0
234105,418,418,6.04509038277512,6.159374141233146,-0.11428375845801869,-7.701176219857993e-15,-1.4413207157243503e-13,0.999999999999885,0.004349625868470264,0.08082644450246058,0.3062200956937799,0.5287081339712918,0.028708133971291867,0.004784688995215311,0.6363636363636364,0.0023923444976076554,0.0,69.79686464766198,0.07338129906945037,,562.2105263157895,-1.1154518904917314,Hippo,2017.0,1.0
234120,871,871,6.5292569230769235,6.923303135952962,-0.3940462128760402,1.0185754523283152e-15,2.1671184437963823e-14,0.9999999999999827,0.005969204629858883,0.12524796882944753,0.23536165327210104,0.4052812858783008,0.05625717566016074,0.002296211251435132,0.6130884041331802,0.001148105625717566,0.001148105625717566,28.261413304120936,0.014589655415775726,,411.7175660160735,-0.537743938652201,Gold Fever,2017.0,1.0714
234167,103,103,7.667475728155338,8.002008759304434,-0.3345330311490965,1.759110656493452e-15,1.715659896047978e-14,0.9999999999999862,0.010854746057525263,0.10196498444638913,0.2815533980582524,0.5339805825242718,0.05825242718446602,0.009708737864077669,0.5145631067961165,0.0,0.02912621359223301,20.7737269714048,0.08222032357349593,,581.252427184466,0.5398036307661288,,,
234190,9327,9327,6.121200630427789,6.215900592378593,-0.09469996195082132,1.9050341519423633e-14,1.3255444401108871e-12,0.9999999999989424,0.005987947965649773,0.40443803952665675,0.0689396376112362,0.183338694113863,0.1527822450948858,0.0037525463707515816,0.6513348343518817,0.0007505092741503163,0.0031092527071941677,3506.092026705717,0.17425145512381907,,166.36957220971374,-1.1263561875783714,Unstable Unicorns,2017.0,1.5368
234221,125,125,6.663600000000001,6.864686028068627,-0.20108602806862388,-3.3448799285906716e-15,-2.672761031539169e-14,0.9999999999999787,0.009579143923620727,0.07549032337645498,0.256,0.472,0.04,0.0,0.6,0.0,0.024,6.785707283328371,0.027075535451702073,,457.904,-0.5937516123874282,Arkon,2018.0,1.9167
234248,1073,1073,7.064452935694314,7.709201993813559,-0.6447490581192428,-3.764721784807672e-16,-1.1052320963164684e-14,0.9999999999999911,-0.002418196603846339,-0.07054017039505986,0.48089468779123956,0.7539608574091333,0.0065237651444548,0.003727865796831314,0.5424044734389561,0.014911463187325256,0.001863932898415657,800.9297964630948,0.34100203569554943,,662.1425908667288,0.27170720145839705,Voodoo Prince,2017.0,1.6364
234260,1788,1788,6.890574200223715,7.291798969487942,-0.40122476926421974,-9.309046201053025e-15,-3.2197617960539543e-13,0.9999999999997431,0.0032759610293020126,0.11193441467406251,0.2953020134228188,0.517337807606264,0.022930648769574943,0.0016778523489932886,0.575503355704698,0.003355704697986577,0.0011185682326621924,184.72584940381086,0.0536433768309985,,434.7097315436242,-0.2535449039564422,,,
234274,85,85,6.523607882352941,6.688061184335475,-0.16445330198253236,-1.5869658528465474e-15,-9.428437390830238e-15,0.9999999999999925,0.010233138725993999,0.05834714547012482,0.18823529411764706,0.3411764705882353,0.10588235294117647,0.0,0.6470588235294118,0.0,0.0,7.899689567221943,0.04298910964327367,,393.3764705882353,-0.6054221800145567,Wing It: The Game of Extreme Storytelling,2017.0,1.6667
234277,6637,6637,7.6348990266686725,8.099791832557548,-0.4648928058888718,-1.2179164980700377e-15,-9.558313051107363e-14,0.9999999999999238,-0.0007971339494336836,-0.061804980374141144,0.2731655868615338,0.5354828989001055,0.024257947868012657,0.005725478378785596,0.5377429561548892,0.005273466927828838,0.0012053638692180201,794.4009986401646,0.06547398418180239,,411.4260961277686,0.49872672910428173,Nusfjord,2017.0,2.8731
234292,299,299,6.203522842809366,6.406375868931301,-0.20285302612193795,1.6887271959850207e-15,2.3695072755627505e-14,0.9999999999999811,0.006947165018588309,0.09508804942980296,0.3177257525083612,0.5351170568561873,0.033444816053511704,0.010033444816053512,0.6020066889632107,0.0,0.0033444816053511705,39.71841083131238,0.05883906123360176,,510.24080267558526,-0.9204624038754553,13 Ghosts,2017.0,1.25
234337,739,739,6.8619688768606215,7.453994386572571,-0.592025509711951,2.4506032446123887e-15,5.12595452427844e-14,0.9999999999999591,0.0007590027283474281,0.01566543810901947,0.40324763193504737,0.6589986468200271,0.035182679296346414,0.005412719891745603,0.4952638700947226,0.0027063599458728013,0.0013531799729364006,277.0770570965926,0.16965422658754545,,577.1244925575102,-0.026020365940268124,Senators,2017.0,2.0667
234373,204,204,6.653823529411764,6.952747466352819,-0.2989239369410545,3.469446951953614e-16,4.877883696983221e-15,0.999999999999996,0.00029731250853833236,0.004056669608950072,0.37745098039215685,0.6029411764705882,0.024509803921568627,0.0,0.5,0.0,0.0,98.2766790719426,0.1737637365796506,,676.5049019607843,-0.34080434194697085,Kingdom Run,2018.0,1.25
234378,171,171,6.031871345029241,6.490743526263992,-0.4588721812347585,6.604203863442744e-15,5.3175046956032833e-14,0.9999999999999576,-0.018760211717463126,-0.14716578731812296,0.32748538011695905,0.5555555555555556,0.011695906432748537,0.0,0.2982456140350877,0.0,0.011695906432748537,35.168238697022296,0.11265573865757365,,459.1578947368421,-0.8792537647195535,Unfinished Case of Holmes,2017.0,2.3333
234396,2369,2369,6.572162693119458,6.912027964705981,-0.3398652715865089,-1.2481081315501095e-14,-5.418756903428059e-13,0.9999999999995677,-0.0015250304666873924,-0.0652498584550136,0.28028704094554663,0.5094976783452934,0.030814689742507388,0.0033769523005487546,0.5187842971718024,0.001266357112705783,0.00042211903756859433,183.49013591487756,0.03892425976335599,,431.1194596876319,-0.4849980575504634,Muse,2017.0,1.1111
234429,1062,1062,6.6646876930320165,6.946144174836323,-0.28145648180430605,-1.4041916823695953e-15,-4.1954988220962974e-14,0.9999999999999665,-0.0023192948852207695,-0.06800550273568227,0.3220338983050848,0.5480225988700566,0.03954802259887006,0.007532956685499058,0.487758945386064,0.0009416195856873823,0.0009416195856873823,146.52398051679452,0.06328262440345452,,487.1092278719397,-0.4568095984929415,Raids,2018.0,2.2571
234432,334,334,7.533159041916165,7.881530137404428,-0.3483710954882538,-6.64471804259188e-15,-1.138716141357845e-13,0.9999999999999092,-0.005209587579497084,-0.08854893786750122,0.38622754491017963,0.688622754491018,0.04790419161676647,0.014970059880239521,0.47005988023952094,0.005988023952095809,0.011976047904191617,135.62665009293548,0.19677788238931887,,596.4880239520958,0.3362834951880022,,,
234438,190,190,7.243052631578946,7.400461866869005,-0.1574092352900632,5.58383748595684e-15,6.011046973572069e-14,0.999999999999952,-0.002385723970586417,-0.025843588113150913,0.21052631578947367,0.4105263157894737,0.06315789473684211,0.005263157894736842,0.6263157894736842,0.005263157894736842,0.021052631578947368,1.7206177483873992,0.004101306362032615,,454.36842105263156,-0.00509860506192538,Tyler Sigman's Crows,2018.0,1.8571
234439,320,320,6.39535415625,6.641904585278911,-0.24655042902891156,8.416878305439468e-16,1.2235700743362822e-14,0.9999999999999902,-0.002838840251202251,-0.04044972206548177,0.29375,0.509375,0.059375,0.003125,0.56875,0.0,0.0,36.707374877536,0.055317521926746896,,485.33125,-0.6842053804881661,Karuba Junior,2017.0,1.1429
234450,565,565,7.045233044247787,7.427973625724233,-0.38274058147645584,1.0765822844807623e-14,2.2246780418634306e-13,0.9999999999998226,-0.00461398711489975,-0.09477118645115234,0.3309734513274336,0.5575221238938053,0.02654867256637168,0.0017699115044247787,0.5433628318584071,0.005309734513274336,0.0017699115044247787,91.38096401179276,0.07790066898555827,,517.7787610619469,-0.03397892346514358,Ruthless,2018.0,2.1538
234451,132,132,6.282575757575758,6.786515921357075,-0.5039401637813173,2.0101765370107e-16,2.0715459247080917e-15,0.9999999999999984,-0.007357878446516369,-0.07534571733707612,0.34090909090909094,0.5909090909090909,0.022727272727272728,0.0,0.45454545454545453,0.0,0.0,43.95926644855613,0.13426386781043165,,508.8863636363636,-0.5825746313432999,Jedzie pociąg z daleka,2017.0,1.3333
234452,256,256,6.9406510546875,7.46482038825601,-0.5241693335685098,-1.6783449630075609e-16,-2.1110884832438324e-15,0.9999999999999982,0.003970918084240351,0.049156412091443086,0.39453125,0.6171875,0.02734375,0.00390625,0.39453125,0.0078125,0.00390625,99.43000981872501,0.1529256015947664,,648.58203125,0.013554814612425446,Guess Club,2017.0,2.0
234465,205,205,5.346292682926829,5.616590778757749,-0.270298095830921,8.288762630189278e-16,7.983436383282399e-15,0.9999999999999936,0.014364802033588345,0.13459769111429432,0.17073170731707316,0.375609756097561,0.05365853658536585,0.0,0.6146341463414634,0.0,0.00975609756097561,7.363999700983409,0.016320160154747916,,384.99024390243903,-1.691416573743072,Potato Pirates,2017.0,1.6667
234468,434,434,6.406292880184331,6.735495869947172,-0.32920298976284185,1.1998850453926951e-15,2.5984616994404772e-14,0.9999999999999793,-0.00022498116275573022,-0.004794553940854549,0.3663594470046083,0.599078341013825,0.02534562211981567,0.004608294930875576,0.4608294930875576,0.0069124423963133645,0.002304147465437788,111.06268223824421,0.11580354542421964,,556.3410138248848,-0.626247111413461,Minute Realms,2017.0,1.8667
234469,900,900,6.584914811111111,6.906420940300256,-0.3215061291891417,-3.361755318564974e-15,-9.853876141242312e-14,0.9999999999999214,0.0031097259676207073,0.08911423669238733,0.2811111111111111,0.48777777777777775,0.03222222222222222,0.0044444444444444444,0.6055555555555555,0.0033333333333333335,0.0,69.37908329937022,0.03806023935517471,,453.7188888888889,-0.477359532422741,Origami,2017.0,1.7143
234477,3769,3769,7.373204123109579,7.813031140158004,-0.43982701704840166,-2.479093549648924e-14,-1.417599778276766e-12,0.9999999999988689,-0.0017771439198378002,-0.09978036025590795,0.17219421597240647,0.3802069514460069,0.06977978243565933,0.005306447333510215,0.5184399044839479,0.004510480233483683,0.0013266118333775537,14.592549499780544,0.001974496120230788,,309.0650039798355,0.22325686829617317,Battle for Rokugan,2017.0,2.75
234487,9151,9151,7.426171228281068,7.857727650008394,-0.4315564217273086,-2.1946722781486445e-14,-1.9633072414652943e-12,0.9999999999984335,0.00037130880670076667,0.032819023635085015,0.2601901431537537,0.5329472188831822,0.022729756310785706,0.005463883728554256,0.4915309802207409,0.003933996284559064,0.000874221396568681,1117.0116144589335,0.06717479000346754,,395.4516446290023,0.2887820063721863,Altiplano,2017.0,3.3294
234511,163,163,6.213661840490797,6.491674813100052,-0.27801297260925517,8.881784197001252e-16,1.0442884129906595e-14,0.9999999999999916,-0.002698580009207397,-0.031474774450602906,0.44171779141104295,0.6257668711656441,0.03067484662576687,0.0,0.5828220858895705,0.0,0.0,87.80775867187573,0.22167424785384843,,719.239263803681,-0.775282903096979,My First Stone Age: The Card Game,2017.0,1.0
234521,403,403,7.613449131513647,7.844348246519146,-0.23089911500549828,2.1984068825083745e-16,3.035886059187661e-15,0.9999999999999976,0.002703716947273286,0.03623347668797801,0.11910669975186103,0.24813895781637715,0.13647642679900746,0.009925558312655087,0.7568238213399504,0.0024813895781637717,0.004962779156327543,74.40768222958124,0.08194114224376318,,269.7667493796526,0.3823518220194104,Necromunda: Underhive,2017.0,3.8462
234578,216,216,7.259499999999998,7.681156345994373,-0.4216563459943724,-1.1595662701640524e-15,-1.5635440525118152e-14,0.9999999999999876,0.006568912586504218,0.08735647174509657,0.4861111111111111,0.6990740740740741,0.018518518518518517,0.018518518518518517,0.5231481481481481,0.0,0.004629629629629629,172.0666137870062,0.3077632133332484,,809.1574074074074,0.2669413454631519,Waters of Nereus,2019.0,2.25
