game_id,n_obs,n_ref_raters,ref_penetration,title,resid_Q3bFam,hiddenness_bucket
471,123,122,0.00043710678303739056,Totem,-0.4812337747128037,eligible_<1700
472,2742,2635,0.009440789945110854,DungeonQuest,0.47263513196511386,exclude_>2500
475,7905,7895,0.02828654141049343,Taj Mahal,0.3085418435629341,exclude_>2500
476,318,304,0.0010891841151095634,Mr. President,0.7590823371216864,eligible_<1700
823,15492,15325,0.054907061065967294,The Lord of the Rings,-0.3554327563329984,exclude_>2500
1262,1881,1774,0.006355962566461728,Axis & Allies: Pacific,-0.7543868049120821,borderline_1700-2500
1493,507,498,0.0017842555569886926,1853,-0.6497956913305307,eligible_<1700
1501,1826,1770,0.006341631196526076,Masterpiece,-0.31642495426272,borderline_1700-2500
1504,133,132,0.0004729352078765209,Bakschisch,0.2751509424391019,eligible_<1700
1518,435,425,0.0015227080556630408,Executive Decision,0.3354343758080649,eligible_<1700
1519,220,215,0.000770311134041303,Kult,0.8356460621145656,eligible_<1700
1520,465,458,0.0016409418576321712,Monad,0.5954258956372911,eligible_<1700
1522,245,235,0.0008419679837195637,Get Out,-0.30803668231839687,eligible_<1700
1528,155,154,0.0005517577425226077,Chief Herman's Holiday Fun Pack,0.019988893945848574,eligible_<1700
1535,616,586,0.0020995456955730397,Formula 1,0.7973812644735547,eligible_<1700
1545,730,726,0.002601143643320865,Flowerpower,0.6414488352266039,eligible_<1700
1549,1015,983,0.0035219341616865157,Password,0.6073321291233507,eligible_<1700
1561,1479,1420,0.005087636327156513,Clue Master Detective,0.2394740438586478,eligible_<1700
1563,1923,1604,0.0057468793441965114,Rise and Decline of the Third Reich,-0.8637584467964707,borderline_1700-2500
1570,193,181,0.0006484944895882597,Sirocco,-0.313891731026799,eligible_<1700
1574,819,705,0.0025259039511586912,Tactics II,-0.9334620599517276,eligible_<1700
1575,349,266,0.0009530361007208679,Gettysburg,-1.0337878503755897,eligible_<1700
1577,621,581,0.0020816314831534747,Source of the Nile,0.2379983170231892,eligible_<1700
1582,183,138,0.0004944322627799991,Sicily: Triumph and Folly,0.5224116813035327,eligible_<1700
1586,337,326,0.0011680066497556502,The Hobbit Adventure Boardgame,-0.031965974582561785,eligible_<1700
1591,388,360,0.0012898232942086935,Ploy,0.1848222452808832,eligible_<1700
1613,1371,1310,0.004693523653926079,Ghost Castle,-0.44488898799265275,eligible_<1700
1627,271,267,0.000956618943204781,XXXenophile,-0.06558578849405183,eligible_<1700
1647,104,101,0.0003618670908752168,Spammers,-1.6860282752069562,eligible_<1700
1666,435,367,0.0013149031915960846,Battle Hymn,0.41190951043771573,eligible_<1700
1674,796,755,0.002705046075354343,Naval War,0.10461097449252055,eligible_<1700
1698,248,237,0.0008491336686873898,X-Men: Under Siege,-0.1793846109637096,eligible_<1700
1703,106,105,0.0003761984608108689,Kula Kula,-0.2826160049035824,eligible_<1700
1706,158,146,0.0005230950026513034,UFO: Game of Close Encounters,-0.9008779365572241,eligible_<1700
1709,246,201,0.0007201513392665205,Trireme: Tactical Game of Ancient Naval Warfare 494 BC-370 AD,-0.005010736706746677,eligible_<1700
1710,580,508,0.001820083981827823,The Siege of Jerusalem (Third Edition),-0.15296737894924384,eligible_<1700
1717,701,606,0.0021712025452513004,"Freedom in the Galaxy: The Star Rebellions, 5764 AD",-0.2167340737996799,eligible_<1700
1719,186,167,0.0005983346948134772,Dark Emperor,-0.8875582331451533,eligible_<1700
1727,122,112,0.00040127835819826015,Summit,0.26221047175041967,eligible_<1700
1731,115,113,0.0004048612006821732,Tintin,-0.5381279818133153,eligible_<1700
1749,131,123,0.00044068962552130356,Alien Hotshots,-0.9800256058995673,eligible_<1700
1751,1443,1386,0.00496581968270347,Jumanji,-1.4708798413520254,eligible_<1700
1753,145,145,0.0005195121601673904,Im Märchenwald,0.2931744619484027,eligible_<1700
1770,713,667,0.0023897559367699957,Aliens,1.40899733945428,eligible_<1700
1780,164,154,0.0005517577425226077,Knights of Camelot,0.30339148961004714,eligible_<1700
1784,140,133,0.00047651805036043397,Dark Cults,1.3071064490483364,eligible_<1700
1792,102,83,0.0002973759261647821,Star Viking,0.2673401957586172,eligible_<1700
1803,158,158,0.0005660891124582599,Zopp,1.7523496363864624,eligible_<1700
1816,168,168,0.0006019175372973903,Mississippi,0.1834829324182108,eligible_<1700
1822,1880,1786,0.006398956676268684,Wilderness War,0.4785379396564782,borderline_1700-2500
1824,722,699,0.002504406896255213,Trump: The Game,-1.201143053360605,eligible_<1700
1826,297,290,0.0010390243203347808,Whatzit?,-0.552817241846908,eligible_<1700
1830,624,618,0.002214196655058257,Nippon Rails,0.6091522075029099,eligible_<1700
1831,174,165,0.0005911690098456511,North American Rails,0.8364777120450233,eligible_<1700
1835,344,330,0.0011823380196913022,Scrutineyes,0.4668410594068728,eligible_<1700
1836,821,788,0.002823279877323473,Solarquest,-0.14703494349724,eligible_<1700
1844,244,225,0.0008061395588804333,Battle of Britain,-0.19874292637970115,eligible_<1700
3319,168,166,0.0005947518523295642,Neutreeko,-0.22278638910228832,eligible_<1700
3324,122,118,0.0004227754131017384,Railroader,-0.09071692295076073,eligible_<1700
3341,650,646,0.0023145162446078222,Burn Rate,0.07339869346125472,eligible_<1700
3344,141,136,0.0004872665778121731,Lone Wolf and Cub Game,-1.3289193340390408,eligible_<1700
3353,1265,1197,0.0042886624532439055,WW2: Barbarossa to Berlin,-0.19440981644613142,eligible_<1700
3357,121,119,0.00042635825558565144,Wie Hund und Katz!,-0.15791232778731779,eligible_<1700
3365,146,144,0.0005159293176834773,Gumshoe,1.20573693544799,eligible_<1700
3370,188,180,0.0006449116471043467,Connections,-0.1186556183208527,eligible_<1700
3383,929,926,0.0033177121401034727,Mahé,0.9414978801384537,eligible_<1700
3452,1355,1348,0.004829671668314774,Emerald,0.3579654486047108,eligible_<1700
3466,281,233,0.0008348022987517377,WarpWar,0.17248221151733567,eligible_<1700
3475,419,414,0.0014832967883399975,Shadowfist,0.9039293625863989,eligible_<1700
3487,767,747,0.002676383335483039,BattleTech TCG,0.15026019797690715,eligible_<1700
3518,647,613,0.0021962824426386917,Napoleon in Europe,-0.8311835837806889,eligible_<1700
3548,518,495,0.0017735070295369535,Assault on Hoth: The Empire Strikes Back,0.7560063636176855,eligible_<1700
3572,219,167,0.0005983346948134772,Invasion: America – Death Throes of the Superpower,0.0018333683865687789,eligible_<1700
3575,223,182,0.0006520773320721727,The Plot to Assassinate Hitler,-1.0316441982211977,eligible_<1700
3593,517,479,0.0017161815497943448,Star Wars: Star Warriors,0.26272709471184896,eligible_<1700
3594,166,155,0.0005553405850065207,Star Wars: Battle for Endor,0.20060859920612906,eligible_<1700
3606,102,96,0.00034395287845565155,The Game of Shakespeare,-0.811946820975491,eligible_<1700
3623,194,188,0.000673574386975651,Survivor,-1.435082090240888,eligible_<1700
3632,1276,1268,0.004543044269601731,Foodie Forest,0.3874383960815999,eligible_<1700
3633,2693,2638,0.009451538472562592,Sid Meier's Civilization: The Boardgame,-1.782063590302175,exclude_>2500
3640,173,165,0.0005911690098456511,Spy Ring,-0.2884361081188196,eligible_<1700
3661,551,477,0.0017090158648265187,Imperium: Empires in Conflict – Worlds in the Balance,0.3640140864582886,eligible_<1700
3664,144,142,0.0005087636327156513,Grand Mastermind,-0.48548562768815273,eligible_<1700
3670,120,94,0.0003367871934878255,Battlewagon,-0.1318490538152881,eligible_<1700
3676,270,258,0.0009243733608495636,Global Pursuit,-0.6782797516937853,eligible_<1700
3699,5646,5538,0.0198417816759104,Killer Bunnies and the Quest for the Magic Carrot,-1.2712818182282257,exclude_>2500
3712,347,273,0.0009781159981082591,Tac Air,-0.7013751923595253,eligible_<1700
3730,470,417,0.0014940453157917366,Statis Pro Baseball,1.0853170423171852,eligible_<1700
3749,398,388,0.0013901428837582584,Sumo!,-0.03740293811052453,eligible_<1700
3758,236,229,0.0008204709288160856,Triopoly,-0.8649824768294483,eligible_<1700
3806,221,212,0.0007595626065895639,UNO: Star Trek,0.5152112756770402,eligible_<1700
3839,112,109,0.0003905298307465211,UNO Dominos,-0.8734291155175944,eligible_<1700
3845,478,461,0.0016516903850839102,Yahtzee Jr.,-0.08077047201173926,eligible_<1700
3850,161,155,0.0005553405850065207,Galactic Empires,-0.5343222678308388,eligible_<1700
3870,1010,990,0.003547014059073907,7 Ages,-0.3802912174600124,eligible_<1700
6481,731,725,0.002597560800836952,Ada's Library,0.2227283680130041,eligible_<1700
6503,124,104,0.00037261561832695585,Harpoon: Captain's Edition,-0.3018094452974234,eligible_<1700
6508,438,436,0.0015621193229860843,Tom Tube,0.21174961099371092,eligible_<1700
6521,550,544,0.0019490663112486924,Magdar,-0.7186900933610021,eligible_<1700
6531,311,305,0.0010927669575934763,Dwarven Dig!,-0.5968436269759749,eligible_<1700
6549,353,343,0.0012289149719821718,Pretty Pretty Princess,-1.215694351219467,eligible_<1700
6581,330,274,0.0009816988405921723,Korea: The Forgotten War,0.5478500204928078,eligible_<1700
8946,2140,2119,0.007592043223411726,Da Vinci Code,-0.032466260473724695,borderline_1700-2500
8957,245,219,0.0007846425039769551,Renegade Legion: Centurion – Blood & Steel,-0.1634402655230467,eligible_<1700
8976,183,143,0.0005123464751995643,World War II: Pacific Theater of Operations,-0.43971749182551,eligible_<1700
8996,270,260,0.0009315390458173897,Pictionary Junior,-0.3561375937380715,eligible_<1700
9004,631,620,0.002221362340026083,Pop-Up Pirate!,-0.7624415667531048,eligible_<1700
9017,115,112,0.00040127835819826015,Rummikub Rummy Dice Game,-0.2603744541439781,eligible_<1700
9021,874,871,0.0031206558034882555,Sunken City,0.05355463150135442,eligible_<1700
9077,114,77,0.00027587887126130384,La Grande Armée: The Campaigns of Napoleon in Central Europe,0.35631397563097433,eligible_<1700
9091,144,139,0.0004980151052639122,The Newlywed Game,-0.1811008519618973,eligible_<1700
9092,273,265,0.0009494532582369549,Avalam,0.3032826235827466,eligible_<1700
9149,464,458,0.0016409418576321712,Zitternix,0.39998844483810814,eligible_<1700
9161,145,138,0.0004944322627799991,Highlander: The Card Game,0.35645615752011395,eligible_<1700
9201,650,645,0.002310933402123909,Spy,-0.4941912420361989,eligible_<1700
10641,193,139,0.0004980151052639122,"Barbarossa: Army Group South, 1941",0.6407771159459852,eligible_<1700
10642,167,118,0.0004227754131017384,"Barbarossa: Army Group North, 1941",0.6629834494017981,eligible_<1700
10659,836,825,0.002955845049228256,Hex Hex,0.08857867957356813,eligible_<1700
10679,119,88,0.00031529013858434726,A Fearful Slaughter: The Battle of Shiloh,0.35834275532597104,eligible_<1700
10681,1199,1169,0.00418834286369434,Apples to Apples Junior,-0.1738916318719239,eligible_<1700
10687,163,161,0.000576837639909999,Tipsy Tower,-0.3004568751255414,eligible_<1700
10715,286,276,0.0009888645255599982,CSI: Crime Scene Investigation – The Board Game,-2.212260915407417,eligible_<1700
10756,532,529,0.0018953236739899966,Dancing Dice,-0.09888582877475027,eligible_<1700
10829,118,102,0.0003654499333591298,Krieg! World War II in Europe,-0.3045162220323956,eligible_<1700
10947,778,777,0.00278386861000043,Master Thieves,0.2139884398010512,eligible_<1700
10962,156,153,0.0005481749000386947,Smugglers of the Galaxy,-0.4138952860702787,eligible_<1700
10964,169,135,0.00048368373532826003,"April's Harvest: The Battle of Shiloh, April 6 & 7, 1862",0.273470542253647,eligible_<1700
10973,141,138,0.0004944322627799991,Dice Games Properly Explained,0.9432302878593628,eligible_<1700
10998,143,140,0.0005015979477478252,Word Jam,0.2931470721601803,eligible_<1700
11037,123,121,0.0004335239405534775,El Capitán Alatriste,-0.6590561267534945,eligible_<1700
11060,109,89,0.0003188729810682603,Normandy: The Invasion of Europe 1944,-0.27138429074768666,eligible_<1700
11081,638,633,0.0022679392923169524,Familienbande,0.3594263112996563,eligible_<1700
11091,105,74,0.0002651303438095648,Leuthen: Frederick's Greatest Victory,0.6699308975407927,eligible_<1700
11096,404,404,0.0014474683635008671,Tahuantinsuyu,0.7858011482513989,eligible_<1700
11106,549,507,0.00181650113934391,"Warhammer 40,000: Rogue Trader",-0.3687430837894832,eligible_<1700
11139,104,64,0.0002293019189704344,"Bloody April: The Battle of Shiloh, 1862",-0.4084751215184479,eligible_<1700
11147,171,161,0.000576837639909999,Ea$y Money,-0.19773761963258352,eligible_<1700
11159,550,538,0.001927569256345214,Dungeoneer: Haunted Woods of Malthorin,-0.1903904471558553,eligible_<1700
11160,106,104,0.00037261561832695585,Think: Memo Crime,0.30730492099804607,eligible_<1700
11161,489,478,0.0017125987073104319,Dungeoneer: Den of the Wererats,0.14832697040956067,eligible_<1700
11182,586,570,0.002042220215830431,Super Scrabble,-0.18728391435681502,eligible_<1700
11187,244,221,0.0007918081889447812,Advanced Dungeons & Dragons Battlesystem,-1.1879797497435467,eligible_<1700
11202,470,454,0.001626610487696519,The First World War,-0.3903454770789141,eligible_<1700
11265,669,641,0.002296602032188257,Wellington: The Peninsular War 1812-1814,-0.08935178369625074,eligible_<1700
11274,248,215,0.000770311134041303,The Devil's Horsemen: The Mongol War Machine,0.18091550020844505,eligible_<1700
11385,466,452,0.0016194448027286928,Stratego: Lord of the Rings Trilogy Edition,-0.27054688960853124,eligible_<1700
11394,154,149,0.0005338435301030425,Shopping List,0.055734476467703686,eligible_<1700
11396,316,314,0.0011250125399486937,Dragon Master,0.6478762339595914,eligible_<1700
11412,225,222,0.0007953910314286943,Wallamoppi,0.003395600474688898,eligible_<1700
11438,120,89,0.0003188729810682603,La Bataille de Corunna-Espagnol,0.2733211283577006,eligible_<1700
11634,2710,2671,0.009569772274531723,Mexican Train,-0.37127264631036105,exclude_>2500
11695,215,181,0.0006484944895882597,Defiant Russia,-0.5573344874507642,eligible_<1700
11730,158,152,0.0005445920575547817,Diam,0.22885839380198636,eligible_<1700
11883,247,240,0.000859882196139129,Trivial Pursuit: Volume 6,-0.6847019501016822,eligible_<1700
11967,119,100,0.00035828424839130373,The Seven Days of 1809: Napoleon and the Archduke Charles,0.7733833703657709,eligible_<1700
12157,951,944,0.003382203304813907,Unanimo,1.296144803038933,eligible_<1700
12168,299,226,0.0008097224013643464,D-Day,-0.5625998640272165,eligible_<1700
12194,3021,2916,0.010447568683090417,Munchkin Bites!,-0.5920000676744319,exclude_>2500
12263,161,155,0.0005553405850065207,Spycraft: Collectible Card Game,-0.5336853314180106,eligible_<1700
12266,103,72,0.00025796465884173866,Barren Victory,0.5424751844112699,eligible_<1700
12318,465,457,0.001637359015148258,Typo,0.4498423259734219,eligible_<1700
12963,276,274,0.0009816988405921723,Succession: Intrigue in the Royal Court,-0.36992709354971964,eligible_<1700
12964,148,146,0.0005230950026513034,Space Station Assault,-0.4385328236167423,eligible_<1700
13077,138,135,0.00048368373532826003,Wizard's Garden,0.889212528115439,eligible_<1700
13089,366,365,0.0013077375066282587,Wie ich die Welt sehe...,1.491589857748287,eligible_<1700
13115,209,205,0.0007344827092021726,Taki,0.06752257114002624,eligible_<1700
13121,304,299,0.0010712699026899982,Kablamo,-0.5856494336521649,eligible_<1700
13122,4529,4527,0.01621952792467432,Antiquity,0.5526827291042924,exclude_>2500
15911,209,208,0.0007452312366539117,San Ta Si,0.20747053062767495,eligible_<1700
15987,36619,36216,0.12975622339739457,Arkham Horror,-0.6999770176827358,exclude_>2500
16144,601,595,0.0021317912779282573,Fruit Spy,-0.13373955664089188,eligible_<1700
16162,415,382,0.0013686458288547803,Target Arnhem: Across 6 Bridges,0.03441631970068748,eligible_<1700
16177,191,190,0.0006807400719434771,König Salomons Schatzkammer,0.7444960438516413,eligible_<1700
16267,3415,3408,0.012210327185175632,Trans Europa,0.4322882406886608,exclude_>2500
16366,2677,2667,0.00955544090459607,Funny Friends,0.04010928640554745,exclude_>2500
16498,653,652,0.0023360132995113004,Inka,-0.939389967460575,eligible_<1700
16538,120,114,0.00040844404316608626,The Battle of Five Armies,0.056959153923910044,eligible_<1700
16727,100,100,0.00035828424839130373,Play on Wordz,0.33905307214916913,eligible_<1700
19370,2868,2807,0.010057038852343896,Quelf,-1.2728400292539588,exclude_>2500
19399,248,244,0.0008742135660747811,Socken zocken,0.09808897555609519,eligible_<1700
19508,231,228,0.0008168880863321725,Igels: Das Kartenspiel,-1.1257997145249368,eligible_<1700
19600,4664,4656,0.016681714605099103,Antike,0.20714092382506077,exclude_>2500
19622,1072,995,0.003564928271493472,A Victory Lost: Crisis in Ukraine 1942-1943,0.5327775782208732,eligible_<1700
19643,1894,1872,0.006707081129885206,World of Warcraft Trading Card Game,-0.13219775385329768,borderline_1700-2500
19665,318,317,0.0011357610674004328,Tara: Ireland's Royal Board Game,-0.006162432956731578,eligible_<1700
19679,440,416,0.0014904624733078234,Hordes,0.7356293168698169,eligible_<1700
19841,3616,3573,0.012801496195021283,Pentago,-0.2831133667272292,exclude_>2500
19854,535,502,0.0017985869269243446,Federation Commander: Klingon Border,0.6226881865201772,eligible_<1700
21348,9033,9019,0.03231365636241168,Ticket to Ride: Märklin,0.49492645421748716,exclude_>2500
21436,217,215,0.000770311134041303,18FL,-0.10722915241399367,eligible_<1700
21503,254,250,0.0008957106209782593,S.P.Q.RisiKo!,-0.2006502341125973,eligible_<1700
21654,1863,1850,0.006628258595239119,Iliad,0.03310658681977863,borderline_1700-2500
21704,940,940,0.003367871934878255,Fiji,0.0070285245825543186,eligible_<1700
21705,199,193,0.0006914885993952162,Scene It? Friends,-0.2382887457822962,eligible_<1700
21754,1547,1543,0.005528325952677817,Nottingham,0.07156468740395194,eligible_<1700
21763,18066,17996,0.06447683334049902,Mr. Jack,-0.13352684012052318,exclude_>2500
21791,2538,2535,0.00908250569671955,Masons,-0.06804334822630853,exclude_>2500
21798,310,309,0.0011070983275291285,HysteriCoach,-0.12646093533905667,eligible_<1700
21809,171,163,0.0005840033248778251,Apples to Apples: Bible Edition,-0.4343591608591746,eligible_<1700
21829,180,180,0.0006449116471043467,Sherwood,0.19455269419109822,eligible_<1700
25292,14066,14035,0.05028519426171948,Merchants & Marauders,-0.21515941645193593,exclude_>2500
25294,437,436,0.0015621193229860843,Take It to the Limit!,0.797319568985623,eligible_<1700
25409,334,334,0.0011966693896269544,Salamanca,-0.001621168970749487,eligible_<1700
27165,928,924,0.0033105464551356463,Age of Discovery,-0.029642016745300204,eligible_<1700
27172,1229,1218,0.00436390214540608,Ponte del Diavolo,-0.07087409247312948,eligible_<1700
27225,12001,11893,0.04261074566117775,Bananagrams,-0.252956876865003,exclude_>2500
27385,1431,1426,0.005109133382059991,Alchemist,-0.12995504721313544,eligible_<1700
27387,102,101,0.0003618670908752168,Bungee,0.03604626221776197,eligible_<1700
27389,1529,1493,0.005349183828482164,Smart Ass,-0.7023474349114602,eligible_<1700
27463,1417,1413,0.0050625564297691215,Galactic Emperor,-0.40818544171147764,eligible_<1700
27532,1078,1073,0.003844389985238689,Vineta,-0.23668114897905745,eligible_<1700
27608,200,193,0.0006914885993952162,Hit or Miss,0.39015472428908815,eligible_<1700
27613,208,207,0.0007416483941699987,Code Cracker,0.3913126475771085,eligible_<1700
27627,14505,14318,0.051299138684666866,Talisman: Revised 4th Edition,-0.6049853104700746,exclude_>2500
27668,100,99,0.00035470140590739067,Apache,-0.9599400994008072,eligible_<1700
27674,202,198,0.0007094028118147813,Nacho Loco,-0.2437867568712786,eligible_<1700
27687,101,101,0.0003618670908752168,Star System,-0.06299208675876855,eligible_<1700
27708,9208,9185,0.032908408214741246,1960: The Making of the President,-0.028840466905402984,exclude_>2500
30380,8307,8299,0.029734009773994294,Cuba,-0.1213576889933039,exclude_>2500
30381,3266,3262,0.011687232182524328,Hamburgum,0.1624259362627738,exclude_>2500
30483,539,536,0.001920403571377388,Antler Island,-0.05207611877451335,eligible_<1700
30485,140,138,0.0004944322627799991,Big Brain Academy Boardgame,-1.5443304735483148,eligible_<1700
30539,6744,6708,0.024033707382088654,Get Bit!,-0.3751075907855457,exclude_>2500
31056,933,927,0.0033212949825873854,Micro Mutants: Evolution,0.3425920179683608,eligible_<1700
31117,111,110,0.0003941126732304341,Sudoku Moyo,-1.0763454014375524,eligible_<1700
31145,294,281,0.0010067787379795634,Are You Smarter Than a 5th Grader?,-1.6960268075714922,eligible_<1700
34450,160,160,0.0005732547974260859,Bluff,1.436494271756528,eligible_<1700
34496,750,736,0.0026369720681599955,World of Warcraft: Miniatures Game,-0.40220362194816595,eligible_<1700
34583,413,411,0.0014725482608882582,Set Cubed,-0.9282849126291817,eligible_<1700
36231,169,164,0.0005875861673617382,Rorschach,-0.5219429643399467,eligible_<1700
38862,2515,2513,0.009003683162073462,Giants,-0.04477194200643542,exclude_>2500
38877,189,178,0.0006377459621365206,No Retreat!: The Russian Front 1941-1944,1.0609180735161914,eligible_<1700
38897,242,239,0.0008562993536552159,Illusio,-0.6291017542513906,eligible_<1700
38949,187,187,0.0006699915444917379,Córdoba,-0.15509719296421665,eligible_<1700
38992,2228,2223,0.007964658841738682,Royal Palace,0.1382778839494323,borderline_1700-2500
39045,249,247,0.0008849620935265202,Heroes of the World,0.21187998092637894,eligible_<1700
39084,131,130,0.00046576952290869485,CrossWise,0.17990452993709827,eligible_<1700
39206,3721,3704,0.01327084856041389,Tac Tac Jack,0.2020127627532462,exclude_>2500
39210,235,235,0.0008419679837195637,Tier auf Tier: Das Duell,0.587331859308657,eligible_<1700
39217,971,921,0.0032997979276839073,Fighting Formations: Grossdeutschland Motorized Infantry Division,0.1702513890084152,eligible_<1700
39219,139,139,0.0004980151052639122,Turandot,0.03695737301933466,eligible_<1700
39242,1493,1491,0.005342018143514339,Black Friday,-0.08325660584415928,eligible_<1700
39245,106,105,0.0003761984608108689,Neu,1.0311173418349204,eligible_<1700
40209,1038,938,0.003360706249910429,RAF: The Battle of Britain 1940,0.33274746986294446,eligible_<1700
40213,437,436,0.0015621193229860843,Nile,0.20049950116364545,eligible_<1700
40214,1865,1861,0.0066676698625621625,Bombay,-0.1466043857348467,borderline_1700-2500
40235,732,727,0.0026047264858047783,Bridge Troll,-0.2965100798322515,eligible_<1700
40276,625,624,0.002235693709961735,Masters of Venice,-0.20245621399721792,eligible_<1700
40354,3693,3671,0.01315261475844476,Maria,0.34909098489515955,exclude_>2500
40370,267,267,0.000956618943204781,Islas Canarias,0.21822494972009565,eligible_<1700
40381,2380,2376,0.008512833741777377,Modern Art Card Game,0.3864765731176494,borderline_1700-2500
40531,1349,1342,0.004808174613411296,Cosmic Encounter,-0.041555485777877266,eligible_<1700
40561,191,191,0.0006843229144273902,Curling Table Game,1.163400728134599,eligible_<1700
42920,185,179,0.0006413288046204337,UNO Moo!,-0.5532027527284304,eligible_<1700
42969,159,159,0.000569671954942173,Hagoth: Builder of Ships,-0.49796380948416186,eligible_<1700
42997,238,220,0.0007882253464608682,Blitz! A World in Conflict,0.11928335863020845,eligible_<1700
43022,2918,2910,0.010426071628186939,Yomi,-0.02952520867599695,exclude_>2500
43152,1793,1789,0.006409705203720423,Assyria,0.004902256665031857,borderline_1700-2500
43168,190,188,0.000673574386975651,Scrappers,-0.33480903609413915,eligible_<1700
43249,610,610,0.0021855339151869526,The BoardGameGeek Game,-0.2872860912121711,eligible_<1700
58281,6565,6545,0.023449704057210828,Summoner Wars,0.27532461732172386,exclude_>2500
58329,519,519,0.0018594952491508662,Langfinger,0.04018472880743129,eligible_<1700
58602,1301,1298,0.004650529544119123,Cable Car,0.24146955426576344,eligible_<1700
58698,117,116,0.0004156097281339123,Pickles to Penguins,-1.0434159362235533,eligible_<1700
60056,113,113,0.0004048612006821732,Igel Ärgern + Tante Tarantel,1.2066127198381222,eligible_<1700
60126,143,143,0.0005123464751995643,Take it Higher!,0.8789665453769189,eligible_<1700
60245,175,173,0.0006198317497169555,Mummy's Treasure,1.0240723826722817,eligible_<1700
61484,775,766,0.0027444573426773865,Zombie State: Diplomacy of the Dead,-0.504496159768971,eligible_<1700
61487,950,884,0.003167232755779125,Unconditional Surrender! World War 2 in Europe,0.1430258127453925,eligible_<1700
66251,129,129,0.0004621866804247818,Galapagos,-0.8864582398666361,eligible_<1700
66424,1498,1485,0.00532052108861086,Dungeon Run,-0.3466105373643389,eligible_<1700
66505,5149,5141,0.018419393209796926,The Speicherstadt,0.2538034715143409,exclude_>2500
66590,334,333,0.0011930865471430415,Just4Fun Colours,-0.16687373293218855,eligible_<1700
66603,107,104,0.00037261561832695585,Killer Bunnies and the Ultimate Odyssey,-0.5303581968961906,eligible_<1700
66608,559,555,0.001988477578571736,Two by Two,-0.06826772255918812,eligible_<1700
66851,226,222,0.0007953910314286943,Schlag den Raab: Das Spiel,0.27018423489094445,eligible_<1700
66888,134,130,0.00046576952290869485,Dizios,-0.12230426191355193,eligible_<1700
67180,1406,1405,0.005033893689897817,Tikal II: The Lost Temple,0.20582518845454434,eligible_<1700
67285,223,223,0.0007989738739126073,Armorica,0.332559998929999,eligible_<1700
67309,305,304,0.0010891841151095634,Hey Waiter!,0.3637624786834843,eligible_<1700
67436,602,600,0.0021497054903478223,Harry Potter Hogwarts,-0.01907925777328856,eligible_<1700
67453,623,620,0.002221362340026083,Caveman Curling,0.21821867318406696,eligible_<1700
67486,278,273,0.0009781159981082591,Bubble Talk,-0.37498109910608335,eligible_<1700
67600,467,407,0.0014582168909526062,D-Day at Tarawa,0.4589196386289558,eligible_<1700
67609,191,188,0.000673574386975651,Way of the Dragon,0.17249535284211515,eligible_<1700
67631,383,375,0.001343565931467389,Scrabble Flash,-0.4111347000792991,eligible_<1700
67693,276,276,0.0009888645255599982,Offerings,-0.03771039684176092,eligible_<1700
67823,429,422,0.0015119595282113017,Piou Piou,0.5494187377817994,eligible_<1700
67972,125,125,0.0004478553104891297,Workshop of the World,0.3975132443464924,eligible_<1700
68186,146,137,0.0004908494202960861,Toe-to-Toe Nu'klr Combat with the Rooskies,0.07983214629556556,eligible_<1700
68227,352,350,0.0012539948693695631,Fabula,-0.1863617530014734,eligible_<1700
68247,1024,1022,0.003661665018559124,The Mines of Zavandor,-0.04783151417734555,eligible_<1700
68250,182,165,0.0005911690098456511,"Objective: Kiev  (The Advance of Army Group South: June-August, 1941)",0.34907447233147604,eligible_<1700
68264,1669,1601,0.005736130816744772,No Retreat! The Russian Front,0.2532240033024138,eligible_<1700
73664,2114,2106,0.0075454662711208565,Cabo,0.8105631796847206,borderline_1700-2500
73863,1406,1402,0.005023145162446078,Grimoire,0.02369460125221945,eligible_<1700
74102,433,433,0.001551370795534345,Der Pate,0.37424113314355,eligible_<1700
75165,1995,1994,0.007144187912922597,De Vulgari Eloquentia,0.07760403476586664,borderline_1700-2500
75212,1104,1101,0.003944709574788254,Grand Cru,-0.059441187143863594,eligible_<1700
75441,169,169,0.0006055003797813033,Master of Economy,0.0358319876034896,eligible_<1700
75448,459,448,0.0016051134327930406,Tanto Cuore: Romantic Vacation,0.940413649901096,eligible_<1700
75547,1763,1761,0.006309385614170859,Shipwrights of the North Sea,-0.4619545595714465,borderline_1700-2500
76436,254,198,0.0007094028118147813,Bismarck (Second Edition),-0.1127838045954439,eligible_<1700
76674,2017,2016,0.007223010447568683,String Railway,0.25436054661234575,borderline_1700-2500
76810,304,304,0.0010891841151095634,Last Call: The Bartender Game,0.28862346770565583,eligible_<1700
77034,283,280,0.0010031958954956504,Cat & Chocolate,0.2537333060848397,eligible_<1700
77344,117,117,0.0004191925706178254,Atlantis Treasure,-0.5873236965859299,eligible_<1700
80296,107,107,0.00038336414577869497,Geistertreppe: Das Kartenspiel,0.10723790510618691,eligible_<1700
80642,547,545,0.0019526491537326053,Antics!,0.419265810495542,eligible_<1700
82216,282,276,0.0009888645255599982,Trivial Pursuit: Steal Card Game,-0.6942097662989362,eligible_<1700
91739,100,82,0.0002937930836808691,Somme 1918: Bloody Spring,0.6498096680730541,eligible_<1700
