game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,expected_Q4Fam,resid_Q4Fam,se_adj,lower_bound_adj,lower_bound_resid_Q3bFam,vol_band,hiddenness_bucket,fam_18XX,fam_Cooperative Game,fam_Legacy Game
415945,Unmatched: Slings and Arrows,2024.0,440,8.6899613146951,7.697007343466883,0.9929539712282178,7.730364966381835,0.9595963483132657,0.056895007316031886,8.578447100355678,0.8814397568887953,200-499,eligible,0.0,0.0,0.0
397598,Dune: Imperium – Uprising,2023.0,8869,9.050338662689258,8.269012683492166,0.7813259791970921,8.355349141716891,0.6949895209723671,0.012672525342501401,9.025500513017956,0.7564878295257894,5k-10k,exclude,0.0,0.0,0.0
16,MarraCash,1996.0,1169,7.5291775747655665,6.661673437221985,0.8675041375435812,6.743980338833019,0.7851972359325474,0.0349054499177046,7.460762892926866,0.7990894557048802,1k-2.5k,eligible,0.0,0.0,0.0
93,El Grande,1995.0,29933,8.126980516418769,7.592748294482915,0.534232221935854,7.618139375382569,0.5088411410361999,0.006898034672797362,8.113460368460085,0.5207120739771711,25k+,exclude,0.0,0.0,0.0
313,Big Boss,1994.0,917,7.675939556188903,6.501926896192344,1.1740126599965581,6.5651695852071885,1.110769970981714,0.039410852389123424,7.5986942855062205,1.0967673893138763,500-999,eligible,0.0,0.0,0.0
372,Schotten Totten,1999.0,12185,7.629136427904309,7.106239994662683,0.5228964332416259,7.062876601431615,0.5662598264726943,0.010811544223363131,7.607945801226517,0.5017058065638342,10k-25k,exclude,0.0,0.0,0.0
384,TurfMaster,1998.0,1030,7.683046583267463,6.5595485754305525,1.1234980078369103,6.261343322302098,1.4217032609653648,0.037186207085086444,7.610161617380693,1.050613041950141,1k-2.5k,eligible,0.0,0.0,0.0
1301,Netrunner,1996.0,2392,7.784744772061744,7.0151246406376835,0.7696201314240607,7.020487248433064,0.7642575236286806,0.02440169014939812,7.736917459368924,0.7217928187312403,1k-2.5k,borderline,0.0,0.0,0.0
2470,The Extraordinary Adventures of Baron Munchausen,1998.0,379,7.54142635668983,5.865516804987347,1.6759095517024827,5.937250728091978,1.6041756285978517,0.061302881803420736,7.421272708355126,1.5557559033677781,200-499,eligible,0.0,0.0,0.0
4079,What's My Word?,1972.0,375,7.512861846020476,6.191110763935987,1.3217510820844893,6.2042611091242,1.3086007368962758,0.061628963262331596,7.392069078026306,1.2009583140903195,200-499,eligible,0.0,0.0,0.0
4206,Roads to Gettysburg,1993.0,338,8.134801591793423,7.292098015475704,0.8427035763177191,7.317916640942414,0.8168849508510085,0.06491456418160806,8.00756904599747,0.7154710305217673,200-499,eligible,0.0,0.0,0.0
4292,The Sword and the Flame,1979.0,116,7.6092559823801285,6.499031969711913,1.1102240126682155,6.556410161029595,1.0528458213505338,0.1108080982232961,7.392072109862468,0.8930401401505551,100-199,eligible,0.0,0.0,0.0
4385,A Gamut of Games,1969.0,434,8.074748244439382,6.12181244085644,1.9529358035829425,6.1159858294847,1.9587624149546823,0.05728694081760737,7.962465840436872,1.840653399580432,200-499,eligible,0.0,0.0,0.0
