game_id,title,flag,n_raters,n_raters_ge20_total,n_raters_ge20_other,penetration_ge20_total,penetration_ge20_other,penetration_ge10_total,penetration_ge10_other,total_enth_ge20,total_enth_ge10,missing_ge20_other,penetration_rank_ge20_other
197641,Pictionary (2013 edition),Party,101,28,22,0.0011071132023249377,0.0008698746589695939,0.0010333534704778863,0.0010015579790785666,25291,62902,25269,0.0007886435331230284
200610,Million Dollars But... The Game,Party,305,132,125,0.005219247953817564,0.004942469653236329,0.0034180153254268547,0.0032908333598295762,25291,62902,25166,0.3781545741324921
201308,Hive Mind,Party,677,454,441,0.017951049780554347,0.017437032936617768,0.009141203777304378,0.0089345330832088,25291,62902,24850,0.7342271293375394
205420,Gooseberry,Party,193,132,130,0.005219247953817564,0.005140168439365782,0.002623128040443865,0.002623128040443865,25291,62902,25161,0.39747634069400634
205506,Huh?,Party,114,83,81,0.0032817998497489224,0.0032027203352971412,0.0015261835871673397,0.0014784903500683602,25291,62902,25210,0.1861198738170347
212662,The Red Dragon Inn 6: Villains,Party,411,173,168,0.006840378000079079,0.0066426792139496265,0.004991892149693173,0.004610346252901338,25291,62902,25123,0.4842271293375394
214899,Watch Ya' Mouth,Party,252,134,131,0.0052983274682693446,0.0051797081965916725,0.0031318559028329783,0.0030364694286350194,25291,62902,25160,0.40141955835962145
224662,Sushi War: All You Can Hit!,Party,120,52,52,0.002056067375746313,0.002056067375746313,0.001128739944675845,0.0010810467075768656,25291,62902,25239,0.04298107255520505
225694,Decrypto,Party,23792,10110,9617,0.3997469455537543,0.3802538452413902,0.2640456583256494,0.2518043941369114,25291,62902,15674,0.9865930599369085
233194,Banned Words,Party,319,251,249,0.009924479063698548,0.009845399549246767,0.004737528218498617,0.004673937235699978,25291,62902,25042,0.6171135646687698
233206,Werebeasts,Party,163,126,123,0.00498200941046222,0.004863390138784548,0.002384661854948968,0.002336968617849989,25291,62902,25168,0.37263406940063093
234190,Unstable Unicorns,Party,9314,2728,2589,0.10786445771222965,0.10236843145783085,0.08060157069727512,0.07533941687068774,25291,62902,22702,0.942429022082019
235451,GROWL,Party,502,298,286,0.011782847653315408,0.011308370566604721,0.006200120822867318,0.005977552383072081,25291,62902,25005,0.6537854889589906
245197,Deadwood 1876,Party,1678,861,828,0.03404373097149183,0.03273891898303744,0.020031159581571333,0.019236272296588343,25291,62902,24463,0.8383280757097792
246015,Hearing Things,Party,106,74,72,0.0029259420347159068,0.0028468625202641255,0.0014784903500683602,0.0014466948586690407,25291,62902,25219,0.13367507886435331
246297,Shadows: Amsterdam,Party,2068,1298,1267,0.05132260487920604,0.050096872405203434,0.026867190232425044,0.026024609710343073,25291,62902,24024,0.8840694006309149
246759,You've Got Crabs,Party,1045,468,455,0.018504606381716818,0.01799058953778024,0.011859718291946202,0.01135099042955709,25291,62902,24836,0.7373817034700315
254188,Blank Slate,Party,1140,662,646,0.0261753192835396,0.025542683167925347,0.014625926043687005,0.01418078916409653,25291,62902,24645,0.806782334384858
254640,Just One,Party,29898,13338,12666,0.5273812818789293,0.5008105650231307,0.34704778862357316,0.331261327143811,25291,62902,12625,0.9960567823343849
258855,Stupid Deaths,Party,395,168,164,0.0066426792139496265,0.006484520185046064,0.004355982321706782,0.004133413881911545,25291,62902,25127,0.47870662460567825
260298,The Table Is Lava,Party,544,380,377,0.01502510774583844,0.014906488474160769,0.007821690884232615,0.007615020190137038,25291,62902,24914,0.7034700315457413
261355,Cortex Challenge 3,Party,131,73,72,0.0028864022774900164,0.0028468625202641255,0.001716956535563257,0.0016533655527646179,25291,62902,25219,0.13367507886435331
276431,20 Second Showdown,Party,188,118,112,0.004665691352655095,0.004428452809299751,0.0025277415662459065,0.002480048329146927,25291,62902,25179,0.33675078864353314
277017,Color Brain: Disney Edition,Party,404,236,230,0.00933138270531019,0.009094144161954846,0.00523035833518807,0.005119074115290452,25291,62902,25061,0.5906940063091483
277458,Kluster,Party,3270,1606,1529,0.06350085010478036,0.06045628879838678,0.037836634765190294,0.036596610600616836,25291,62902,23762,0.9033911671924291
278989,Kung Fu,Party,103,65,63,0.002570084219682891,0.00249100470523111,0.0012877174016724428,0.001271819655972783,25291,62902,25228,0.08635646687697161
280203,Chicken Chicken,Party,461,291,283,0.011506069352734174,0.01118975129492705,0.005882165908874122,0.005802677180375823,25291,62902,25008,0.651813880126183
295020,"Detective Stories: Demo ""Gattardo""",Party,105,60,58,0.002372385433553438,0.0022933059191016566,0.0013354106387714222,0.0013036151473721027,25291,62902,25233,0.06545741324921135
286735,Muffin Time,Party,1112,444,431,0.01755565220829544,0.017041635364358862,0.011764331817748244,0.011160217481161172,25291,62902,24860,0.7279179810725552
287228,Mal Trago,Party,818,260,239,0.010280336878731564,0.009450001976987862,0.007312963021843502,0.007026803599249626,25291,62902,25052,0.6037066246056783
288010,Throw Throw Burrito: Kickstarter Edition,Party,277,101,99,0.003993515479814954,0.003914435965363173,0.0028297987345394424,0.0026549235318431845,25291,62902,25192,0.27957413249211355
288098,Shadow Raiders,Party,119,64,62,0.0025305444624570007,0.0024514649480052195,0.0014466948586690407,0.0014148993672697212,25291,62902,25229,0.08241324921135647
289020,Incohearent,Party,223,97,94,0.0038353564509113914,0.0037167371792337194,0.0025913325490445455,0.0024482528377476075,25291,62902,25197,0.24881703470031546
291236,Bad Brood,Party,286,120,110,0.004744770867106876,0.00434937329484797,0.0029569807001367204,0.002798003243140123,25291,62902,25181,0.32886435331230285
296576,There's Been A Murder,Party,223,139,138,0.005496026254398798,0.005456486497172907,0.002941082954437061,0.002861594225938762,25291,62902,25153,0.4246845425867508
306142,Shitty Friends,Party,140,54,53,0.002135146890198094,0.0020956071329722038,0.0013831038758704015,0.0012559219102731233,25291,62902,25238,0.04929022082018927
307963,Durian,Party,1363,836,819,0.03305523704084457,0.03238306116800443,0.017789577437919302,0.017185463101332232,25291,62902,24472,0.8363564668769716
317367,Cards Against Humanity: Family Edition,Party,292,132,127,0.005219247953817564,0.00502154916768811,0.0031954468856316173,0.0030364694286350194,25291,62902,25164,0.38761829652996843
315882,Santa Cookie Elf Candy Snowman,Party,240,152,149,0.006010043098335376,0.005891423826657704,0.0031954468856316173,0.003100060411433659,25291,62902,25142,0.4518927444794953
315975,Dungeon Fighter in the Labyrinth of Sinister Storms,Party,158,69,66,0.0027282432485864535,0.002609623976908782,0.0017328542812629169,0.0016215700613652984,25291,62902,25225,0.10094637223974763
342492,A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.,Party,127,91,87,0.0035981179075560477,0.003439958878652485,0.001716956535563257,0.0016851610441639376,25291,62902,25204,0.21253943217665616
360175,Venn,Party,263,185,184,0.0073148550867897675,0.007275315329563876,0.003592890528123112,0.003529299545324473,25291,62902,25107,0.5252365930599369
378367,Really Loud Librarians,Party,309,166,160,0.006563599699497845,0.006326361156142502,0.0037677657308193696,0.003608788273822772,25291,62902,25131,0.4712145110410095
379300,Block Party,Party,208,129,122,0.005100628682139892,0.004823850381558657,0.002702616768942164,0.0026072302947442055,25291,62902,25169,0.36829652996845424
410382,That Escalated Quickly,Party,230,178,176,0.007038076786208533,0.006958997271756751,0.0033544243426282152,0.0033385265969285557,25291,62902,25115,0.5059148264984227
414855,2 Pommes 3 Pains,Party,222,121,115,0.004784310624332767,0.004547072080977423,0.002702616768942164,0.0025754348033448855,25291,62902,25176,0.346608832807571
394081,Rubber Paper Scissors,Party,132,99,95,0.003914435965363173,0.00375627693645961,0.0019236272296588343,0.0018918317382595148,25291,62902,25196,0.25433753943217663
396607,Disney Robin Hood: Sheriff of Nottingham Game,Party,129,72,68,0.0028468625202641255,0.002688703491360563,0.0016533655527646179,0.0015897745699659789,25291,62902,25223,0.1108044164037855
159633,Start Player Express,Party,107,80,78,0.003163180578071251,0.003084101063619469,0.00151028584146768,0.0014625926043687005,25291,62902,25213,0.16995268138801262
499,Arbos,Party,388,260,255,0.010280336878731564,0.010082638092602111,0.00524625608088773,0.005150869606689771,25291,62902,25036,0.6246056782334385
514,True Colors,Party,587,406,394,0.016053141433711598,0.01557866434700091,0.008060157069727512,0.007853486375631935,25291,62902,24897,0.7093848580441641
1231,Bandu,Party,4122,2315,2248,0.09153453797793681,0.08888537424380215,0.05076150201901371,0.049330704906044326,25291,62902,23043,0.9329652996845426
1254,Crack the Case,Party,569,290,283,0.011466529595508283,0.01118975129492705,0.0069155193793520075,0.0066929509395567705,25291,62902,25008,0.651813880126183
1969,Point Of Law,Party,133,72,71,0.0028468625202641255,0.002807322763038235,0.00151028584146768,0.0014943880957680202,25291,62902,25220,0.12657728706624605
2604,Compatibility,Party,1325,860,834,0.03400419121426594,0.03297615752639279,0.017694190963721344,0.01726495182983053,25291,62902,24457,0.8391167192429022
9681,Nosey Neighbor Card Game,Party,149,92,88,0.003637657664781938,0.0034794986358783757,0.0018918317382595148,0.001875933992559855,25291,62902,25203,0.21766561514195584
9801,Ostrakon,Party,187,116,115,0.004586611838203313,0.004547072080977423,0.0023528663635496486,0.002336968617849989,25291,62902,25176,0.346608832807571
11573,Celebrity Taboo,Party,154,115,113,0.004547072080977423,0.004467992566525641,0.002177991160853391,0.002162093415153731,25291,62902,25178,0.34069400630914826
11945,Linq,Party,1082,748,737,0.029575738404966193,0.029140801075481396,0.01500747194047884,0.014689517026485644,25291,62902,24554,0.8249211356466877
11971,Cockroach Poker,Party,14371,6885,6626,0.272231228500257,0.26199043137875133,0.16918380973577946,0.16171186925693937,25291,62902,18665,0.9771293375394322
12205,In a Pickle,Party,1553,834,807,0.03297615752639279,0.03190858408129374,0.018616260214301614,0.01804394136911386,25291,62902,24484,0.8343848580441641
12317,Brouhaha,Party,122,90,88,0.003558578150330157,0.0034794986358783757,0.0017487520269625766,0.0016851610441639376,25291,62902,25203,0.21766561514195584
15830,Scene It? Disney,Party,522,284,271,0.01122929105215294,0.010715274208216361,0.0065657689739594925,0.006343200534164256,25291,62902,25020,0.638801261829653
19578,Scene It? Harry Potter,Party,322,160,153,0.006326361156142502,0.006049582855561267,0.00375186798511971,0.0036246860195224316,25291,62902,25138,0.46175078864353314
20750,Black Stories 2,Party,1370,692,669,0.027361512000316317,0.026452097584120832,0.016390575816349243,0.01570697275126387,25291,62902,24622,0.8134858044164038
24118,Pictionary Mania,Party,175,77,76,0.003044561306393579,0.003005021549167688,0.0017805475183618963,0.0017487520269625766,25291,62902,25215,0.15812302839116718
25738,The Big Taboo,Party,883,380,363,0.01502510774583844,0.0143529318729983,0.009681727131092811,0.009204794760103018,25291,62902,24928,0.6971608832807571
25821,The Werewolves of Miller's Hollow,Party,11817,4517,4317,0.178601083389348,0.17069313194416985,0.12309624495246574,0.11649868048710693,25291,62902,20974,0.9668769716088328
25920,Do You Worship Cthulhu?,Party,145,64,62,0.0025305444624570007,0.0024514649480052195,0.0014466948586690407,0.0013990016215700615,25291,62902,25229,0.08241324921135647
29198,Inn-Fighting,Party,1041,419,403,0.016567158277648174,0.015934522162033924,0.010317636959079203,0.009936091062287367,25291,62902,24888,0.7137223974763407
30324,Ca$h 'n Gun$: Live,Party,342,237,233,0.00937092246253608,0.009212763433632518,0.004753425964198276,0.004658039490000318,25291,62902,25058,0.5938485804416404
31274,Budowa zamku,Party,285,135,133,0.005337867225495236,0.005258787711043454,0.003084162665733999,0.0029887761915360403,25291,62902,25158,0.40891167192429023
31808,GUBS: A Game of Wit and Luck,Party,1573,647,622,0.02558222292515124,0.024593728994503974,0.01562748402276557,0.0149438809576802,25291,62902,24669,0.8028391167192429
38981,Bobby Sitter,Party,185,115,115,0.004547072080977423,0.004547072080977423,0.002480048329146927,0.0024164573463482876,25291,62902,25176,0.346608832807571
39070,Rappakalja Extreme,Party,105,48,47,0.0018979083468427503,0.0018583685896168597,0.001192330927474484,0.0010969444532765253,25291,62902,25244,0.02168769716088328
39415,Trivial Pursuit: Digital Choice,Party,135,71,70,0.002807322763038235,0.0027677830058123443,0.0014466948586690407,0.001430797112969381,25291,62902,25221,0.12105678233438485
43856,Chronology,Party,128,66,65,0.002609623976908782,0.002570084219682891,0.0016215700613652984,0.00151028584146768,25291,62902,25226,0.09542586750788644
56294,Jungle Speed: Rabbids,Party,306,180,176,0.007117156300660314,0.006958997271756751,0.0040062319163142665,0.0037995612222186895,25291,62902,25115,0.5059148264984227
56410,Activity kompakt,Party,139,48,44,0.0018979083468427503,0.0017397493179391879,0.0013672061301707417,0.0013195128930717625,25291,62902,25247,0.01498422712933754
56885,The Werewolves of Miller's Hollow: The Village,Party,820,443,430,0.01751611245106955,0.01700209560713297,0.009904295570888047,0.009586340656894852,25291,62902,24861,0.7271293375394322
57052,Black Stories: Real Crime Edition,Party,645,336,327,0.013285358427899253,0.012929500612866237,0.007837588629932276,0.00750373597023942,25291,62902,24964,0.6742902208201893
57215,Googly Eyes,Party,150,97,94,0.0038353564509113914,0.0037167371792337194,0.0020508091952561127,0.0020190137038567932,25291,62902,25197,0.24881703470031546
59149,Bunny Bunny Moose Moose,Party,1051,742,725,0.02933849986161085,0.028666323988770708,0.014927983211980541,0.014721312517884964,25291,62902,24566,0.8241324921135647
60464,Black Stories 5,Party,138,84,80,0.0033213396069748133,0.003163180578071251,0.0018123430097612158,0.0017646497726622366,25291,62902,25211,0.18138801261829654
66510,The Red Dragon Inn 3,Party,1802,694,664,0.0274405915147681,0.02625439879799138,0.01953832946488188,0.018441385011605353,25291,62902,24627,0.8123028391167192
67181,PIX,Party,780,582,572,0.02301213870546835,0.022616741133209443,0.010953546787065595,0.010794569330068997,25291,62902,24719,0.7886435331230284
65272,Cyrano,Party,242,176,174,0.006958997271756751,0.00687991775730497,0.003449810816826174,0.003370322088327875,25291,62902,25117,0.5
65590,Bumbesi,Party,181,116,111,0.004586611838203313,0.00438891305207386,0.0024959460748465866,0.002384661854948968,25291,62902,25180,0.33241324921135645
82610,Cranium Scribblish,Party,384,215,210,0.008501047803566485,0.008303349017437033,0.005039585386792153,0.004801119201297256,25291,62902,25081,0.5626971608832808
77361,Photo Party,Party,136,109,108,0.004309833537622079,0.004270293780396188,0.0020031159581571333,0.0019872182124574737,25291,62902,25183,0.319006309148265
125315,FlowerFall,Party,872,669,657,0.026452097584120832,0.025977620497410144,0.012638707831229532,0.012463832628533273,25291,62902,24634,0.8115141955835962
130705,Super Big Boggle,Party,215,113,109,0.004467992566525641,0.004309833537622079,0.0025277415662459065,0.0024323550920479476,25291,62902,25182,0.32413249211356465
137550,Story War,Party,306,134,124,0.0052983274682693446,0.004902929896010439,0.0034180153254268547,0.0032113446313312773,25291,62902,25167,0.375
139042,Días de Radio,Party,127,58,55,0.0022933059191016566,0.002174686647423985,0.0015579790785666592,0.0015261835871673397,25291,62902,25236,0.057570977917981075
144506,Mysteries?,Party,181,136,131,0.005377406982721126,0.0051797081965916725,0.002559537057645226,0.002543639311945566,25291,62902,25160,0.40141955835962145
143780,Texas Zombies,Party,112,75,75,0.0029654817919417976,0.0029654817919417976,0.0013990016215700615,0.0013990016215700615,25291,62902,25216,0.14905362776025236
147104,Wooolf!!,Party,250,193,192,0.007631173144596892,0.007591633387371001,0.003608788273822772,0.003576992782423452,25291,62902,25099,0.5398264984227129
147151,Concept,Party,20607,10124,9705,0.40030050215491675,0.3837333438772686,0.24930844806206479,0.23921337954278082,25291,62902,15586,0.9873817034700315
153830,Tic Talk,Party,100,83,80,0.0032817998497489224,0.003163180578071251,0.0014466948586690407,0.001430797112969381,25291,62902,25211,0.18138801261829654
162093,I Hate Zombies,Party,554,348,345,0.01375983551460994,0.01364121624293227,0.007392451750341801,0.007122190073447585,25291,62902,24946,0.6821766561514195
162367,Co-Mix,Party,342,226,217,0.008935985133051282,0.008580127318018268,0.004594448507201679,0.00451495977870338,25291,62902,25074,0.5741324921135647
186302,Die Fiesen 7,Party,867,503,488,0.019888497884622987,0.01929540152623463,0.010874058058567296,0.0105561031445741,25291,62902,24803,0.7468454258675079
186904,The Champion of the Wild,Party,443,268,264,0.010596654936538689,0.010438495907635128,0.005818574926075483,0.005580108740580586,25291,62902,25027,0.6328864353312302
192345,Monkey Business,Party,196,109,105,0.004309833537622079,0.004151674508718516,0.0025118438205462465,0.002400559600648628,25291,62902,25186,0.30875394321766564
193308,Spyfall 2,Party,3280,1947,1874,0.07698390731880907,0.07409750504131904,0.043623414199866456,0.0423039013067947,25291,62902,23417,0.919558359621451
193328,Blanc-Manger Coco,Party,638,289,272,0.011426989838282393,0.010754813965442252,0.007281167530444183,0.006963212616450987,25291,62902,25019,0.6407728706624606
193436,Double Ditto,Party,123,80,79,0.003163180578071251,0.00312364082084536,0.0016374678070649581,0.0016056723156656386,25291,62902,25212,0.1754731861198738
193560,Escape the Room: Mystery at the Stargazer's Manor,Party,1837,1239,1202,0.04898975920287849,0.047526788185520544,0.02486407427426791,0.024291755429080155,25291,62902,24089,0.8769716088328076
193621,Joking Hazard,Party,6005,2532,2436,0.10011466529595509,0.09631884860226958,0.06584846268799084,0.06255762932816127,25291,62902,22855,0.9384858044164038
193695,Let Them Eat Cake,Party,156,112,109,0.004428452809299751,0.004309833537622079,0.0021461956694540712,0.0021461956694540712,25291,62902,25182,0.32413249211356465
194640,Under My Bed,Party,103,59,57,0.0023328456763275474,0.002253766161875766,0.0013036151473721027,0.001271819655972783,25291,62902,25234,0.06269716088328076
205831,Dreams,Party,475,319,310,0.012613182555059112,0.012257324740026096,0.006263711805665957,0.006136529840068679,25291,62902,24981,0.667192429022082
206082,Eye Sea,Party,144,101,99,0.003993515479814954,0.003914435965363173,0.0020508091952561127,0.0020349114495564528,25291,62902,25192,0.27957413249211355
206175,Braintopia,Party,1461,844,821,0.033371555098651695,0.03246214068245621,0.018441385011605353,0.017916759403516582,25291,62902,24470,0.8375394321766562
206274,Single Card Game,Party,114,97,97,0.0038353564509113914,0.0038353564509113914,0.0016692632984642779,0.0016692632984642779,25291,62902,25194,0.2665615141955836
206754,Burke's Gambit,Party,693,445,437,0.017595191965521333,0.017278873907714206,0.009125306031604719,0.008886839846109822,25291,62902,24854,0.7314668769716088
221661,Patriots & Redcoats,Party,125,74,71,0.0029259420347159068,0.002807322763038235,0.0015579790785666592,0.00151028584146768,25291,62902,25220,0.12657728706624605
227018,7 pecados,Party,125,57,55,0.002253766161875766,0.002174686647423985,0.0014625926043687005,0.0014148993672697212,25291,62902,25236,0.057570977917981075
230765,Side Effects,Party,743,264,256,0.010438495907635128,0.010122177849828003,0.007042701344949286,0.0066134622110584716,25291,62902,25035,0.626577287066246
239621,Human Era,Party,101,53,50,0.0020956071329722038,0.0019769878612945317,0.001128739944675845,0.001112842198976185,25291,62902,25241,0.03391167192429022
240094,Maki Stack,Party,333,225,223,0.008896445375825393,0.008817365861373612,0.004594448507201679,0.004546755270102699,25291,62902,25068,0.5796529968454258
241590,Smart10,Party,3374,1514,1450,0.059863192439998415,0.057332647977541416,0.03766175956249404,0.035960700772630444,25291,62902,23841,0.8982649842271293
241796,Nut So Fast,Party,279,209,206,0.008263809260211143,0.008145189988533471,0.003815458967918349,0.0037836634765190296,25291,62902,25085,0.5583596214511041
255907,Trogdor!!: The Board Game,Party,1215,510,487,0.020165276185204223,0.019255861769008738,0.0120186957489428,0.011414581412355728,25291,62902,24804,0.7460567823343849
256334,Dungeon WC,Party,108,45,43,0.0017792890751650785,0.0017002095607132972,0.0010651489618772058,0.0010174557247782264,25291,62902,25248,0.013801261829652996
261614,Unanimo Party,Party,407,226,215,0.008935985133051282,0.008501047803566485,0.005182665098089091,0.005007789895392833,25291,62902,25076,0.569794952681388
262370,Spiky Dastards,Party,137,111,110,0.00438891305207386,0.00434937329484797,0.0020508091952561127,0.0020349114495564528,25291,62902,25181,0.32886435331230285
267475,Stay Cool,Party,1257,886,868,0.0350322249021391,0.03432050927207307,0.01734444055832883,0.016962894661536995,25291,62902,24423,0.8430599369085173
269077,The Game of Wolf,Party,113,76,74,0.003005021549167688,0.0029259420347159068,0.0015579790785666592,0.0014784903500683602,25291,62902,25217,0.14313880126182965
274533,Throw Throw Burrito,Party,4059,1663,1588,0.06575461626665613,0.06278913447471432,0.04389367587676068,0.04150901402181171,25291,62902,23703,0.9085173501577287
292748,Trophies,Party,277,169,165,0.006682218971175517,0.0065240599422719545,0.003672379256621411,0.003529299545324473,25291,62902,25126,0.4810725552050473
293586,Dungeon Party,Party,157,76,72,0.003005021549167688,0.0028468625202641255,0.0017328542812629169,0.0016374678070649581,25291,62902,25219,0.13367507886435331
298638,Sheriff of Nottingham: 2nd Edition,Party,3082,1084,1034,0.042861096832865445,0.040884108971570916,0.03128676353693046,0.029538011509967887,25291,62902,24257,0.863564668769716
299815,Trial by Trolley: Derailed Edition,Party,337,147,143,0.005812344312205923,0.005654185283302361,0.003672379256621411,0.0033544243426282152,25291,62902,25148,0.43809148264984227
300400,Crossed Words,Party,104,87,87,0.003439958878652485,0.003439958878652485,0.0015261835871673397,0.0015261835871673397,25291,62902,25204,0.21253943217665616
311659,What Do You Meme?: Family Edition,Party,285,149,143,0.005891423826657704,0.005654185283302361,0.0034657085625258337,0.003227242377030937,25291,62902,25148,0.43809148264984227
311686,Escape the Room: The Cursed Dollhouse,Party,227,146,144,0.005772804554980033,0.005693725040528251,0.0030046739372357,0.0029728784458363804,25291,62902,25147,0.4416403785488959
319114,Krazy Pix,Party,281,187,181,0.007393934601241548,0.007156696057886204,0.0037995612222186895,0.0037200724937203906,25291,62902,25110,0.5173501577287066
319135,Nightmare Horror Adventures: Welcome to Crafton Mansion,Party,418,232,228,0.009173223676406626,0.009015064647503065,0.005150869606689771,0.005055483132491813,25291,62902,25063,0.5863564668769716
325414,Happy Little Dinosaurs,Party,2901,844,801,0.033371555098651695,0.0316713455379384,0.02465740358017233,0.022813265079011796,25291,62902,24490,0.833596214511041
326908,La Morada Maldita,Party,549,222,209,0.00877782610414772,0.008263809260211143,0.005707290706177864,0.005373438046485008,25291,62902,25082,0.5607255520504731
327062,Popcorn Dice,Party,179,110,107,0.00434937329484797,0.004230754023170298,0.0022892753807510096,0.00225747988935169,25291,62902,25184,0.31545741324921134
338521,"Um, Actually…",Party,197,104,100,0.004112134751492626,0.0039539757225890634,0.0023687641092493086,0.0022733776350513497,25291,62902,25191,0.2870662460567823
341315,Olé Guacamole,Party,222,146,144,0.005772804554980033,0.005693725040528251,0.0029569807001367204,0.0029092874630377414,25291,62902,25147,0.4416403785488959
359527,Hidden Leaders: Kickstarter Edition,Party,380,141,135,0.005575105768850579,0.005337867225495236,0.0034816063082254937,0.0033067311055292358,25291,62902,25156,0.41285488958990535
370235,Left Right Dilemma,Party,244,165,163,0.0065240599422719545,0.006444980427820173,0.0033385265969285557,0.0032908333598295762,25291,62902,25128,0.47673501577287064
404455,The Dick Sits,Party,176,51,50,0.002016527618520422,0.0019769878612945317,0.001271819655972783,0.0011764331817748243,25291,62902,25241,0.03391167192429022
407805,Caution Signs,Party,171,127,123,0.00502154916768811,0.004863390138784548,0.002384661854948968,0.002336968617849989,25291,62902,25168,0.37263406940063093
408545,Fairy,Party,214,170,169,0.006721758728401407,0.006682218971175517,0.0030682649200343393,0.0030523671743346793,25291,62902,25122,0.48698738170347006
380728,Exit Strategy,Party,105,85,84,0.0033608793642007037,0.0033213396069748133,0.0015261835871673397,0.0014943880957680202,25291,62902,25207,0.1995268138801262
380923,Rotten Tomatoes: The Card Game,Party,101,71,70,0.002807322763038235,0.0027677830058123443,0.001430797112969381,0.0013990016215700615,25291,62902,25221,0.12105678233438485
382960,Line-it,Party,329,276,275,0.010912972994345814,0.010873433237119924,0.004848812438396235,0.004785221455597596,25291,62902,25016,0.6435331230283912
421199,Link City,Party,323,252,250,0.00996401882092444,0.009884939306472659,0.004658039490000318,0.004610346252901338,25291,62902,25041,0.6198738170347003
424442,Beatz'n'Catz,Party,129,84,82,0.0033213396069748133,0.003242260092523032,0.0016215700613652984,0.0015579790785666592,25291,62902,25209,0.1892744479495268
829,Battle of the Bands,Party,177,85,83,0.0033608793642007037,0.0032817998497489224,0.0018441385011605355,0.0017487520269625766,25291,62902,25208,0.19479495268138802
848,Tip Tap,Party,115,96,95,0.0037958166936855006,0.00375627693645961,0.0016533655527646179,0.0016533655527646179,25291,62902,25196,0.25433753943217663
925,Werewolf,Party,4679,2390,2304,0.09450001976987861,0.09109960064845202,0.054306699310037836,0.05252615179167594,25291,62902,22987,0.9353312302839116
1549,Password,Party,1015,664,649,0.02625439879799138,0.02566130243960302,0.013767447775905377,0.013417697370512861,25291,62902,24642,0.8091482649842271
1627,XXXenophile,Party,271,109,105,0.004309833537622079,0.004151674508718516,0.002782105497440463,0.0027344122603414835,25291,62902,25186,0.30875394321766564
1826,Whatzit?,Party,297,182,176,0.0071962358151120955,0.006958997271756751,0.0037836634765190296,0.003688277002321071,25291,62902,25115,0.5059148264984227
1835,Scrutineyes,Party,344,207,203,0.00818472974575936,0.008026570716855799,0.004387777813106101,0.0042288003561095034,25291,62902,25088,0.554416403785489
2452,Jenga,Party,15701,6312,6042,0.24957494760982168,0.2388992131588312,0.16552732822485772,0.15727639820673428,25291,62902,19249,0.9747634069400631
2596,Villa Paletti,Party,4362,2516,2450,0.09948202918034084,0.09687240520343206,0.0544020857842358,0.05260564052017424,25291,62902,22841,0.9400630914826499
3119,Haste Worte?,Party,411,289,280,0.011426989838282393,0.011071132023249377,0.005659597469078885,0.005516517757781947,25291,62902,25011,0.6498422712933754
4492,Trivial Pursuit: 20th Anniversary Edition,Party,1432,614,586,0.024277410936696848,0.02317029773437191,0.015309529108772375,0.014673619280785985,25291,62902,24705,0.7917981072555205
3623,Survivor,Party,194,102,98,0.004033055237040844,0.0038748962081372822,0.0022892753807510096,0.00224158214365203,25291,62902,25193,0.27287066246056785
6549,Pretty Pretty Princess,Party,353,201,197,0.007947491202404016,0.007789332173500455,0.0042923913389081424,0.0042129026104098435,25291,62902,25094,0.5465299684542587
6657,Such a Thing?,Party,834,517,501,0.020442054485785458,0.01980941837017121,0.010921751295666275,0.010476614416075801,25291,62902,24790,0.7523659305993691
9220,Saboteur,Party,32989,11296,10725,0.4466410976236606,0.42406389624767704,0.3180979937044927,0.2993386537788941,25291,62902,14566,0.9929022082018928
9539,Beat the 8 Ball,Party,196,155,152,0.006128662370013048,0.006010043098335376,0.002877491971638422,0.002861594225938762,25291,62902,25139,0.4601735015772871
15020,Draw Out,Party,141,79,76,0.00312364082084536,0.003005021549167688,0.001716956535563257,0.0016215700613652984,25291,62902,25215,0.15812302839116718
15110,Partners,Party,318,113,109,0.004467992566525641,0.004309833537622079,0.0029887761915360403,0.002782105497440463,25291,62902,25182,0.32413249211356465
15268,Trivial Pursuit: Book Lover's Edition,Party,103,54,52,0.002135146890198094,0.002056067375746313,0.0013036151473721027,0.0012400241645734635,25291,62902,25239,0.04298107255520505
15386,Eye to Eye,Party,163,122,122,0.004823850381558657,0.004823850381558657,0.00224158214365203,0.0022097866522527107,25291,62902,25169,0.36829652996845424
21022,Was'n das?,Party,356,262,256,0.010359416393183345,0.010122177849828003,0.005071380878191472,0.004991892149693173,25291,62902,25035,0.626577287066246
21705,Scene It? Friends,Party,199,98,94,0.0038748962081372822,0.0037167371792337194,0.002384661854948968,0.002321070872150329,25291,62902,25197,0.24881703470031546
21798,HysteriCoach,Party,310,212,211,0.008382428531888815,0.008342888774662924,0.004181107119010524,0.0040698228991129055,25291,62902,25080,0.5650630914826499
21809,Apples to Apples: Bible Edition,Party,171,79,75,0.00312364082084536,0.0029654817919417976,0.0019872182124574737,0.001875933992559855,25291,62902,25216,0.14905362776025236
22237,Hart an der Grenze,Party,988,646,629,0.025542683167925347,0.02487050729508521,0.013067946965120345,0.01273409430542749,25291,62902,24662,0.8036277602523659
22863,Luck of the Draw,Party,154,101,99,0.003993515479814954,0.003914435965363173,0.0020826046866554322,0.0020190137038567932,25291,62902,25192,0.27957413249211355
