game_id,title,year,n_obs,users_rated,weight,weight_missing,adj_mean,expected_Q3bFam,residual_Q3bFam,expected_Q3b,residual_Q3b,expected_Q4Fam,residual_Q4Fam,SE,lower_bound_adj,lower_bound_resid,vol_band,fam_18XX,fam_Cooperative Game,fam_Legacy Game,rank_residual
177877,SiXeS,2016.0,321,399.0,1.0,0.0,7.512032725616253,6.31850775274704,1.1935249728692128,6.318248013684132,1.1937847119321212,6.3723385804351125,1.1396941451811404,0.06661131075537287,7.381474556535722,1.062966803788682,200-499,0.0,0.0,0.0,96
386906,Bohnanza: Dahlias,2023.0,140,268.0,1.25,0.0,8.049672248703017,6.856279438815221,1.1933928098877953,6.845131180668172,1.2045410680348443,6.784595434592198,1.2650768141108184,0.10086406755403113,7.851978676297115,0.9956992374818943,100-199,0.0,0.0,0.0,97
248878,FlickFleet,2019.0,214,295.0,1.7,0.0,8.1419606295357,6.951687967763455,1.1902726617722443,6.951761144401843,1.1901994851338564,6.999047176018683,1.142913453517016,0.08158186122431431,7.982060181536043,1.0303722137725884,200-499,0.0,0.0,0.0,98
295694,Catchy!,2019.0,106,154.0,1.0,0.0,7.666937425644299,6.483121341636435,1.183816084007864,6.4729004370976835,1.1940369885466158,6.509012073424465,1.1579253522198343,0.11591711487809765,7.439739880483228,0.9566185388467926,100-199,0.0,0.0,0.0,99
32944,Neue Heimat,2007.0,793,815.0,2.6406,0.0,8.019695871968176,6.838833648503222,1.1808622234649544,6.865284003177878,1.154411868790298,6.90864164800829,1.1110542239598864,0.0423802878542377,7.93663050777387,1.0977968592706486,500-999,0.0,0.0,0.0,100
119866,Wings of Glory: WW1 Rules and Accessories Pack,2012.0,591,692.0,2.0,0.0,7.987410740646013,6.80937169070638,1.178039049939633,6.826228029927398,1.1611827107186148,6.979208592387545,1.0082021482584675,0.04909155122336614,7.891191300248215,1.0818196095418353,500-999,0.0,0.0,0.0,101
1353,Time's Up!,1999.0,5962,6292.0,1.2012,0.0,7.639137369332766,6.462973162613789,1.176164206718977,6.453304676626857,1.185832692705909,6.617022115598145,1.0221152537346212,0.015456263392024607,7.608843093084397,1.1458699304706088,5k-10k,0.0,0.0,0.0,102
324711,Schadenfreude,2020.0,821,1488.0,1.7647,0.0,8.334325814342495,7.158719469183561,1.1756063451589345,7.163990827348057,1.1703349869944386,7.105553756317558,1.228772058024937,0.041651334175591526,8.252689199358336,1.093969730174775,500-999,0.0,0.0,0.0,103
313,Big Boss,1994.0,917,1190.0,2.3696,0.0,7.675939556188903,6.501926896192344,1.1740126599965581,6.5283504666304175,1.147589089558485,6.5651695852071885,1.110769970981714,0.039410852389123424,7.5986942855062205,1.0967673893138763,500-999,0.0,0.0,0.0,104
185378,"Exceed: Red Horizon – Kaden, Eva, Miska, and Lily",2016.0,128,135.0,2.3333,0.0,8.057383356321903,6.8860490896378845,1.1713342666840187,6.899190708692592,1.1581926476293116,6.898424577764365,1.1589587785575386,0.10548616679511308,7.850630469403482,0.9645813797655971,100-199,0.0,0.0,0.0,105
59335,Wherewolf,2009.0,164,185.0,2.0625,0.0,7.505710001170089,6.334947442025257,1.1707625591448316,6.365894348447943,1.1398156527221452,6.291528211380209,1.2141817897898797,0.09319198703176114,7.323053706587837,0.9881062645625798,100-199,0.0,0.0,0.0,106
315048,Survive: Escape from Atlantis!,2010.0,384,483.0,1.6667,0.0,7.551906702794063,6.3813432953587945,1.1705634074352682,6.390101237447624,1.161805465346439,6.474465280048333,1.0774414227457294,0.06090246679494031,7.43253786787598,1.0511945725171852,200-499,0.0,0.0,0.0,107
213788,Ascension: Year Three Collector's Edition,2016.0,218,232.0,2.5,0.0,8.068199869579036,6.901221333323903,1.166978536255133,6.925820960410849,1.1423789091681869,7.001340943278292,1.0668589263007444,0.08082993862686555,7.909773189870379,1.0085518565464766,200-499,0.0,0.0,0.0,108
319604,Ricochet: A la poursuite du Comte courant,2020.0,223,254.0,1.3636,0.0,7.7387095494797675,6.572476004494614,1.166233544985153,6.514997996289253,1.2237115531905145,6.632709229385426,1.1060003200943411,0.0799186362394187,7.582069022450507,1.0095930179558925,200-499,0.0,1.0,0.0,109
143680,Nightfall: Eastern Skies,2013.0,113,121.0,2.6667,0.0,8.036883002448286,6.875122187920496,1.1617608145277902,6.8941586552873275,1.142724347160959,6.948246829407527,1.0886361730407597,0.1122693670265072,7.816835043076332,0.9417128551558361,100-199,0.0,0.0,0.0,110
265755,Exceed: Street Fighter – Chun-Li Box,2019.0,127,132.0,3.0,0.0,8.565142783813933,7.404713657814041,1.160429125999892,7.431141724559893,1.1340010592540395,7.384050507612894,1.1810922762010385,0.10590065234778524,8.357577505212273,0.9528638473982329,100-199,0.0,0.0,0.0,111
5516,Symbioz,1995.0,107,115.0,2.625,0.0,7.5164167164840245,6.361734901238474,1.1546818152455502,6.380804742164635,1.1356119743193895,6.284070179478109,1.232346537005916,0.115374174587065,7.2902833342933775,0.9285484330549029,100-199,0.0,0.0,0.0,112
215565,Roads to Gettysburg II: Lee Strikes North,2018.0,256,283.0,3.5909,0.0,9.231490674317204,8.081622820591562,1.1498678537256417,8.10657024290156,1.124920431415644,8.193005361202468,1.0384853131147356,0.07458998386219969,9.085294305947292,1.0036714853557303,200-499,0.0,0.0,0.0,113
249552,Ascension: Delirium,2018.0,280,309.0,2.0,0.0,7.9930499409443625,6.845732317725648,1.1473176232187141,6.859621333351097,1.1334286075932658,6.938965419201779,1.0540845217425838,0.07132166614551344,7.853259475299156,1.0075271575735079,200-499,0.0,0.0,0.0,114
174298,Napoleon's Last Gamble: Battles of the Hundred Days,2016.0,151,188.0,2.8125,0.0,8.524707498575438,7.383662454411084,1.141045044164354,7.40280549720128,1.121902001374158,7.527553167673572,0.997154330901866,0.09712074881117622,8.334350830905533,0.9506883764944487,100-199,0.0,0.0,0.0,115
324157,Hidden Games Crime Scene: Green Poison,2020.0,253,349.0,2.25,0.0,8.432093468244132,7.291243178709516,1.1408502895346153,7.251422117387094,1.180671350857038,7.337611196709391,1.0944822715347406,0.07503091371580374,8.285032877361155,0.99378969865164,200-499,0.0,1.0,0.0,116
225482,Seas of Strife,2015.0,1743,2632.0,1.3091,0.0,7.877373449368684,6.737501751508804,1.1398716978598804,6.7332479228821605,1.1441255264865235,6.763396189515543,1.113977259853141,0.028585895535698087,7.8213450941187155,1.083843342609912,1k-2.5k,0.0,0.0,0.0,117
252432,Zoo Break,2019.0,178,211.0,2.25,0.0,7.970369187843468,6.836759539770428,1.1336096480730395,6.795470089866292,1.1748990979771756,6.859967883484547,1.1104013043589207,0.08945209053825372,7.79504309038849,0.9582835506180623,100-199,0.0,1.0,0.0,118
83283,Volo,2010.0,101,122.0,2.7143,0.0,7.967566568208754,6.838048425883477,1.1295181423252778,6.855902279689669,1.1116642885190853,6.834259132448565,1.133307435760189,0.11875169273608258,7.734813250446033,0.8967648245625559,100-199,0.0,0.0,0.0,119
294693,Nokosu Dice,2016.0,1222,2263.0,2.0698,0.0,8.257636144590894,7.129227309430005,1.1284088351608883,7.13849631870851,1.1191398258823835,7.1587193656251085,1.0989167789657852,0.03414010817690469,8.19072153256416,1.061494223134155,1k-2.5k,0.0,0.0,0.0,120
359065,Blitz Bowl: Ultimate Edition,2022.0,249,316.0,2.2727,0.0,8.579050702178197,7.451780077432954,1.1272706247452433,7.467613607894693,1.1114370942835041,7.496366924389385,1.0826837777888123,0.07563117059152864,8.4308136078188,0.9790335303858472,200-499,0.0,0.0,0.0,121
332230,Unlock!: Heroic Adventures – Insert Coin,2018.0,229,283.0,1.75,0.0,7.9861799801884565,6.8592425848567355,1.126937395331721,6.817621237971361,1.1685587422170958,6.846339970283699,1.1398400099047574,0.07886471799005844,7.831605132927942,0.9723625480712065,200-499,0.0,1.0,0.0,122
38429,Cornerstone,2008.0,231,241.0,1.6786,0.0,7.581854742456799,6.455332005895233,1.126522736561566,6.466722934142457,1.1151318083143424,6.569843222977047,1.0120115194797519,0.07852257009464976,7.427950505071285,0.9726184991760525,200-499,0.0,0.0,0.0,123
176601,Dead of Winter: Tabletop Edition,2015.0,104,118.0,2.8571,0.0,8.07363665020583,6.947364803322957,1.1262718468828723,6.906795828555019,1.1668408216508102,6.933356283028237,1.140280367177592,0.11702639484059296,7.844264916318267,0.89690011299531,100-199,0.0,1.0,0.0,124
138704,Northern Pacific,2013.0,1083,1238.0,1.4516,0.0,7.806710588238965,6.68070325529602,1.1260073329429447,6.683286906674265,1.1234236815646996,6.812797306278092,0.9939132819608725,0.036264881904581756,7.735631419705984,1.0549281644099646,1k-2.5k,0.0,0.0,0.0,125
153498,Kamisado Max,2014.0,155,167.0,1.6667,0.0,7.6015884541196,6.477208265841908,1.1243801882776925,6.474501873053635,1.1270865810659654,6.50378969047884,1.0977987636407605,0.0958593868490308,7.4137040558955,0.9364957900535922,100-199,0.0,0.0,0.0,126
41090,Magnate,2008.0,210,224.0,2.1739,0.0,7.683532630210059,6.559574248022903,1.1239583821871557,6.572761822006351,1.110770808203708,6.588480727016325,1.0950519031937338,0.08235516629632961,7.522116504269253,0.9625422562463497,200-499,0.0,0.0,0.0,127
106113,Manoeuvre: Distant Lands,2017.0,124,132.0,2.0,0.0,8.204750188949733,7.081033918417187,1.1237162705325456,7.069786204886871,1.1349639840628623,6.930680263277244,1.2740699256724888,0.10717405263794114,7.994689045779368,0.913655127362181,100-199,0.0,0.0,0.0,128
384,TurfMaster,1998.0,1030,1078.0,1.94,0.0,7.683046583267463,6.5595485754305525,1.1234980078369103,6.5671316298947975,1.1159149533726653,6.261343322302098,1.4217032609653648,0.037186207085086444,7.610161617380693,1.050613041950141,1k-2.5k,0.0,0.0,0.0,129
256885,The Fantasy Trip: Legacy Edition,2019.0,148,405.0,2.8333,0.0,8.534328343536563,7.41137290347223,1.1229554400643327,7.434951116667774,1.0993772268687891,7.465353384284079,1.0689749592524844,0.09810014248054857,8.342052064274688,0.9306791608024575,100-199,0.0,0.0,0.0,130
224830,Chimera & More,2017.0,136,161.0,2.4,0.0,8.05503327505175,6.933744498071656,1.1212887769800943,6.9565500380821454,1.0984832369696047,6.9645980422082285,1.0904352328435216,0.1023366135853585,7.854453512424447,0.9207090143527916,100-199,0.0,0.0,0.0,131
144574,Last Chance for Victory: The Battle of Gettysburg,2014.0,165,189.0,4.1071,0.0,8.990150177064573,7.8708013573495155,1.1193488197150572,7.896060515232996,1.0940896618315765,7.952537984783849,1.037612192280724,0.09290915789079598,8.808048227598613,0.937246870249097,100-199,0.0,0.0,0.0,132
94373,Dien Bien Phu: The Final Gamble,2014.0,256,322.0,3.037,0.0,8.682484796881457,7.56571975988107,1.1167650370003877,7.584335050956755,1.0981497459247027,7.593166844994515,1.089317951886942,0.07458998386219969,8.536288428511545,0.9705686686304763,200-499,0.0,0.0,0.0,133
355200,Marvel Zombies: X-Men Resistance,2023.0,589,952.0,2.5294,0.0,8.532018679537533,7.417763843133855,1.1142548364036777,7.381057989708575,1.150960689828958,7.516833124858589,1.0151855546789434,0.04917482787563096,8.435636016901297,1.017872173767441,500-999,0.0,1.0,0.0,134
173776,Battle for Biternia,2018.0,126,176.0,2.8571,0.0,8.315857592624537,7.205091750970118,1.1107658416544197,7.23454202625676,1.0813155663677776,7.304699402797366,1.0111581898271709,0.10632006251327562,8.107470270098517,0.9023785191283995,100-199,0.0,0.0,0.0,135
4292,The Sword and the Flame,1979.0,116,128.0,2.3889,0.0,7.6092559823801285,6.499031969711913,1.1102240126682155,6.496003142593226,1.1132528397869024,6.556410161029595,1.0528458213505338,0.1108080982232961,7.392072109862468,0.8930401401505551,100-199,0.0,0.0,0.0,136
377969,Marvel United: Multiverse,2024.0,405,850.0,1.9565,0.0,8.598492892011315,7.492820722619099,1.105672169392216,7.422305930389085,1.1761869616222302,7.456576098509331,1.1419167935019843,0.05930249754897451,8.482259996815324,0.989439274196226,200-499,0.0,1.0,0.0,137
102151,Colorado Midland,2011.0,149,233.0,2.5333,0.0,7.728605550899646,6.623875188699579,1.1047303622000673,6.667851415373571,1.060754135526075,6.760107650177154,0.9684979007224914,0.09777039316946254,7.536975580287499,0.9131003915879207,100-199,0.0,0.0,0.0,138
83040,Leader 1: Hell of the North,2011.0,480,502.0,2.7111,0.0,7.913656690269035,6.8126177987549,1.1010388915141354,6.843112589639425,1.0705441006296104,6.878901177769826,1.034755512499209,0.054472822300364106,7.806889958560322,0.9942721598054217,200-499,0.0,0.0,0.0,139
146207,Dead Man's Hand,2013.0,136,151.0,2.1429,0.0,7.9825298601065695,6.881517137707325,1.1010127223992443,6.880783537780932,1.1017463223256376,6.951926856172225,1.0306030039343446,0.1023366135853585,7.781950097479267,0.9004329597719416,100-199,0.0,0.0,0.0,140
147190,Yggdrasil (Second Edition with Asgard Expansion),2013.0,250,261.0,2.3889,0.0,7.941970165184061,6.845903818343208,1.0960663468408525,6.790283908726867,1.151686256457194,6.870128926260438,1.0718412389236223,0.07547975668472127,7.794029842082007,0.9481260237387987,200-499,0.0,1.0,0.0,141
16747,Tumblin' Dice,2004.0,4786,5252.0,1.0492,0.0,7.619640926524079,6.524368242959536,1.0952726835645432,6.523885277227061,1.0957556492970184,6.547241606818034,1.0723993197060455,0.01725099497664168,7.585828976369862,1.0614607334103254,2.5k-5k,0.0,0.0,0.0,142
322984,Shadows of Brimstone: City of the Ancients (Revised Edition),2020.0,182,267.0,3.5556,0.0,8.575585667395497,7.4804639967211735,1.0951216706743239,7.473486066297127,1.1020996010983701,7.44942120530645,1.1261644620890472,0.08846363930818893,8.402196934351448,0.9217329376302735,100-199,0.0,1.0,0.0,143
212370,Omen: Edge of the Aegean,2016.0,183,194.0,2.0,0.0,7.772215473079981,6.6796334252961245,1.0925820477838561,6.675467049056877,1.0967484240231036,6.69814042025714,1.0740750528228409,0.08822160427375413,7.599301128703423,0.9196677034072981,100-199,0.0,0.0,0.0,144
222291,Ivion: The Herocrafting Card Game,2018.0,106,143.0,2.625,0.0,8.162602101902847,7.072522786418373,1.0900793154844735,7.094170117069314,1.0684319848335324,7.007486330736658,1.155115771166189,0.11591711487809765,7.9354045567417755,0.8628817703234021,100-199,0.0,0.0,0.0,145
9963,Santorini,2004.0,380,396.0,2.3478,0.0,7.687820440284095,6.597742660037348,1.0900777802467472,6.594569826712251,1.0932506135718443,6.594326698711187,1.0934937415729076,0.0612221669799983,7.567824993003298,0.9700823329659505,200-499,0.0,0.0,0.0,146
390406,The Morrison Game Factory,2024.0,146,523.0,2.2222,0.0,8.593847282891009,7.508896266524948,1.0849510163660607,7.483390409868683,1.1104568730223257,7.527793644855315,1.0660536380356938,0.09876977580017929,8.400258522322657,0.8913622557977093,100-199,0.0,1.0,0.0,147
377704,Tales of the Arthurian Knights,2024.0,164,740.0,2.05,0.0,8.360316616574263,7.275723251770918,1.0845933648033448,7.22301240433943,1.1373042122348327,7.308712310788213,1.05160430578605,0.09319198703176114,8.177660321992011,0.9019370702210929,100-199,0.0,1.0,0.0,148
34098,Guelphs and Ghibellines,2009.0,114,129.0,2.5833,0.0,8.129029668387597,7.044679731591845,1.0843499367957516,7.039894115067797,1.0891355533197995,7.1985682414918735,0.9304614268957234,0.11177587291431,7.9099489574755495,0.865269225883704,100-199,0.0,0.0,0.0,149
125943,Corporate America,2013.0,482,524.0,2.1562,0.0,7.561106249489165,6.477635794569359,1.083470454919806,6.5160048453158765,1.0451014041732885,6.508952348854489,1.0521539006346758,0.05435969066775631,7.454561255780362,0.9769254612110037,200-499,0.0,0.0,0.0,150
282391,Stockpile: Epic Edition,2019.0,981,1117.0,2.2143,0.0,8.271465602702026,7.191002432296713,1.080463170405313,7.2325255091492355,1.0389400935527906,7.281605397349502,0.9898602053525245,0.03810359848396606,8.196782549673452,1.0057801173767396,500-999,0.0,0.0,0.0,151
224149,Deadball,2017.0,172,235.0,2.2174,0.0,7.871282045940592,6.79172915751969,1.0795528884209018,6.810090777524065,1.0611912684165263,6.908304838360646,0.9629772075799456,0.09099892720094005,7.692924148626749,0.9011949911070594,100-199,0.0,0.0,0.0,152
224483,Exceed Fighting System,2016.0,586,705.0,2.6522,0.0,8.434270347579723,7.354953735614261,1.0793166119654618,7.361794325753799,1.0724760218259242,7.316469301625887,1.1178010459538363,0.04930054131777425,8.337641286596885,0.9826875509826243,500-999,0.0,0.0,0.0,153
317030,Quest: Avalon Big Box Edition,2021.0,322,380.0,2.0,0.0,8.283888142620466,7.205181709709015,1.078706432911451,7.213263225772515,1.070624916847951,7.305931113222972,0.9779570293974942,0.06650779661240168,8.153532861260159,0.9483511515511438,200-499,0.0,0.0,0.0,154
251830,Alhambra: Mega Box,2019.0,221,241.0,2.5,0.0,8.256667811970221,7.17812036817819,1.078547443792031,7.174325552369822,1.0823422596003986,7.155652813630017,1.1010149983402044,0.08027944455796115,8.099320100636618,0.9211997324584271,200-499,0.0,0.0,0.0,155
322985,Shadows of Brimstone: Swamps of Death (Revised Edition),2020.0,137,194.0,3.6667,0.0,8.609584343208867,7.531044682105312,1.0785396611035551,7.526024290033551,1.083560053175317,7.496773381375608,1.1128109618332598,0.10196243824262387,8.409737964253324,0.8786932821480123,100-199,0.0,1.0,0.0,156
178940,Push It,2015.0,501,532.0,1.0625,0.0,7.567982381240202,6.494460440597942,1.0735219406422596,6.498909103218562,1.0690732780216399,6.5422389995053845,1.0257433817348174,0.05331895547145713,7.463477228516146,0.9690167879182037,500-999,0.0,0.0,0.0,157
199182,Commands & Colors Tricorne: The American Revolution,2017.0,302,355.0,2.4583,0.0,8.498585846053697,7.425289789935528,1.0732960561181688,7.421122267129677,1.0774635789240197,7.539289924910795,0.9592959211429015,0.06867474007829803,8.363983355500233,0.9386935655647046,200-499,0.0,0.0,0.0,158
264476,Rangers of Shadow Deep,2018.0,486,638.0,2.2778,0.0,8.502137496477564,7.43155519114875,1.0705823053288146,7.349547135212983,1.152590361264581,7.416563872451684,1.08557362402588,0.05413552603994694,8.396031865439268,0.9644766742905186,200-499,0.0,1.0,0.0,159
104,Extrablatt,1991.0,271,273.0,2.9,0.0,7.673941023344246,6.60356025421545,1.0703807691287954,6.611837461304244,1.0621035620400017,6.661400507547702,1.0125405157965437,0.07249630140193415,7.531848272596455,0.9282880183810045,200-499,0.0,0.0,0.0,160
147887,Allegiance: A Realm Divided,2015.0,301,352.0,2.95,0.0,8.1694374404753,7.102008442264024,1.067428998211275,7.130611167705194,1.0388262727701054,7.11188037402863,1.0575570664466696,0.06878872312781667,8.034611543144779,0.9326031008807544,200-499,0.0,0.0,0.0,161
153625,Han,2014.0,354,392.0,2.1579,0.0,7.729112032176084,6.662243484574251,1.0668685476018327,6.652864589067333,1.076247443108751,6.825460321278676,0.9036517108974076,0.06343060662463253,7.604788043191804,0.9425445586175529,200-499,0.0,0.0,0.0,162
23827,Millionen von Schwalben,2006.0,133,134.0,2.3462,0.0,7.546311479834395,6.480486513757029,1.0658249660773658,6.502649819297371,1.0436616605370235,6.500622481552158,1.0456889982822366,0.10348434981369051,7.343482154199561,0.8629956404425324,100-199,0.0,0.0,0.0,163
219650,Arydia: The Paths We Dare Tread,2025.0,637,2581.0,3.307,0.0,9.388250917291272,8.322519916628782,1.06573100066249,8.298768294393353,1.0894826228979184,8.333870037148174,1.054380880143098,0.04728580421119867,9.295570741037322,0.9730508244085406,500-999,0.0,1.0,0.0,164
32928,Mü and Lots More,2007.0,852,884.0,2.4394,0.0,7.883644317423068,6.820139831810259,1.0635044856128086,6.843244428958885,1.040399888464183,6.862863412749725,1.0207809046733427,0.040886571846877606,7.8035066366031876,0.9833668047929285,500-999,0.0,0.0,0.0,165
119637,Zug um Zug: Deutschland,2012.0,910,1032.0,1.9091,0.0,7.773935741652534,6.710767222131876,1.0631685195206577,6.724164100920483,1.0497716407320512,6.762070499717522,1.0118652419350118,0.03956214220602658,7.696393942928721,0.9856267207968457,500-999,0.0,0.0,0.0,166
216710,Wings of Glory: WW2 Battle of Britain Starter Set,2017.0,184,229.0,2.125,0.0,7.9870729536657095,6.924029218823469,1.0630437348422408,6.940224414446188,1.0468485392195213,6.99708843914606,0.9899845145196497,0.08798154504163945,7.814629125384096,0.8905999065606275,100-199,0.0,0.0,0.0,167
361923,Curse of the Dark,2022.0,128,240.0,2.25,0.0,8.255860213505064,7.193623728012765,1.0622364854922992,7.163371424958994,1.0924887885460706,7.204561385280538,1.0512988282245264,0.10548616679511308,8.049107326586643,0.8554835985738776,100-199,0.0,1.0,0.0,168
338980,Mega Empires: The East,2021.0,170,248.0,2.9286,0.0,8.874480262307921,7.812879036644125,1.0616012256637966,7.811132585716974,1.063347676590947,7.603092221257791,1.2713880410501304,0.09153264982559603,8.695076268649753,0.8821972320056284,100-199,0.0,0.0,0.0,169
18833,Lord of the Rings: The Confrontation,2005.0,6420,6778.0,2.1934,0.0,7.8464568844907605,6.785522158346492,1.0609347261442688,6.806166751602065,1.0402901328886953,6.763189009222673,1.0832678752680875,0.014894741891937659,7.817263190382563,1.031741032036071,5k-10k,0.0,0.0,0.0,170
38877,No Retreat!: The Russian Front 1941-1944,2008.0,189,198.0,2.575,0.0,8.1229458153777,7.062027741856376,1.0609180735213233,7.052305334617566,1.070640480760133,7.0391727087463725,1.0837731066313268,0.08680996752611164,7.952798279026521,0.8907705371701444,100-199,0.0,0.0,0.0,171
284777,Unmatched: Jurassic Park – InGen vs Raptors,2020.0,2488,2934.0,2.0556,0.0,8.235595866848483,7.177021857724913,1.0585740091235696,7.179815478184045,1.055780388664438,7.175946964525686,1.059648902322797,0.023926286998282635,8.18870034433185,1.0116784866069357,1k-2.5k,0.0,0.0,0.0,172
295574,Dice Masters,2014.0,233,295.0,2.7857,0.0,8.088119173400067,7.032774130268848,1.0553450431312186,7.054990441582161,1.0331287318179054,7.101657440218837,0.9864617331812298,0.07818483704504625,7.934876892791776,0.9021027625229279,200-499,0.0,0.0,0.0,173
232956,Omen: Fires in the East,2019.0,103,106.0,2.0,0.0,7.9163589211370935,6.861697477709772,1.0546614434273218,6.860261157040849,1.0560977640962443,6.892790911177441,1.0235680099596527,0.11759311193156399,7.685876421751228,0.8241789440414564,100-199,0.0,0.0,0.0,174
379908,Marvel United: Spider-Geddon,2023.0,440,807.0,1.8235,0.0,8.473507589416219,7.419040766910138,1.0544668225060807,7.350913642028409,1.1225939473878093,7.334379308953942,1.1391282804622769,0.056895007316031886,8.361993375076796,0.9429526081666582,200-499,0.0,1.0,0.0,175
319031,Project L: Kickstarter Edition,2020.0,522,592.0,1.625,0.0,8.183652861272897,7.130137766970531,1.053515094302366,7.148655245276613,1.034997615996284,7.155196711631694,1.0284561496412028,0.05223543844271846,8.081271401925168,0.9511336349546378,500-999,0.0,0.0,0.0,176
368846,Dice Cards,2023.0,118,165.0,1.4,0.0,7.642541188206667,6.590379069198779,1.052162119007888,6.632388941874883,1.010152246331784,6.7077418262576,0.9347993619490671,0.10986503342877853,7.427205722686261,0.8368266534874821,100-199,0.0,0.0,0.0,177
371433,Terrorscape,2023.0,1384,3573.0,2.2708,0.0,8.441678293544387,7.390620336814745,1.0510579567296414,7.417513413858817,1.0241648796855696,7.467183517278636,0.9744947762657503,0.03207985900121295,8.37880176990201,0.988181433087264,1k-2.5k,0.0,0.0,0.0,178
17419,CATAN 3D Collector's Edition,2005.0,1029,1088.0,2.6446,0.0,8.10460574629893,7.053714542136872,1.050891204162058,7.069113384551695,1.0354923617472345,7.099708659822131,1.0048970864767988,0.03720427179690499,8.031685373576996,0.9779708314401242,1k-2.5k,0.0,0.0,0.0,179
212956,Room 25 Ultimate,2016.0,873,1022.0,2.1429,0.0,7.595697657822653,6.544829823464328,1.0508678343583249,6.483198234358094,1.112499423464559,6.571376214080697,1.0243214437419557,0.040391815504993586,7.516529699432866,0.9716998759685375,500-999,0.0,1.0,0.0,180
756,Black Vienna,1987.0,474,488.0,2.62,0.0,7.533283679784169,6.485173428676967,1.048110251107202,6.518089757684518,1.0151939220996518,6.469701002583944,1.063582677200225,0.05481650282202901,7.425843334252993,0.9406699055760251,200-499,0.0,0.0,0.0,181
267304,Mega Empires: The West,2019.0,366,472.0,3.2222,0.0,8.65455353802916,7.608646555247452,1.045906982781709,7.626096208532781,1.02845732949638,7.477914607068243,1.1766389309609178,0.062382094629127645,8.53228463255607,0.9236380773086187,200-499,0.0,0.0,0.0,182
139131,Hoplomachus: Rise of Rome,2013.0,389,403.0,2.9474,0.0,8.212705736298304,7.167597835453902,1.0451079008444015,7.110786750654338,1.101918985643966,7.340547537817626,0.8721581984806779,0.06050979689307838,8.09410653438787,0.9265086989339679,200-499,0.0,1.0,0.0,183
232981,Tanto Cuore: Winter Romance,2018.0,144,163.0,2.0,0.0,7.84887258884988,6.811738077485751,1.0371345113641288,6.828761487919589,1.0201111009302908,6.890556365755463,0.9583162230944167,0.09945331181626625,7.653944097689998,0.842206020204247,100-199,0.0,0.0,0.0,184
342492,A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.,2021.0,127,144.0,1.0,0.0,7.593953939297365,6.557381410190526,1.0365725291068388,6.566303054752073,1.0276508845452925,6.605582137096926,0.9883718022004393,0.10590065234778524,7.386388660695706,0.8290072505051798,100-199,0.0,0.0,0.0,185
939,Star Wars: The Queen's Gambit,2000.0,2222,2327.0,2.475,0.0,7.919630953349073,6.883797437305642,1.0358335160434313,6.877167704638971,1.042463248710102,6.952101219507975,0.967529733841098,0.025317945959774144,7.870007779267916,0.986210341962274,1k-2.5k,0.0,0.0,0.0,186
75360,Texas & Pacific,2010.0,223,257.0,2.7895,0.0,7.842798267900666,6.808471074119417,1.034327193781249,6.860197543735676,0.9826007241649899,7.046338250176708,0.796460017723958,0.0799186362394187,7.686157740871406,0.8776866667519884,200-499,0.0,0.0,0.0,187
364766,MicroMacro: Crime City – All In,2022.0,1234,1715.0,1.0732,0.0,8.135560036297067,7.102300365277992,1.0332596710190742,7.030198990068067,1.1053610462289996,7.2305775767163905,0.9049824595806761,0.033973705359168424,8.068971573793096,0.9666712085151041,1k-2.5k,0.0,1.0,0.0,188
36424,"Gulf, Mobile & Ohio",2008.0,525,588.0,2.8261,0.0,8.011867937577522,6.9799806414356755,1.0318872961418464,7.027520089557687,0.9843478480198353,7.1430158735563705,0.8688520640211514,0.05208598051566699,7.909779415766814,0.9297987743311391,500-999,0.0,0.0,0.0,189
331259,Sleeping Gods: Kickstarter Edition,2021.0,315,351.0,3.0,0.0,8.676128674113004,7.644739703241706,1.0313889708712978,7.623579064363426,1.052549609749578,7.684568225586592,0.9915604485264122,0.06724271170268742,8.544332959175737,0.8995932559340305,200-499,0.0,1.0,0.0,190
184866,Wings for the Baron (Second Edition),2015.0,298,315.0,2.4211,0.0,7.95039283189382,6.919572697992468,1.0308201339013525,6.938580153832824,1.0118126780609966,6.962348889637701,0.9880439422561196,0.06913410800940187,7.814889980195392,0.8953172822029248,200-499,0.0,0.0,0.0,191
321044,Dungeon Fighter in the Catacombs of Gloomy Ghosts,2022.0,113,165.0,1.75,0.0,8.025192627253691,6.9965987250259225,1.0285939022277688,6.933143559238241,1.0920490680154504,6.996288194674273,1.0289044325794183,0.1122693670265072,7.805144667881737,0.8085459428558147,100-199,0.0,1.0,0.0,192
218933,Warhammer Quest: Shadows Over Hammerhal,2017.0,229,267.0,2.0,0.0,7.7210007882460285,6.692957634054757,1.0280431541912716,6.725330804545072,0.9956699837009566,6.799333312289889,0.9216674759561396,0.07886471799005844,7.566425940985514,0.873468306930757,200-499,0.0,0.0,0.0,193
309917,Hidden Games Crime Scene: The Midnight Crown,2020.0,341,426.0,2.0,0.0,8.200197969827395,7.172898426753939,1.0272995430734557,7.128047563131279,1.0721504066961156,7.225469776855162,0.9747281929722327,0.06462838542942728,8.073526334385717,0.9006279076317782,200-499,0.0,1.0,0.0,194
