game_id,n_obs,n_ref_raters,ref_penetration,title,resid_Q3bFam,hiddenness_bucket,hidden_bucket
107190,787,783,0.0028053656649039,Flash Duel: Second Edition,0.6656662858535078,eligible_<1700,eligible_<1700
111299,123,122,0.0004371067830373,I Will Survive,-0.620756053909572,eligible_<1700,eligible_<1700
120268,171,169,0.0006055003797813,Monsters & Maidens,-0.5218964428306911,eligible_<1700,eligible_<1700
120305,313,313,0.0011214296974647,Farmerama,-0.1860231605240043,eligible_<1700,eligible_<1700
120316,201,199,0.0007129856542986,Nine Worlds,-0.2163843635650248,eligible_<1700,eligible_<1700
120515,937,921,0.0032997979276839,Chupacabra: Survive the Night,-0.6691274854305789,eligible_<1700,eligible_<1700
120781,135,135,0.0004836837353282,Wild Fun West,-0.300771534903852,eligible_<1700,eligible_<1700
120886,126,126,0.000451438152973,Quicksilver,-0.1051427345494246,eligible_<1700,eligible_<1700
121408,8471,8464,0.0303251787838399,Trains,0.14722285115075,exclude_>2500,exclude_>2500
121615,593,592,0.0021210427504765,Shadows Over the Empire,-0.9264000519104628,eligible_<1700,eligible_<1700
121764,456,456,0.0016337761726643,Plato 3000,0.512235136502686,eligible_<1700,eligible_<1700
124742,28863,28863,0.103411582613182,Android: Netrunner,-0.1285744152341728,exclude_>2500,exclude_>2500
124847,1202,1198,0.0042922452957278,1911 Amundsen vs Scott,0.0570826350626765,eligible_<1700,eligible_<1700
125022,110,108,0.0003869469882626,Stratopolis,0.6077447804179297,eligible_<1700,eligible_<1700
125153,15093,15088,0.0540579273972799,The Gallerist,-0.0311472717553265,exclude_>2500,exclude_>2500
125548,3475,3455,0.0123787207819195,Pixel Tactics,-0.2951176731443592,exclude_>2500,exclude_>2500
125605,190,190,0.0006807400719434,I'm the Boss!: The Card Game,0.0349296340195701,eligible_<1700,eligible_<1700
125608,149,144,0.0005159293176834,The Current Number of the Beast,-0.1726390950192371,eligible_<1700,eligible_<1700
124590,595,594,0.0021282084354443,Call to Glory,0.3300209515524397,eligible_<1700,eligible_<1700
124622,414,381,0.0013650629863708,In Magnificent Style: Pickett's Charge at Gettysburg,0.7703898465778618,eligible_<1700,eligible_<1700
124706,176,173,0.0006198317497169,Guts of Glory,0.225694111384719,eligible_<1700,eligible_<1700
129614,714,712,0.002550983848546,Rondo,0.3844176460187647,eligible_<1700,eligible_<1700
129710,430,430,0.0015406222680826,Card City,0.0482230485352923,eligible_<1700,eligible_<1700
129731,773,756,0.0027086289178382,DreadBall: The Futuristic Sports Game,0.238137972573412,eligible_<1700,eligible_<1700
136143,248,246,0.0008813792510426,Squillo,-1.294635236762442,eligible_<1700,eligible_<1700
136146,122,113,0.0004048612006821,Hell's Gate,0.2005931166616532,eligible_<1700,eligible_<1700
136238,104,102,0.0003654499333591,ROFL!,0.1468502030931064,eligible_<1700,eligible_<1700
136240,223,222,0.0007953910314286,Ignis,-0.0698683723625368,eligible_<1700,eligible_<1700
136245,378,378,0.0013543144589191,Ka-Boom,0.259601260968421,eligible_<1700,eligible_<1700
136356,706,703,0.0025187382661908,Dread Curse,-0.1608429549358199,eligible_<1700,eligible_<1700
136554,323,312,0.0011178468549808,Rock Me Archimedes,-0.97452712209593,eligible_<1700,eligible_<1700
136587,1040,1030,0.0036903277584304,Ninja Dice,-0.4890827751425837,eligible_<1700,eligible_<1700
136954,118,118,0.0004227754131017,Road Rally USA,-0.230461670970044,eligible_<1700,eligible_<1700
137095,1893,1882,0.0067429095547243,The Witches,-0.4899017429295318,borderline_1700-2500,borderline_1700-2500
142638,149,147,0.0005266778451352,Incredible Expeditions: Quest for Atlantis,-0.7810209158707764,eligible_<1700,eligible_<1700
142645,116,111,0.0003976955157143,Havok & Hijinks,0.3646772030729224,eligible_<1700,eligible_<1700
142653,109,109,0.0003905298307465,IncrediBrawl,-0.7258271395897982,eligible_<1700,eligible_<1700
142687,651,647,0.0023180990870917,oddball Äeronauts,-0.6500299128126601,eligible_<1700,eligible_<1700
143075,1240,1229,0.0044033134127291,Luchador! Mexican Wrestling Dice,-0.036145721685167,eligible_<1700,eligible_<1700
143175,2329,2326,0.0083336916175817,Kashgar: Merchants of the Silk Road,0.5520208768461377,borderline_1700-2500,borderline_1700-2500
143185,3571,3519,0.0126080227008899,Smash Up: The Obligatory Cthulhu Set,-0.1135855014060878,exclude_>2500,exclude_>2500
143401,1508,1503,0.0053850122533212,Yunnan,0.2791840041082096,eligible_<1700,eligible_<1700
143404,2130,2120,0.0075956260658956,Castellion,-0.0298807611084148,borderline_1700-2500,borderline_1700-2500
143509,126,125,0.0004478553104891,Bluff in Zoo,0.6461916736800752,eligible_<1700,eligible_<1700
143680,113,110,0.0003941126732304,Nightfall: Eastern Skies,1.1617608145198997,eligible_<1700,eligible_<1700
143701,146,145,0.0005195121601673,Romance of the Nine Empires,-0.3465328890231847,eligible_<1700,eligible_<1700
145642,524,512,0.0018344153517634,The Cards of Cthulhu,0.1123739143862767,eligible_<1700,eligible_<1700
145645,1122,1120,0.0040127835819826,Le Fantôme de l'Opéra,0.1659190425987899,eligible_<1700,eligible_<1700
145766,113,111,0.0003976955157143,Gamedec,-0.2289514580733538,eligible_<1700,eligible_<1700
145842,741,716,0.0025653152184817,Monopoly Empire,-0.8788729816815675,eligible_<1700,eligible_<1700
145888,624,611,0.0021891167576708,CapCom Street Fighter Deck-Building Game,-0.130102156728471,eligible_<1700,eligible_<1700
145976,795,781,0.002798199979936,Talon,0.3407723408934444,eligible_<1700,eligible_<1700
148375,106,105,0.0003761984608108,Regnum Angelica,-0.3422007054596516,eligible_<1700,eligible_<1700
148532,1036,1024,0.0036688307035269,Ghost Blitz: 5 to 12,0.3777838428972426,eligible_<1700,eligible_<1700
150484,511,505,0.001809335454376,Secrets of the Lost Tomb,0.0416440187330717,eligible_<1700,eligible_<1700
150539,183,176,0.0006305802771686,Big Picture Apples to Apples,-0.3608051184018874,eligible_<1700,eligible_<1700
155411,115,108,0.0003869469882626,DreadBall Xtreme,0.1661785460608902,eligible_<1700,eligible_<1700
155440,135,135,0.0004836837353282,Pleasant Dreams,-0.2670806729954096,eligible_<1700,eligible_<1700
155495,292,291,0.0010426071628186,KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold,0.0140691886547603,eligible_<1700,eligible_<1700
155693,1316,1312,0.0047006893388939,Game of Thrones: Westeros Intrigue,-0.6963469714732193,eligible_<1700,eligible_<1700
155802,400,399,0.0014295541510813,Korrigans,0.0233975910759927,eligible_<1700,eligible_<1700
156689,2652,2623,0.0093977958353038,Legendary: A Marvel Deck Building Game – Villains,0.1156501372208671,exclude_>2500,exclude_>2500
156840,427,427,0.0015298737406308,Clinic,0.212771291721058,eligible_<1700,eligible_<1700
157088,453,450,0.0016122791177608,ESSEN The Game: SPIEL'13,0.0586048514587904,eligible_<1700,eligible_<1700
157135,144,144,0.0005159293176834,Destination: Neptune,-0.1821920736287721,eligible_<1700,eligible_<1700
157323,256,224,0.0008025567163965,MBT (Second Edition),0.0089163779452334,eligible_<1700,eligible_<1700
160495,3281,3280,0.0117517233472347,ZhanGuo,0.066300181791238,exclude_>2500,exclude_>2500
160567,613,605,0.0021676197027673,BANG!: The Walking Dead,-0.4839927632866807,eligible_<1700,eligible_<1700
160669,562,561,0.0020099746334752,Town Center (Fourth Edition),-0.2006084750927437,eligible_<1700,eligible_<1700
160908,170,168,0.0006019175372973,Plus Ultra: The Court of the Emperor Charles V,0.1147718783672369,eligible_<1700,eligible_<1700
160958,1019,1006,0.0036043395388165,DC Deck-Building Game: Rivals – Batman vs The Joker,0.1105837116947956,eligible_<1700,eligible_<1700
161290,128,127,0.0004550209954569,Space Movers 2201,-0.0668197907387222,eligible_<1700,eligible_<1700
164158,672,670,0.0024005044642217,SHH,-0.0901773482222401,eligible_<1700,eligible_<1700
164205,202,199,0.0007129856542986,King's Pouch,0.1490061386805798,eligible_<1700,eligible_<1700
164354,458,457,0.0016373590151482,Kryptos,0.1866062324909387,eligible_<1700,eligible_<1700
