debiased_rank,debiased_rating,title,year,bgg_rank,geek_rating,avg_rating,voters,game_id,base_game,weight,weight_votes,mfg_playtime,mfg_age_rec,best_players,kickstarted,is_reimplementation,num_implementations,abstract_rank,cgs_rank,childrens_rank,family_rank,party_rank,strategy_rank,thematic_rank,war_rank
24271,4.5958883577091,Castles,2012.0,26625.0,5.473,4.37,54.0,131735,1,1.5,2.0,45.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
24272,4.593263271959133,In a Pickle,2004.0,27857.0,5.12,4.66,1586.0,12205,1,1.2069,87.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,631,,,
24273,4.588489510107857,Black Molly,2004.0,26096.0,5.481,4.49,39.0,14275,1,1.8,5.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24274,4.587000420461317,LEGO Banana Balance,2011.0,27182.0,5.457,4.64,114.0,89928,1,1.1429,7.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24275,4.584877442796941,Big Brain Academy Boardgame,2007.0,27353.0,5.447,4.69,145.0,30485,1,1.6,15.0,45.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24276,4.58435195406309,Twister,1966.0,27881.0,4.78,4.55,5258.0,5894,1,1.0887,248.0,10.0,6.0,4.0,0.0,0.0,0.0,,,,,636,,,
24277,4.582540740460954,Monopoly: Australian Edition,1978.0,27364.0,5.446,4.5,110.0,6532,1,1.6667,6.0,180.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24278,4.582440505298957,Polterdice,2003.0,27309.0,5.45,4.62,123.0,5784,1,1.3636,11.0,60.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24279,4.5822430589583485,Circle Of Life: on the Savannah,2024.0,26982.0,5.464,3.51,38.0,416557,1,,,,,,,,,,,,,,,,
24280,4.5812867452714725,Big Fish Lil' Fish,2005.0,27189.0,5.457,4.57,110.0,21702,1,1.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,,,775,,,,,
24281,4.581205032078374,Toss Across,1969.0,27649.0,5.403,4.44,204.0,6898,1,1.0,16.0,20.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,
24282,4.580144447156367,Jumanji,2021.0,27633.0,5.406,4.62,246.0,359194,1,,,,,,,,,,,,,,,,
24283,4.580004510605656,Dog Man: Attack of The Fleas,2019.0,27061.0,5.462,4.55,85.0,294969,1,1.5,4.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
24284,4.579128424138766,Marvel Trivia Game,2003.0,25514.0,5.487,4.48,33.0,19000,1,1.5,2.0,60.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24285,4.579004625873375,Danger,2001.0,27396.0,5.444,4.42,118.0,1377,1,1.125,8.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24286,4.578767358536447,Awkward Family Photos,2011.0,27533.0,5.429,4.69,185.0,103261,1,1.125,8.0,60.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
24287,4.577595014927876,Star Wars Galactic Heroes Game,2008.0,26402.0,5.477,4.4,50.0,37849,1,1.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,,,732,,,,,
24288,4.576019271380531,The Muppet Show Game,1977.0,26786.0,5.47,4.42,64.0,5566,1,1.0,1.0,30.0,7.0,0.0,0.0,0.0,0.0,,,730,,,,,
24289,4.57597697326539,Book of Mormon Battles,2004.0,25690.0,5.486,4.65,39.0,27468,1,1.0,1.0,60.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24290,4.573762973874537,QI the Board Game,2011.0,27224.0,5.455,4.48,104.0,107971,1,1.3333,3.0,60.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24291,4.573607202530902,Kung Fu,2009.0,26962.0,5.465,4.4,69.0,43340,1,1.0,6.0,20.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24292,4.57321627563091,Yakari Wettlaufspiel,2001.0,26513.0,5.475,4.43,48.0,69275,1,1.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,,,686,,,,,
24293,4.571469535742148,Man Bites Dog,2002.0,27833.0,5.232,4.6,897.0,4035,1,1.1,60.0,10.0,8.0,0.0,0.0,0.0,2.0,,,,2295,977,,,
24294,4.570657372300209,Race to the Roof,1974.0,27452.0,5.44,4.63,149.0,10613,1,1.0,8.0,20.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,
24295,4.568683800643287,The Christmas Game,2006.0,26379.0,5.478,4.33,40.0,26163,1,,,40.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24296,4.567092132010066,Chomp!,2000.0,27693.0,5.388,4.71,347.0,5367,1,1.0455,22.0,20.0,6.0,0.0,0.0,0.0,0.0,,,801,2261,,,,
24297,4.567048004514478,Countdown!,2002.0,25750.0,5.485,4.55,33.0,14156,1,,,,,,,,,,,,,,,,
24298,4.566008114819662,The Lion King,1993.0,27249.0,5.454,4.51,100.0,7327,1,1.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,,,765,,,,,
24299,4.56188535256672,Pro Tennis,1983.0,26918.0,5.466,4.55,74.0,5285,1,1.6471,17.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24300,4.5597052673504095,Gold Raiders,2017.0,26884.0,5.467,4.42,62.0,230542,1,1.5,2.0,30.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24301,4.55772577317567,Pachisi,400.0,27884.0,4.71,4.52,5800.0,2136,1,1.1747,458.0,30.0,5.0,4.0,0.0,0.0,0.0,,,1124,3651,,,,
24302,4.5572414351159924,Risk Junior,2019.0,27536.0,5.428,4.46,173.0,295484,1,1.0,4.0,60.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
24303,4.557241284253277,Impact,2003.0,26456.0,5.476,4.43,47.0,15863,1,2.0,1.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24304,4.555749904353434,Fore: The Golf Game,1987.0,26887.0,5.467,4.49,68.0,10355,1,2.0,3.0,90.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24305,4.55551738232547,World War Z: The Game,2013.0,27384.0,5.445,4.44,119.0,143508,1,1.6,5.0,50.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24306,4.55443819862666,Redshirts,2012.0,27743.0,5.358,4.61,371.0,120426,1,1.4348,23.0,30.0,12.0,0.0,1.0,0.0,0.0,,,,,,,,
24307,4.5538404947272095,Sim City: The Card Game,1994.0,27804.0,5.296,4.36,462.0,3052,1,2.3265,49.0,120.0,10.0,0.0,0.0,0.0,0.0,,381,,,,,,
24308,4.552918496621209,The Game of Life (40th Anniversary Edition),1999.0,27819.0,5.276,4.57,612.0,23964,1,1.2857,49.0,30.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
24309,4.55200516308807,Der Schattendieb,2001.0,27069.0,5.462,4.18,69.0,1264,1,1.1667,6.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24310,4.551573040290699,Totally Gross,2002.0,26680.0,5.472,4.53,63.0,14705,1,1.4,5.0,0.0,8.0,0.0,0.0,0.0,0.0,,,709,,,,,
24311,4.5505491452993105,Vantage,1985.0,26237.0,5.48,4.45,42.0,2782,1,1.3333,3.0,30.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
24312,4.549868325397454,Angry Birds: Card Game,2011.0,27727.0,5.371,4.68,380.0,101737,1,1.087,23.0,10.0,5.0,0.0,0.0,0.0,0.0,,,793,,,,,
24313,4.549565466343188,Monopoly: London,1972.0,27757.0,5.348,4.59,394.0,17250,1,1.8182,22.0,180.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24314,4.548258691099226,Wypas,2007.0,26947.0,5.465,4.45,77.0,32161,1,1.4,5.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24315,4.547918193672026,Elefun,1993.0,27780.0,5.325,4.48,453.0,7320,1,1.0286,35.0,10.0,3.0,0.0,0.0,0.0,0.0,,,833,,,,,
24316,4.547469900716955,3D Tic Tac Toe,1953.0,27474.0,5.436,4.3,124.0,16387,1,1.2222,9.0,1.0,6.0,0.0,0.0,0.0,0.0,1105,,,,,,,
24317,4.543437519414089,Hot Potato,1988.0,27557.0,5.424,4.37,151.0,4476,1,1.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,,,802,,,,,
24318,4.54338359080372,POG The Game,1995.0,27110.0,5.461,4.65,80.0,16461,1,1.1429,7.0,30.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
24319,4.540168547769675,Grabsch,1998.0,25907.0,5.483,4.33,30.0,3297,1,1.0,4.0,20.0,6.0,0.0,0.0,0.0,1.0,,,,,,,,
24320,4.53706958465684,Star Quest,1995.0,26368.0,5.479,4.28,42.0,3503,1,1.6,5.0,30.0,10.0,0.0,0.0,0.0,0.0,,367,,,,,,
24321,4.535855882042327,The Game of Life in Monstropolis,2001.0,26764.0,5.47,4.61,81.0,5028,1,1.0,3.0,45.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24322,4.535113156635251,Mystery Date,1965.0,27251.0,5.454,4.6,109.0,7314,1,1.2,5.0,30.0,7.0,0.0,0.0,0.0,1.0,,,699,,,,,
24323,4.534570429043817,Yu-Gi-Oh Millennium Game,2002.0,26537.0,5.475,4.65,60.0,3686,1,1.4,5.0,30.0,8.0,0.0,0.0,0.0,0.0,,,829,,,,,
24324,4.530487248055246,Sorry!,1929.0,27886.0,4.691,4.55,7142.0,2407,1,1.1604,399.0,30.0,6.0,4.0,0.0,0.0,7.0,,,1123,3652,,,,
24325,4.527723788753626,Cheers,1992.0,26758.0,5.47,4.48,70.0,9878,1,1.2,5.0,60.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24326,4.525760480082675,Trump: The Game,1989.0,27840.0,5.211,4.33,769.0,1824,1,1.6444,45.0,90.0,12.0,0.0,0.0,0.0,0.0,,,,3643,,3277,,
24327,4.525728045373504,Monopoly Junior: Travel Edition,1991.0,25922.0,5.483,4.68,37.0,8638,1,,,30.0,5.0,0.0,0.0,0.0,0.0,,,631,,,,,
24328,4.525330184112709,What The Face?,2014.0,27023.0,5.463,4.44,72.0,165600,1,1.0,1.0,30.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
24329,4.52522032474615,Banana Express,2005.0,26527.0,5.475,4.35,44.0,18104,1,1.0,4.0,30.0,4.0,0.0,0.0,0.0,0.0,,,754,,,,,
24330,4.523697556274622,Super WHY ABC Letter Game,2009.0,25986.0,5.483,4.31,34.0,51512,1,1.0,2.0,45.0,3.0,0.0,0.0,0.0,0.0,,,635,,,,,
24331,4.522650929330172,Lone Wolf and Cub Game,1989.0,27532.0,5.429,4.31,147.0,3344,1,1.7692,13.0,60.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24332,4.522282187423658,Dragonology: The Game,2006.0,27772.0,5.338,4.61,438.0,24067,1,1.5106,47.0,60.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24333,4.520975126368269,The Game of Life: Spongebob Squarepants Edition,2004.0,27402.0,5.444,4.69,144.0,17965,1,1.5882,17.0,40.0,7.0,0.0,0.0,0.0,0.0,,,724,,,,,
24334,4.520520395480828,Doctor Who: The Interactive Electronic Board Game,2005.0,26678.0,5.472,4.56,69.0,19378,1,1.4286,7.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24335,4.520392261680311,Superpower,1986.0,27538.0,5.428,4.31,139.0,3549,1,2.0909,11.0,90.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24336,4.518356813729612,The Game of Life: Despicable Me,2015.0,26891.0,5.467,4.36,62.0,172729,1,1.5,2.0,45.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
24337,4.516865088825857,Tjuv och polis,1943.0,27713.0,5.379,4.34,252.0,10709,1,1.5455,11.0,120.0,7.0,0.0,0.0,0.0,0.0,,,814,2262,,,,
24338,4.514001526399153,King's Bounty,2012.0,27065.0,5.462,4.03,55.0,131914,1,1.0,4.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24339,4.513180385362157,Le Boomb!,2009.0,27773.0,5.335,4.5,385.0,50849,1,1.0,48.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24340,4.512976284859718,Judge for Yourself,1998.0,26865.0,5.467,4.52,65.0,4834,1,1.6667,3.0,90.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24341,4.510248858682982,Bowl and Score,1962.0,26985.0,5.464,4.42,72.0,8499,1,1.0,4.0,15.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24342,4.509770370483509,Boggle Jr.,1988.0,27516.0,5.43,4.47,157.0,13508,1,1.3636,11.0,10.0,3.0,0.0,0.0,0.0,0.0,,,811,,,,,
24343,4.508336533359487,Darkness Falls on Sevinpold,2002.0,27031.0,5.463,4.38,71.0,19274,1,1.6667,12.0,40.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
24344,4.5076133412752375,Castle Lords,2002.0,27194.0,5.456,4.43,87.0,3389,1,1.2941,17.0,45.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
24345,4.507274197474085,Foreign Exchange,1978.0,27119.0,5.46,4.37,79.0,1718,1,2.7,10.0,60.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24346,4.506202604966518,Wench,2005.0,27653.0,5.401,4.5,222.0,17451,1,1.2667,30.0,25.0,18.0,0.0,0.0,0.0,0.0,,,,,614,,1226,
24347,4.505347973018626,The Simpsons Trivia Game,2000.0,27674.0,5.395,4.54,265.0,2980,1,1.3333,21.0,60.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24348,4.505212771661862,Gem Quest,2003.0,26428.0,5.477,4.6,51.0,8852,1,2.75,4.0,180.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24349,4.505197228386437,Buckaroo!,1970.0,27815.0,5.279,4.56,622.0,8392,1,1.0,33.0,10.0,4.0,0.0,0.0,0.0,0.0,,,828,,,,,
24350,4.501614280753861,Angry Birds: Knock on Wood,2011.0,27762.0,5.345,4.6,445.0,89962,1,1.2414,29.0,25.0,5.0,0.0,0.0,0.0,0.0,,,812,,,,,
24351,4.500038030514455,Na Sygnale,2006.0,27437.0,5.441,4.55,141.0,23946,1,1.55,20.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24352,4.499720984916631,The Ladybug Game,2004.0,27578.0,5.42,4.51,187.0,14076,1,1.0556,18.0,20.0,3.0,0.0,0.0,0.0,0.0,,,796,,,,,
24353,4.499273226528716,Smath,1978.0,27141.0,5.459,4.25,75.0,9938,1,2.25,4.0,45.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24354,4.497747406134388,Monopoly: Cars 2 Edition,2011.0,26890.0,5.467,4.54,74.0,103405,1,1.75,4.0,30.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
24355,4.494319302267732,Monopoly: French,1982.0,27380.0,5.445,4.44,114.0,8658,1,2.0,2.0,90.0,8.0,0.0,0.0,0.0,0.0,,,762,,,,,
24356,4.48819023598939,The Golden Compass,2007.0,27072.0,5.462,4.34,74.0,32340,1,1.5,4.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24357,4.487933841943157,Stampede!,2003.0,26497.0,5.476,4.51,50.0,8530,1,1.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24358,4.485585033308191,The Club,2008.0,27719.0,5.377,4.39,254.0,32260,1,1.72,25.0,60.0,15.0,0.0,0.0,0.0,0.0,,,,2271,,,1227,
24359,4.484661964544609,Cubu,2012.0,26638.0,5.473,4.23,47.0,125461,1,1.0,4.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24360,4.483855229104032,Daumen Drauf,1996.0,26190.0,5.48,4.07,31.0,3111,1,1.0,2.0,,,,,,,,,,,,,,
24361,4.483332367562508,Monopoly: Banking,2005.0,27476.0,5.436,4.5,132.0,29505,1,,,90.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24362,4.480384977934599,Pirate's Cove: Search for the Treasure Game,2005.0,26291.0,5.479,4.48,46.0,23243,1,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,,,729,,,,,
24363,4.4801247006462495,UNO: All Wild!,2021.0,27759.0,5.348,4.59,391.0,352997,1,,,,,,,,,,,,,,,,
24364,4.479410276166494,Logo Billionaire,2013.0,25698.0,5.486,4.49,34.0,164805,1,,,,,,,,,,,,,,,,
24365,4.476953465123696,Headache,1968.0,27613.0,5.412,4.39,171.0,9921,1,1.0909,11.0,20.0,5.0,0.0,0.0,0.0,0.0,1110,,829,,,,,
24366,4.476657402387458,Perfection,1973.0,27864.0,5.056,4.4,1351.0,5588,1,1.0494,81.0,6.0,4.0,0.0,0.0,0.0,2.0,,,854,,,,,
24367,4.47553644770792,What's That Smell?,2018.0,27026.0,5.463,4.28,64.0,259968,1,1.0,1.0,30.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
24368,4.474243923486874,The Sudoku Game,2005.0,26720.0,5.471,4.4,59.0,19571,1,3.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
24369,4.473406558515301,"Yeti, Set, Go!",2018.0,26541.0,5.475,4.42,47.0,256861,1,,,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
24370,4.472740404251614,Fibber,2012.0,27296.0,5.451,4.55,104.0,130347,1,1.0,5.0,60.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
24371,4.472483259101027,Beat the Experts,2002.0,26052.0,5.482,4.54,40.0,8972,1,1.6667,3.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24372,4.472423157329956,The Office DVD Board Game,2008.0,27335.0,5.448,4.57,105.0,36973,1,1.0,1.0,60.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
24373,4.472275971393026,A Nightmare on Elm Street: The Game,1987.0,26757.0,5.47,4.5,64.0,1725,1,1.6667,9.0,60.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24374,4.469592647602007,Hail to the Chief,1987.0,26156.0,5.481,4.32,38.0,4157,1,1.2,5.0,90.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24375,4.469408366642625,Spion & Spion,1987.0,26610.0,5.474,4.26,44.0,26204,1,1.5,4.0,45.0,10.0,0.0,0.0,1.0,1.0,,,,,,,,
24376,4.46874501739023,Pick Up Sticks,1850.0,27878.0,4.809,4.35,2943.0,6424,1,1.0437,206.0,30.0,4.0,3.0,0.0,0.0,0.0,,,862,,,,,
24377,4.468692873444336,Escape The Mad Mummy,2004.0,26297.0,5.479,4.51,50.0,13944,1,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
24378,4.467906377910982,Spawn: The Game,1995.0,25869.0,5.484,4.41,36.0,1409,1,1.0,1.0,30.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24379,4.467865806454345,Wizardology: The Game,2007.0,27560.0,5.424,4.57,165.0,27960,1,1.1429,14.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
24380,4.464798047968569,The Vampire Game,1986.0,27038.0,5.463,4.35,72.0,11248,1,1.3333,6.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
24381,4.46242746568119,Operation,2005.0,27131.0,5.459,4.37,83.0,33292,1,1.0,3.0,15.0,4.0,0.0,0.0,1.0,1.0,,,,,,,,
24382,4.461596558884691,The Beer Game,1994.0,26788.0,5.47,4.17,47.0,34129,1,1.0,2.0,150.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,
24383,4.461388764371407,The Simpsons Mystery of Life,1990.0,26421.0,5.477,4.44,40.0,6851,1,1.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24384,4.457363027045493,The Simpsons Board Game,2000.0,27154.0,5.458,4.48,94.0,7612,1,1.2,10.0,45.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24385,4.457018213416287,Rats!,2000.0,27159.0,5.458,4.34,74.0,4068,1,1.0,6.0,10.0,8.0,0.0,0.0,0.0,0.0,,,922,,,,,
24386,4.4565627850125775,Bei Nacht und Nebel,1990.0,26138.0,5.481,4.31,34.0,1732,1,1.0,2.0,,,,,,,,,,,,,,
24387,4.456234887760809,Let's Go Fishin',1979.0,27849.0,5.179,4.37,783.0,13166,1,1.1081,37.0,10.0,4.0,0.0,0.0,0.0,0.0,,,849,,,,,
24388,4.455604705303089,Gobelin des Bois,2024.0,27418.0,5.443,3.89,75.0,411050,1,,,,,,,,,,,,,,,,
24389,4.454397991179093,Hungry Hungry Hippos Fun on the Run Game,2007.0,27277.0,5.452,4.19,79.0,38561,1,1.0,4.0,15.0,5.0,0.0,0.0,1.0,1.0,,,,,,,,
24390,4.453131144958931,Bamses honungs-jakt,1984.0,27191.0,5.456,4.13,63.0,16112,1,1.0,4.0,30.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
24391,4.45126923487673,Tetris: The Card Game,2011.0,27497.0,5.433,4.5,147.0,93522,1,1.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24392,4.4497336956363345,Bowling Dice,1999.0,27790.0,5.316,4.6,517.0,3934,1,1.0256,39.0,10.0,6.0,0.0,0.0,0.0,0.0,,,1091,3625,,,,
24393,4.449431045958087,Trivial Pursuit: SNL DVD Edition,2003.0,27428.0,5.442,4.53,147.0,13782,1,2.2857,7.0,60.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
24394,4.446667527266091,Don't Wake Daddy,1992.0,27807.0,5.293,4.46,500.0,6535,1,1.1538,26.0,20.0,3.0,0.0,0.0,0.0,0.0,,,851,,,,,
24395,4.4425442629948915,Ghettopoly,2003.0,27406.0,5.444,4.36,117.0,8063,1,1.4,10.0,60.0,13.0,0.0,1.0,0.0,0.0,,,,,,,,
24396,4.442469006478398,"You Gotta Be Kidding! The Crazy Game of ""Would You Rather...?""",2004.0,26447.0,5.476,4.47,54.0,26861,1,1.0,5.0,30.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
24397,4.441659898664478,Tom Clancy's Politika,1997.0,27715.0,5.378,4.25,221.0,399,1,2.7,20.0,90.0,12.0,0.0,0.0,0.0,0.0,,,,,,3272,,
24398,4.441244758623978,Stupid Deaths,2018.0,27782.0,5.323,4.37,425.0,258855,1,1.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24399,4.438839756280258,Zaxxon,1982.0,27534.0,5.428,4.37,149.0,2482,1,1.1818,11.0,30.0,7.0,0.0,0.0,0.0,0.0,,,1062,,,,,
24400,4.437074182896288,ThinkBlot,1997.0,27685.0,5.392,4.43,245.0,2878,1,1.0,15.0,45.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
24401,4.436748547136981,Tomb of Doom,1999.0,26906.0,5.466,4.51,65.0,5412,1,1.2,5.0,45.0,7.0,0.0,0.0,0.0,0.0,,,717,,,,,
24402,4.436228538202441,What the F*ck?,2006.0,27096.0,5.461,4.31,75.0,30306,1,1.0,3.0,30.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
24403,4.4356920850878145,Busungar,1986.0,26466.0,5.476,4.06,36.0,15635,1,1.0,3.0,45.0,6.0,0.0,0.0,0.0,0.0,,,710,,,,,
24404,4.435203652635665,Battle of the Sexes,2012.0,26789.0,5.47,4.17,56.0,251252,1,2.0,1.0,90.0,16.0,0.0,0.0,0.0,1.0,,,,,,,,
24405,4.43499002997864,Transformers Adventure Game,1984.0,26419.0,5.477,4.42,45.0,6684,1,1.6,5.0,30.0,7.0,0.0,0.0,0.0,0.0,,,594,,,,,
24406,4.43289716061308,Game Box: Family Feud – Disney Edition,2016.0,26966.0,5.465,4.38,66.0,251208,1,,,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24407,4.429508522152565,Baccarat,1890.0,27334.0,5.448,3.84,67.0,27443,1,1.5,2.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
24408,4.426441790094226,Star Wars: Episode I – Battle for Naboo 3-D Action Game,1999.0,27266.0,5.453,4.29,92.0,4189,1,1.6667,9.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
24409,4.424053811425396,Switch 16,2001.0,26703.0,5.472,4.24,48.0,12238,1,1.3333,6.0,20.0,7.0,0.0,0.0,0.0,1.0,,,,,,,,
24410,4.4229157175310245,Gazdálkodj Okosan!,1960.0,27758.0,5.348,4.56,336.0,18686,1,1.2778,18.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
24411,4.422034409970259,Evil Genius: Deathray,2015.0,27620.0,5.41,4.48,148.0,180611,1,1.3889,18.0,60.0,8.0,0.0,1.0,0.0,0.0,,,,,,,,
24412,4.42150941168452,U-Build Battleship,2010.0,26863.0,5.467,4.33,58.0,67628,1,1.4286,7.0,0.0,7.0,0.0,0.0,0.0,0.0,,,677,,,,,
24413,4.418527864350973,YoYo,1998.0,26850.0,5.468,4.03,46.0,1090,1,1.0,9.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24414,4.417832644127917,Wonders of the World,2004.0,27129.0,5.46,4.41,82.0,14383,1,1.5,4.0,30.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
24415,4.417385068797273,BattleBots: Kickbot Arena,2001.0,26724.0,5.471,4.37,64.0,3578,1,1.1667,6.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
24416,4.415921322131297,Robo Champ,2009.0,27568.0,5.422,4.57,192.0,46748,1,1.0909,11.0,10.0,6.0,0.0,0.0,0.0,0.0,,,813,,,,,
24417,4.414389101277795,The World Council,2017.0,27411.0,5.444,3.91,82.0,207848,1,2.4,5.0,45.0,13.0,0.0,1.0,0.0,0.0,,,,,,,,
24418,4.413209451095904,Hangman,1976.0,27865.0,5.05,4.24,1138.0,5314,1,1.1127,71.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,2308,,,,
24419,4.412033433626318,UFO Attack,2010.0,25867.0,5.484,4.4,31.0,63898,1,,,,,,,,,,,,,,,,
24420,4.412008817858426,Cash Cab,2008.0,26965.0,5.465,4.24,59.0,39662,1,1.2857,7.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
24421,4.401577799110303,Pie Face Showdown,2016.0,27145.0,5.459,4.33,76.0,208583,1,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,,,,,,,,
24422,4.399669565828295,Celtic Challenge,2010.0,26390.0,5.478,4.25,39.0,76362,1,1.0,4.0,20.0,8.0,0.0,0.0,0.0,0.0,1037,,,,,,,
24423,4.399482378483465,Atlantis: Pathways of the Deep,2001.0,26771.0,5.47,4.47,62.0,2308,1,1.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,,,942,,,,,
24424,4.398833087709823,Deluxe Dirty Minds,2005.0,27184.0,5.457,4.32,82.0,28100,1,1.4,5.0,45.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
24425,4.398088347607435,Spammers,1998.0,27450.0,5.44,4.21,107.0,1647,1,2.0,8.0,90.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
24426,4.397149109152014,Shakin' Sorry,1992.0,26855.0,5.468,4.23,56.0,5387,1,1.6,5.0,20.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
24427,4.395931134470039,Grzybobranie,1975.0,27671.0,5.396,4.32,197.0,32236,1,1.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,,,847,,,,,
24428,4.39439552153816,Bed Bugs,1985.0,27644.0,5.404,4.48,209.0,8486,1,1.0667,15.0,10.0,6.0,0.0,0.0,0.0,0.0,,,815,,,,,
