game_id,title,year,n_obs,users_rated_pop,rank_current,bayes_rating,raw_mean,adj_mean,se,post_sd,z,lb_adj,lb_adj_post,resid_lb,expected_quality_pref,underratedness_pref,underratedness_cv_pref,underratedness_wls_pref,underratedness_ols_Q3,underratedness_wls_Q3,min_alt_resid,cv_diff,n_decile,n_tertile,vol_band_label,year_flag,is_reimplementation,reimplements_name,num_weights,weight,playing_time,cat_count,cat_str,mech_count,mech_str,mean_delta_pool,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_own,chi2_volume_band,screening_disposition,reason
267314,My First Castle Panic,2019.0,1079,1368.0,4836.0,5.79978,6.370098860055609,6.672622268326266,0.036351229480747024,0.036319086638178254,-2.911177521031925,6.601373858544002,6.601436858515436,-0.17707329190848792,6.7784471504524895,-0.10582488212622376,-0.11689287376076418,-0.038926730645928664,-0.004477642090155776,0.020934424699141196,-0.11689287376076418,0.01106799163454042,D8,high,1k-2.5k,2000-2019,False,,37.0,1.1351,20.0,2,Children's Game; Fantasy,4,Cooperative Game; Hand Management; Matching; Solo / Solitaire Game,-0.302523408270664,0.2437442075996292,0.4698795180722891,0.0454124189063948,0.5894346617238183,36.44398888331014,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
329563,Prime Minister,2023.0,271,359.0,5495.0,5.75007,7.532224833948339,7.967685503512259,0.0725345934432043,0.07228023292163857,-1.4591560361935358,7.825517700363578,7.826016246985847,-0.24800709300417606,8.073524793367755,-0.10583928985549562,-0.11878896799123773,0.02230042833851975,-0.2018021945258308,0.02927844032123339,-0.2018021945258308,0.012949678135742104,D5,mid,200-499,2020-2024,False,,30.0,3.2667,180.0,2,Card Game; Political,6,Action Points; Events; King of the Hill; Negotiation; Simulation; Solo / Solitaire Game,-0.4354606695639172,0.2656826568265683,0.4870848708487085,0.029520295202952,0.6236162361623616,16.497210228154437,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
13551,Oltre Mare,2004.0,2768,2817.0,2647.0,6.10613,6.633092615606934,7.065217091455132,0.02269586730971244,0.022688038082935912,-4.667756595014161,7.0207331915280955,7.020748536812578,-0.15042268424151295,7.171155875769609,-0.10593878431447656,-0.11338808178984472,-0.1595517385140539,-0.0020308959509645064,-0.12421943043273931,-0.1595517385140539,0.007449297475368155,D9,high,2.5k-5k,2000-2019,False,,326.0,2.5123,60.0,5,Bluffing; Card Game; Nautical; Negotiation; Pirates,4,Hand Management; Open Drafting; Set Collection; Trading,-0.432124475848178,0.3789739884393064,0.6477601156069365,0.0213150289017341,0.4786849710982659,920.5076252454544,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
127646,Black Stories: Mittelalter Edition,2012.0,149,158.0,21696.0,5.51384,5.795257248322148,5.938535753841608,0.09782203480990277,0.09720079277207173,-1.0830843718071574,5.746804565614198,5.748022200008347,-0.29768070534839086,6.044485270962589,-0.10594951712098144,-0.1312029688263774,-0.09053878846187224,-0.16412246095188188,-0.06557223781218458,-0.16412246095188188,0.025253451705395946,D3,low,100-199,2000-2019,False,,4.0,1.75,20.0,7,Card Game; Deduction; Horror; Humor; Medieval; Murder / Mystery; Party Game,1,Storytelling,-0.1432785055194597,0.1275167785234899,0.3825503355704698,0.0671140939597315,0.6241610738255033,11.84983313781076,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
189052,Sea of Clouds,2016.0,2469,2601.0,2881.0,6.06117,6.616128221952207,6.904770695927271,0.02403085824725546,0.024021565178370688,-4.419757600823228,6.857670213762651,6.857688428177665,-0.1533110505572336,7.010981264319884,-0.10621056839261289,-0.10894491696264641,-0.16280000852688392,-0.1147088027422365,-0.2462892831984531,-0.2462892831984531,0.002734348570033518,D9,high,1k-2.5k,2000-2019,False,,67.0,1.7463,45.0,2,Card Game; Pirates,5,Hidden Victory Points; Increase Value of Unchosen Resources; Open Drafting; Push Your Luck; Set Collection,-0.2886424739750668,0.279870392871608,0.5046577561765897,0.0388821385176184,0.5135682462535439,173.23343537764362,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
332170,Donut Shop,2024.0,272,405.0,5955.0,5.72197,7.097258272058823,7.386312655967533,0.07240113501654709,0.07214817104210479,-1.472056486718911,7.244406431335101,7.244902240725008,-0.24848478507935212,7.492891216414453,-0.10657856044691982,-0.11878375188786627,-0.06700707454917065,-0.22002216606396807,-0.058484037842337244,-0.22002216606396807,0.01220519144094645,D5,mid,200-499,2020-2024,False,,7.0,1.7143,40.0,1,Abstract Strategy,2,Set Collection; Tile Placement,-0.2890543839087121,0.3602941176470588,0.5992647058823529,0.0551470588235294,0.5625,67.89379857842206,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
262540,Freshwater Fly,2019.0,1252,1394.0,2782.0,6.07889,7.134704480830668,7.4372687124111385,0.03374641649012558,0.03372069539031127,-3.1598142001899823,7.371125736090493,7.3711761494461285,-0.17277538235167034,7.543901118442163,-0.1066324060310242,-0.12452382369605441,0.019813991447853674,-0.04750435782379547,0.0542480703295789,-0.12452382369605441,0.017891417665030218,D9,high,1k-2.5k,2000-2019,False,,62.0,2.371,90.0,5,Animals; Dice; Environmental; Puzzle; Sports,4,Dice Rolling; Open Drafting; Push Your Luck; Set Collection,-0.3025642315804672,0.3035143769968051,0.5543130990415335,0.0247603833865814,0.5910543130990416,174.52671017731083,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
290025,Astronomy Fluxx,2020.0,116,150.0,12618.0,5.55678,6.561241379310345,6.543322470062085,0.11086662628870333,0.10996467987334586,-0.9626620162380578,6.3260238825362265,6.327791697510327,-0.3240256775224529,6.6500495600586795,-0.10672708999659442,-0.10561123471889644,-0.15007495493575895,-0.13792963335846942,-0.08971344187348151,-0.15007495493575895,0.0011158552776979747,D2,low,100-199,2020-2024,False,,6.0,1.3333,30.0,1,Card Game,2,Hand Management; Set Collection,0.0179189092482605,0.1206896551724138,0.3448275862068966,0.0775862068965517,0.8189655172413793,6.368960837577564,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
159492,The Game of 49,2014.0,1391,1495.0,4637.0,5.81784,6.328433975557154,6.683080593997266,0.032015940310636024,0.031993974110291104,-3.339324438380829,6.62032935098842,6.6203724047410955,-0.1696628549058954,6.789992205894315,-0.10691161189704879,-0.11718377274360137,-0.2589616067145091,-0.03276569252540362,-0.2215167320720548,-0.2589616067145091,0.01027216084655258,D9,high,1k-2.5k,2000-2019,False,,42.0,1.6429,45.0,1,Economic,6,Area Majority / Influence; Auction / Bidding; Auction: Turn Order Until Pass; Grid Coverage; Pattern Building; Pattern Recognition,-0.3546466184401114,0.3925233644859813,0.6484543493889289,0.01941049604601,0.5276381909547738,494.90967062841867,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
24028,Rukshuk,2006.0,351,368.0,14195.0,5.54426,5.875498575498576,6.135828258305042,0.06373474732137889,0.06356197927949249,-1.6774616188938314,6.01090815355514,6.011246778917237,-0.23183269717141214,6.242740850726552,-0.10691259242150952,-0.10163808882106462,-0.31675647374077176,-0.16584889089589083,-0.33481723366900873,-0.33481723366900873,0.005274503600444902,D6,mid,200-499,2000-2019,False,,42.0,1.3333,30.0,2,Action / Dexterity; Party Game,1,Stacking and Balancing,-0.260329682806469,0.2792022792022792,0.5356125356125356,0.0427350427350427,0.5327635327635327,38.118411121037205,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
354729,Wonder Woods,2022.0,752,964.0,4609.0,5.82071,6.737807180851065,7.038744205441703,0.0435432565506387,0.04348804380165928,-2.455698968869038,6.953399422602451,6.953507639590451,-0.19227391305185526,7.1456733356543065,-0.10692913021260342,-0.08462217530017835,-0.05493815274283076,-0.16197265589213306,-0.09791570610719269,-0.16197265589213306,0.02230695491242507,D8,high,500-999,2020-2024,False,,21.0,1.1905,25.0,1,Bluffing,1,Deduction,-0.3009370245906402,0.261968085106383,0.4561170212765957,0.0465425531914893,0.5252659574468085,37.75850208498522,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
155822,Krosmaster Junior,2014.0,323,339.0,13867.0,5.54665,5.941269349845202,6.053284133257173,0.0664398380915311,0.0662441937040863,-1.609892005093159,5.923062050597772,5.923445513597164,-0.23718304682264083,6.160245097420413,-0.10696096416323986,-0.11513713979788331,-0.10303263129617601,-0.1288106035682235,-0.1131885811443123,-0.1288106035682235,0.008176175634643457,D6,mid,200-499,2000-2019,False,,5.0,1.0,15.0,4,Children's Game; Fantasy; Fighting; Miniatures,3,Action Points; Grid Movement; Variable Player Powers,-0.1120147834119669,0.2321981424148607,0.4179566563467493,0.0433436532507739,0.6718266253869969,11.93863535060596,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
19048,The Nacho Incident,2005.0,252,254.0,13950.0,5.54597,5.985509246031746,6.300084671104344,0.07521934653984602,0.07493579576705149,-1.4222188261746076,6.152654751886246,6.153210511400923,-0.25440828995961906,6.4070630418458645,-0.10697837074152083,-0.10909967606598592,-0.22761028765021507,-0.1138005605608452,-0.18718561371004672,-0.22761028765021507,0.0021213053244650837,D5,mid,200-499,2000-2019,False,,33.0,1.9394,45.0,2,Card Game; Spies / Secret Agents,3,Hand Management; Pick-up and Deliver; Simultaneous Action Selection,-0.314575425072605,0.3928571428571428,0.5952380952380952,0.0238095238095238,0.4484126984126984,75.4524459885833,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
397788,Worms: The Board Game,2024.0,337,765.0,4542.0,5.82771,7.290187329376855,7.523558270032559,0.0650451435031667,0.06486152943707711,-1.6462428334196295,7.3960697887663525,7.396429672335889,-0.2345685826070463,7.630638371373399,-0.10708010134083956,-0.10267404130477686,-0.006990545738954523,-0.2589533960565156,-0.04448836587583216,-0.2589533960565156,0.004406060036062698,D6,mid,200-499,2020-2024,False,,20.0,2.1,45.0,2,Fighting; Video Game Theme,8,Bias; Dice Rolling; Hexagon Grid; Line of Sight; Map Reduction; Modular Board; Take That; Variable Set-up,-0.2333709406557137,0.1661721068249258,0.3827893175074184,0.0979228486646884,0.6112759643916914,11.364288695480974,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
234477,Battle for Rokugan,2017.0,3769,4293.0,986.0,6.66412,7.373204123109579,7.813031140158004,0.01944987246176744,0.01944494426003469,-5.507922293774221,7.774909390132939,7.774919049408336,-0.14525013616829835,7.920159526301238,-0.10712838614323417,-0.09901590201916477,0.05395018008720509,-0.027810522612658595,0.04336911356629436,-0.09901590201916477,0.008112484124069397,D10,high,2.5k-5k,2000-2019,False,,140.0,2.7429,90.0,3,Fantasy; Medieval; Wargame,5,Area Majority / Influence; Hand Management; Order Counters; Secret Unit Deployment; Variable Player Powers,-0.4398270170484016,0.1721942159724064,0.3802069514460069,0.0697797824356593,0.5184399044839479,14.592549499780544,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
110870,Cavemen: The Quest for Fire,2012.0,531,554.0,7706.0,5.6451,6.2958568738229745,6.630942496669608,0.05181822901367074,0.051725250869720865,-2.06938180612033,6.529378767802813,6.529561004964955,-0.2087954292130615,6.738174197015875,-0.10723170034626683,-0.10684240538364165,-0.1782997478527868,-0.03903947369435912,-0.11985072249638584,-0.1782997478527868,0.00038929496262518626,D7,mid,500-999,2000-2019,False,,25.0,1.88,60.0,2,Card Game; Prehistoric,2,Auction / Bidding; Open Drafting,-0.3350856228466255,0.3709981167608286,0.6252354048964218,0.0225988700564971,0.4369114877589454,175.72458391258618,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
185589,Islebound,2016.0,3674,3815.0,1336.0,6.50107,7.150703470332058,7.4799074684957985,0.019699728945810693,0.01969460841849062,-5.443990331211401,7.441295999762009,7.441306035995557,-0.14585660264226774,7.587152602404277,-0.10724513390847878,-0.1099366621269029,-0.1683890620114079,-0.026442932999045432,-0.16702375298160987,-0.1683890620114079,0.0026915282184241107,D10,high,2.5k-5k,2000-2019,False,,92.0,2.7391,120.0,3,Fantasy; Nautical; Pirates,10,Area Majority / Influence; Area Movement; Dice Rolling; End Game Bonuses; Increase Value of Unchosen Resources; Modular Board; Ownership; Pick-up and Deliver; Push Your Luck; Worker Placement,-0.3292039981637248,0.2651061513336962,0.5144256940664127,0.0323897659227,0.5323897659227,305.1200603286575,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
356414,Space Station Phoenix,2022.0,1600,1863.0,1825.0,6.31706,7.381782806250003,7.994479762686889,0.02985175270878291,0.029833944344277545,-3.5937954980468536,7.9359703273776745,7.936005231772105,-0.16579052980284648,8.10176085718052,-0.10728109449363199,-0.09038036514161707,-0.07617800184190404,-0.12553023043781497,-0.09465328030649989,-0.12553023043781497,0.01690072935201492,D9,high,1k-2.5k,2020-2024,False,,65.0,3.0462,120.0,2,Science Fiction; Space Exploration,8,Action Retrieval; End Game Bonuses; Income; Ownership; Variable Player Powers; Variable Set-up; Victory Points as a Resource; Worker Placement,-0.612696956436899,0.435,0.7175,0.0075,0.3775,874.7315392032765,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
292900,Squaring Circleville,2021.0,258,281.0,7027.0,5.67089,7.059492248062016,7.638737968193015,0.07433955783524689,0.07406580468233205,-1.445413147946951,7.493032434835931,7.493568991015644,-0.25315690766471255,7.746189342500644,-0.10745137430762863,-0.12370821470028392,-0.014517361572406351,-0.1683789803997442,0.01556151659737548,-0.1683789803997442,0.016256840392655292,D5,mid,200-499,2020-2024,False,,16.0,3.125,120.0,1,City Building,2,Area Majority / Influence; Rondel,-0.5792457201309957,0.5193798449612403,0.7868217054263567,0.0077519379844961,0.437984496124031,265.56069008920963,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
310757,1979: Revolution in Iran,2021.0,128,167.0,9044.0,5.60968,7.284510781250001,7.809930154924589,0.1055418838534214,0.10476286383843611,-1.018686225310782,7.603068062571883,7.604594941801254,-0.31437615562753674,7.91744421819942,-0.10751406327483082,-0.11563270544739268,0.11933459994865192,-0.16818920123305947,0.15761516867722936,-0.16818920123305947,0.008118642172561863,D3,low,100-199,2020-2024,False,,19.0,3.0,120.0,3,Modern Warfare; Political; Wargame,6,Action / Event; Chit-Pull System; Dice Rolling; Hand Management; Open Drafting; Simulation,-0.52541937367459,0.3359375,0.5859375,0.0234375,0.546875,37.09720480074897,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
16184,Gracias,2005.0,215,220.0,25469.0,5.5025,5.547497674418604,5.975915112856699,0.08143490548264927,0.08107544419343134,-1.3203055099144834,5.816302698110706,5.817007242237573,-0.2671313691540995,6.083434067264806,-0.10751895440810699,-0.1086548174814741,-0.22057471292352737,-0.09412563859327694,-0.14907043216733484,-0.22057471292352737,0.001135863073367105,D4,mid,200-499,2000-2019,False,,28.0,1.2143,45.0,2,Animals; Card Game,2,Open Drafting; Set Collection,-0.4284174384380897,0.5906976744186047,0.827906976744186,0.0,0.4465116279069767,291.11092411862364,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
31216,Whack a Catgirl,2007.0,157,158.0,26233.0,5.49986,5.510643312101911,5.695543563371971,0.0952971692610018,0.09472252220639385,-1.1285589992801262,5.508761111620408,5.5098874198474395,-0.2943309297269885,5.803092041347396,-0.107548477975425,-0.11078543656002804,-0.0821999291170803,-0.16535350845029484,-0.07931147118494497,-0.16535350845029484,0.0032369585846030446,D3,low,100-199,2000-2019,False,,16.0,1.1875,30.0,2,Card Game; Humor,1,Open Drafting,-0.1849002512700599,0.2547770700636942,0.3821656050955414,0.0828025477707006,0.6178343949044586,9.819568692866811,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
17700,Cluedo Card Game,1990.0,130,144.0,26150.0,5.50019,5.485769230769231,5.573647030993339,0.10472687641443353,0.103965635113523,-1.028163546182763,5.368382353221049,5.369874386170833,-0.31294103440719767,5.681323387628247,-0.10767635663490793,-0.11148153008675799,-0.20613064528061642,-0.13148209818356182,-0.1770358399520564,-0.20613064528061642,0.0038051734518500524,D3,low,100-199,pre2000,False,,7.0,1.1429,30.0,2,Card Game; Murder / Mystery,1,Hand Management,-0.0878778002241064,0.1307692307692307,0.2461538461538461,0.0538461538461538,0.6923076923076923,34.18961623595692,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
42052,Vinhos,2010.0,4916,5090.0,739.0,6.81986,7.452782864117165,7.964345849127427,0.017030362392435515,0.017027053761066068,-6.3373131003052565,7.930966338838253,7.930972823755737,-0.14130624898170116,8.072272587819954,-0.10792673869252756,-0.10375344700436084,-0.1133029891662245,-0.11969823255207768,-0.1400118932247194,-0.1400118932247194,0.004173291688166714,D10,high,2.5k-5k,2000-2019,False,,489.0,4.2004,135.0,3,Economic; Farming; Industry / Manufacturing,2,Area Majority / Influence; Worker Placement,-0.5115629850102413,0.3051261187957689,0.5860455655004069,0.0195280716029292,0.3588283157038242,965.931516394156,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
5704,Capt'n Clever,2003.0,333,339.0,20675.0,5.51675,5.6271771771771775,5.903853414714474,0.06543463886151822,0.06524771601703075,-1.6498015196032478,5.775601522545898,5.775967891321094,-0.23620605879699821,6.011807581342897,-0.1079541666284225,-0.11133707949836591,-0.26695634372402033,-0.15984547803238947,-0.28150202460317875,-0.28150202460317875,0.0033829128699434108,D6,mid,200-499,2000-2019,False,,37.0,1.2703,30.0,5,Children's Game; Deduction; Memory; Nautical; Pirates,1,Memory,-0.2766762375372927,0.4144144144144144,0.6606606606606606,0.027027027027027,0.4534534534534534,153.9551867095484,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
171665,Scotland Yard Junior,2014.0,132,158.0,20002.0,5.51884,5.823106060606061,6.048757371945503,0.10393046275428164,0.1031863340568761,-1.0402548221136636,5.845053664947111,5.8465121571940255,-0.311817872043038,6.156871536990149,-0.108114165044646,-0.13005315216204938,-0.13638979630088155,-0.12217124566528526,-0.09119884690727709,-0.13638979630088155,0.021938987117403386,D3,low,100-199,2000-2019,False,,4.0,1.25,20.0,3,Children's Game; Deduction; Travel,1,Team-Based Game,-0.2256513113394409,0.2272727272727273,0.4848484848484848,0.0378787878787878,0.5378787878787878,13.446016863220285,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
236248,Small Islands,2018.0,1431,1579.0,3792.0,5.91373,6.57164453529001,6.99702810976639,0.03156530642955492,0.031544254171953244,-3.4265553264056905,6.935160109164462,6.935201371589361,-0.17002826947774685,7.105188378642209,-0.1081602688758192,-0.13360997034905253,-0.25307748320311774,-0.06309501853665278,-0.21473227536610828,-0.25307748320311774,0.025449701473233333,D9,high,1k-2.5k,2000-2019,False,,48.0,2.0417,30.0,3,Exploration; Nautical; Territory Building,3,Push Your Luck; Solo / Solitaire Game; Tile Placement,-0.4253835744763911,0.3836477987421384,0.6198462613556953,0.0279524807826694,0.3815513626834381,428.4193665308371,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
402205,Sixto,2023.0,154,257.0,9358.0,5.60274,6.487272727272727,6.844417461278824,0.09622091139657647,0.0956294951911531,-1.1243047801623138,6.655824474941534,6.656983650704164,-0.2967746169720353,6.952599091913569,-0.1081816306347454,-0.09688818976359936,-0.1371276583105674,-0.237563695001632,-0.14129270278300954,-0.237563695001632,0.011293440871146032,D3,low,100-199,2020-2024,False,,5.0,1.4,15.0,0,,1,Dice Rolling,-0.3571447340060964,0.4155844155844156,0.6038961038961039,0.0194805194805194,0.551948051948052,102.5459888723722,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
194286,Catacombs & Castles,2017.0,723,766.0,4883.0,5.79625,6.739863762102352,7.07948877560042,0.044407945154984814,0.044349381851234965,-2.436351665593309,6.992449203096649,6.992563987172,-0.1952329436476938,7.1876821467443435,-0.10819337114392358,-0.10400719566565986,0.013872655509863385,-0.10358533520883739,-0.0045789736688846006,-0.10400719566565986,0.004186175478263721,D8,high,500-999,2000-2019,False,,13.0,2.3077,60.0,4,Action / Dexterity; Adventure; Fantasy; Fighting,3,Flicking; Team-Based Game; Variable Player Powers,-0.3396250134980787,0.2517289073305671,0.4813278008298755,0.0276625172890733,0.5504840940525588,53.10178712793147,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
175549,Salem 1692,2015.0,2630,3353.0,1722.0,6.34859,7.016486148288972,7.224839492081299,0.02328369771616377,0.023275244488051024,-4.651099889621786,7.179203444557618,7.179220012884719,-0.15393085140131735,7.333134295958935,-0.10829480387763635,-0.10791831840318622,-0.12902130691492797,0.010906943814034342,-0.06855560401073735,-0.12902130691492797,0.0003764854744501278,D9,high,2.5k-5k,2000-2019,False,,64.0,2.0469,35.0,5,Bluffing; Card Game; Deduction; Party Game; Print & Play,5,Hand Management; Hidden Roles; Player Elimination; Traitor Game; Voting,-0.2083533437923102,0.1444866920152091,0.3247148288973384,0.0787072243346007,0.6171102661596958,91.23410651070697,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
265575,Materia Prima: The Alchemists Guild,2020.0,163,240.0,10021.0,5.59009,6.9003067484662575,7.117796609248918,0.09352678903844211,0.09298339659706537,-1.1579742896720187,6.934484102733571,6.9355491519186705,-0.29161412361744127,7.226098226351013,-0.10830161710209474,-0.11951707427872904,-0.12497693797348397,-0.20293657552289268,-0.14475123988783523,-0.20293657552289268,0.011215457176634303,D3,low,100-199,2020-2024,False,,15.0,2.7333,90.0,3,Adventure; Fantasy; Medieval,6,Dice Rolling; Grid Movement; Modular Board; Pick-up and Deliver; Take That; Variable Player Powers,-0.2174898607826613,0.2638036809815951,0.4723926380368098,0.0981595092024539,0.5521472392638037,14.252475774051437,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
285853,Infinity Defiance,2020.0,136,204.0,8839.0,5.61343,7.673692794117647,7.719412419368081,0.10239066707160649,0.10167890069206532,-1.0599414926038166,7.518726711907732,7.520121774011633,-0.3092138239449278,7.82794053585266,-0.10852811648457905,-0.11282814148816112,-0.10438383661810402,-0.1744786823596316,-0.07962707027114213,-0.1744786823596316,0.004300025003582064,D3,low,100-199,2020-2024,False,,11.0,4.0,60.0,3,Dice; Miniatures; Science Fiction,3,Campaign / Battle Card Driven; Cooperative Game; Dice Rolling,-0.0457196252504337,0.0661764705882353,0.1691176470588235,0.25,0.6911764705882353,105.80277292212584,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
75212,Grand Cru,2010.0,1104,1124.0,3900.0,5.89997,6.755932971014493,7.261558724354033,0.03593728715952252,0.03590622898839565,-3.0216923614521836,7.191121641521368,7.191182515536777,-0.17902850893390698,7.3701501504552756,-0.10859142610124284,-0.11015450791211823,-0.2015071134265929,-0.015888111569773322,-0.1262047597001006,-0.2015071134265929,0.0015630818108753886,D8,high,1k-2.5k,2000-2019,False,,93.0,3.1398,90.0,2,Economic; Farming,2,Auction / Bidding; Loans,-0.505625753339539,0.4601449275362319,0.6956521739130435,0.0135869565217391,0.3695652173913043,618.8569417998831,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
129382,Ark & Noah,2012.0,304,319.0,8344.0,5.62612,6.561730263157894,6.836016889099339,0.0684846175500796,0.0682704069063328,-1.5864146451793388,6.701787038701183,6.702206891562927,-0.24287485064910827,6.944661889350291,-0.10864500025095225,-0.12374943992596243,-0.2129305498132137,-0.14395848980129777,-0.20493933625456506,-0.2129305498132137,0.015104439675010184,D6,mid,200-499,2000-2019,False,,19.0,2.7368,45.0,4,Animals; Nautical; Novel-based; Religious,4,Area Majority / Influence; Enclosure; Variable Phase Order; Worker Placement,-0.2742866259414441,0.4671052631578947,0.674342105263158,0.0131578947368421,0.506578947368421,188.38913028914024,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
176396,Quadropolis,2016.0,13080,13574.0,590.0,6.93115,7.209961347859336,7.554545088065538,0.010440611953114343,0.010439849464125758,-10.410372223430798,7.534081488637434,7.534082983115852,-0.12915425610042525,7.663235744737859,-0.10869065667232114,-0.1117660347592686,-0.14170285793983695,0.062081842250774955,-0.09523761227395422,-0.14170285793983695,0.0030753780869474667,D10,high,10k-25k,2000-2019,False,,289.0,2.2042,60.0,2,City Building; Environmental,8,"End Game Bonuses; Open Drafting; Pattern Building; Set Collection; Square Grid; Tile Placement; Worker Placement; Worker Placement, Different Worker Types",-0.3445837402062343,0.2282874617737003,0.4912079510703364,0.0230122324159021,0.5192660550458715,1149.709637563525,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
63632,Jerusalem,2010.0,781,804.0,5068.0,5.7804,6.652071702944942,7.046783363580846,0.04272718781183074,0.04267501788338576,-2.546398845542045,6.963038075469657,6.96314032852941,-0.1925457498284922,7.15558382529815,-0.10880046171730395,-0.12039490391719898,-0.22627615885821672,-0.11015184784141763,-0.24957175571393453,-0.24957175571393453,0.011594442199895028,D8,high,500-999,2000-2019,False,,81.0,2.9136,90.0,1,Medieval,4,Area Majority / Influence; Auction / Bidding; Open Drafting; Worker Placement,-0.3947116606359032,0.4276568501920614,0.6402048655569782,0.0307298335467349,0.3930857874519846,349.3819450400852,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
386271,Footprints,2023.0,412,516.0,5516.0,5.74854,6.924174757281554,7.439404041202619,0.05882761189696809,0.058691674304035185,-1.849840901459824,7.324101921884561,7.3243683595667095,-0.22412384194027357,7.548225763824835,-0.10882172262221612,-0.11103333984336938,-0.062191842618427806,-0.2643233542883836,-0.1370443250443163,-0.2643233542883836,0.0022116172211532614,D6,mid,200-499,2020-2024,False,,13.0,2.3077,60.0,1,Prehistoric,5,Hand Management; Modular Board; Race; Variable Player Powers; Variable Set-up,-0.5152292839210707,0.4611650485436893,0.7087378640776699,0.0072815533980582,0.4514563106796116,239.00272603663888,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
171708,Holdfast: Korea 1950-51,2015.0,108,110.0,13789.0,5.54716,6.675925925925926,6.98004642643971,0.11489944974798634,0.11389635768704758,-0.9472469511655116,6.754843504933657,6.756809565373096,-0.33404107497042823,7.088884579904085,-0.10883815346437498,-0.10144973603252971,0.043780977122080955,-0.08335892383967192,0.1323287311490846,-0.10144973603252971,0.007388417431845262,D2,low,100-199,2000-2019,False,,16.0,2.3125,120.0,3,Korean War; Modern Warfare; Wargame,2,Action Points; Dice Rolling,-0.3041205005137864,0.3611111111111111,0.5092592592592593,0.037037037037037,0.6296296296296297,21.61331697907793,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
747,Bitter Woods: The Battle of the Bulge,1998.0,221,230.0,8465.0,5.62261,6.88054298642534,7.141517410840558,0.08032184760121595,0.07997686327096923,-1.3556236911975077,6.984086589542175,6.984762758829459,-0.2663170208273473,7.250403610369522,-0.10888619952896406,-0.10433742728308903,0.037222346547647334,-0.13299226710524703,0.1261822066103484,-0.13299226710524703,0.004548772245875021,D5,mid,200-499,pre2000,False,,36.0,2.9722,240.0,2,Wargame; World War II,6,Dice Rolling; Grid Movement; Hexagon Grid; Movement Points; Simulation; Zone of Control,-0.2609744244152189,0.2307692307692307,0.4615384615384615,0.0407239819004524,0.665158371040724,6.847297979568573,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
97357,Sunrise City,2012.0,1086,1105.0,4460.0,5.8362,6.577832412523021,6.996123841460776,0.03623388603121071,0.036202053188591765,-3.0090534830335307,6.925105424839603,6.925167817211136,-0.18004811758722755,7.10515354242683,-0.10902970096605458,-0.12966711134861697,-0.16550848198223633,-0.007748480074495134,-0.0839117698288181,-0.16550848198223633,0.020637410382562393,D8,high,1k-2.5k,2000-2019,False,,76.0,2.3421,60.0,1,City Building,5,Auction / Bidding; Layering; Open Drafting; Tile Placement; Variable Player Powers,-0.418291428937749,0.4152854511970534,0.6537753222836096,0.0138121546961325,0.4088397790055249,455.3192860787317,not_underrated,resid -0.11 ≤0 — not positive conditional anomaly
