game_id,title,year,n_obs,adj_mean,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,eco_flag,eco_confidence
332606,Hidden Games Tatort: Ein Drahtseilakt,2021.0,149,8.102740207134847,0.9525784592908372,0.903180446886214,0.0977703931694625,7.9111102365227,eligible,"[""Series: Hidden Games (Hidden Industries GmbH)"", ""Theme: Mystery / Crime""]",[],0,0,0,0,0,0,0,0,0,0,0,0,0,6,Series: Hidden Games (Hidden Industries GmbH),0,0,eligible,eligible,,"title 'Hidden Games Tatort: Ein Drahtseilakt' year 2021.0 weight 2.00 designers [] n_obs 149 adj 8.10 resid 0.95 | families ['Series: Hidden Games (Hidden Industries GmbH)', 'Theme: Mystery / Crime'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 6 (Game max 0 Series max 6 tokens Series: Hidden Games (Hidden Industries GmbH))",none,none
83325,Lost Battles: Forty Battles & Campaigns of the Ancient World,2011.0,193,8.212230891818116,0.951663007943619,0.9256260861866464,0.0859056723713636,8.043855773970243,eligible,"[""Ancient: Carthage"", ""Ancient: Greece"", ""Ancient: Persia"", ""Ancient: Rome"", ""Cities: Isfahan (Iran)"", ""Components: Map (Continental / National scale)"", ""History: Greek & Persian conflicts of the 4th century BC"", ""History: Punic Wars"", ""History: Wars of Alexander the Great"", ""History: Wars of the Diadochi and Syrian Wars"", ""Players: Games with Solitaire Rules"", ""Players: Wargames with Solitaire Rules""]","[""Philip Sabin""]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,borderline,borderline,version target of 1855 (Hedbanz for Adults!) via game_links version but no Game: family and no edition token — borderline,"title 'Lost Battles: Forty Battles & Campaigns of the Ancient World' year 2011.0 weight 3.13 designers ['Philip Sabin'] n_obs 193 adj 8.21 resid 0.95 | families ['Ancient: Carthage', 'Ancient: Greece', 'Ancient: Persia', 'Ancient: Rome'] (0 Game: 0 Series:) | game_links as_target 1 (version_tgt 1 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens ) | version: base 1855 Hedbanz for Adults! shared 0 ydiff 20.0 wdiff 2.0517000000000003",none,none
336811,Catharsis,2022.0,105,8.306869751294075,0.9489450759121764,0.8659327583643304,0.1164677931077609,8.078592876802864,eligible,"[""Crowdfunding: Kickstarter""]","[""Art Gregory"", ""David Tomczyk""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Catharsis' year 2022.0 weight 2.62 designers ['Art Gregory', 'David Tomczyk'] n_obs 105 adj 8.31 resid 0.95 | families ['Crowdfunding: Kickstarter'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
320698,Blitz Bowl: Season 2,2020.0,292,8.284951700506632,0.9484032170126095,0.9153976738600952,0.0698407782445817,8.148063775147252,eligible,"[""Game: Blood Bowl"", ""Players: Two-Player Only Games"", ""Series: Specialist Games (Games Workshop)"", ""Setting: Warhammer Fantasy Board Games"", ""Theme: Fantasy Sports""]","[""James M. Hewitt""]",0,0,0,0,0,0,0,0,0,0,0,0,0,19,Game: Blood Bowl;Series: Specialist Games (Games Workshop),1,0,eligible,eligible,,"title 'Blitz Bowl: Season 2' year 2020.0 weight 2.38 designers ['James M. Hewitt'] n_obs 292 adj 8.28 resid 0.95 | families ['Game: Blood Bowl', 'Players: Two-Player Only Games', 'Series: Specialist Games (Games Workshop)', 'Setting: Warhammer Fantasy Board Games'] (1 Game: 1 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 19 (Game max 10 Series max 19 tokens Game: Blood Bowl;Series: Specialist Games (Games Workshop))",borderline,borderline
2641,"Barbarian, Kingdom & Empire",1983.0,123,7.504335064481186,0.9468170465015984,0.9763452887763008,0.1076088375982068,7.2934217427887,eligible,"[""Ancient: Rome"", ""Components: Map (Continental / National scale)"", ""Continents: Europe"", ""Digital Implementations: VASSAL"", ""History: Barbarian migrations and invasions"", ""History: Roman Empire"", ""Region: Mediterranean Sea""]","[""Erik Wilson""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,eligible,eligible,,"title 'Barbarian, Kingdom & Empire' year 1983.0 weight 2.76 designers ['Erik Wilson'] n_obs 123 adj 7.50 resid 0.95 | families ['Ancient: Rome', 'Components: Map (Continental / National scale)', 'Continents: Europe', 'Digital Implementations: VASSAL'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 1 (version_src 1 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
14634,Homeworlds,2001.0,456,7.898991456140664,0.9428553759504714,1.0737208029953438,0.055887936457155,7.789451100684641,eligible,"[""Category: Combinatorial"", ""Components: 3-Dimensional (3D)"", ""Components: Looney Pyramid Games"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Abstract Play"", ""Digital Implementations: Ai Ai"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: Super Duper Games"", ""Players: Two-Player Only Games"", ""Versions & Editions: Two-Player Versions of More-Player Games""]","[""John Cooper""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Homeworlds' year 2001.0 weight 3.38 designers ['John Cooper'] n_obs 456 adj 7.90 resid 0.94 | families ['Category: Combinatorial', 'Components: 3-Dimensional (3D)', 'Components: Looney Pyramid Games', 'Crowdfunding: Kickstarter'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
124839,Hoplomachus: The Lost Cities,2012.0,555,7.977208760900543,0.94196892316792,0.7220503983442157,0.0506586957450319,7.877917717240281,eligible,"[""Ancient: Rome"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Game: Hoplomachus"", ""Players: Games with Solitaire Rules""]","[""Adam Carlson"", ""Josh J. Carlson""]",0,0,0,0,0,0,0,0,0,0,0,0,0,5,Game: Hoplomachus,0,0,eligible,eligible,,"title 'Hoplomachus: The Lost Cities' year 2012.0 weight 2.52 designers ['Adam Carlson', 'Josh J. Carlson'] n_obs 555 adj 7.98 resid 0.94 | families ['Ancient: Rome', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Game: Hoplomachus'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 5 Series max 0 tokens Game: Hoplomachus)",none,none
373105,Legendary Encounters: The Matrix,2023.0,245,8.41383020541206,0.9411815764696688,0.8787685502067824,0.0762460682772529,8.264387911588644,eligible,"[""Game: Legendary (Upper Deck Entertainment)"", ""Mechanism: Pure Deckbuilding"", ""Movies: The Matrix"", ""Players: Games with Solitaire Rules""]","[""Ben Cichoski"", ""Daniel Mandel""]",0,0,0,0,0,0,0,0,0,0,0,0,0,12,Game: Legendary (Upper Deck Entertainment),0,0,eligible,eligible,,"title 'Legendary Encounters: The Matrix' year 2023.0 weight 2.85 designers ['Ben Cichoski', 'Daniel Mandel'] n_obs 245 adj 8.41 resid 0.94 | families ['Game: Legendary (Upper Deck Entertainment)', 'Mechanism: Pure Deckbuilding', 'Movies: The Matrix', 'Players: Games with Solitaire Rules'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 12 (Game max 12 Series max 0 tokens Game: Legendary (Upper Deck Entertainment))",none,none
286428,"Wits & Wagers: It's Vegas, Baby!",2019.0,1026,7.676242203785407,0.9407943759107537,0.8701301795599417,0.03725862430477,7.603215300148057,eligible,"[""Components: Dry Erase Markers / Dry Erase Surfaces"", ""Game: Wits & Wagers""]","[""Dominic Crapuchettes""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: Wits & Wagers,0,0,eligible,eligible,,"title 'Wits & Wagers: It's Vegas, Baby!' year 2019.0 weight 1.12 designers ['Dominic Crapuchettes'] n_obs 1026 adj 7.68 resid 0.94 | families ['Components: Dry Erase Markers / Dry Erase Surfaces', 'Game: Wits & Wagers'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 4 Series max 0 tokens Game: Wits & Wagers)",none,none
75448,Tanto Cuore: Romantic Vacation,2010.0,459,7.686309423650441,0.9404136499072192,0.8500204908564069,0.055704996730778,7.577127630058116,eligible,"[""Game: Tanto Cuore"", ""Theme: Anime / Manga"", ""Theme: Love / Romance""]","[""Masayuki Kudou""]",0,0,0,0,0,0,0,0,0,0,0,0,0,6,Game: Tanto Cuore,0,0,eligible,eligible,,"title 'Tanto Cuore: Romantic Vacation' year 2010.0 weight 2.45 designers ['Masayuki Kudou'] n_obs 459 adj 7.69 resid 0.94 | families ['Game: Tanto Cuore', 'Theme: Anime / Manga', 'Theme: Love / Romance'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 6 (Game max 6 Series max 0 tokens Game: Tanto Cuore)",none,none
123609,Puzzle Strike Shadows,2012.0,639,8.118031888697127,0.9403202205508644,0.8965224097606423,0.0472117465240715,8.025496865509947,eligible,"[""Series: Fantasy Strike (Sirlin)""]","[""David Sirlin""]",0,0,0,0,0,0,0,0,0,0,0,0,0,13,Series: Fantasy Strike (Sirlin),0,0,eligible,eligible,,title 'Puzzle Strike Shadows' year 2012.0 weight 3.03 designers ['David Sirlin'] n_obs 639 adj 8.12 resid 0.94 | families ['Series: Fantasy Strike (Sirlin)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 13 (Game max 0 Series max 13 tokens Series: Fantasy Strike (Sirlin)),none,none
408381,War Story: Occupied France,2024.0,183,8.461611204652554,0.9400805422420612,0.9269997743484916,0.0882216042737541,8.288696860275996,eligible,"[""Country: France"", ""History: Resistance during WW2 in Europe"", ""Players: Games with Solitaire Rules""]","[""Dave Neale"", ""David Thompson (I)""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'War Story: Occupied France' year 2024.0 weight 2.06 designers ['Dave Neale', 'David Thompson (I)'] n_obs 183 adj 8.46 resid 0.94 | families ['Country: France', 'History: Resistance during WW2 in Europe', 'Players: Games with Solitaire Rules'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
136890,Hold the Line:  Frederick's War,2013.0,102,7.73118225929885,0.939937887629026,0.7931786477818177,0.1181681428029229,7.499572699405121,eligible,"[""History: Age of Kings"", ""History: Seven Years War"", ""Series: Hold the Line (Worthington)""]","[""Sean Chick""]",0,0,0,0,0,0,0,0,0,0,0,0,0,5,Series: Hold the Line (Worthington),0,0,eligible,eligible,,"title 'Hold the Line:  Frederick's War' year 2013.0 weight 1.88 designers ['Sean Chick'] n_obs 102 adj 7.73 resid 0.94 | families ['History: Age of Kings', 'History: Seven Years War', 'Series: Hold the Line (Worthington)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 0 Series max 5 tokens Series: Hold the Line (Worthington))",none,none
341512,In the Ashes,2022.0,305,8.289868806340237,0.9393289438895174,0.8361995792177268,0.0683361608255901,8.155929931122081,eligible,"[""Category: Dungeon Crawler"", ""Mechanism: Campaign Games"", ""Mechanism: Roll-and-Write"", ""Players: Solitaire Only Games"", ""Theme: Boss Battle""]","[""Pablo Aguilera""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'In the Ashes' year 2022.0 weight 2.21 designers ['Pablo Aguilera'] n_obs 305 adj 8.29 resid 0.94 | families ['Category: Dungeon Crawler', 'Mechanism: Campaign Games', 'Mechanism: Roll-and-Write', 'Players: Solitaire Only Games'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
351113,KeyForge: Winds of Exchange,2023.0,152,8.548795547818573,0.9380604753373288,1.0141985551080008,0.0968007454739734,8.359066086689586,eligible,"[""Game: KeyForge"", ""Players: Two-Player Only Games""]","[""Richard Garfield"", ""Aaron Haltom""]",0,0,0,0,0,0,0,0,0,0,0,0,0,6,Game: KeyForge,0,0,eligible,eligible,,"title 'KeyForge: Winds of Exchange' year 2023.0 weight 2.62 designers ['Richard Garfield', 'Aaron Haltom'] n_obs 152 adj 8.55 resid 0.94 | families ['Game: KeyForge', 'Players: Two-Player Only Games'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 6 (Game max 6 Series max 0 tokens Game: KeyForge)",none,none
347218,Dickory,2021.0,160,7.999754134752189,0.9377377388780096,0.9591182155779484,0.0943496958559016,7.8148287308746225,eligible,"[""Animals: Mice"", ""Card Games: Climbing"", ""Card Games: Shedding / Stops"", ""Components: Traditional Playing Cards"", ""Digital Implementations: Board Game Arena"", ""Organizations: The Game Artisans of Canada"", ""Players: Two-Player Only Games""]","[""Sean Ross (I)"", ""Hanibal Sonderegger""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Dickory' year 2021.0 weight 1.90 designers ['Sean Ross (I)', 'Hanibal Sonderegger'] n_obs 160 adj 8.00 resid 0.94 | families ['Animals: Mice', 'Card Games: Climbing', 'Card Games: Shedding / Stops', 'Components: Traditional Playing Cards'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
292811,American Bookshop,2019.0,537,7.859503837967489,0.937479836207416,0.9171318472697384,0.0515007262029792,7.75856241460965,eligible,"[""Containers: Book-like"", ""Theme: Books / Libraries""]","[""\u65b0\u6fa4 \u5927\u6a39 (Taiki Shinzawa)""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'American Bookshop' year 2019.0 weight 1.40 designers ['新澤 大樹 (Taiki Shinzawa)'] n_obs 537 adj 7.86 resid 0.94 | families ['Containers: Book-like', 'Theme: Books / Libraries'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
367396,Avalon: Big Box,2022.0,398,8.346901925748652,0.9368294168363764,0.8624916011980961,0.059821728823544,8.229651337254506,eligible,"[""Game: The Resistance"", ""Game: Werewolf / Mafia"", ""Theme: King Arthur / The Knights of the Round Table / Camelot""]","[""Don Eskridge""]",0,0,0,0,0,0,0,0,0,0,0,0,1,60,Game: The Resistance;Game: Werewolf / Mafia,1,0,borderline,borderline,"edition_title 'Avalon: Big Box' contains edition pattern 1 + families ['Game: The Resistance', 'Game: Werewolf / Mafia'] but no version/contained_in/reimplements link — borderline/review per task example (description-only must not be hard, e.g., Talisman Third Edition with Game: but no link)","title 'Avalon: Big Box' year 2022.0 weight 2.18 designers ['Don Eskridge'] n_obs 398 adj 8.35 resid 0.94 | families ['Game: The Resistance', 'Game: Werewolf / Mafia', 'Theme: King Arthur / The Knights of the Round Table / Camelot'] (2 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 60 (Game max 60 Series max 0 tokens Game: The Resistance;Game: Werewolf / Mafia) | borderline: edition pattern without link but Game family present eco 60",borderline,medium
405460,CATsle Builders,2023.0,130,8.226736586299314,0.9362378838138524,1.0079630145795342,0.1046715896101186,8.021580270663481,eligible,"[""Animals: Cats"", ""Digital Implementations: Board Game Arena""]","[""Fukutarou"", ""Yozaemon Matumoto (\u677e\u672c\u4e0e\u5de6\u885b\u9580)""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'CATsle Builders' year 2023.0 weight 2.00 designers ['Fukutarou', 'Yozaemon Matumoto (松本与左衛門)'] n_obs 130 adj 8.23 resid 0.94 | families ['Animals: Cats', 'Digital Implementations: Board Game Arena'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
343322,Exit: The Game – Advent Calendar: The Hunt for the Golden Book,2021.0,830,8.012458357635548,0.9350335310457432,0.9037994564990406,0.0414248981835015,7.931265557195886,eligible,"[""Category: Escape Room Games"", ""Holidays: Christmas"", ""Misc: Advent / Christmas / Jule calendar game"", ""Misc: Limited Replayability"", ""Series: EXIT The Game \u2013 Advent Calendar (KOSMOS)"", ""Series: EXIT: The Game (KOSMOS)""]","[""Inka Brand"", ""Markus Brand""]",1,0,0,0,0,0,0,0,0,0,0,0,0,36,Series: EXIT The Game – Advent Calendar (KOSMOS);Series: EXIT: The Game (KOSMOS),1,0,borderline,borderline,version target of 155821 (Inis) via game_links version but no Game: family and no edition token — borderline,"title 'Exit: The Game – Advent Calendar: The Hunt for the Golden Book' year 2021.0 weight 1.83 designers ['Inka Brand', 'Markus Brand'] n_obs 830 adj 8.01 resid 0.94 | families ['Category: Escape Room Games', 'Holidays: Christmas', 'Misc: Advent / Christmas / Jule calendar game', 'Misc: Limited Replayability'] (0 Game: 2 Series:) | game_links as_target 1 (version_tgt 1 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 36 (Game max 0 Series max 36 tokens Series: EXIT The Game – Advent Calendar (KOSMOS);Series: EXIT: The Game (KOSMOS)) | version: base 155821 Inis shared 0 ydiff 5.0 wdiff 1.1103",none,none
4884,"The Legend Begins: North Africa, 1940-42",1991.0,151,8.011400621980624,0.9343925739793092,0.8397927537037919,0.0971207488111762,7.821043954310718,eligible,"[""Country: Australia"", ""Country: Egypt"", ""Country: England"", ""Country: Germany"", ""Country: Italy"", ""Country: Libya"", ""Decades: The 1940's"", ""History: World War II (Africa)"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""War Level of Command: Operational""]","[""Mark Simonitch""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'The Legend Begins: North Africa, 1940-42' year 1991.0 weight 3.09 designers ['Mark Simonitch'] n_obs 151 adj 8.01 resid 0.93 | families ['Country: Australia', 'Country: Egypt', 'Country: England', 'Country: Germany'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
158889,Summoner Wars: Alliances Master Set,2014.0,1794,8.286580762765244,0.9333172085564811,0.9586305110713428,0.0281766447528736,8.231354539049612,borderline,"[""Game: Summoner Wars""]","[""Colby Dauch""]",0,0,0,0,0,0,0,0,0,0,0,0,0,6,Game: Summoner Wars,0,0,eligible,eligible,,title 'Summoner Wars: Alliances Master Set' year 2014.0 weight 2.76 designers ['Colby Dauch'] n_obs 1794 adj 8.29 resid 0.93 | families ['Game: Summoner Wars'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 6 (Game max 6 Series max 0 tokens Game: Summoner Wars),none,none
185123,Ascension: Dreamscape,2015.0,764,7.895070482600537,0.9332685636481086,0.8255425978280604,0.0431771345054873,7.810443298969782,eligible,"[""Game: Ascension Deck Building"", ""Players: Games with Solitaire Rules""]","[""John Fiorillo""]",0,0,0,0,0,0,0,0,0,0,0,0,0,24,Game: Ascension Deck Building,0,0,eligible,eligible,,"title 'Ascension: Dreamscape' year 2015.0 weight 2.28 designers ['John Fiorillo'] n_obs 764 adj 7.90 resid 0.93 | families ['Game: Ascension Deck Building', 'Players: Games with Solitaire Rules'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 24 (Game max 24 Series max 0 tokens Game: Ascension Deck Building)",borderline,borderline
321047,Dungeon Fighter in the Castle of Frightening Frosts,2022.0,110,7.815985928050635,0.9332051269314174,0.9262507848371122,0.1137900146320637,7.59295749937179,eligible,"[""Category: Dungeon Crawler"", ""Crowdfunding: Kickstarter"", ""Game: Dungeon Fighter""]","[""Aureliano Buonfino"", ""Lorenzo Silva"", ""Lorenzo Tucci Sorrentino""]",0,0,0,0,0,0,0,0,0,0,0,0,0,5,Game: Dungeon Fighter,0,0,eligible,eligible,,"title 'Dungeon Fighter in the Castle of Frightening Frosts' year 2022.0 weight 1.50 designers ['Aureliano Buonfino', 'Lorenzo Silva', 'Lorenzo Tucci Sorrentino'] n_obs 110 adj 7.82 resid 0.93 | families ['Category: Dungeon Crawler', 'Crowdfunding: Kickstarter', 'Game: Dungeon Fighter'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 5 Series max 0 tokens Game: Dungeon Fighter)",none,none
365128,Paper Tales : Édition intégrale,2022.0,126,8.217037117555215,0.9327771938803764,0.9136650719421252,0.1063200625132756,8.008649795029195,eligible,"[""Versions & Editions: Big Box Versions of Individual Games""]","[""Masato Uesugi""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,title 'Paper Tales : Édition intégrale' year 2022.0 weight 2.50 designers ['Masato Uesugi'] n_obs 126 adj 8.22 resid 0.93 | families ['Versions & Editions: Big Box Versions of Individual Games'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens ),none,none
326934,Unmatched: Hell's Kitchen,2022.0,1133,8.351246146044652,0.932172626248546,0.9054540936719936,0.0354556572915693,8.281753057753177,eligible,"[""Category: Two-Player Fighting Games"", ""Comic Books: Marvel Universe"", ""Components: Miniatures"", ""Components: Multi-Use Cards"", ""Game: Unmatched"", ""Misc: Made by Panda"", ""Misc: Watch It Played How To Videos"", ""Theme: Superheroes""]","[""Brad Andres"", ""Noah Cohen"", ""Rob Daviau"", ""Justin D. Jacobson"", ""Brian Neff""]",0,0,0,0,0,0,0,0,2,0,0,0,0,18,Game: Unmatched,3,0,eligible,eligible,,"title 'Unmatched: Hell's Kitchen' year 2022.0 weight 2.23 designers ['Brad Andres', 'Noah Cohen', 'Rob Daviau', 'Justin D. Jacobson', 'Brian Neff'] n_obs 1133 adj 8.35 resid 0.93 | families ['Category: Two-Player Fighting Games', 'Comic Books: Marvel Universe', 'Components: Miniatures', 'Components: Multi-Use Cards'] (1 Game: 0 Series:) | game_links as_target 3 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 2) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 18 (Game max 18 Series max 0 tokens Game: Unmatched)",borderline,borderline
