game_id,title,year,n_obs,ref_penetration,families,max_ecosystem_size,n_contained_tgt,n_version_tgt,title_has_fam,decision,confidence,reason,evidence
57390,Catacombs,2010.0,2939,0.0104941456353812,"[""Category: Dungeon Crawler"", ""Crowdfunding: Kickstarter"", ""Game: Catacombs"", ""Mechanism: Finger Flicking Games"", ""Players: One versus Many""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0105 suggests hobby-known despite low n
162388,BattleCON: Fate of Indines,2015.0,803,0.0028626911446465,"[""Components: Standees"", ""Crowdfunding: Kickstarter"", ""Game: BattleCON"", ""Players: Two-Player Only Games"", ""Setting: World of Indines""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0029 suggests hobby-known despite low n
172062,Fairytale Gloom,2015.0,711,0.002511572581223,"[""Components: Transparent Elements"", ""Game: Gloom""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0025 suggests hobby-known despite low n
192735,Broom Service: The Card Game,2016.0,1049,0.0037440703956891,"[""Admin: Better Description Needed!"", ""Game: Broom Service"", ""Series: Alea Very Small Box"", ""Theme: Witches"", ""Theme: Wizards""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0037 suggests hobby-known despite low n
192947,Camel Up Cards,2016.0,1320,0.0047006893388939,"[""Animals: Camels"", ""Game: Camel Up"", ""Versions & Editions: Card Versions of Non-Card Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0047 suggests hobby-known despite low n
200077,Mint Works,2017.0,6672,0.0237793255657308,"[""Containers: Mint Tins"", ""Containers: Tin/Metal Box"", ""Contests: Mint Tin Design"", ""Crowdfunding: Kickstarter"", ""Crowdfunding: Spieleschmiede""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0238 suggests hobby-known despite low n
214032,Founders of Gloomhaven,2018.0,3146,0.0112608739269386,"[""Components: Polyominoes"", ""Crowdfunding: Kickstarter"", ""Game: Gloomhaven""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0113 suggests hobby-known despite low n
227758,Kokoro: Avenue of the Kodama,2017.0,2070,0.0074057354142482,"[""Country: Japan"", ""Game: Kodama"", ""Mechanism: Drawing"", ""Mechanism: Flip-and-Write"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0074 suggests hobby-known despite low n
224597,Warhammer Underworlds: Shadespire,2017.0,2697,0.0095697722745317,"[""Category: Two-Player Fighting Games"", ""Digital Implementations: Steam"", ""Game: Warhammer Underworlds"", ""Game: Warhammer Underworlds Shadespire"", ""Players: Two-Player Only Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0096 suggests hobby-known despite low n
268864,Undaunted: Normandy,2019.0,12314,0.0439722258050647,"[""Country: France"", ""Country: Germany"", ""Country: USA"", ""Crowdfunding: Spieleschmiede"", ""Digital Implementations: Steam""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0440 suggests hobby-known despite low n
290359,Undaunted: North Africa,2020.0,4030,0.0143492841480717,"[""Country: Egypt"", ""Country: Italy"", ""Country: Libya"", ""Country: New Zealand"", ""Country: United Kingdom""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0143 suggests hobby-known despite low n
122588,Dungeon Command: Sting of Lolth,2012.0,893,0.0031349871734239,"[""Digital Implementations: VASSAL"", ""Game: Dungeon Command"", ""Players: Two-Player Only Games"", ""Setting: Dungeons & Dragons""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0031 suggests hobby-known despite low n
123123,BattleCON: Devastation of Indines,2013.0,3237,0.0115403356406838,"[""Category: Two-Player Fighting Games"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Game: BattleCON"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0115 suggests hobby-known despite low n
240196,Betrayal Legacy,2018.0,4756,0.0169647591613282,"[""Category: Dungeon Crawler"", ""Mechanism: Campaign Games"", ""Mechanism: Legacy"", ""Players: One versus Many"", ""Series: Betrayal (Avalon Hill)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0170 suggests hobby-known despite low n
124965,Dungeon Command: Heart of Cormyr,2012.0,865,0.0030346675838743,"[""Digital Implementations: VASSAL"", ""Game: Dungeon Command"", ""Players: Two-Player Only Games"", ""Setting: Dungeons & Dragons""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0030 suggests hobby-known despite low n
943,Ligretto,1988.0,4715,0.0167891998796164,"[""Containers: Tin/Metal Box"", ""Digital Implementations: BrettspielWelt"", ""Digital Implementations: Google Play"", ""Series: Ligretto (Schmidt Spiele)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0168 suggests hobby-known despite low n
9829,Runebound,2004.0,1522,0.0053312696160626,"[""Components: Polyhedral (not D6) dice"", ""Occupation: Adventurer / Explorer"", ""Series: Runebound (Fantasy Flight Games)"", ""Setting: The Realms of Terrinoth""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0053 suggests hobby-known despite low n
40834,Dominion: Intrigue,2009.0,32981,0.1181657279619358,"[""Crowdfunding: Wspieram"", ""Digital Implementations: VASSAL"", ""Game: Dominion""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.1182 suggests hobby-known despite low n
176524,Hoplomachus: Origins,2015.0,667,0.0023754245668343,"[""Admin: Better Description Needed!"", ""Ancient: Rome"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Game: Hoplomachus""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0024 suggests hobby-known despite low n
176734,The Manhattan Project: Energy Empire,2016.0,6224,0.022285280249939,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: BoardGamePlay"", ""Game: The Manhattan Project"", ""Mechanism: Tableau Building"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0223 suggests hobby-known despite low n
177659,The Manhattan Project 2: Minutes to Midnight,2018.0,825,0.0029522622067443,"[""Crowdfunding: Kickstarter"", ""Game: The Manhattan Project"", ""History: Cold War"", ""Theme: Physics"", ""Theme: Retro""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0030 suggests hobby-known despite low n
194607,Mystic Vale,2016.0,11939,0.0427110652507273,"[""Components: PVC Cards"", ""Components: Transparent Elements"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam"", ""Digital Implementations: Yucata""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0427 suggests hobby-known despite low n
230251,Mint Delivery,2017.0,2407,0.0085916562764234,"[""Containers: Mint Tins"", ""Containers: Tin/Metal Box"", ""Crowdfunding: Kickstarter"", ""Crowdfunding: Spieleschmiede"", ""Food & Drink: Candy""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0086 suggests hobby-known despite low n
246855,Boss Monster: Rise of the Minibosses,2018.0,780,0.0027552058701291,"[""Game: Boss Monster"", ""Theme: Villainy""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0028 suggests hobby-known despite low n
313889,Hoplomachus: Victorum,2023.0,1425,0.0050804706421886,"[""Ancient: Rome"", ""Components: PVC Cards"", ""Crowdfunding: Kickstarter"", ""Game: Hoplomachus"", ""Players: Solitaire Only Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0051 suggests hobby-known despite low n
366495,Undaunted: Battle of Britain,2023.0,852,0.0030024220015191,"[""Country: England"", ""Country: Germany"", ""Country: United Kingdom"", ""History: World War II (Battle of Britain)"", ""Players: Two-Player Only Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0030 suggests hobby-known despite low n
43530,Party Alias,2009.0,871,0.0030955759061008,"[""Game: Alias"", ""Word Games: Guess the Word""]",5,0,1,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0031 suggests hobby-known despite low n
63628,The Manhattan Project,2012.0,9902,0.035430729323416,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: BoardSpace"", ""Game: The Manhattan Project"", ""Mechanism: Tableau Building"", ""Theme: Physics""]",5,0,1,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0354 suggests hobby-known despite low n
126008,Dungeon Command: Blood of Gruumsh,2013.0,585,0.0020314716883786,"[""Digital Implementations: VASSAL"", ""Game: Dungeon Command"", ""Players: Two-Player Only Games"", ""Setting: Dungeons & Dragons""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0020 suggests hobby-known despite low n
131835,Boss Monster: The Dungeon Building Card Game,2013.0,16436,0.0580742938217464,"[""Containers: Unique Shape"", ""Creatures: Monsters"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Digital Implementations: VASSAL""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0581 suggests hobby-known despite low n
153938,Camel Up,2014.0,27358,0.0978115998108259,"[""Animals: Camels"", ""Components: 3-Dimensional (3D)"", ""Components: Drop Tower"", ""Components: Meeples (Animal) / Animeeples"", ""Country: Egypt""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0978 suggests hobby-known despite low n
342207,echoes: The Dancer,2021.0,763,0.002715794602806,"[""Components: Digital Hybrid \u2013 App/Website Required"", ""Country: Scotland"", ""Creatures: Ghosts"", ""Misc: Limited Replayability"", ""Series: echoes""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0027 suggests hobby-known despite low n
1589,Star Fleet Battles,1979.0,1235,0.0040271149519182,"[""Creatures: Aliens / Extraterrestrials"", ""Game: Star Fleet Battles"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Pocket Games (Task Force Games)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0040 suggests hobby-known despite low n
3818,Alias,1990.0,1407,0.0050016481075426,"[""Game: Alias"", ""Word Games: Guess the Word""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0050 suggests hobby-known despite low n
11170,Heroscape Master Set: Rise of the Valkyrie,2004.0,7868,0.027519813118936,"[""Components: 3-Dimensional (3D)"", ""Components: Miniatures"", ""Game: Heroscape"", ""Misc: Dice Tower Hall of Fame""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0275 suggests hobby-known despite low n
21523,Runebound: Second Edition,2005.0,7713,0.0272510999326425,"[""Components: Polyhedral (not D6) dice"", ""Creatures: Dragons"", ""Occupation: Adventurer / Explorer"", ""Series: Runebound (Fantasy Flight Games)"", ""Setting: The Realms of Terrinoth""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0273 suggests hobby-known despite low n
298701,Decktective: The Gaze of the Ghost,2020.0,577,0.0020350545308626,"[""Category: Escape Room Games"", ""Misc: Limited Replayability"", ""Series: Decktective (dV Giochi)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0020 suggests hobby-known despite low n
335212,Sentinels of the Multiverse: Definitive Edition,2022.0,1290,0.0045932040643765,"[""Category: DIZED Tutorial"", ""Crowdfunding: Kickstarter"", ""Game: Sentinel"", ""Misc: LongPack Games"", ""Theme: Boss Battle""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0046 suggests hobby-known despite low n
8790,Activity,1990.0,1322,0.0047150207088295,"[""Admin: Better Description Needed!"", ""Mechanism: Drawing"", ""Series: Activity (Piatnik)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0047 suggests hobby-known despite low n
9609,War of the Ring,2004.0,10305,0.0365378276509451,"[""Authors: J.R.R. Tolkien"", ""Components: Map (Continental / National scale)"", ""Components: Miniatures"", ""Components: Multi-Use Cards"", ""Misc: Dice Tower Hall of Fame""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0365 suggests hobby-known despite low n
24703,Heroscape Marvel: The Conflict Begins,2007.0,1890,0.0065960130128839,"[""Comic Books: Marvel Universe"", ""Game: Heroscape"", ""Players: Two-Player Only Games"", ""Theme: Superheroes""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0066 suggests hobby-known despite low n
191977,The Castles of Burgundy: The Card Game,2016.0,6887,0.0246499562893216,"[""Components: Multi-Use Cards"", ""Country: France"", ""Digital Implementations: Yucata"", ""Game: The Castles of Burgundy"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0246 suggests hobby-known despite low n
338434,Hoplomachus: Remastered,2023.0,616,0.0021998652851226,"[""Admin: Better Description Needed!"", ""Ancient: Rome"", ""Components: PVC Cards"", ""Crowdfunding: Kickstarter"", ""Game: Hoplomachus""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0022 suggests hobby-known despite low n
358504,Betrayal at House on the Hill: 3rd Edition,2022.0,2576,0.0091183341215586,"[""Category: Dungeon Crawler"", ""Players: One versus Many"", ""Series: Betrayal (Avalon Hill)"", ""Theme: Spooky Old Houses""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0091 suggests hobby-known despite low n
4862,Outburst!,1986.0,2005,0.0070367026384052,"[""Game: Outburst""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0070 suggests hobby-known despite low n
36218,Dominion,2008.0,87834,0.3146953867320177,"[""Crowdfunding: Wspieram"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam"", ""Digital Implementations: VASSAL""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.3147 suggests hobby-known despite low n
146408,Sentinel Tactics: The Flame of Freedom,2014.0,779,0.0027695372400647,"[""Crowdfunding: Kickstarter"", ""Game: Sentinel"", ""Theme: Superheroes""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0028 suggests hobby-known despite low n
174430,Gloomhaven,2017.0,54321,0.1946235865686401,"[""Category: Dungeon Crawler"", ""Components: Map (City Scale)"", ""Components: Miniatures"", ""Components: Multi-Use Cards"", ""Components: Standees""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.1946 suggests hobby-known despite low n
229491,Edge of Darkness,2019.0,2080,0.0070904452756639,"[""Components: Drop Tower"", ""Components: Miniatures"", ""Components: Transparent Elements"", ""Crowdfunding: Kickstarter"", ""Game: Edge of Darkness""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0071 suggests hobby-known despite low n
230253,Star Realms: Frontiers,2018.0,5343,0.0190893847542886,"[""Crowdfunding: Kickstarter"", ""Game: Star Realms"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0191 suggests hobby-known despite low n
261594,Warhammer Underworlds: Nightvault,2018.0,980,0.0034681915244278,"[""Game: Warhammer Underworlds"", ""Players: Two-Player Only Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0035 suggests hobby-known despite low n
282765,Mint Cooperative,2020.0,735,0.0026047264858047,"[""Containers: Mint Tins"", ""Containers: Tin/Metal Box"", ""Crowdfunding: Kickstarter"", ""Crowdfunding: Spieleschmiede"", ""Mechanism: Dice Drafting""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0026 suggests hobby-known despite low n
147020,Star Realms,2014.0,44411,0.1591176175530619,"[""Category: Two-Player Fighting Games"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.1591 suggests hobby-known despite low n
181530,Runebound (Third Edition),2015.0,6058,0.0216403686028347,"[""Components: Dice with Icons"", ""Components: Map (Continental / National scale)"", ""Components: Miniatures"", ""Mechanism: Tableau Building"", ""Occupation: Adventurer / Explorer""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0216 suggests hobby-known despite low n
226254,The Ruhr: A Story of Coal Trade,2017.0,695,0.0024900755263195,"[""Digital Implementations: Board Game Arena"", ""Occupation: Merchant"", ""Region: North Rhine-Westphalia (Germany)"", ""Series: Coal (Thomas Spitzer)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0025 suggests hobby-known despite low n
286827,Decktective: Bloody-Red Roses,2019.0,816,0.0028877710420339,"[""Category: Escape Room Games"", ""Misc: Limited Replayability"", ""Series: Decktective (dV Giochi)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0029 suggests hobby-known despite low n
342210,echoes: The Cocktail,2021.0,581,0.0020673001132178,"[""Cities: New York (New York, USA)"", ""Components: Digital Hybrid \u2013 App/Website Required"", ""Food & Drink: Liquor / Cocktails"", ""Misc: Limited Replayability"", ""Misc: Watch It Played How To Videos""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0021 suggests hobby-known despite low n
1563,Rise and Decline of the Third Reich,1974.0,1923,0.0057468793441965,"[""Admin: Better Description Needed!"", ""Components: Map (Continental / National scale)"", ""Continents: Europe"", ""Country: Bulgaria"", ""Country: Finland""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0057 suggests hobby-known despite low n
68264,No Retreat! The Russian Front,2011.0,1669,0.0057361308167447,"[""Country: Soviet Union"", ""History: World War II (Eastern Front)"", ""Players: Games with expansions that add solo play"", ""Players: Two-Player Only Games"", ""Series: No Retreat! (Carl Paradis)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0057 suggests hobby-known despite low n
117995,"Spot it! 1,2,3",2012.0,992,0.0035111856342347,"[""Animals: Cats"", ""Animals: Dogs"", ""Animals: Fish / Fishes"", ""Brands: Disney"", ""Characters: Jake and the Never Land Pirates""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0035 suggests hobby-known despite low n
276182,Dead Reckoning,2022.0,3231,0.0115510841681356,"[""Components: Drop Tower"", ""Components: Transparent Elements"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Game:  Dead Reckoning""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0116 suggests hobby-known despite low n
34219,Biblios,2007.0,17799,0.0637316021038451,"[""Containers: Book-like"", ""Containers: Magnetic Flip Box"", ""Containers: Video Tape Boxes"", ""Religious: Monks/Abbots & Monasteries/Abbeys"", ""Series: Biblios (Steve Finn)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0637 suggests hobby-known despite low n
95234,Cthulhu Gloom,2011.0,1957,0.0068826404115969,"[""Components: Transparent Elements"", ""Game: Gloom"", ""Theme: Cthulhu Mythos""]",5,0,1,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0069 suggests hobby-known despite low n
256952,Zombie Kidz Evolution,2018.0,5294,0.0188206715679951,"[""Creatures: Zombies"", ""Mechanism: Legacy"", ""Series: Zombie Kidz"", ""Versions & Editions: Legacy Versions of Non-Legacy Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0188 suggests hobby-known despite low n
327076,Cartaventura: Lhasa,2021.0,1206,0.0042886624532439,"[""Country: China"", ""Country: India"", ""Mechanism: Campaign Games"", ""Misc: Limited Replayability"", ""Mountain: Himalayas""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0043 suggests hobby-known despite low n
327077,Cartaventura: Vinland,2021.0,1042,0.0036903277584304,"[""Theme: Vikings"", ""Islands: Greenland (Denmark)"", ""Mechanism: Campaign Games"", ""Misc: Limited Replayability"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0037 suggests hobby-known despite low n
12692,Gloom,2005.0,15426,0.0543947145907677,"[""Components: Transparent Elements"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Steam"", ""Game: Gloom"", ""Misc: Lowest Score Wins""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0544 suggests hobby-known despite low n
53317,Pictureka! Card Game,2008.0,579,0.0020458030583143,"[""Game: Pictureka"", ""Series: Shuffle Card Games (Cartamundi / Hasbro)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0020 suggests hobby-known despite low n
89409,BattleCON: War of Indines,2012.0,1906,0.0067787379795634,"[""Category: Two-Player Fighting Games"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Digital Implementations: VASSAL"", ""Game: BattleCON""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0068 suggests hobby-known despite low n
102548,Dungeon Fighter,2011.0,6788,0.0242379294036717,"[""Components: 3-Dimensional (3D)"", ""Game: Dungeon Fighter"", ""Players: Games with Solitaire Rules""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0242 suggests hobby-known despite low n
102652,Sentinels of the Multiverse,2011.0,15598,0.0555842182954268,"[""Components: Official Music Soundtrack"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0556 suggests hobby-known despite low n
113873,"The Hunters: German U-Boats at War, 1939-43",2013.0,1676,0.0055032460552904,"[""Country: Germany"", ""Country: USA"", ""Mechanism: Campaign Games"", ""Players: Games with Solitaire Rules"", ""Players: Two-Player Only Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0055 suggests hobby-known despite low n
151022,Baseball Highlights: 2045,2015.0,4596,0.0164094185763217,"[""Game: Baseball Highlights: 2045"", ""Players: Games with Solitaire Rules"", ""Sports: Baseball"", ""Theme: Robots"", ""Theme: Sci-Fi Sports""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0164 suggests hobby-known despite low n
176565,Ninja Camp,2016.0,1207,0.0043065766656634,"[""Components:  Meeples"", ""Crowdfunding: Kickstarter"", ""Game: Ninja Camp"", ""Series: Small Box Big Fun (Action Phase Games)"", ""Theme: Ninjas""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0043 suggests hobby-known despite low n
177249,The Manhattan Project: Chain Reaction,2016.0,1887,0.0067429095547243,"[""Components: Multi-Use Cards"", ""Game: The Manhattan Project"", ""Players: Games with Solitaire Rules"", ""Theme: Physics"", ""Theme: Retro""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0067 suggests hobby-known despite low n
181810,Kodama: The Tree Spirits,2016.0,5896,0.0210384510655373,"[""Country: Japan"", ""Crowdfunding: Kickstarter"", ""Game: Kodama"", ""Mechanism: Partially overlapping cards"", ""Mechanism: Tableau Building""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0210 suggests hobby-known despite low n
194286,Catacombs & Castles,2017.0,722,0.0025796465884173,"[""Crowdfunding: Kickstarter"", ""Game: Catacombs"", ""Mechanism: Finger Flicking Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0026 suggests hobby-known despite low n
201808,Clank!: A Deck-Building Adventure,2016.0,42615,0.152682832451954,"[""Category: Dungeon Crawler"", ""Creatures: Dragons"", ""Creatures: Goblins"", ""Creatures: Monsters"", ""Digital Implementations: Dire Wolf Game Room""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.1527 suggests hobby-known despite low n
228660,Betrayal at Baldur's Gate,2017.0,4169,0.0147684767186895,"[""Category: Dungeon Crawler"", ""Components: Miniatures"", ""Players: One versus Many"", ""Series: Betrayal (Avalon Hill)"", ""Setting: Dungeons & Dragons""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0148 suggests hobby-known despite low n
291457,Gloomhaven: Jaws of the Lion,2020.0,33528,0.1201255428006363,"[""Category: Dungeon Crawler"", ""Components: Book as Board"", ""Components: Miniatures"", ""Components: Multi-Use Cards"", ""Components: Standees""]",5,0,1,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.1201 suggests hobby-known despite low n
