game_id,title,year,n_obs,adj_mean,se,post_sd,z,lb_adj,lower_1,lower_post_1_96,expected_quality_pref,underratedness_pref,min_alt_resid,n_decile,vol_band_label,users_rated,rank_current,num_weights,is_reimplementation,weight,cat_str,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_own,mean_delta_pool,has_heavy_light_diff,mean_low_10_49_vs_500,mean_high_10_49_vs_500,diff_10_49_vs_500,mean_low_10_24_vs_1000,mean_high_10_24_vs_1000,disposition,disposition_reason,edition_flag,wellknown_flag,insuf_hidden_flag,niche_flag
214296,Tenkatoitsu,2016.0,220,8.647106909100552,0.0805041902821926,0.08015686127184184,10.215498752662496,8.489318696147455,8.566602718818359,8.489999461007741,7.824716453688709,0.8223904554118429,0.8207912820743868,D5,200-499,258,5573,29,False,3.4138,Pike and Shot; Renaissance; Wargame,0.1318181818181818,0.3318181818181818,0.0727272727272727,0.7136363636363636,-0.3864250909187324,True,8.576595744680851,7.860344827586206,0.7162509170946452,8.675,7.1000000000000005,likely_hidden_gem_candidate,"heavy mean 7.86>=7.5 with n_low 47 vs n_high 29 and share_own 0.714 in [0.45,0.78]",False,False,False,False
364655,Kinfire Chronicles: Night's Fall,2023.0,571,8.625735590447867,0.04997027879623995,0.04988688181397258,16.330154649210815,8.527793844007237,8.575765311651628,8.527957302092481,7.809713209841089,0.8160223806067783,0.7753750126406391,D7,500-999,1451,1430,47,False,2.6809,Adventure; Fantasy,0.211908931698774,0.4010507880910683,0.0840630472854641,0.6287215411558669,-0.3358056429872811,True,8.853061224489796,7.956198347107438,0.8968628773823584,8.96875,8.092857142857142,likely_hidden_gem_candidate,"heavy mean 7.96>=7.5 with n_low 98 vs n_high 121 and share_own 0.629 in [0.45,0.78]",False,False,False,False
345266,Tales from the Red Dragon Inn,2023.0,519,8.66496780188543,0.05241386040301802,0.052317644998938824,15.545784108020507,8.562236635495514,8.612553941482412,8.56242521768751,7.850153243792187,0.8148145580932429,0.7886353838479749,D7,500-999,936,2102,34,False,2.6471,Card Game; Dice; Exploration; Fantasy; Miniatures,0.1599229287090559,0.3622350674373796,0.0558766859344894,0.7129094412331407,-0.3100737749104749,True,8.74,7.819277108433735,0.9207228915662649,8.844827586206897,7.7371428571428575,likely_hidden_gem_candidate,"heavy mean 7.82>=7.5 with n_low 75 vs n_high 83 and share_own 0.713 in [0.45,0.78]",False,False,False,False
363625,Fateforge: Chronicles of Kaan,2024.0,407,8.615426640144564,0.05918785783529022,0.059049413462731064,13.743989742766322,8.499418438787396,8.556238782309274,8.499689789757612,7.801949329160024,0.8134773109845401,0.6302764214653536,D6,200-499,1347,1656,41,False,2.7805,Adventure; Fantasy,0.1818181818181818,0.3783783783783784,0.0761670761670761,0.6953316953316954,-0.3578099325278629,True,8.82716049382716,7.687162162162163,1.139998331664997,8.693548387096774,6.941071428571428,likely_hidden_gem_candidate,"heavy mean 7.69>=7.5 with n_low 81 vs n_high 74 and share_own 0.695 in [0.45,0.78]",False,False,False,False
129122,Band of Brothers: Ghost Panzer,2013.0,421,8.218505907939022,0.058195416224104214,0.0580638045500854,13.9369997148064,8.104442892139778,8.160310491714919,8.104700851020855,7.407436408620642,0.8110694993183802,0.7519451898865999,D6,200-499,459,4166,40,False,2.725,Wargame; World War II,0.1900237529691211,0.3610451306413301,0.0641330166270783,0.7268408551068883,-0.3311332238535109,True,8.121830985915492,7.651048750000001,0.4707822359154914,8.148148148148149,7.5993,likely_hidden_gem_candidate,"heavy mean 7.65>=7.5 with n_low 71 vs n_high 80 and share_own 0.727 in [0.45,0.78]",False,False,False,False
193867,1822: The Railways of Great Britain,2016.0,642,8.883187049575545,0.04712618812236057,0.047056216467318245,17.07713197883627,8.790819720855719,8.836060861453184,8.7909568652996,8.078406915350527,0.8047801342250178,0.7999363170332039,D7,500-999,717,2693,33,False,4.3636,Economic; Trains; Transportation,0.2881619937694704,0.5841121495327102,0.0218068535825545,0.5809968847352025,-0.794540632130054,True,8.448717948717949,7.844108108108108,0.6046098406098412,8.607142857142858,7.835,likely_hidden_gem_candidate,"heavy mean 7.84>=7.5 with n_low 39 vs n_high 185 and share_own 0.581 in [0.45,0.78]",False,False,False,False
3263,Ukraine '43: The Soviet Summer Offensive Against Army Group South,2000.0,476,8.265970604559664,0.05473011368359826,0.05462059775990211,14.577206634644906,8.15869958173981,8.211240490876065,8.158914232950256,7.468158428256245,0.7978121763034185,0.7004232897065146,D7,200-499,521,3870,60,False,3.5167,Wargame; World War II,0.1218487394957983,0.3046218487394958,0.0588235294117647,0.7563025210084033,-0.3725076633831895,True,8.095360824742269,7.595661379310345,0.4996994454319239,8.392857142857142,7.605555555555556,likely_hidden_gem_candidate,"heavy mean 7.60>=7.5 with n_low 97 vs n_high 58 and share_own 0.756 in [0.45,0.78]",False,False,False,False
422374,Lone Wolves,2024.0,233,8.314989390268016,0.07822613373120726,0.07790734877248769,9.762470452397885,8.16166616815485,8.23676325653681,8.16229098667394,7.551309071111779,0.7636803191562365,0.6698628327991898,D5,200-499,998,2688,32,False,1.9375,Card Game,0.4420600858369098,0.6738197424892703,0.0429184549356223,0.6437768240343348,-0.412113853787332,True,7.833333333333333,7.766990291262136,0.06634304207119701,8.15,7.684615384615384,likely_hidden_gem_candidate,"heavy mean 7.77>=7.5 with n_low 15 vs n_high 103 and share_own 0.644 in [0.45,0.78]",False,False,False,False
184424,Mega Civilization,2015.0,1038,8.61928457710298,0.03706219611913911,0.03702813196000344,20.49502750918892,8.546642672709467,8.58222238098384,8.546709438461372,7.859693848090268,0.7595907290127109,0.7144283369888402,D8,1k-2.5k,1153,1808,85,False,3.7059,Ancient; Bluffing; City Building; Civilization; Economic; Mythology; Nautical; Negotiation; Pirates; Political; Prehistoric; Territory Building,0.2803468208092485,0.5298651252408477,0.0472061657032755,0.4527938342967245,-0.5014231994536567,True,8.817948717948719,7.604123711340207,1.213825006608512,9.010204081632653,7.212020202020202,likely_hidden_gem_candidate,"heavy mean 7.60>=7.5 with n_low 117 vs n_high 291 and share_own 0.453 in [0.45,0.78]",False,False,False,False
66837,1862: Railway Mania in the Eastern Counties,2013.0,1217,8.881380384195118,0.03422823755653932,0.034201399820008166,22.042515226769442,8.814293038584301,8.84715214663858,8.814345640547902,8.126903936669619,0.7544764475254997,0.7482359138350478,D9,1k-2.5k,1410,1380,118,False,4.5932,Economic; Trains,0.257189811010682,0.5349219391947412,0.0320460147904683,0.6984387838948234,-0.6772053636528134,True,8.605,7.843450479233227,0.7615495207667733,8.494871794871795,7.544893617021277,likely_hidden_gem_candidate,"heavy mean 7.84>=7.5 with n_low 100 vs n_high 313 and share_own 0.698 in [0.45,0.78]",False,False,False,False
