game_id,title,year,n_obs,adj_mean,expected_Q3bFam,residual_Q3bFam,residual_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,eligibility_flag,confidence,max_eco,taxonomy,overlap_status_prop7c,sensitivity_class_prop7c,has_broad_specialist,has_niche_drop,n_supported_ge10,spec_primary_share_ge10,tvd_volume_global,ref_penetration,hobby_well_known,is_solo_first,is_duel,is_wargame_duel,is_euro_duel,is_edition_title,final_outcome_category,final_reason,screening_evidence_final_reason
102151,Colorado Midland,2011.0,149,7.728605550899646,6.623875188699579,1.1047303622000673,0.9684979007224914,0.0977703931694625,7.5369755802875,eligible,eligible,eligible,33,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,1.0,0.4366973470540937,0.000533843530103,0,0,0,0,0,0,niche_but_high_quality,spec 1.00>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 1.00>0.95 (q75 0.96) + insufficient_overlap — specialist | note: ecosystem max_eco 33 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
377704,Tales of the Arthurian Knights,2024.0,164,8.360316616574263,7.275723251770918,1.0845933648033448,1.05160430578605,0.0931919870317611,8.177660321992011,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,2,0.9207317073170732,0.2156100958657226,0.0005875861673617,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,strongly_sensitive — exposure adjustment fragile
34098,Guelphs and Ghibellines,2009.0,114,8.129029668387597,7.044679731591845,1.0843499367957516,0.9304614268957234,0.11177587291431,7.909948957475549,eligible,eligible,eligible,1,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.9824561403508772,0.1056841201648896,0.0003475357209395,0,0,1,1,0,0,niche_but_high_quality,spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
125943,Corporate America,2013.0,482,7.561106249489165,6.477635794569359,1.083470454919806,1.0521539006346758,0.0543596906677563,7.454561255780362,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,7,0.8879668049792531,0.1667232458538374,0.0017197643922782,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,strongly_sensitive — exposure adjustment fragile
282391,Stockpile: Epic Edition,2019.0,981,8.271465602702026,7.191002432296713,1.080463170405313,0.9898602053525244,0.038103598483966,8.196782549673452,eligible,borderline,borderline,2,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.9051987767584098,0.1534164783592415,0.0035111856342347,0,0,0,0,0,1,niche_but_high_quality,"specialist concentration spec 0.91>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized","specialist concentration spec 0.91>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized | note: edition_title (title pattern 55/532 10.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
199182,Commands & Colors Tricorne: The American Revolution,2017.0,302,8.498585846053697,7.425289789935528,1.0732960561181688,0.9592959211429016,0.068674740078298,8.363983355500233,eligible,eligible,eligible,13,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,4,0.9304635761589404,0.0874199612327592,0.0010211101079152,0,0,1,1,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 13 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
104,Extrablatt,1991.0,271,7.673941023344246,6.60356025421545,1.0703807691287954,1.0125405157965437,0.0724963014019341,7.531848272596455,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,2,,0.4421209583371864,0.0009673674706565,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.44>0.35 — audience divergence,high TVD 0.44>0.35 — audience divergence
219650,Arydia: The Paths We Dare Tread,2025.0,637,9.388250917291272,8.322519916628782,1.06573100066249,1.054380880143098,0.0472858042111986,9.295570741037322,eligible,eligible,eligible,1,moderate_audience_selectivity,adequate_overlap,moderately_sensitive,False,False,7,0.8885400313971743,0.0765915023509126,0.002264356449833,0,0,0,0,0,0,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users
338980,Mega Empires: The East,2021.0,170,8.874480262307921,7.812879036644125,1.0616012256637966,1.2713880410501304,0.091532649825596,8.695076268649753,eligible,eligible,eligible,4,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,5,0.7352941176470589,0.106163319301788,0.0006055003797813,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,strongly_sensitive — exposure adjustment fragile
38877,No Retreat!: The Russian Front 1941-1944,2008.0,189,8.1229458153777,7.062027741856376,1.0609180735213233,1.0837731066313268,0.0868099675261116,7.952798279026521,eligible,eligible,eligible,5,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,4,0.9788359788359788,0.1031352981401491,0.0006377459621365,0,0,1,1,0,0,niche_but_high_quality,high spec 0.98>0.95 (q75 0.96) — specialist,"high spec 0.98>0.95 (q75 0.96) — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
284777,Unmatched: Jurassic Park – InGen vs Raptors,2020.0,2488,8.235595866848483,7.177021857724913,1.0585740091235696,1.059648902322797,0.0239262869982826,8.18870034433185,borderline,eligible,eligible,18,moderate_audience_selectivity,borderline_overlap,stable_under_exposure_adjustment,False,False,4,,0.0796010193327511,0.0087779640855869,1,0,1,0,1,0,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,"popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users | note: euro_duel (max≤2 Euro not wargame not solo, 1402 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor); ecosystem max_eco 18 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates); hobby_well_known ref_penetration 0.878% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
371433,Terrorscape,2023.0,1384,8.441678293544387,7.390620336814745,1.0510579567296414,0.9744947762657504,0.0320798590012129,8.37880176990201,eligible,eligible,eligible,1,low_audience_selectivity,borderline_overlap,stable_under_exposure_adjustment,False,False,4,,0.0407555399516902,0.0049192427304126,0,0,0,0,0,0,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users
75360,Texas & Pacific,2010.0,223,7.842798267900666,6.808471074119417,1.034327193781249,0.796460017723958,0.0799186362394187,7.686157740871406,eligible,eligible,eligible,33,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,2,0.9820627802690582,0.3937202501148575,0.0007989738739126,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: ecosystem max_eco 33 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
364766,MicroMacro: Crime City – All In,2022.0,1234,8.135560036297067,7.102300365277992,1.0332596710190742,0.904982459580676,0.0339737053591684,8.068971573793096,eligible,eligible,eligible,4,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.905996758508914,0.0731646225151914,0.0043997305702452,0,0,0,0,0,0,niche_but_high_quality,"specialist concentration spec 0.91>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized","specialist concentration spec 0.91>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized"
36424,"Gulf, Mobile & Ohio",2008.0,525,8.011867937577522,6.979980641435676,1.0318872961418464,0.8688520640211514,0.0520859805156669,7.909779415766815,eligible,eligible,eligible,33,high_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,2,0.9904761904761904,0.3378159152867558,0.0018809923040543,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: ecosystem max_eco 33 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
355997,Thunder Road: Vendetta – Maximum Chrome,2023.0,1069,8.909782794046846,7.888415469997746,1.0213673240491,1.4494619576164656,0.0365015782850868,8.838239700608076,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,stable_under_exposure_adjustment,False,False,4,,0.0489291565366897,0.0038157272453673,0,0,0,0,0,0,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users
324344,Twinkle Starship,2020.0,264,7.955937487615062,6.941540184833389,1.0143973027816724,0.9956105419375252,0.0734511386057802,7.811973255947732,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,False,2,,0.4681189455897861,0.0009243733608495,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.47>0.35 — audience divergence,high TVD 0.47>0.35 — audience divergence
278292,Anachrony: Infinity Box,2020.0,1489,9.221992333350164,8.209449765547046,1.01254256780312,1.1008639058531955,0.0309280933113223,9.161373270459972,eligible,hard_exclude,high,3,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8623237071860309,0.0695499854923844,0.0053348524585465,1,0,0,0,0,0,excluded_not_eligible,"hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight — binding per 6A (e.g., contained_in target of 185343 (Anachrony) via game_links contained_in + families ['Game: Anachrony'] + title 'Anachrony:)","hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight — binding per 6A (e.g., contained_in target of 185343 (Anachrony) via game_links contained_in + families ['Game: Anachrony'] + title 'Anachrony:) | note: hobby_well_known ref_penetration 0.533% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
200247,Austerlitz 1805: Rising Eagles,2016.0,255,8.599361732565319,7.596228009433343,1.0031337231319757,0.8035908126885953,0.0747360956258539,8.452878985138645,eligible,eligible,eligible,4,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,3,0.9607843137254902,0.1696071701564964,0.0007523969216217,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
367432,On to Richmond II: The Union Strikes South,2023.0,102,9.49558070485074,8.497220357704096,0.9983603471466438,0.995714584001176,0.1181681428029229,9.263971144957011,eligible,eligible,eligible,13,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,1,0.9705882352941176,0.1323522681957121,0.0002937930836808,0,1,1,1,0,0,niche_but_high_quality,spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 13 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
424809,Joyride: Turbo,2024.0,153,8.665376560976457,7.66917352747422,0.9962030335022368,0.9895973137909166,0.0964838845731658,8.476268147213052,eligible,eligible,eligible,2,moderate_audience_selectivity,adequate_overlap,moderately_sensitive,False,False,2,,0.0753866833549329,0.0005481749000386,0,0,0,0,0,0,niche_but_high_quality,propensity delta 0.45>=0.40 — exposure sensitive,propensity delta 0.45>=0.40 — exposure sensitive
369258,Isle of Skye: Big Box,2022.0,353,8.223449131645932,7.23189824340324,0.991550888242692,0.992830218634003,0.0635203881368363,8.098949170897733,eligible,borderline,borderline,2,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.8725212464589235,0.1103017339150472,0.0012647433968213,0,0,0,0,0,1,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: edition_title (title pattern 55/532 10.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
31790,"Crusade and Revolution: The Spanish Civil War, 1936-1939",2013.0,543,8.81321505612216,7.823431726951108,0.9897833291710524,0.9525274857357324,0.0512154014246387,8.71283286932987,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,7,0.9355432780847146,0.0969823191111058,0.001852329564183,0,0,1,1,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
375769,Lords of Vegas,2024.0,191,8.493834743090343,7.504576149757463,0.9892585933328792,0.955911118693706,0.0863542690109747,8.324580375828832,eligible,eligible,eligible,2,high_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,5,0.8481675392670157,0.134834171254168,0.0006843229144273,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
252526,Pictomania (Second Edition),2018.0,2397,7.963980904151993,6.988191621599205,0.975789282552788,0.9782158233565807,0.0243762266235755,7.916203499969785,borderline,borderline,borderline,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8172715894868585,0.1048191961347009,0.0085880734339395,1,0,0,0,0,1,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,"popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users | note: edition_title (title pattern 55/532 10.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline); hobby_well_known ref_penetration 0.859% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
4205,On to Richmond!,1998.0,225,8.29678950818097,7.321940338042886,0.974849170138084,0.9457242818275802,0.079562649453013,8.140846715253064,eligible,eligible,eligible,13,high_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,4,0.9955555555555556,0.062795759202432,0.0006484944895882,0,0,1,1,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 13 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
204801,Kneipenquiz: Das Original,2016.0,1026,7.699227660514548,6.731013750892407,0.9682139096221416,0.9496618147310834,0.03725862430477,7.626200756877199,eligible,eligible,eligible,1,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,8,0.7270955165692008,0.1012160946490426,0.0036759963884947,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
374400,Unlock!: Extraordinary Adventures,2022.0,463,8.005167219596279,7.037436407258534,0.967730812337745,0.8933539373883939,0.0554638484265306,7.896458076680279,eligible,eligible,eligible,47,high_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,2,0.9827213822894167,0.2329923011758847,0.001644524700116,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: ecosystem max_eco 47 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
327778,ito,2019.0,979,7.710958899393944,6.743503480928933,0.9674554184650112,0.9596759339453342,0.0381424995645252,7.636199600247474,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8437180796731358,0.1907951457940762,0.0035040199492669,0,0,0,0,0,0,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users
101865,Saga,2011.0,328,8.046061591445465,7.080918561736153,0.9651430297093118,0.9987101173418296,0.0658966859824071,7.916904086919947,eligible,eligible,eligible,2,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,7,0.8140243902439024,0.1075435642263194,0.0011285953824326,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,strongly_sensitive — exposure adjustment fragile
1796,Pampas Railroads,2001.0,240,7.888392436136963,6.923607390317548,0.9647850458194148,0.9108996721869058,0.0770362040779144,7.73740147614425,eligible,eligible,eligible,33,high_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,2,0.9875,0.3669825819534225,0.0008562993536552,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: ecosystem max_eco 33 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
266722,Rumble Nation,2017.0,1228,7.966968553280943,7.012101864861181,0.954866688419762,0.8990120021508341,0.034056601876122,7.900217613603744,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,False,4,,0.2022024516602629,0.0043889820427934,0,0,0,0,0,0,niche_but_high_quality,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users,popular_via_users discordant (n_obs ≤2500 but users_rated >2500) — not hidden via users
83325,Lost Battles: Forty Battles & Campaigns of the Ancient World,2011.0,193,8.212230891818116,7.260567883874497,0.951663007943619,0.9256260861866464,0.0859056723713636,8.043855773970243,eligible,borderline,borderline,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,False,False,4,0.932642487046632,0.0847949741003433,0.0006341631196526,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
286428,"Wits & Wagers: It's Vegas, Baby!",2019.0,1026,7.676242203785407,6.735447827874653,0.9407943759107537,0.8701301795599417,0.03725862430477,7.603215300148057,eligible,eligible,eligible,4,high_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8109161793372319,0.0700270108283799,0.0036544993335912,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
408381,War Story: Occupied France,2024.0,183,8.461611204652554,7.521530662410493,0.9400805422420612,0.9269997743484916,0.0882216042737541,8.288696860275996,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,7,0.8469945355191257,0.1108904732237549,0.0006413288046204,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,strongly_sensitive — exposure adjustment fragile
347218,Dickory,2021.0,160,7.999754134752189,7.06201639587418,0.9377377388780096,0.9591182155779484,0.0943496958559016,7.8148287308746225,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,moderately_sensitive,False,False,2,,0.4357325819534225,0.000573254797426,0,0,1,0,1,0,niche_but_high_quality,high TVD 0.44>0.35 — audience divergence,"high TVD 0.44>0.35 — audience divergence | note: euro_duel (max≤2 Euro not wargame not solo, 1402 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor)"
292811,American Bookshop,2019.0,537,7.859503837967489,6.922024001760073,0.937479836207416,0.9171318472697384,0.0515007262029792,7.75856241460965,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,2,,0.3810188948025845,0.0019204035713773,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.38>0.35 — audience divergence,high TVD 0.38>0.35 — audience divergence
343322,Exit: The Game – Advent Calendar: The Hunt for the Golden Book,2021.0,830,8.012458357635548,7.077424826589805,0.9350335310457432,0.9037994564990406,0.0414248981835015,7.931265557195886,eligible,borderline,borderline,36,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.933734939759036,0.1344561419153203,0.0029450965217765,0,0,0,0,0,0,niche_but_high_quality,"specialist concentration spec 0.93>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized","specialist concentration spec 0.93>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized | note: borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline); ecosystem max_eco 36 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
283474,Star Wars: Legion – Clone Wars Core Set,2019.0,238,8.37609630176314,7.445921183888839,0.9301751178743008,0.9582550701902974,0.0773592084466779,8.22447225320765,eligible,eligible,eligible,2,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,6,0.5504201680672269,0.1799713158147597,0.0008491336686873,0,0,1,1,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
153480,Scharfe Schoten,2014.0,367,7.678599050054305,6.750705732272312,0.9278933177819928,0.933491714533857,0.062297047425807,7.556496837099723,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,2,,0.4437196391741309,0.0013113203491121,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.44>0.35 — audience divergence,high TVD 0.44>0.35 — audience divergence
324320,Planet etuC,2020.0,280,7.681839148849474,6.754615489907055,0.9272236589424194,0.9041898637263204,0.0713216661455134,7.542048683204268,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,False,2,,0.425911153381994,0.0009816988405921,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.43>0.35 — audience divergence,high TVD 0.43>0.35 — audience divergence
378,Lancashire Railways,1998.0,120,7.566311807781945,6.639453611436473,0.9268581963454724,0.8735761739046399,0.1089456446007282,7.352778344364518,eligible,eligible,eligible,2,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.9916666666666668,0.4378159152867559,0.0004299410980695,0,0,0,0,0,0,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist
7662,Bar-Lev: The Yom-Kippur War of 1973,1974.0,115,7.679248551361279,6.754042747761092,0.9252058036001864,0.8000422212364073,0.1112888297569097,7.461122445037736,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.982608695652174,0.0467957943792938,0.0003224558235521,0,0,0,0,0,0,niche_but_high_quality,spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist,spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist
163172,Waterloo 1815: Fallen Eagles,2015.0,195,8.34809555913361,7.427919204437897,0.9201763546957124,0.7392669071363507,0.0854639950369319,8.180586128861222,eligible,eligible,eligible,4,high_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,3,0.958974358974359,0.1382346211368885,0.0005875861673617,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
374866,Robotrick,2020.0,547,8.195177911801768,7.278205051369676,0.9169728604320913,0.9211040041342252,0.0510277985911665,8.095163426563081,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,False,2,,0.3595100042568959,0.0019598148387004,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.36>0.35 — audience divergence,high TVD 0.36>0.35 — audience divergence
27817,Marne 1918: Friedensturm,2006.0,123,8.225838398197409,7.309796532674467,0.916041865522942,0.8926502024699499,0.1076088375982068,8.014925076504923,eligible,borderline,borderline,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,3,0.967479674796748,0.0953655138903749,0.0003511185634234,0,0,1,1,0,0,niche_but_high_quality,spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
327913,Unlock!: Timeless Adventures – Arsène Lupin und der große weiße Diamant,2019.0,138,7.835265364359108,6.922909371226407,0.9123559931327012,0.938799729123776,0.1015923374270194,7.63614438300215,eligible,eligible,eligible,47,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,1,0.9710144927536232,0.2409459279974402,0.0004944322627799,0,0,0,0,0,0,niche_but_high_quality,spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist | note: ecosystem max_eco 47 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
27266,Silent Death: The Next Millennium Deluxe Edition,1995.0,194,7.654605691481128,6.744215410581253,0.9103902808998754,0.8508840650600806,0.0856839799440507,7.486665090790789,eligible,borderline,borderline,2,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,6,0.8298969072164949,0.114395526404928,0.0006592430170399,0,0,0,0,0,1,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: edition_title (title pattern 55/532 10.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard exclude per 6A, 61 total pool borderline)"
67199,The Coming Storm: Quadrigame of the Fourth Coalition October 1806 - June 1807,2010.0,132,8.216467481879732,7.309230601725922,0.9072368801538104,0.7827649574571804,0.1038755963880404,8.012871312959174,eligible,eligible,eligible,7,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,False,2,0.9924242424242424,0.0509184254063439,0.0003905298307465,0,0,1,1,0,0,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
