game_id,title,year,weight,min_players,max_players,families,designers,n_obs,adj_mean,resid_Q3bFam,n_version_tgt,n_contained_tgt,decision,reason,evidence,confidence
308388,Egizia: Shifting Sands – Kickstarter Edition,2019.0,3.25,2.0,4.0,"[""Ancient: Egypt"", ""Components: Map (Continental / National scale)"", ""Constructions: Pyramids"", ""Crowdfunding: Kickstarter"", ""Misc: Watch It Played How To Videos"", ""Rivers: Nile""]","[""Stefano Luperto"", ""Antonio Tinto"", ""Acchittocca"", ""Flaminia Brasini"", ""Virginio Gigli""]",167,8.118981118295055,0.6725233441863399,0,0,borderline,kickstarter_edition_no_Game_family,"title 'Egizia: Shifting Sands – Kickstarter Edition' contains kickstarter/edition but no Game: family, no link",borderline
314577,"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)",2022.0,4.5873,2.0,2.0,"[""History: World War II (Pacific)"", ""Region: Pacific Ocean"", ""Country: Japan"", ""Country: USA"", ""Decades: The 1940's"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""War Level of Command: Strategic""]","[""Mark Herman""]",315,8.828842138787392,-0.2089362243051429,0,0,borderline,edition_title_no_structured_corroboration,"title 'Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)' contains edition pattern but no version/contained link or Game: family",borderline
315252,Murano: Complete Edition,2020.0,2.875,2.0,4.0,"[""Cities: Venice (Veneto, Italy)"", ""Country: Italy"", ""Game: Murano""]","[""Inka Brand"", ""Markus Brand""]",116,7.827608699495781,0.5134219337749863,0,0,borderline,edition_Game_family_possible,families Game: Murano + designer 2 year 6 weight 0.16 vs base 163413 title 'Murano: Complete Edition' but weight/year diff larger or no link,borderline
335212,Sentinels of the Multiverse: Definitive Edition,2022.0,2.7833,1.0,5.0,"[""Category: DIZED Tutorial"", ""Crowdfunding: Kickstarter"", ""Game: Sentinel"", ""Misc: LongPack Games"", ""Theme: Boss Battle"", ""Theme: Superheroes""]","[""Christopher Badell"", ""Adam Rebottaro""]",1290,8.4381899833101,0.3486857609970517,0,0,borderline,edition_Game_family_possible,families Game: Sentinel + designer 2 year 11 weight 0.26 vs base 102652 title 'Sentinels of the Multiverse: Definitive Edition' but weight/year diff larger or no link,borderline
345520,EKONOS (Second Edition),2022.0,2.0,2.0,6.0,"[""Digital Implementations: Board Game Arena"", ""Digital Implementations: Tabletopia""]","[""Victor Catala""]",146,7.091673319296474,-0.0533084831023202,0,0,borderline,edition_title_no_structured_corroboration,title 'EKONOS (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
369007,Scotland Yard: Sherlock Holmes Edition,2022.0,2.0,2.0,6.0,"[""Books: Mystery Novels"", ""Books: Sherlock Holmes"", ""Cities: London (England, UK)"", ""Country: England"", ""Misc: Watch It Played How To Videos"", ""Players: One versus Many""]","[""Werner Schlegel"", ""Werner Scheerer"", ""Dorothy Garrels"", ""Wolf Hoermann"", ""Fritz Ifland"", ""Manfred Burggraf""]",173,7.36718649497238,0.2025873054707059,0,0,borderline,edition_title_no_structured_corroboration,title 'Scotland Yard: Sherlock Holmes Edition' contains edition pattern but no version/contained link or Game: family,borderline
393179,Shipyard (Second Edition),2023.0,3.2581,1.0,4.0,"[""Digital Implementations: Triqqy"", ""Mechanism: Purchase Additonal Actions""]","[""Vladim\u00edr Such\u00fd""]",549,7.988607076578888,-0.0927022514796105,0,0,borderline,edition_title_no_structured_corroboration,title 'Shipyard (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
3133,Captain Park's Imaginary Polar Expedition,2002.0,1.5472,3.0,7.0,"[""Digital Implementations: VASSAL"", ""History: Age of Discovery""]","[""James Ernest""]",373,6.210206460909722,0.0539620186847553,0,0,borderline,edition_title_no_structured_corroboration,title 'Captain Park's Imaginary Polar Expedition' contains edition pattern but no version/contained link or Game: family,borderline
6209,Mag·Blast (Second Edition),2002.0,1.5455,2.0,8.0,[],"[""Anders M. Petersen"", ""Christian T. Petersen""]",696,6.549299115994039,0.3793515112671652,0,0,borderline,edition_title_no_structured_corroboration,title 'Mag·Blast (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
15046,Monopoly: Star Wars Saga Edition,2005.0,1.7143,2.0,8.0,"[""Admin: Better Description Needed!"", ""Game: Monopoly (Official)"", ""Movies: Star Wars""]","[""Will Creech""]",393,5.232900092548548,-0.5360664958824346,0,0,borderline,edition_Game_family_possible,families Game: Monopoly (Official) + designer 0 year 0 weight 0.04 vs base 18901 title 'Monopoly: Star Wars Saga Edition' but weight/year diff larger or no link,borderline
22161,WestFront II: The War in Europe 1943-45 – Second Edition,2006.0,3.3611,2.0,2.0,"[""Components: Block Wargames"", ""Players: Two-Player Only Games"", ""Series: Front Series II (Columbia)""]","[""Craig Besinque""]",184,8.142218568269248,0.7279524763920371,0,0,borderline,edition_title_no_structured_corroboration,title 'WestFront II: The War in Europe 1943-45 – Second Edition' contains edition pattern but no version/contained link or Game: family,borderline
24764,Monopoly: The Mega Edition,2006.0,2.0556,2.0,8.0,"[""Cities: Atlantic City (New Jersey, USA)"", ""Game: Monopoly (Official)""]","[""Phil Orbanes Sr.""]",545,5.8511545503671005,-0.6821411975637837,0,0,borderline,edition_Game_family_possible,families Game: Monopoly (Official) + designer 1 year 6 weight 0.59 vs base 684 title 'Monopoly: The Mega Edition' but weight/year diff larger or no link,borderline
104527,The Game of Life Adventure Edition,2011.0,1.0,2.0,6.0,"[""Game: Game of Life""]",[],122,4.88746407067194,-0.987583898994969,0,0,borderline,edition_Game_family_possible,families Game: Game of Life + designer 0 year 1 weight 0.10 vs base 88691 title 'The Game of Life Adventure Edition' but weight/year diff larger or no link,borderline
104710,Wiz-War (Eighth Edition),2012.0,2.3187,2.0,4.0,"[""Components: Miniatures"", ""Components: Polyhedral (not D6) dice"", ""Creatures: Dragons"", ""Creatures: Monsters"", ""Theme: Wizards""]","[""Kevin Wilson"", ""Tom Jolly""]",4974,7.364979014389219,0.1091699390480265,0,0,borderline,edition_title_no_structured_corroboration,title 'Wiz-War (Eighth Edition)' contains edition pattern but no version/contained link or Game: family,borderline
156943,Saint Petersburg (Second Edition),2014.0,2.6667,2.0,5.0,"[""Cities: Saint Petersburg (Russia)"", ""Country: Russia"", ""Crowdfunding: Spieleschmiede"", ""Digital Implementations: BrettspielWelt"", ""Game: Saint Petersburg""]","[""Karl-Heinz Schmiel"", ""Bernd Brunnhofer""]",3430,7.953565139774272,0.5459583902991225,0,0,borderline,edition_Game_family_possible,families Game: Saint Petersburg + designer 1 year 10 weight 0.23 vs base 9217 title 'Saint Petersburg (Second Edition)' but weight/year diff larger or no link,borderline
179460,Stronghold: 2nd edition,2015.0,3.7143,2.0,2.0,"[""Components: Wooden pieces & boards"", ""Digital Implementations: Tabletopia"", ""Players: Two-Player Only Games"", ""Theme: Siege""]","[""Ignacy Trzewiczek""]",1728,7.837056431269265,-0.0200203222879293,0,0,borderline,edition_title_no_structured_corroboration,title 'Stronghold: 2nd edition' contains edition pattern but no version/contained link or Game: family,borderline
180616,Ascension: Year Two Collector's Edition,2015.0,3.0,1.0,6.0,"[""Game: Ascension Deck Building"", ""Players: Games with Solitaire Rules""]","[""Brian M. Kibler"", ""Robert Dougherty"", ""John Fiorillo"", ""Justin Gary""]",281,7.955360516004284,0.8825552299592134,0,0,borderline,edition_Game_family_possible,families Game: Ascension Deck Building + designer 4 year 5 weight 0.86 vs base 69789 title 'Ascension: Year Two Collector's Edition' but weight/year diff larger or no link,borderline
191475,Wizard: Jubiläumsedition,2016.0,1.9474,3.0,6.0,"[""Creatures: Dwarves & Gnomes"", ""Creatures: Fairies / Elves / Pixies"", ""Series: Amigo Anniversary Rubber-Band Games"", ""Series: Wizard (Amigo)"", ""Theme: Wizards""]","[""Ken Fisher""]",562,7.857703726761505,0.9302893483260384,0,0,borderline,edition_title_no_structured_corroboration,title 'Wizard: Jubiläumsedition' contains edition pattern but no version/contained link or Game: family,borderline
249889,Shipwrights of the North Sea (Second Edition),2017.0,2.4545,2.0,5.0,"[""Region: North Sea"", ""Series: Medieval Trilogies (Garphill Games)"", ""Series: The North Sea Trilogy (Garphill Games)"", ""Theme: Vikings""]","[""Shem Phillips""]",204,6.830053681979424,-0.1824939156149474,0,0,borderline,edition_title_no_structured_corroboration,title 'Shipwrights of the North Sea (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
252526,Pictomania (Second Edition),2018.0,1.4386,3.0,6.0,"[""Mechanism: Drawing""]","[""Vlaada Chv\u00e1til""]",2397,7.963980904151993,0.975789282552788,0,0,borderline,edition_title_no_structured_corroboration,title 'Pictomania (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
272682,Expedition to Newdale,2019.0,3.0135,1.0,4.0,"[""Mechanism: Campaign Games"", ""Setting: Longsdale (Lookout Games)""]","[""Alexander Pfister""]",1878,7.776899651486316,0.0544113771244596,0,0,borderline,edition_title_no_structured_corroboration,title 'Expedition to Newdale' contains edition pattern but no version/contained link or Game: family,borderline
296605,Adventure of D (Second Edition),2020.0,2.4286,1.0,3.0,"[""Players: Games with Solitaire Rules"", ""Series: D (JD Games)""]","[""Jack Darwid""]",143,7.348612556192075,0.2170919998414042,0,0,borderline,edition_title_no_structured_corroboration,title 'Adventure of D (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
325348,Successors (Fourth Edition),2021.0,4.1311,2.0,5.0,"[""History: Wars of the Diadochi and Syrian Wars"", ""Ancient: Greece"", ""Components: Map (Continental / National scale)"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Region: Mediterranean Sea"", ""Region: Middle East"", ""War Level of Command: Strategic""]","[""Mark Simonitch"", ""Richard H. Berg""]",759,8.370060534703914,-0.2959020449289511,0,0,borderline,edition_title_no_structured_corroboration,title 'Successors (Fourth Edition)' contains edition pattern but no version/contained link or Game: family,borderline
356907,Mascarade (Second Edition),2021.0,1.4167,4.0,12.0,"[""Digital Implementations: Board Game Arena""]","[""Bruno Faidutti""]",363,6.957883569686985,0.0729167931031815,0,0,borderline,edition_title_no_structured_corroboration,title 'Mascarade (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
358504,Betrayal at House on the Hill: 3rd Edition,2022.0,2.354,3.0,6.0,"[""Category: Dungeon Crawler"", ""Players: One versus Many"", ""Series: Betrayal (Avalon Hill)"", ""Theme: Spooky Old Houses""]","[""Jabari Weathers"", ""Bruce Glassco"", ""Dave Chalker"", ""Noah Cohen"", ""Will Sobel"", ""Banana Chan"", ""Brian Neff""]",2576,7.422122641200785,-0.2562855963236767,0,0,borderline,edition_title_no_structured_corroboration,title 'Betrayal at House on the Hill: 3rd Edition' contains edition pattern but no version/contained link or Game: family,borderline
417426,Rogue Dungeon: 2nd Edition,2024.0,2.1176,1.0,3.0,"[""Category: Dungeon Crawler"", ""Crowdfunding: Kickstarter"", ""Players: Games with Solitaire Rules""]","[""Chad Randall Maniccia"", ""Albert Danysh""]",117,8.223808433755826,0.8791059385250914,0,0,borderline,edition_title_no_structured_corroboration,title 'Rogue Dungeon: 2nd Edition' contains edition pattern but no version/contained link or Game: family,borderline
422332,Star Wars: The Deckbuilding Game – Clone Wars Edition,2024.0,2.2903,2.0,2.0,"[""Fictional Events: Clone Wars"", ""Movies: Star Wars"", ""Players: Two-Player Only Games""]","[""Frank Brooks"", ""Caleb Grace""]",584,8.335319398990773,0.8308629540299215,0,0,borderline,edition_title_no_structured_corroboration,title 'Star Wars: The Deckbuilding Game – Clone Wars Edition' contains edition pattern but no version/contained link or Game: family,borderline
9782,Battle of the Bands: Encore Edition,2004.0,1.625,2.0,4.0,[],"[""Dan Smith""]",158,6.398227292635675,0.4414653139661828,0,0,borderline,edition_title_no_structured_corroboration,title 'Battle of the Bands: Encore Edition' contains edition pattern but no version/contained link or Game: family,borderline
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,2000.0,2.4286,2.0,6.0,"[""Setting: Dungeons & Dragons""]","[""Jeff Grubb"", ""Bill Slavicsek""]",127,5.703242293405887,-0.488624484750642,0,0,borderline,edition_title_no_structured_corroboration,title 'Dungeons & Dragons Adventure Game: Diablo II Edition' contains edition pattern but no version/contained link or Game: family,borderline
12891,Friedrich: Anniversary Edition,2004.0,3.1299,3.0,4.0,"[""Cities: Berlin (Germany)"", ""Cities: Hanover (Lower Saxony, Germany)"", ""Components: Map (Continental / National scale)"", ""Continents: Europe"", ""Country: Austria"", ""Country: France"", ""Country: Germany"", ""Country: Prussia"", ""Country: Russia"", ""Country: Sweden"", ""Digital Implementations: Rally the Troops"", ""History: Age of Kings"", ""History: Seven Years War"", ""Players: One versus Many"", ""Series: Friedrich/Maria (Histogame)"", ""War Level of Command: Strategic""]","[""Richard Siv\u00e9l""]",2874,8.046473651646297,0.2735173257863206,0,0,borderline,edition_title_no_structured_corroboration,title 'Friedrich: Anniversary Edition' contains edition pattern but no version/contained link or Game: family,borderline
23107,Drakon (Third Edition),2006.0,1.8138,2.0,6.0,"[""Creatures: Dragons"", ""Game: Drakon"", ""Series: Fantasy Flight Silver Line""]","[""Tom Jolly""]",2742,6.722726367096481,0.0472640762024489,0,0,borderline,edition_title_Game_family_no_base,title 'Drakon (Third Edition)' + Game: Drakon but no other game with same family found,borderline
23258,Expedition Altiplano,2006.0,1.9444,2.0,2.0,"[""Country: Peru"", ""Players: Two-Player Only Games"", ""Series: Duo Collection (Matagot)"", ""Theme: Archaeology / Paleontology""]","[""Christian Martinez""]",195,6.248073148728386,0.0551733288762452,0,0,borderline,edition_title_no_structured_corroboration,title 'Expedition Altiplano' contains edition pattern but no version/contained link or Game: family,borderline
92497,Pass the Pigs: Pig Party Edition,2011.0,1.0,2.0,4.0,"[""Animals: Pigs"", ""Containers: Zippered Pouch"", ""Game: Pass the Pigs""]",[],225,5.614580089429163,-0.466583360016509,0,0,borderline,edition_title_Game_family_no_corroboration,"title 'Pass the Pigs: Pig Party Edition' contains edition pattern + families Game: Pass the Pigs but no version/contained link, designer overlap 0",borderline
131261,Risk: StarCraft Collector's Edition,2012.0,2.2174,2.0,6.0,"[""Game: Risk (Official)"", ""Versions & Editions: Versions with IP after the original release"", ""Video Game Theme: StarCraft""]",[],456,6.453781406312466,-0.408312501848302,0,0,borderline,edition_Game_family_possible,families Game: Risk (Official) + designer 0 year 0 weight 0.20 vs base 126789 title 'Risk: StarCraft Collector's Edition' but weight/year diff larger or no link,borderline
130552,Warhammer: The Game of Fantasy Battles (8th Edition),2010.0,4.3571,2.0,2.0,"[""Players: Two-Player Only Games"", ""Setting: Warhammer Fantasy Wargames""]","[""Jeremy Vetock"", ""Graham Davey"", ""Matthew Ward"", ""Robin Cruddace"", ""Andy Hoare"", ""Phil Kelly"", ""Andrew Kenrick"", ""Jervis Johnson"", ""Alessio Cavatore""]",434,7.65740566819319,-0.3381928466704753,0,0,borderline,edition_title_no_structured_corroboration,title 'Warhammer: The Game of Fantasy Battles (8th Edition)' contains edition pattern but no version/contained link or Game: family,borderline
147537,Malifaux (Second Edition),2013.0,3.6562,2.0,2.0,"[""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Theme: Steampunk""]","[""Matt Anderson"", ""Dan Weber"", ""Redd Cohen"", ""Mack Martin"", ""Aaron Darland"", ""Eric Johns"", ""Justin Gibbs"", ""David Hanold"", ""Nathan Caroland""]",399,8.221051469976173,0.6383883273568038,0,0,borderline,edition_title_no_structured_corroboration,title 'Malifaux (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
166669,San Juan (Second Edition),2014.0,2.0962,2.0,4.0,"[""Components: Multi-Use Cards"", ""Country: Puerto Rico"", ""Digital Implementations: Google Play"", ""Digital Implementations: Yucata"", ""Game: Puerto Rico"", ""Mechanism: Tableau Building"", ""Series: Alea Medium Box"", ""Series: Alea Very Small Box"", ""Theme: Colonial"", ""Versions & Editions: Card Versions of Non-Card Games""]","[""Andreas Seyfarth""]",7504,7.826762899328306,0.5218632868869602,0,0,borderline,edition_Game_family_possible,families Game: Puerto Rico + designer 1 year 3 weight 1.13 vs base 108687 title 'San Juan (Second Edition)' but weight/year diff larger or no link,borderline
174852,Pandánte (Second Edition),2015.0,2.1,2.0,6.0,"[""Animals: Pandas"", ""Crowdfunding: Kickstarter""]","[""David Sirlin""]",187,7.504849515044286,0.8105194285250477,0,0,borderline,edition_title_no_structured_corroboration,title 'Pandánte (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
175095,Dawn of the Zeds (Third Edition),2016.0,3.8022,1.0,5.0,"[""Category: Tower Defense"", ""Creatures: Zombies"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Digital Implementations: Tabletopia"", ""Digital Implementations: VASSAL"", ""Players: Games with Solitaire Rules"", ""Series: States of Siege""]","[""Hermann Luttmann""]",2802,8.361093569414063,0.0682361428316866,0,0,borderline,edition_title_no_structured_corroboration,title 'Dawn of the Zeds (Third Edition)' contains edition pattern but no version/contained link or Game: family,borderline
187926,Islebound: Kickstarter Edition,2016.0,3.0,2.0,4.0,"[""Crowdfunding: Kickstarter"", ""Islands: Fictional"", ""Setting: World of Arzium""]","[""Ryan Laukat""]",178,7.710949379739339,0.5864202423062119,0,0,borderline,kickstarter_edition_no_Game_family,"title 'Islebound: Kickstarter Edition' contains kickstarter/edition but no Game: family, no link",borderline
222988,Helionox: Deluxe Edition,2017.0,2.6111,1.0,4.0,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Players: Games with Solitaire Rules""]","[""Taran Lewis Kratz""]",508,7.459979628042209,0.2534120137010855,0,0,borderline,edition_title_no_structured_corroboration,title 'Helionox: Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
229427,"Warhammer 40,000 (Eighth Edition)",2017.0,3.45,2.0,12.0,"[""Game: Warhammer 40,000 (Eighth Edition)"", ""Setting: Warhammer 40,000 Wargames""]",[],432,7.604294010608135,-0.0960430657474313,0,0,borderline,edition_title_Game_family_no_base,"title 'Warhammer 40,000 (Eighth Edition)' + Game: Warhammer 40,000 (Eighth Edition) but no other game with same family found",borderline
256422,Warhammer Age of Sigmar (Second Edition) Core Rules,2018.0,3.2222,2.0,2.0,"[""Players: Two-Player Only Games"", ""Setting: Age of Sigmar""]",[],181,7.767158056249626,0.0668158845281903,0,0,borderline,edition_title_no_structured_corroboration,title 'Warhammer Age of Sigmar (Second Edition) Core Rules' contains edition pattern but no version/contained link or Game: family,borderline
280501,Three-Dragon Ante: Legendary Edition,2019.0,2.0,2.0,6.0,"[""Creatures: Dragons"", ""Mechanism: Tableau Building"", ""Setting: Dungeons & Dragons"", ""Versions & Editions: Board Game Versions of Role-Playing Games""]","[""Rob Heinsoo""]",479,7.245962474614962,0.310161042363247,0,0,borderline,edition_title_no_structured_corroboration,title 'Three-Dragon Ante: Legendary Edition' contains edition pattern but no version/contained link or Game: family,borderline
283317,The 7th Continent: Classic Edition,2019.0,3.1818,1.0,4.0,"[""Components: Miniatures"", ""Mechanism: Campaign Games"", ""Players: Games with Solitaire Rules"", ""Series: The 7th Continent""]","[""Ludovic Roudy"", ""Bruno Sautter""]",1632,7.7273914425182175,-0.0585066446345328,0,0,borderline,edition_title_no_structured_corroboration,title 'The 7th Continent: Classic Edition' contains edition pattern but no version/contained link or Game: family,borderline
322543,Don't Get Got!: Shut Up & Sit Down Special Edition,2021.0,1.2,2.0,10.0,[],"[""Zoe Lee"", ""James A. Vaughan""]",491,7.517417887278017,0.7684292385969469,0,0,borderline,edition_title_no_structured_corroboration,title 'Don't Get Got!: Shut Up & Sit Down Special Edition' contains edition pattern but no version/contained link or Game: family,borderline
340834,Gravwell: 2nd Edition,2021.0,1.9375,2.0,6.0,"[""Space: Asteroids""]","[""Corey Young""]",578,7.449778683913784,0.2217331254432979,0,0,borderline,edition_title_no_structured_corroboration,title 'Gravwell: 2nd Edition' contains edition pattern but no version/contained link or Game: family,borderline
353942,Santa's Workshop (Second Edition),2023.0,2.125,2.0,5.0,"[""Creatures: Fairies / Elves / Pixies"", ""Crowdfunding: Kickstarter"", ""Holidays: Christmas""]","[""Keith Ferguson""]",600,7.825123285490542,0.2638036079927586,0,0,borderline,edition_title_no_structured_corroboration,title 'Santa's Workshop (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
4192,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),1983.0,3.6854,2.0,4.0,"[""Players: Wargames with Rules Supporting Only Two Players"", ""Setting: Warhammer Fantasy Wargames""]","[""Bryan Ansell"", ""Rick Priestley"", ""Richard Halliwell""]",2232,6.865305884413665,-0.7239058356324257,0,0,borderline,edition_title_no_structured_corroboration,title 'Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition)' contains edition pattern but no version/contained link or Game: family,borderline
10156,The Russian Campaign: 4th Edition,2003.0,2.9024,2.0,2.0,"[""Country: Belarus"", ""Country: Russia"", ""History: World War II (Eastern Front)"", ""Players: Two-Player Only Games"", ""War Battlespace: Land Warfare"", ""War Level of Command: Strategic""]","[""John Edwards""]",265,7.938715146399343,0.6694207375754475,0,0,borderline,edition_title_no_structured_corroboration,title 'The Russian Campaign: 4th Edition' contains edition pattern but no version/contained link or Game: family,borderline
10174,Bitter Woods Deluxe Edition,2003.0,3.0769,2.0,4.0,"[""Digital Implementations: VASSAL"", ""History: World War II (Battle of the Bulge)"", ""Players: Wargames with Rules Supporting Only Two Players"", ""War Battlespace: Land Warfare""]","[""Randy Heller""]",281,7.93876059097591,0.635838155019588,0,0,borderline,edition_title_no_structured_corroboration,title 'Bitter Woods Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
44338,Ninja Burger: Secret Ninja Death Touch Edition,2009.0,1.8462,3.0,6.0,"[""Food & Drink: Burgers"", ""Theme: Ninjas""]","[""Steve Jackson (I)""]",165,6.335730296897549,0.1868914563444201,0,0,borderline,edition_title_no_structured_corroboration,title 'Ninja Burger: Secret Ninja Death Touch Edition' contains edition pattern but no version/contained link or Game: family,borderline
56406,Activity Club-Edition,2002.0,1.1429,3.0,16.0,"[""Series: Activity (Piatnik)""]","[""Paul Catty"", ""Ulrike Catty"", ""Maria F\u00fchrer""]",163,5.864216484404556,0.099837472428871,0,0,borderline,edition_title_no_structured_corroboration,title 'Activity Club-Edition' contains edition pattern but no version/contained link or Game: family,borderline
71074,Expedition: Northwest Passage – HMS Terror Edition,2013.0,2.6774,1.0,4.0,"[""Country: Canada"", ""Digital Implementations: Board Game Arena"", ""Islands: Greenland (Denmark)"", ""Organizations: Forgenext"", ""Organizations: The Game Artisans of Canada"", ""Players: Games with Solitaire Rules"", ""Region: Arctic"", ""Region: Arctic Ocean"", ""Theme: Seasons of the year""]","[""Yves Tourigny""]",2086,7.444943104230202,0.2528986031192879,0,0,borderline,edition_title_no_structured_corroboration,title 'Expedition: Northwest Passage – HMS Terror Edition' contains edition pattern but no version/contained link or Game: family,borderline
109125,Wallenstein (Second Edition),2012.0,3.23,3.0,5.0,"[""Components: Drop Tower"", ""Country: Germany"", ""Crowdfunding: Kickstarter"", ""History: Thirty Years War""]","[""Dirk Henn""]",1371,8.083348004033729,0.6819104609237367,0,0,borderline,edition_title_no_structured_corroboration,title 'Wallenstein (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
134520,Phantom Leader: Deluxe Edition,2013.0,2.6341,1.0,1.0,"[""Country: USA"", ""Players: Games with Solitaire Rules"", ""Players: Solitaire Only Games"", ""Players: Solitaire Only Wargames"", ""Players: Wargames with Solitaire Rules"", ""Series: Leader (DVG)""]","[""Dan Verssen""]",533,8.096561894643822,0.6439430941064384,0,0,borderline,edition_title_no_structured_corroboration,title 'Phantom Leader: Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
161782,Kremlin (Third Edition),2014.0,2.3,2.0,6.0,"[""Country: Russia"", ""Country: Soviet Union"", ""Crowdfunding: Kickstarter"", ""Decades: The 1920's"", ""Decades: The 1960's""]","[""Urs Hostettler""]",224,7.420116248610406,0.7368593236939338,0,0,borderline,edition_title_no_structured_corroboration,title 'Kremlin (Third Edition)' contains edition pattern but no version/contained link or Game: family,borderline
175707,Apex Theropod Deck-Building Game: Exotic Predators Limited Edition,2014.0,2.625,1.0,8.0,"[""Animals: Dinosaurs"", ""Crowdfunding: Kickstarter"", ""Players: Games with Solitaire Rules""]","[""Herschel Hoffmeyer""]",133,7.556654252126711,0.7300467884856845,0,0,borderline,edition_title_no_structured_corroboration,title 'Apex Theropod Deck-Building Game: Exotic Predators Limited Edition' contains edition pattern but no version/contained link or Game: family,borderline
175739,Pictopia: Disney Edition,2014.0,1.0,2.0,6.0,"[""Brands: Disney"", ""Trivia: Disney"", ""Versions & Editions: Disney Theme Park Editions""]","[""Rob Stoddard""]",300,5.524697705500508,-0.2732890787533293,0,0,borderline,edition_title_no_structured_corroboration,title 'Pictopia: Disney Edition' contains edition pattern but no version/contained link or Game: family,borderline
181530,Runebound (Third Edition),2015.0,2.7202,2.0,4.0,"[""Components: Dice with Icons"", ""Components: Map (Continental / National scale)"", ""Components: Miniatures"", ""Mechanism: Tableau Building"", ""Occupation: Adventurer / Explorer"", ""Series: Runebound (Fantasy Flight Games)"", ""Setting: The Realms of Terrinoth"", ""Theme: Wizards""]","[""Lukas Litzsinger""]",6058,7.679515351236922,0.1197687796498438,0,0,borderline,edition_title_no_structured_corroboration,title 'Runebound (Third Edition)' contains edition pattern but no version/contained link or Game: family,borderline
183508,Monopoly: Fallout Collector's Edition,2015.0,1.6,2.0,6.0,"[""Theme: Retro""]","[""(Uncredited)""]",133,5.373146142921419,-0.9787828701930188,0,0,borderline,edition_title_no_structured_corroboration,title 'Monopoly: Fallout Collector's Edition' contains edition pattern but no version/contained link or Game: family,borderline
212956,Room 25 Ultimate,2016.0,2.1429,1.0,8.0,[],"[""Fran\u00e7ois Rouz\u00e9""]",873,7.595697657822653,1.0508678343583249,0,0,borderline,edition_title_no_structured_corroboration,title 'Room 25 Ultimate' contains edition pattern but no version/contained link or Game: family,borderline
214996,"Silver Bayonet: The First Team in Vietnam, 1965 (25th Anniversary Edition)",2016.0,3.9,1.0,2.0,"[""Country: Vietnam"", ""Decades: The 1960's"", ""History: Vietnam War"", ""Series: Operational System (GMT)""]","[""Gene Billingsley"", ""Mitchell Land""]",338,8.13846168850629,0.0861524989334672,0,0,borderline,edition_title_no_structured_corroboration,"title 'Silver Bayonet: The First Team in Vietnam, 1965 (25th Anniversary Edition)' contains edition pattern but no version/contained link or Game: family",borderline
209672,Pecunia non olet (Second Edition),2016.0,1.8,2.0,6.0,"[""Ancient: Rome"", ""Theme: Excrements / Feces / Poop / Urine"", ""Theme: Toilets / Urinals""]","[""Christian Fiore"", ""Knut Happel""]",160,6.8808830632478175,0.5314323310091398,0,0,borderline,edition_title_no_structured_corroboration,title 'Pecunia non olet (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
254123,Shadowrun: Crossfire – Prime Runner Edition,2018.0,3.0,1.0,4.0,"[""Mechanism: Campaign Games"", ""Mechanism: Legacy"", ""Setting: Shadowrun"", ""Theme: Cyberpunk"", ""Versions & Editions: Board Game Versions of Role-Playing Games""]","[""Jay Schneider"", ""Gregory Marques"", ""Rob Heinsoo"", ""Mike Elliott""]",682,7.784467309266831,0.2518095870347894,0,0,borderline,edition_title_no_structured_corroboration,title 'Shadowrun: Crossfire – Prime Runner Edition' contains edition pattern but no version/contained link or Game: family,borderline
