game_id,title,n_obs,ref_penetration,hobby_well_known,spec_ge10,spec_ge20,tvd_global,overlap_status,max_weight,n_supported_ge10,has_broad,has_niche_drop,broad_decision,broad_reason
153480,Scharfe Schoten,367,0.0013113203491121716,False,,,0.4437196391741309,borderline_overlap,1066.8772586242396,2,False,False,broad,passes all broad checks
324320,Planet etuC,280,0.0009816988405921723,False,,,0.425911153381994,adequate_overlap,1182.2236308398683,2,False,False,broad,passes all broad checks
288316,Rurik: Dawn of Kiev – Kickstarter Edition,321,0.0011465095948521718,False,,,0.1621149807073166,adequate_overlap,910.9678013319752,2,False,False,broad,passes all broad checks
298562,Minigolf Designer,493,0.0017555928171173883,False,,,0.1927178760710695,adequate_overlap,1216.6378866027994,4,False,False,broad,passes all broad checks
374866,Robotrick,547,0.0019598148387004314,False,,,0.3595100042568959,borderline_overlap,1262.8818598544212,2,False,False,broad,passes all broad checks
2125,Amazons,327,0.0010927669575934763,False,,,0.1633795693284322,adequate_overlap,628.1807244177768,4,False,False,broad,passes all broad checks
374909,Dieson Crusoe,185,0.0006556601745560858,False,,,0.0574038613631251,adequate_overlap,1115.6172168438598,2,False,False,broad,passes all broad checks
309752,The Field of the Cloth of Gold,459,0.0016409418576321712,False,,,0.2755065470950347,borderline_overlap,1947.941334670592,2,False,False,broad,passes all broad checks
401493,FateFlip: Washed Ashore,178,0.0006305802771686945,False,,,0.0680606627466208,borderline_overlap,1823.4312779482173,2,False,False,broad,passes all broad checks
265752,Exceed: Street Fighter – Ryu Box,221,0.0007882253464608682,False,,,0.1047734163623065,adequate_overlap,1044.1042966402638,2,False,False,broad,passes all broad checks
155,Was sticht?,683,0.0024434985740286914,False,,,0.4068251881027637,adequate_overlap,511.3587029576215,2,False,False,broad,passes all broad checks
7935,1844: Schweiz,212,0.0007452312366539117,False,0.7688679245283019,0.5424528301886793,0.279010883840215,insufficient_overlap,6154.052643122286,4,False,False,broad,passes all broad checks
402215,Silver & Gold Pyramids,392,0.0014008914112099975,False,,,0.3009111533819939,borderline_overlap,1992.784699611324,2,False,False,broad,passes all broad checks
233261,Tidal Blades 2: Rise of the Unfolders,291,0.0010354414778508678,False,0.9140893470790378,0.7525773195876289,0.0552717233322677,borderline_overlap,959.2726833548448,4,False,False,niche_specialist,specialist 0.91 + niche_drop False + not broad
400203,Snails,235,0.0008348022987517377,False,,,0.107272338105808,borderline_overlap,1835.6597309937265,3,False,False,broad,passes all broad checks
212346,Shadows of Brimstone: Forbidden Fortress,677,0.00238259025180217,False,0.8921713441654358,0.6853766617429837,0.1545812484140918,adequate_overlap,1058.8831909886294,7,False,False,niche_specialist,specialist 0.89 + niche_drop False + not broad
393910,The Texas Chainsaw Massacre: Slaughterhouse,204,0.0007201513392665205,False,,,0.0614005590999899,adequate_overlap,1084.7547077669285,4,False,False,broad,passes all broad checks
297985,Battle Line: Medieval,1829,0.006524356163205641,True,,,0.0511875161941114,borderline_overlap,2262.683126122545,4,False,False,not_hidden_hobby_well_known,ref_penetration 0.0065 >0.5% despite n_obs 1829 — known to hobby core
235362,Santa Cruz 1797,178,0.0005983346948134772,False,0.9157303370786516,0.797752808988764,0.0643871017095533,insufficient_overlap,9287.969727605225,2,False,False,insufficient_evidence,"insufficient_overlap (insufficient_overlap) + specialist 0.92 — counterfactual unidentified, cannot claim broad"
94902,Dungeons & Dragons Starter Set,555,0.0019705633661521705,False,,,0.1432651657943252,adequate_overlap,783.4715484260137,4,False,False,broad,passes all broad checks
347747,Mythic Mischief: Headmaster's Box,157,0.0005625062699743469,False,,,0.0328804059269261,insufficient_overlap,14988.151640456885,1,False,False,insufficient_evidence,insufficient_overlap + cross_support 1 <3 — thin power
282255,Inflation!,245,0.0008777964085586942,False,,,0.4820336023615858,adequate_overlap,833.5928790417042,2,False,False,broad,passes all broad checks
270131,KLASK 4,563,0.0020135574759591267,False,,,0.2154950153459625,borderline_overlap,1899.040230519822,2,False,False,broad,passes all broad checks
20,Full Metal Planète,739,0.0026154750132565173,False,,,0.0726828525894171,adequate_overlap,659.3960278459582,4,False,False,broad,passes all broad checks
214988,Railways of Nippon,518,0.0018559124066669533,False,,,0.2550617325325731,adequate_overlap,1114.3322678335294,4,False,False,broad,passes all broad checks
266448,Imperium: The Contention,428,0.0015227080556630408,False,,,0.0994600829129556,adequate_overlap,1115.5582594602988,4,False,False,broad,passes all broad checks
260799,Trans Europa & Trans Amerika,204,0.0007308998667182596,False,,,0.1934182212625723,adequate_overlap,1677.120656658964,2,False,False,broad,passes all broad checks
380175,Halloween,213,0.0007595626065895639,False,,,0.0456794519519086,borderline_overlap,1632.5853333505686,4,False,False,broad,passes all broad checks
160610,Thunderbirds,1906,0.006803817876950858,True,0.8368310598111228,0.670514165792235,0.0579996257026275,borderline_overlap,1570.9220899200798,7,True,False,not_hidden_hobby_well_known,ref_penetration 0.0068 >0.5% despite n_obs 1906 — known to hobby core
204728,BattleCON: Trials of Indines,354,0.0012539948693695631,False,,,0.0429147672175209,adequate_overlap,578.7954919703565,3,False,False,broad,passes all broad checks
