game_id,title,year,n_obs,users_rated_pop,rank_current,weight,cat_str,adj_mean,se,post_sd,z,lb_adj,lb_adj_post,lower_1,lower_1_96,lower_post_1_96,expected_quality_pref,underratedness_pref,min_alt_resid,n_decile,vol_band_label,gate_adj_ge_7_0,gate_adj_ge_7_3,gate_adj_ge_7_5,gate_adj_ge_7_6,gate_adj_ge_7_8,gate_adj_ge_8_0,gate_adj_ge_p50,gate_adj_ge_p75,gate_adj_ge_p90,gate_lower196_ge_6_8,gate_lower196_ge_7_0,gate_lower196_ge_7_2,gate_lower1_ge_7_0,gate_lower1_ge_7_2,gate_lower_post196_ge_7_0,gate_adj75_and_lower196_70,gate_adj73_and_lower196_70,gate_adj_p75_and_lower196_70,gate_adj75_and_lower1_70
1535,Formula 1,1962.0,617,681.0,5767.0,1.7049,Racing; Sports,6.777865649387987,0.048071452484987474,0.04799719200146312,15.875858155353413,6.683645602517411,6.683791153065119,6.729794196903,6.683645602517411,6.683791153065119,6.014690088414515,0.7631755609734725,0.7881735636732028,D7,500-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,Winter War: The Russo-Finnish Conflict,1972.0,209,224.0,8246.0,2.3333,Wargame; World War II,7.396153537789524,0.08259555648167365,0.08222057659942501,9.238248865091721,7.2342662470854435,7.235001207654651,7.31355798130785,7.2342662470854435,7.235001207654651,6.633115231861083,0.7630383059284407,0.7509120075640281,D4,200-499,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
390173,Mindbug: Beyond Evolution,2023.0,588,1011.0,2097.0,2.0714,Card Game; Fighting; Science Fiction,8.415833451463866,0.04924262132056558,0.049162809002236026,15.476179483071121,8.319317913675558,8.319474345819485,8.3665908301433,8.319317913675558,8.319474345819485,7.653745805689889,0.7620876457739776,0.713936354524721,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2063,The Great Khan Game,1989.0,365,390.0,7711.0,2.1163,Bluffing; Card Game; Fantasy; Humor,6.879704256137499,0.06250048599609676,0.06233753670817758,12.167295905998774,6.7572033035851495,6.757522684189471,6.817203770141402,6.7572033035851495,6.757522684189471,6.119242348754257,0.7604619073832417,0.6907741919076482,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184424,Mega Civilization,2015.0,1038,1153.0,1808.0,3.7059,Ancient; Bluffing; City Building; Civilization; Economic; Mythology; Nautical; Negotiation; Pirates; Political; Prehistoric; Territory Building,8.61928457710298,0.03706219611913911,0.03702813196000344,20.49502750918892,8.546642672709467,8.546709438461372,8.58222238098384,8.546642672709467,8.546709438461372,7.859693848090268,0.7595907290127109,0.7144283369888402,D8,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180205,Trans-Siberian Railroad,2015.0,349,379.0,5812.0,2.9333,Economic; Trains,7.89792498692473,0.06391710748612539,0.06374285626311822,11.876590669681274,7.772647456251924,7.772988988649018,7.834007879438604,7.772647456251924,7.772988988649018,7.138807664521998,0.7591173224027319,0.6375698504811265,D6,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
2256,The Magnificent Race,1975.0,292,313.0,10539.0,1.1622,Children's Game; Nautical; Racing; Trains; Transportation,6.3817801082128,0.069877667657023,0.06965016131699239,10.852839774437802,6.244819879605035,6.2452657920314945,6.311902440555777,6.244819879605035,6.2452657920314945,5.6234089773197145,0.7583711308930852,0.7649281912522694,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29411,Castle Knights,2007.0,284,293.0,9142.0,1.0455,Action / Dexterity; Children's Game; Medieval,6.794924383125822,0.07085502515944446,0.07061787108214851,10.69136722223803,6.65604853381331,6.656513355804811,6.7240693579663775,6.65604853381331,6.656513355804811,6.037387289605286,0.7575370935205354,0.6176537725040179,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,Anno Domini: Erfindungen,1999.0,679,732.0,5301.0,1.4681,Bluffing; Party Game; Trivia,7.01177442138921,0.04582420503185365,0.04575986626810412,16.530937515798446,6.921958979526776,6.922085083503726,6.965950216357356,6.921958979526776,6.922085083503726,6.2542573512965,0.7575170700927094,0.6547079218371996,D8,500-999,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3548,Assault on Hoth: The Empire Strikes Back,1988.0,519,565.0,5285.0,2.2059,Movies / TV / Radio theme; Science Fiction; Wargame,7.148143440861237,0.05241386040301802,0.052317644998938824,14.452314692733253,7.045412274471322,7.0456008566633175,7.09572958045822,7.045412274471322,7.0456008566633175,6.39064183605583,0.7575016048054071,0.6804657009446187,D7,500-999,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
422332,Star Wars: The Deckbuilding Game – Clone Wars Edition,2024.0,585,1770.0,1282.0,2.2903,Card Game; Fighting; Movies / TV / Radio theme; Science Fiction,8.339593029816518,0.04936872299008764,0.04928829694659808,15.342798872456612,8.242830332755947,8.242987967801186,8.290224306826431,8.242830332755947,8.242987967801186,7.5821386423895785,0.7574543874269395,0.6418050852219483,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270847,Set & Match,2017.0,1308,1491.0,2250.0,1.1395,Action / Dexterity; Sports,7.646386699948594,0.03301611393782044,0.03299202566478988,22.929191898778996,7.581675116630466,7.581722329645606,7.613370586010774,7.581675116630466,7.581722329645606,6.889353887716357,0.7570328122322367,0.6714891032647126,D9,1k-2.5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
11096,Tahuantinsuyu,2004.0,404,406.0,5448.0,3.2667,Civilization; Exploration,7.756864401243948,0.05940720827638155,0.059267222610506584,12.736159739090853,7.64042627302224,7.640700644927355,7.697457192967566,7.64042627302224,7.640700644927355,7.000244706982512,0.7566196942614356,0.6253687667239287,D6,200-499,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
382035,Cursed!?,2023.0,232,540.0,4299.0,1.1154,Fantasy,7.738809487128632,0.07839454325601687,0.07807370341023122,9.647634145857392,7.585156182346839,7.58578502844458,7.660414943872616,7.585156182346839,7.58578502844458,6.98248761476299,0.7563218723656426,0.6853011874698982,D5,200-499,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1662,"Napoléon: The Waterloo Campaign, 1815",1974.0,1343,1420.0,2338.0,2.4674,Napoleonic; Wargame,7.710397560246885,0.03258305640817144,0.032559902961736886,23.2021860554359,7.646534769686869,7.64658015044188,7.6778145038387136,7.646534769686869,7.64658015044188,6.954399423209728,0.7559981370371567,0.773833991743011,D9,1k-2.5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
178591,Lunarchitects,2016.0,492,512.0,4751.0,2.625,Science Fiction; Territory Building,7.672716601067721,0.05383283791822163,0.05372861039649517,14.019979751048853,7.5672042387480065,7.567408524690591,7.618883763149499,7.5672042387480065,7.567408524690591,6.917981303512759,0.7547352975549622,0.6028730826098165,D7,200-499,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
271615,The Quest for El Dorado: The Golden Temples,2019.0,1745,2236.0,1291.0,2.0465,Adventure; Exploration,8.00255412572339,0.028584599452827413,0.02856896282314761,26.39475877147796,7.946528310795849,7.946558958590021,7.973969526270563,7.946528310795849,7.946558958590021,7.24807051858669,0.7544836071367005,0.692621907707518,D9,1k-2.5k,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
66837,1862: Railway Mania in the Eastern Counties,2013.0,1217,1410.0,1380.0,4.5932,Economic; Trains,8.881380384195118,0.03422823755653932,0.034201399820008166,22.042515226769442,8.814293038584301,8.814345640547902,8.84715214663858,8.814293038584301,8.814345640547902,8.126903936669619,0.7544764475254997,0.7482359138350478,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65272,Cyrano,2010.0,242,243.0,9176.0,1.3529,Party Game; Word Game,7.021565371143795,0.07675773371157922,0.07645649743988003,9.799192137009094,6.8711202130691,6.871710636161629,6.944807637432215,6.8711202130691,6.871710636161629,6.26940159050265,0.752163780641145,0.5198618039202154,D5,200-499,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
129165,Wings of Glory: WW1 Duel Pack,2013.0,249,284.0,5932.0,2.2857,Aviation / Flight; Fighting; Miniatures; Wargame; World War I,7.926066676890619,0.07567111844886201,0.07538244750159906,9.933219020455846,7.777751284730849,7.7783170797874845,7.850395558441757,7.777751284730849,7.7783170797874845,7.174408883815215,0.7516577930754034,0.750332615487971,D5,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
422732,Agent Avenue,2024.0,596,7067.0,520.0,1.2184,Animals; Bluffing; Card Game; Spies / Secret Agents,8.177768915927185,0.048911017404951386,0.04883280409044011,15.322763065594822,8.081903321813481,8.082056619909922,8.128857898522234,8.081903321813481,8.082056619909922,7.4283169849339306,0.7494519309932546,0.6789497073965602,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4212,Here Come the Rebels,1993.0,392,408.0,4749.0,3.3529,American Civil War; Wargame,8.011406051071859,0.060309647916240806,0.06016320122509873,12.408350271959668,7.8931991411560265,7.893486176670665,7.951096403155618,7.8931991411560265,7.893486176670665,7.26306281494858,0.7483432361232785,0.6495603729636272,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,5ive Straight,1958.0,312,321.0,10118.0,1.6774,Abstract Strategy; Card Game; Children's Game; Puzzle,6.516165413534666,0.06760090804223721,0.06739485846546765,11.068751015714744,6.383667633771881,6.3840714909423495,6.4485645054924285,6.383667633771881,6.3840714909423495,5.767907793978914,0.7482576195557522,0.7554185719134567,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,Pick Two!,1991.0,202,206.0,11775.0,1.4783,Real-time; Word Game,6.717588250146192,0.08401447964718198,0.08361993330169236,8.905154942654459,6.552919870037715,6.553693180874875,6.63357377049901,6.552919870037715,6.553693180874875,5.969426291461547,0.7481619586846451,0.662521016327438,D4,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316343,Capital Lux 2: Pocket,2021.0,299,356.0,5408.0,2.125,Card Game,8.031265779330308,0.06905485734741126,0.06883526833652164,10.817877125207152,7.895918258929382,7.896348653390726,7.962210921982897,7.895918258929382,7.896348653390726,7.284238817647305,0.7470269616830034,0.675808669919026,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1583,"Barbarossa: Army Group Center, 1941",1998.0,218,266.0,5905.0,4.0278,Wargame; World War II,8.35329370583234,0.08087263243725189,0.08052053359872066,9.236932931311754,8.194783346255328,8.195473459978848,8.272421073395089,8.194783346255328,8.195473459978848,7.606278624030818,0.7470150818015231,0.7472847653647356,D5,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26946,Ladybohn: Manche mögen's heiss!,2007.0,304,322.0,6837.0,2.0,Card Game; Farming; Negotiation,7.250293941357865,0.0684846175500796,0.0682704069063328,10.9068893712903,7.116064090959709,7.116483943821453,7.181809323807785,7.116064090959709,7.116483943821453,6.50333979410402,0.7469541472538443,0.6263609414872109,D6,200-499,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
158408,Coup: Deluxe Edition,2014.0,858,1067.0,,1.3721,Bluffing; Card Game; Deduction; Party Game; Political,7.355660604414913,0.0407648813569854,0.040719566853972,18.320574440495843,7.2757614369552215,7.275850253381128,7.314895723057928,7.2757614369552215,7.275850253381128,6.608824560956281,0.7468360434586323,0.6663497868692811,D8,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
66588,Wits & Wagers Family,2010.0,2163,2255.0,2341.0,1.1023,Children's Game; Educational; Party Game; Trivia,7.106085960908878,0.025674474711556285,0.025663142351123165,29.075653466043676,7.055763990474228,7.055786201900677,7.080411486197321,7.055763990474228,7.055786201900677,6.359583831272966,0.7465021296359122,0.5565945018064546,D9,1k-2.5k,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
187687,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,2016.0,592,638.0,3441.0,2.8125,Card Game; Fantasy; Fighting,8.101675733964873,0.04907597914613867,0.048996973071364344,15.173192628549291,8.005486814838441,8.005641666745,8.052599754818734,8.005486814838441,8.005641666745,7.357036448945843,0.74463928501903,0.7644317167021217,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302344,Scooby-Doo: Escape from the Haunted Mansion,2020.0,884,982.0,3516.0,1.9565,Children's Game; Movies / TV / Radio theme,7.386039527056676,0.04016092380060798,0.040117591569906956,18.520495574943702,7.307324116407484,7.307409047579658,7.345878603256068,7.307324116407484,7.307409047579658,6.642239315521865,0.7438002115348112,0.6804265639697231,D8,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
22192,HeroQuest Advanced Quest,1990.0,1603,1832.0,2431.0,2.194,Adventure; Exploration; Fantasy; Fighting; Miniatures,7.291551123027927,0.02982380598456447,0.02980604755921754,24.931307553974335,7.23309646329818,7.23313126981186,7.261727317043362,7.23309646329818,7.23313126981186,6.548004643596689,0.7435464794312372,0.7414276930309809,D9,1k-2.5k,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0
177352,Carson City: Big Box,2015.0,2161,2521.0,,3.2059,American West; City Building; Economic,8.340928350091534,0.0256863527944085,0.02567500470518238,28.945641488607933,8.290583098614494,8.290605340869377,8.315241997297125,8.290583098614494,8.290605340869377,7.597420390954683,0.743507959136851,0.6863880253183545,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,Excape,1998.0,2144,2360.0,3156.0,1.1302,Dice,6.92033833171334,0.025787986613380394,0.02577650334701129,28.829875187392613,6.869793877951114,6.8698163851531975,6.894550345099959,6.869793877951114,6.8698163851531975,6.176873896315431,0.7434644353979083,0.5925536567959018,D9,1k-2.5k,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1002,Cosmic Eidex,1998.0,493,505.0,5645.0,2.7333,Card Game,7.44460895113533,0.05377821300520041,0.05367430183315148,13.817889475447847,7.3392036536451375,7.339407319542353,7.39083073813013,7.3392036536451375,7.339407319542353,6.701507547642379,0.7431014034929513,0.5554404509003747,D7,200-499,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
7062,Smarty Party!,2003.0,671,682.0,5593.0,1.4026,Party Game; Trivia,7.034492250252439,0.046096565260870186,0.04603107409928561,16.11831351349738,6.944142982341134,6.94427134501784,6.988395684991569,6.944142982341134,6.94427134501784,6.291493359482342,0.7429988907700977,0.5333404856101058,D8,500-999,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2883,The Book of Classic Board Games,1991.0,272,280.0,,1.8333,Book; Children's Game,6.762689216719609,0.07240113501654709,0.07214817104210479,10.262003625616687,6.620782992087177,6.621278801477084,6.690288081703062,6.620782992087177,6.621278801477084,6.01970850668104,0.7429807100385695,0.7032316369010649,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Animal Poker,1988.0,309,345.0,9783.0,1.4444,Animals; Card Game; Children's Game,6.652082027797784,0.06792827512899471,0.06771922682859612,10.926892352971487,6.518942608544954,6.519352343213735,6.584153752668789,6.518942608544954,6.519352343213735,5.909837077740228,0.7422449500575556,0.7122169702038246,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410209,Hitster: Summer Party,2024.0,454,987.0,2854.0,1.0,Card Game; Music; Party Game; Trivia,7.810435529022256,0.05604048693095398,0.05592293201357404,13.242044944415415,7.700596174637586,7.700826582275651,7.754395042091303,7.700596174637586,7.700826582275651,7.068344882375639,0.7420906466466173,0.5496355808836251,D7,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
121041,Pluckin' Pairs,2012.0,754,800.0,4663.0,1.0741,Party Game,7.104152869713561,0.04348546852709977,0.04343047503442286,17.049686061090366,7.018921351400445,7.019029138646092,7.060667401186461,7.018921351400445,7.019029138646092,6.362739283107084,0.7414135866064768,0.5338837949182178,D8,500-999,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
173761,Telestrations After Dark,2015.0,1843,2204.0,2200.0,1.0,Humor; Mature / Adult; Party Game; Real-time,7.242941570123018,0.02781423752004635,0.027799830729534923,26.639500577380865,7.188425664583727,7.18845390189313,7.215127332602972,7.188425664583727,7.18845390189313,6.501984173648335,0.7409573964746832,0.6912057846057911,D9,1k-2.5k,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
387866,Star Wars: Unlimited,2024.0,2153,3294.0,632.0,2.3333,Card Game; Collectible Components; Movies / TV / Radio theme; Science Fiction,8.357932705140609,0.025734030520437545,0.025722619150671026,28.776637002389663,8.307494005320551,8.307516371605294,8.332198674620171,8.307494005320551,8.307516371605294,7.617393850245561,0.740538854895048,0.44812961009398755,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1412,Trendy,2000.0,756,845.0,6054.0,1.08,Card Game,6.825433610255356,0.043427909973047844,0.04337313428935057,17.04537022502246,6.740314906708182,6.7404222670482286,6.782005700282308,6.740314906708182,6.7404222670482286,6.08518880666581,0.7402448035895457,0.6512089871040914,D8,500-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310448,Zombie Teenz Evolution,2020.0,2007,2409.0,1269.0,1.434,Children's Game; Zombies,7.826554998767212,0.026653616235411213,0.026640937914107148,27.77211978241636,7.774313910945806,7.774338760455562,7.7999013825318,7.774313910945806,7.774338760455562,7.086327576042814,0.7402274227243977,0.7142194548467247,D9,1k-2.5k,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
157026,Ascension: Realms Unraveled,2014.0,1155,1209.0,2487.0,2.1613,Card Game; Fantasy,7.754915458258867,0.0351349091170739,0.03510588350640567,21.066589347108955,7.686051036389402,7.6861079265863115,7.719780549141793,7.686051036389402,7.6861079265863115,7.014742756141477,0.7401727021173903,0.7261985952059922,D8,1k-2.5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
216725,Villages of Valeria: Deluxe Kickstarter Edition,2016.0,467,486.0,,2.0833,Card Game; City Building; Fantasy,7.501542632360114,0.0552549749454947,0.0551422844536236,13.387062726665858,7.393242881466945,7.393463754831012,7.4462876574146195,7.393242881466945,7.393463754831012,6.761840816804426,0.739701815555688,0.6399651601866205,D7,200-499,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
234248,Voodoo Prince,2017.0,1073,1217.0,2984.0,1.6154,Card Game,7.709201993813559,0.03645272217564866,0.036420309592401064,20.266718537159257,7.637754658349287,7.637818187012453,7.67274927163791,7.637754658349287,7.637818187012453,6.970424933566424,0.7387770602471351,0.673971872591399,D8,1k-2.5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
227127,Europe in Turmoil: Prelude to the Great War,2018.0,305,360.0,4797.0,2.8519,Political; Post-Napoleonic; Wargame,8.447008654529867,0.06837225550959439,0.0681590942211892,10.800650261508698,8.312999033731062,8.313416829856337,8.378636399020273,8.312999033731062,8.313416829856337,7.708543835180227,0.7384648193496401,0.7155403406106986,D6,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,Samarkand,1980.0,893,928.0,5512.0,1.9375,Economic,6.936567296672387,0.03995803262671569,0.03991535312530277,18.453352445170808,6.858249552724025,6.858333204546794,6.896609264045671,6.858249552724025,6.858333204546794,6.199207637595968,0.7373596590764189,0.6399174025921592,D8,500-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
366748,Northgard: Uncharted Lands – Warchief Collector Edition,2022.0,233,292.0,,2.8571,Fantasy; Medieval; Territory Building; Video Game Theme,8.36411298156227,0.07822613373120726,0.07790734877248769,9.41154031404173,8.210789759449105,8.211414577968194,8.285886847831064,8.210789759449105,8.211414577968194,7.627884570339393,0.7362284112228767,0.6692655673689094,D5,200-499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180937,Nut Job,2015.0,236,248.0,9099.0,1.0909,Animals; Card Game; Children's Game; Memory,6.9720452729911715,0.07772734352050611,0.07741459346076647,9.468492901694914,6.81969967969098,6.820312669808069,6.894317929470666,6.81969967969098,6.820312669808069,6.236084472599657,0.7359608003915143,0.7367883743180288,D5,200-499,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57759,Filipino Fruit Market,2009.0,364,412.0,6999.0,1.9545,Card Game,7.243592767132189,0.06258627942837915,0.06242265994153084,11.747119880176646,7.120923659452567,7.121244353646789,7.18100648770381,7.120923659452567,7.121244353646789,6.508384239832786,0.7352085272994033,0.5701704338199916,D6,200-499,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
260678,Stone Age: Anniversary,2018.0,2151,2351.0,,2.3117,Dice; Prehistoric,8.127686021475848,0.02574599149274057,0.025734564210902332,28.551349484626513,8.077223878150075,8.077246275622478,8.101940029983107,8.077223878150075,8.077246275622478,7.3926032205383905,0.735082800937457,0.6583906468465415,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,Mr. President,1967.0,319,349.0,8765.0,2.1613,Card Game; Political,6.843226264288646,0.06685509112221476,0.06665576642038216,10.991105872871826,6.712190285689105,6.712580962104696,6.776371173166431,6.712190285689105,6.712580962104696,6.10841487962389,0.7348113846647557,0.7263848659840306,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,25 Words or Less,1996.0,621,667.0,5893.0,1.5098,Party Game; Word Game,6.823470202812381,0.04791638287936336,0.0478428376346681,15.32836933585971,6.729554092368828,6.729698241048431,6.775553819933017,6.729554092368828,6.729698241048431,6.088990188799034,0.7344800140133465,0.6781304148378027,D7,500-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72667,Mijnlieff,2010.0,601,727.0,4649.0,1.675,Abstract Strategy,7.351464600878587,0.0487071356612458,0.04862989481302175,15.069276945314147,7.255998614982545,7.256150007045064,7.302757465217341,7.255998614982545,7.256150007045064,6.617483284386287,0.7339813164922999,0.6056366643605005,D7,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
142402,The Red Dragon Inn 4,2013.0,956,1026.0,3374.0,1.8125,Card Game; Fantasy; Humor; Medieval; Party Game,7.305705658449178,0.03861898723911086,0.03858045222454739,18.969492653729503,7.230012443460521,7.230087972089065,7.267086671210068,7.230012443460521,7.230087972089065,6.573123063722392,0.7325825947267868,0.6900120888122476,D8,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
40491,Verflixxt! kompakt,2009.0,355,377.0,8140.0,1.375,Humor; Party Game,6.807068701316714,0.06337466112159028,0.06320479708664668,11.541904075741657,6.682854365518398,6.683187299026887,6.743694040195124,6.682854365518398,6.683187299026887,6.075604441818685,0.7314642594980292,0.651391980635621,D6,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308755,Ascension: Eternal,2020.0,219,264.0,6492.0,2.1429,Card Game; Fantasy,7.884300786148485,0.08068778046425086,0.08033808009346623,9.058257532880585,7.726152736438553,7.726838149165291,7.803613005684234,7.726152736438553,7.726838149165291,7.153410090946769,0.7308906952017153,0.7197218401662022,D5,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
19505,Catchphrase,1974.0,236,257.0,12201.0,1.0,Puzzle; Word Game,6.396489288456648,0.07772734352050611,0.07741459346076647,9.39995412904853,6.244143695156456,6.244756685273545,6.318761944936142,6.244143695156456,6.244756685273545,5.665855824791093,0.7306334636655549,0.7052896085052449,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161617,Dungeon Lords: Happy Anniversary,2014.0,1051,1095.0,,3.9643,Adventure; Economic; Fantasy; Fighting; Humor,8.42805986523779,0.03683226856014319,0.03679883389076573,19.82888680834103,8.35586861885991,8.355934150811889,8.391227596677647,8.35586861885991,8.355934150811889,7.697716981064293,0.7303428841734974,0.7092209587561573,D8,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
392513,Mindbug: Beyond Eternity,2023.0,510,862.0,2409.0,2.1818,Card Game; Fantasy; Fighting; Science Fiction,8.38827138465265,0.052874313116720015,0.052775544427276055,13.810354303120718,8.28463773094388,8.28483131757519,8.335397071535931,8.28463773094388,8.28483131757519,7.658058386976604,0.7302129976760465,0.6988037143359529,D7,500-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114261,Malta Besieged: 1940-1942,2011.0,206,229.0,6910.0,2.0417,Wargame; World War II,7.75408255272511,0.08319480658671312,0.08281164358740252,8.768496327078338,7.591020731815152,7.5917717312938,7.670887746138397,7.591020731815152,7.5917717312938,7.024589196737523,0.7294933559875867,0.745279663556726,D4,200-499,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
226213,Cursed Court,2017.0,828,985.0,3369.0,1.5714,Deduction; Political,7.573438822220017,0.041496804830990414,0.04144900829514835,17.575330147601935,7.492105084751276,7.492198765961526,7.531942017389026,7.492105084751276,7.492198765961526,6.844118777244757,0.7293200449752595,0.6653418330907996,D8,500-999,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
293207,Eila and Something Shiny,2021.0,1257,2199.0,1086.0,2.0122,Adventure; Animals; Fantasy,8.226961455084627,0.03367923263593169,0.03365366473434156,21.65180843415266,8.160950159118201,8.161000272205317,8.193282222448696,8.160950159118201,8.161000272205317,7.497745161842172,0.7292162932424553,0.7461257615678338,D9,1k-2.5k,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307621,K2: Big Box,2020.0,256,310.0,,2.1875,Exploration; Sports,7.834876352333044,0.07462938177195727,0.07435242625369795,9.758377078276014,7.688602764060008,7.689145596875796,7.760246970561087,7.688602764060008,7.689145596875796,7.1066147038836665,0.7282616484493776,0.6953923749633084,D5,200-499,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
283864,Trails of Tucana,2019.0,4776,5371.0,804.0,1.2721,Exploration,7.717029952458705,0.017278167009402354,0.017274711866553334,42.063931688086726,7.683164745120276,7.68317151720026,7.699751785449303,7.683164745120276,7.68317151720026,6.9902423156798505,0.7267876367788544,0.6039093773113109,D10,2.5k-5k,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1965,Mertwig's Maze,1988.0,261,279.0,9136.0,1.9333,Adventure; Exploration; Fantasy; Fighting; Maze,6.756276857256972,0.07391108419246889,0.07364202027027804,9.810783918441807,6.611411132239732,6.611938497527227,6.682365773064503,6.611411132239732,6.611938497527227,6.0311511810669,0.7251256761900722,0.7057496479370791,D5,200-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,Battle for Germany,1975.0,599,633.0,4413.0,2.1139,Wargame; World War II,7.467565379557137,0.04878838198236991,0.0487107545786409,14.861724632583798,7.371940150871692,7.3720923005830015,7.418776997574767,7.371940150871692,7.3720923005830015,6.742485881265843,0.7250794982912945,0.707229218739382,D7,500-999,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
