game_id,title,primary_type,variation,prop_adj,delta,ess,max_w,sensitivity
75360,Texas & Pacific,Economic,at_risk_ACTIVE_50PLUS,7.837926727528833,-0.00487154037183328,235.26087598377555,2.90658605994538,stable_under_exposure_adjustment
75441,Master of Economy,Economic,at_risk_TYPE_GE20,7.300393033740254,-0.0460563912605881,191.18597117664078,1.571568741547578,stable_under_exposure_adjustment
75441,Master of Economy,Economic,at_risk_ACTIVE_50PLUS,7.293813549274456,-0.05263587572638641,175.25380691192075,2.514509986476125,stable_under_exposure_adjustment
75449,Firenze,Economic,at_risk_TYPE_GE20,7.701396229435565,0.00044554225887759,3580.2527159419046,3.6913519554193077,stable_under_exposure_adjustment
75449,Firenze,Economic,at_risk_ACTIVE_50PLUS,7.70145987832969,0.00050919115300296,3281.8983229467462,5.906163128670893,stable_under_exposure_adjustment
76417,Poseidon,18XX,at_risk_TYPE_GE20,7.485511207440359,-0.1096569815491519,128.32791462976678,132.81219531367825,insufficient_overlap
76417,Poseidon,18XX,at_risk_ACTIVE_50PLUS,7.419717018510867,-0.17545117047864306,117.63392174395291,212.4995125018852,insufficient_overlap
76436,Bismarck (Second Edition),Wargame,at_risk_TYPE_GE20,6.960327026157464,-0.049827318785111215,170.3142420005407,5.814188275349392,stable_under_exposure_adjustment
76436,Bismarck (Second Edition),Wargame,at_risk_ACTIVE_50PLUS,6.953208837759591,-0.056945507182984245,156.12138850049564,9.302701240559028,stable_under_exposure_adjustment
76728,Freeze,Party,at_risk_TYPE_GE20,7.61995641143572,0.16507237202710345,80.62661271957366,5.139220338709072,insufficient_overlap
76728,Freeze,Party,at_risk_ACTIVE_50PLUS,7.643538178868163,0.18865413945954682,73.90772832627586,8.222752541934517,insufficient_overlap
76810,Last Call: The Bartender Game,Party,at_risk_TYPE_GE20,6.601982892884687,0.06286996202132177,259.8190103321934,3.913793220028519,stable_under_exposure_adjustment
76810,Last Call: The Bartender Game,Party,at_risk_ACTIVE_50PLUS,6.61096431603059,0.07185138516722488,238.16742613784393,6.262069152045631,stable_under_exposure_adjustment
77034,Cat & Chocolate,Party,at_risk_TYPE_GE20,6.500554434911791,0.11933246165952993,174.07327681462925,7.474010541721695,stable_under_exposure_adjustment
77034,Cat & Chocolate,Party,at_risk_ACTIVE_50PLUS,6.517601929434581,0.13637995618231993,159.56717041341017,11.958416866754712,stable_under_exposure_adjustment
70324,Duel of the Giants: Eastern Front,Wargame,at_risk_TYPE_GE20,6.429758439080865,-0.11163503749701953,119.00155404735811,9.29007155644166,moderately_sensitive
70324,Duel of the Giants: Eastern Front,Wargame,at_risk_ACTIVE_50PLUS,6.41381057658129,-0.12758289999659375,109.08475787674494,14.864114490306656,moderately_sensitive
70519,Cruel Necessity: The English Civil Wars 1640-1653,Wargame,at_risk_TYPE_GE20,7.5963098941634,-0.055380166020756356,251.958357174108,23.66280687972563,moderately_sensitive
70519,Cruel Necessity: The English Civil Wars 1640-1653,Wargame,at_risk_ACTIVE_50PLUS,7.588398441874721,-0.06329161830943585,230.961827409599,37.86049100756101,moderately_sensitive
70532,Tonkin: The First Indochina War (Second Edition),Wargame,at_risk_TYPE_GE20,7.95319865989567,-0.03766212645136907,83.53553978391005,6.662297895242072,insufficient_overlap
70532,Tonkin: The First Indochina War (Second Edition),Wargame,at_risk_ACTIVE_50PLUS,7.947818356116904,-0.04304243023013608,76.57424480191756,10.659676632387317,insufficient_overlap
70767,Smash Monster Rampage!,Wargame,at_risk_TYPE_GE20,6.4516025385682365,-0.05289010775398755,21.14071798644589,60.22240620751232,insufficient_overlap
70767,Smash Monster Rampage!,Wargame,at_risk_ACTIVE_50PLUS,6.444046808889095,-0.06044583743312864,19.378991487575398,96.35584993201972,insufficient_overlap
70918,Hanabi & Ikebana,Coop,at_risk_TYPE_GE20,7.866787985833441,-0.0216066985757945,525.2260496844796,5.16894345194644,stable_under_exposure_adjustment
70918,Hanabi & Ikebana,Coop,at_risk_ACTIVE_50PLUS,7.863701314608328,-0.024693369800908,481.4572122107729,8.270309523114305,stable_under_exposure_adjustment
71655,Wok Star,Coop,at_risk_TYPE_GE20,6.993747378327873,-0.02738737672656741,1005.9269731977407,6.603378975321918,stable_under_exposure_adjustment
71655,Wok Star,Coop,at_risk_ACTIVE_50PLUS,6.989834895938364,-0.03129985911607704,922.0997254312624,10.56540636051507,stable_under_exposure_adjustment
71668,After Pablo,Economic,at_risk_TYPE_GE20,7.959836808092789,0.005487999221278839,217.64509375864108,2.351772346023823,stable_under_exposure_adjustment
71668,After Pablo,Economic,at_risk_ACTIVE_50PLUS,7.9606208079815435,0.00627199911003296,199.5080026120877,3.7628357536381167,stable_under_exposure_adjustment
82272,Railroad Barons,18XX,at_risk_TYPE_GE20,6.607015055401865,-0.2740734227415276,26.343037855743077,83.56014410288047,insufficient_overlap
82272,Railroad Barons,18XX,at_risk_ACTIVE_50PLUS,6.442571001756948,-0.4385174763864441,24.147784701097823,133.69623056460875,insufficient_overlap
82402,Friesematenten,Economic,at_risk_TYPE_GE20,6.5720966967858505,-0.00254408337662402,527.8882827824134,3.633409689823166,stable_under_exposure_adjustment
82402,Friesematenten,Economic,at_risk_ACTIVE_50PLUS,6.571733256303475,-0.0029075238589988802,483.89759255054565,5.813455503717066,stable_under_exposure_adjustment
82424,Bangkok Klongs,Economic,at_risk_TYPE_GE20,6.741994263876236,0.0027130660630072297,367.400512231107,3.3514975575106183,stable_under_exposure_adjustment
82424,Bangkok Klongs,Economic,at_risk_ACTIVE_50PLUS,6.742381844742379,0.00310064692915112,336.7838028785148,5.36239609201699,stable_under_exposure_adjustment
82572,Dive! Diver! Die!,Party,at_risk_TYPE_GE20,6.431972862905139,-0.007769993215228649,85.45370449404442,3.601438926396128,insufficient_overlap
82572,Dive! Diver! Die!,Party,at_risk_ACTIVE_50PLUS,6.430862863874393,-0.0088799922459756,78.33256245287406,5.762302282233805,insufficient_overlap
82610,Cranium Scribblish,Party,at_risk_TYPE_GE20,6.241086780386762,-0.05978868181959792,273.6650865965784,6.221952613623008,stable_under_exposure_adjustment
82610,Cranium Scribblish,Party,at_risk_ACTIVE_50PLUS,6.23254554012682,-0.06832992207954049,250.85966271353024,9.955124181796814,stable_under_exposure_adjustment
82702,Funfair,Party,at_risk_TYPE_GE20,6.235761722941326,-0.012723437067818049,222.85854355996864,5.917278247199722,stable_under_exposure_adjustment
82702,Funfair,Party,at_risk_ACTIVE_50PLUS,6.233944089074494,-0.014541070934649201,204.28699826330458,9.467645195519555,stable_under_exposure_adjustment
82976,Key West,Economic,at_risk_TYPE_GE20,6.627660132679521,-0.014197156022035699,114.44103784199156,1.4686205541163702,insufficient_overlap
82976,Key West,Economic,at_risk_ACTIVE_50PLUS,6.625631967533516,-0.0162253211680408,104.90428468849227,2.3497928865861923,insufficient_overlap
83092,303,Wargame,at_risk_TYPE_GE20,6.3227658555008786,-0.26177969751150754,68.85374392786393,47.62153442792714,strongly_sensitive
83092,303,Wargame,at_risk_ACTIVE_50PLUS,6.2853687558563776,-0.29917679715600864,63.115931933875274,76.19445508468343,strongly_sensitive
83325,Lost Battles: Forty Battles & Campaigns of the Ancient World,Wargame,at_risk_TYPE_GE20,8.202376391827125,-0.00985449999099202,78.68863063470066,13.04151425171238,moderately_sensitive
83325,Lost Battles: Forty Battles & Campaigns of the Ancient World,Wargame,at_risk_ACTIVE_50PLUS,8.200968606114126,-0.011262285703990882,72.13124474847561,20.86642280273981,moderately_sensitive
83492,Privacy: Scharf wie Chili,Party,at_risk_TYPE_GE20,6.8320685606324325,-0.0042937570247316495,138.7584978109564,4.95685712433092,stable_under_exposure_adjustment
83492,Privacy: Scharf wie Chili,Party,at_risk_ACTIVE_50PLUS,6.8314551667717565,-0.0049071508854076,127.19528966004339,7.930971398929472,stable_under_exposure_adjustment
83667,First Train to Nuremberg,Economic,at_risk_TYPE_GE20,7.49846581833583,-0.014815737825338519,1321.091982118185,1.7931763544125985,stable_under_exposure_adjustment
83667,First Train to Nuremberg,Economic,at_risk_ACTIVE_50PLUS,7.496349284360781,-0.01693227180038688,1211.0009836083361,2.869082167060158,stable_under_exposure_adjustment
83734,Strike of the Eagle,Wargame,at_risk_TYPE_GE20,8.018303722921715,0.05371777801447889,376.395150943282,12.40045157614536,moderately_sensitive
83734,Strike of the Eagle,Wargame,at_risk_ACTIVE_50PLUS,8.025977691209498,0.0613917463022616,345.02888836467514,19.840722521832575,moderately_sensitive
84419,Space Empires 4X,Wargame,at_risk_TYPE_GE20,8.104015118208935,0.03371730343489697,1390.0575289374822,27.83205981529648,strongly_sensitive
84419,Space Empires 4X,Wargame,at_risk_ACTIVE_50PLUS,8.108831875842492,0.03853406106845368,1274.2194015260254,44.53129570447437,strongly_sensitive
84465,Ottoman Sunset: The Great War in the Near East,Wargame,at_risk_TYPE_GE20,7.386307805863291,-0.1266155525693287,182.9683744761785,47.8497807076544,strongly_sensitive
84465,Ottoman Sunset: The Great War in the Near East,Wargame,at_risk_ACTIVE_50PLUS,7.368219869781959,-0.14470348865066138,167.72100993649696,76.55964913224705,strongly_sensitive
84469,Fürstenfeld,Economic,at_risk_TYPE_GE20,6.980062409012781,-0.009758735756640149,1286.497867381875,4.20070760447669,stable_under_exposure_adjustment
84469,Fürstenfeld,Economic,at_risk_ACTIVE_50PLUS,6.97866830390469,-0.011152840864731601,1179.289711766719,6.721132167162704,stable_under_exposure_adjustment
72321,The Networks,Economic,at_risk_TYPE_GE20,7.50161775353115,-0.00741326549753251,6524.408626754869,4.615466517946834,stable_under_exposure_adjustment
72321,The Networks,Economic,at_risk_ACTIVE_50PLUS,7.5005587156029305,-0.00847230342575144,5980.707907858631,7.384746428714935,stable_under_exposure_adjustment
72448,Trivial Pursuit: Bet You Know It,Party,at_risk_TYPE_GE20,5.996758221491571,0.01359553511131634,480.9399424239276,7.996122019985036,stable_under_exposure_adjustment
72448,Trivial Pursuit: Bet You Know It,Party,at_risk_ACTIVE_50PLUS,5.998700440793187,0.015537754412932961,440.86161388860035,12.793795231976057,stable_under_exposure_adjustment
72622,Rattenkrieg: Assault on the Tracktor Factory,Wargame,at_risk_TYPE_GE20,6.111298520998213,0.03168305977777633,49.36713602212378,11.94090423843348,insufficient_overlap
72622,Rattenkrieg: Assault on the Tracktor Factory,Wargame,at_risk_ACTIVE_50PLUS,6.115824672395038,0.03620921117460152,45.25320802028014,19.10544678149357,insufficient_overlap
72799,Battle for Stalingrad,Wargame,at_risk_TYPE_GE20,6.941182496892166,-0.04006871768004574,46.6381584192816,21.905296485255576,moderately_sensitive
72799,Battle for Stalingrad,Wargame,at_risk_ACTIVE_50PLUS,6.935458394366445,-0.04579282020576656,42.751645217674806,35.048474376408926,moderately_sensitive
72809,Barbarossa,Wargame,at_risk_TYPE_GE20,7.167067195491946,0.01165086124589254,180.68914750791282,30.175031959878964,strongly_sensitive
72809,Barbarossa,Wargame,at_risk_ACTIVE_50PLUS,7.1687316042413585,0.013315269995305759,165.6317185489201,48.280051135806346,strongly_sensitive
72941,Beda Fomm,Wargame,at_risk_TYPE_GE20,7.498819871929422,0.017734435900428936,53.940757572359225,10.65182224496768,insufficient_overlap
72941,Beda Fomm,Wargame,at_risk_ACTIVE_50PLUS,7.501353362772341,0.02026792674334736,49.445694441329294,17.042915591948287,insufficient_overlap
73316,Magnum Sal,Economic,at_risk_TYPE_GE20,7.400721999561187,-0.01891969619620731,1504.7838271966477,3.2600180798447367,stable_under_exposure_adjustment
73316,Magnum Sal,Economic,at_risk_ACTIVE_50PLUS,7.398019185818872,-0.021622509938522643,1379.3851749302605,5.216028927751579,stable_under_exposure_adjustment
73365,Papayoo,Party,at_risk_TYPE_GE20,6.65049808366983,0.088976545944978,490.3697591915185,9.05173354345747,stable_under_exposure_adjustment
73365,Papayoo,Party,at_risk_ACTIVE_50PLUS,6.663209018804827,0.10168748107997488,449.5056125922253,14.482773669531952,stable_under_exposure_adjustment
73369,51st State,Economic,at_risk_TYPE_GE20,7.214153214519296,-0.004784981606894719,3087.670366342502,2.950026136794465,stable_under_exposure_adjustment
73369,51st State,Economic,at_risk_ACTIVE_50PLUS,7.213469645718311,-0.0054685504078796805,2830.364502480627,4.720041818871144,stable_under_exposure_adjustment
73439,Troyes,Economic,at_risk_TYPE_GE20,8.110611606467765,0.0033672082334003403,26117.262141114,3.24113666395908,stable_under_exposure_adjustment
73439,Troyes,Economic,at_risk_ACTIVE_50PLUS,8.111092636215393,0.0038482379810289603,23940.8236293545,5.185818662334529,stable_under_exposure_adjustment
85325,Kolejka,Economic,at_risk_TYPE_GE20,6.850008225190682,-0.040654213648659655,2953.273481021886,5.594652152849207,stable_under_exposure_adjustment
85325,Kolejka,Economic,at_risk_ACTIVE_50PLUS,6.844200480383731,-0.04646195845561105,2707.167357603396,8.951443444558732,stable_under_exposure_adjustment
85394,The Last Banquet,Party,at_risk_TYPE_GE20,5.928908396290976,0.04018333713770061,307.3538219159226,4.240102865268271,stable_under_exposure_adjustment
85394,The Last Banquet,Party,at_risk_ACTIVE_50PLUS,5.934648873024933,0.045923813871657844,281.7410034229291,6.7841645844292335,stable_under_exposure_adjustment
85424,La Bataille de la Moscowa (Third Edition),Wargame,at_risk_TYPE_GE20,8.53919849024228,0.01202018851111715,104.21944105422746,5.180282206694323,stable_under_exposure_adjustment
85424,La Bataille de la Moscowa (Third Edition),Wargame,at_risk_ACTIVE_50PLUS,8.540915660029581,0.0137373582984196,95.53448763304185,8.288451530710917,stable_under_exposure_adjustment
85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809",Wargame,at_risk_TYPE_GE20,7.683123639404695,-0.2807701871986545,60.326816324205794,8.12359358115317,insufficient_overlap
85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809",Wargame,at_risk_ACTIVE_50PLUS,7.643013612662029,-0.32088021394131944,55.299581630521985,12.997749729845072,insufficient_overlap
85652,Dystopian Wars: Core Rulebook,Wargame,at_risk_TYPE_GE20,7.5099265242525695,0.07956552980578614,95.91555941195298,13.808111216524136,moderately_sensitive
85652,Dystopian Wars: Core Rulebook,Wargame,at_risk_ACTIVE_50PLUS,7.521293028510539,0.0909320340637556,87.92259612762358,22.09297794643862,moderately_sensitive
85769,Panzer: The Game of Small Unit Actions and Combined Arms Operations on the Eastern Front 1943-45,Wargame,at_risk_TYPE_GE20,7.994759565603351,0.03445806029814589,330.61470045621263,7.813850059067206,stable_under_exposure_adjustment
85769,Panzer: The Game of Small Unit Actions and Combined Arms Operations on the Eastern Front 1943-45,Wargame,at_risk_ACTIVE_50PLUS,7.999682145645943,0.03938064034073816,303.0634754181949,12.50216009450753,stable_under_exposure_adjustment
86073,5 Second Rule,Party,at_risk_TYPE_GE20,5.587746118404695,-0.04237545529272615,1885.3665967284437,8.9961759091889,stable_under_exposure_adjustment
86073,5 Second Rule,Party,at_risk_ACTIVE_50PLUS,5.581692481934305,-0.048429091763115606,1728.2527136677402,14.393881454702239,stable_under_exposure_adjustment
86156,Reverse Charades,Party,at_risk_TYPE_GE20,6.861414831199047,-0.0007865567009194299,414.22807601862536,5.37485209128465,stable_under_exposure_adjustment
86156,Reverse Charades,Party,at_risk_ACTIVE_50PLUS,6.861302465956059,-0.00089892194390792,379.70906968374,8.59976334605544,stable_under_exposure_adjustment
86167,El Alamein,Wargame,at_risk_TYPE_GE20,7.256053441148999,0.059304754828022124,68.91109581333984,29.379775032304487,strongly_sensitive
86167,El Alamein,Wargame,at_risk_ACTIVE_50PLUS,7.264525548981573,0.06777686266059672,63.16850449556153,47.00764005168718,strongly_sensitive
86177,Genesis: Empires and Kingdoms of the Ancient Middle East,Wargame,at_risk_TYPE_GE20,7.304176852790311,-0.13688451761948325,158.2795546501271,8.409479691158111,moderately_sensitive
86177,Genesis: Empires and Kingdoms of the Ancient Middle East,Wargame,at_risk_ACTIVE_50PLUS,7.284621921701814,-0.15643944870798088,145.08959176261652,13.455167505852978,moderately_sensitive
86246,Drum Roll,Economic,at_risk_TYPE_GE20,7.261126211357293,0.004162662862098789,2059.796676277596,2.390284420388409,stable_under_exposure_adjustment
86246,Drum Roll,Economic,at_risk_ACTIVE_50PLUS,7.2617208774804505,0.0047573289852557606,1888.1469532544631,3.824455072621454,stable_under_exposure_adjustment
86406,Star Borders: Humanity,Wargame,at_risk_TYPE_GE20,7.345987278485281,-0.01994949520064522,70.77654867132003,5.45639051504598,insufficient_overlap
86406,Star Borders: Humanity,Wargame,at_risk_ACTIVE_50PLUS,7.343137350599474,-0.022799423086451682,64.87850294871004,8.730224824073568,insufficient_overlap
87821,Kingdom of Solomon,Economic,at_risk_TYPE_GE20,7.2541282286754285,-0.011750978543714338,655.9890817710224,3.12060872026591,stable_under_exposure_adjustment
87821,Kingdom of Solomon,Economic,at_risk_ACTIVE_50PLUS,7.252449517454898,-0.01342968976424496,601.3233249567706,4.992973952425456,stable_under_exposure_adjustment
87890,Prêt-à-Porter,Economic,at_risk_TYPE_GE20,7.741077933712242,-0.00210649159493213,5573.703253957411,2.4852762158576436,stable_under_exposure_adjustment
87890,Prêt-à-Porter,Economic,at_risk_ACTIVE_50PLUS,7.7407770063415375,-0.00240741896563672,5109.227982794294,3.9764419453722297,stable_under_exposure_adjustment
87904,Trivial Pursuit: Master Edition,Party,at_risk_TYPE_GE20,6.2454332681933264,0.060670575544772336,508.7830079263675,6.109810445231218,stable_under_exposure_adjustment
87904,Trivial Pursuit: Master Edition,Party,at_risk_ACTIVE_50PLUS,6.25410049327115,0.06933780062259697,466.3844239325036,9.77569671236995,stable_under_exposure_adjustment
87907,1865: Sardinia,18XX,at_risk_TYPE_GE20,8.10033612095918,0.1158830457458313,29.35463673620086,30.39978837603079,strongly_sensitive
87907,1865: Sardinia,18XX,at_risk_ACTIVE_50PLUS,8.16986594840668,0.1854128731933301,26.908417008184124,48.63966140164927,strongly_sensitive
88016,Briefcase,Economic,at_risk_TYPE_GE20,6.6047476438288335,-0.00446093426576105,628.343614211366,3.1471322444440535,stable_under_exposure_adjustment
88016,Briefcase,Economic,at_risk_ACTIVE_50PLUS,6.604110367505153,-0.0050982105894412,575.9816463604188,5.035411591110486,stable_under_exposure_adjustment
88253,Unconditional Surrender! Case Blue,Wargame,at_risk_TYPE_GE20,7.602345794167626,-0.09938072139020339,84.0087009665954,17.544426137670005,moderately_sensitive
88253,Unconditional Surrender! Case Blue,Wargame,at_risk_ACTIVE_50PLUS,7.58814854825474,-0.11357796730308961,77.0079758860458,28.07108182027201,moderately_sensitive
88316,Autokrator,Wargame,at_risk_TYPE_GE20,6.505204874806553,0.10012834951108773,51.795486088040114,12.772464597194913,insufficient_overlap
88316,Autokrator,Wargame,at_risk_ACTIVE_50PLUS,6.5195089247367095,0.11443239944124313,47.47919558070345,20.435943355511863,insufficient_overlap
88402,Crappy Birthday,Party,at_risk_TYPE_GE20,5.841057835853178,-0.02222690881075742,334.0771177780119,7.147790435160239,stable_under_exposure_adjustment
88402,Crappy Birthday,Party,at_risk_ACTIVE_50PLUS,5.837882563165927,-0.02540218149800848,306.2373579631776,11.436464696256383,stable_under_exposure_adjustment
88406,Astra Titanus: Starfleets vs. Planetbusters!,Wargame,at_risk_TYPE_GE20,7.044578498103941,-0.23699522316181038,83.36144411663864,22.490502712333026,moderately_sensitive
88406,Astra Titanus: Starfleets vs. Planetbusters!,Wargame,at_risk_ACTIVE_50PLUS,7.010722037652253,-0.2708516836134976,76.41465710691877,35.98480433973284,moderately_sensitive
88559,Bullfrog Goldfield,Economic,at_risk_TYPE_GE20,7.18994119659631,0.025089554925598587,168.46115096217503,1.33115382051881,insufficient_overlap
88559,Bullfrog Goldfield,Economic,at_risk_ACTIVE_50PLUS,7.193525418728539,0.028673777057826963,154.42272171532713,2.129846112830096,insufficient_overlap
88871,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",Wargame,at_risk_TYPE_GE20,7.655583964660936,-0.00362801389915454,94.07112538635899,5.005539226254408,insufficient_overlap
88871,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",Wargame,at_risk_ACTIVE_50PLUS,7.6550656769610566,-0.004146301599033761,86.23186493749574,8.008862762007054,insufficient_overlap
89342,Tomorrow,Wargame,at_risk_TYPE_GE20,6.649452112192001,-0.004771444520313239,119.40490836673041,34.24247137579911,strongly_sensitive
89342,Tomorrow,Wargame,at_risk_ACTIVE_50PLUS,6.648770477260527,-0.00545307945178656,109.45449933616956,54.78795420127858,strongly_sensitive
89415,Rory's Story Cubes: Actions,Coop,at_risk_TYPE_GE20,6.381682996766621,-0.03661069537900852,828.7699348426969,6.217184945767168,stable_under_exposure_adjustment
89415,Rory's Story Cubes: Actions,Coop,at_risk_ACTIVE_50PLUS,6.376452897426762,-0.04184079471886688,759.7057736058056,9.94749591322747,stable_under_exposure_adjustment
89767,Off the Dead: Chapitre 1 – Morts à Venice Beach,Coop,at_risk_TYPE_GE20,6.76689811416714,0.07258303427784724,117.36212976815682,4.452329872033928,stable_under_exposure_adjustment
89767,Off the Dead: Chapitre 1 – Morts à Venice Beach,Coop,at_risk_ACTIVE_50PLUS,6.777267119063976,0.08295203917468257,107.5819522874771,7.123727795254286,stable_under_exposure_adjustment
89898,Faux•Cabulary,Party,at_risk_TYPE_GE20,5.944755663599479,0.025961183020262978,170.0188966140185,3.433358891641601,stable_under_exposure_adjustment
89898,Faux•Cabulary,Party,at_risk_ACTIVE_50PLUS,5.948464404030946,0.02966992345172912,155.85065522951697,5.493374226626562,stable_under_exposure_adjustment
89956,Ninjago: The Board Game,Coop,at_risk_TYPE_GE20,5.156200456996195,-0.16258827799455688,106.72198045675097,6.56884412181641,moderately_sensitive
89956,Ninjago: The Board Game,Coop,at_risk_ACTIVE_50PLUS,5.132973560139829,-0.18581517485092217,97.82848208535506,10.510150594906257,moderately_sensitive
89976,Bugs & Co,Party,at_risk_TYPE_GE20,5.791877968599016,0.02687074828906027,174.91695904657493,2.896938988702414,stable_under_exposure_adjustment
89976,Bugs & Co,Party,at_risk_ACTIVE_50PLUS,5.7957166469260235,0.03070942661606888,160.34054579269372,4.635102381923863,stable_under_exposure_adjustment
90041,Principato,Economic,at_risk_TYPE_GE20,6.504324106603123,-0.04250827383503484,1017.7268671144972,2.9909137961580603,stable_under_exposure_adjustment
90041,Principato,Economic,at_risk_ACTIVE_50PLUS,6.498251496055261,-0.04858088438289696,932.9162948549558,4.785462073852897,stable_under_exposure_adjustment
90050,Eleminis,Party,at_risk_TYPE_GE20,6.302108234839369,0.11678342497937863,183.53914081024342,6.973573799916795,stable_under_exposure_adjustment
90050,Eleminis,Party,at_risk_ACTIVE_50PLUS,6.318791581264994,0.13346677140500415,168.2442124093898,11.157718079866873,stable_under_exposure_adjustment
77361,Photo Party,Party,at_risk_TYPE_GE20,6.836247908711177,-0.09650333979027133,81.93509843794017,7.174478737396327,insufficient_overlap
77361,Photo Party,Party,at_risk_ACTIVE_50PLUS,6.822461717312567,-0.11028953118888152,75.10717356811183,11.479165979834123,insufficient_overlap
77423,The Lord of the Rings: The Card Game,Coop,at_risk_TYPE_GE20,7.793101836319593,-0.00356468779221772,20919.62063625638,4.527791874657378,stable_under_exposure_adjustment
77423,The Lord of the Rings: The Card Game,Coop,at_risk_ACTIVE_50PLUS,7.792592595206419,-0.00407392890539168,19176.318916568347,7.244466999451806,stable_under_exposure_adjustment
78733,Key Market,Economic,at_risk_TYPE_GE20,7.964345059219406,0.00257320181592131,870.7242715320954,1.4565168182600214,stable_under_exposure_adjustment
78733,Key Market,Economic,at_risk_ACTIVE_50PLUS,7.964712659478823,0.00294080207533864,798.1639155710875,2.3304269092160346,stable_under_exposure_adjustment
78954,Mousquetaires du Roy,Coop,at_risk_TYPE_GE20,7.186034790646286,0.00236553919520044,819.7292697044616,4.447995374935869,stable_under_exposure_adjustment
78954,Mousquetaires du Roy,Coop,at_risk_ACTIVE_50PLUS,7.186372724817028,0.0027034733659433603,751.4184972290899,7.116792599897391,stable_under_exposure_adjustment
79131,Star Trek: Expeditions,Coop,at_risk_TYPE_GE20,6.663939074149891,-0.06022018855965742,1324.7092236212548,5.415000195708138,stable_under_exposure_adjustment
79131,Star Trek: Expeditions,Coop,at_risk_ACTIVE_50PLUS,6.65533619006994,-0.06882307263960849,1214.3167883194835,8.664000313133021,stable_under_exposure_adjustment
79413,Wer war's?: Mitbringspiel,Coop,at_risk_TYPE_GE20,6.36077871869826,0.02190972435076397,93.36604921218616,5.694049684321322,insufficient_overlap
79413,Wer war's?: Mitbringspiel,Coop,at_risk_ACTIVE_50PLUS,6.363908679319797,0.02503968497230168,85.58554511117066,9.110479494914115,insufficient_overlap
79828,A Few Acres of Snow,Wargame,at_risk_TYPE_GE20,7.7640687272691595,-0.016986397913105248,2473.009918713025,37.03436325206045,strongly_sensitive
79828,A Few Acres of Snow,Wargame,at_risk_ACTIVE_50PLUS,7.761642098995859,-0.019413026186406,2266.925758820273,59.25498120329672,strongly_sensitive
80006,Mord im Arosa,Party,at_risk_TYPE_GE20,6.933459896955796,-0.0253387243311433,1561.046083082305,7.036153345811822,stable_under_exposure_adjustment
80006,Mord im Arosa,Party,at_risk_ACTIVE_50PLUS,6.929840079194204,-0.028958542092735202,1430.958909492113,11.257845353298917,stable_under_exposure_adjustment
80869,MUNERA: Familia Gladiatoria,Economic,at_risk_TYPE_GE20,6.2370849746956765,0.08769805841447224,119.11435776544924,4.379644172268034,insufficient_overlap
80869,MUNERA: Familia Gladiatoria,Economic,at_risk_ACTIVE_50PLUS,6.249613268754887,0.10022635247368257,109.18816128499515,7.007430675628855,insufficient_overlap
80933,Sandwich,Party,at_risk_TYPE_GE20,6.6034900789026505,0.1061616409167659,206.33077076036827,6.815675532542008,stable_under_exposure_adjustment
80933,Sandwich,Party,at_risk_ACTIVE_50PLUS,6.618656027605046,0.12132758961916104,189.13653986367095,10.905080852067215,stable_under_exposure_adjustment
81640,Florenza,Economic,at_risk_TYPE_GE20,7.824973829693427,0.01592419715076967,1211.7898930244178,1.8747624300324917,stable_under_exposure_adjustment
81640,Florenza,Economic,at_risk_ACTIVE_50PLUS,7.82724871500068,0.018199082458022483,1110.8074019390497,2.9996198880519866,stable_under_exposure_adjustment
81850,Trigger!,Party,at_risk_TYPE_GE20,6.350449455138991,-0.05042096204732467,219.9887420417507,7.030756679743424,stable_under_exposure_adjustment
81850,Trigger!,Party,at_risk_ACTIVE_50PLUS,6.343246460560801,-0.05762395662551392,201.65634687160482,11.24921068758948,stable_under_exposure_adjustment
91739,Somme 1918: Bloody Spring,Wargame,at_risk_TYPE_GE20,8.161852918510872,-0.09743879446839342,54.26254821114992,6.392315174769516,insufficient_overlap
91739,Somme 1918: Bloody Spring,Wargame,at_risk_ACTIVE_50PLUS,8.147933090729673,-0.11135862224959248,49.7406691935541,10.227704279631226,insufficient_overlap
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,Coop,at_risk_TYPE_GE20,7.214382667996318,-0.02531076643811625,5104.082394758376,5.853021884317049,stable_under_exposure_adjustment
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,Coop,at_risk_ACTIVE_50PLUS,7.210766844219444,-0.02892659021499,4678.742195195178,9.364835014907278,stable_under_exposure_adjustment
91873,Strasbourg,Economic,at_risk_TYPE_GE20,7.660483805516694,-0.01200077486543698,3035.505767295217,2.7673027749018346,stable_under_exposure_adjustment
91873,Strasbourg,Economic,at_risk_ACTIVE_50PLUS,7.658769409107347,-0.013715171274785122,2782.546953353949,4.427684439842936,stable_under_exposure_adjustment
92044,Dungeons & Dragons: Conquest of Nerath Board Game,Wargame,at_risk_TYPE_GE20,7.006430762712229,-0.11197696265667254,508.7066388359932,35.185750838311016,strongly_sensitive
