game_id,title,primary_type,at_risk_pop,N_at_risk,n_raters,n_raters_in_pop,penetration,penetration_pct,mean_p_raters,mean_p_nonraters_est,max_w,ess,ess_ratio,overlap_flag,reason
65244,Forbidden Island,Coop,TYPE_Coop_GE5,160550,50081,39563.0,0.2464216754905014,24.64216754905014,0.5431200810627932,,20.579421472310667,30656.504098496865,0.6121384177332095,sufficient,share 0.790
65244,Forbidden Island,Coop,TYPE_Coop_GE10,94562,50081,29531.0,0.3122924642033798,31.22924642033798,0.5431200810627932,,20.579421472310667,30656.504098496865,0.6121384177332095,sufficient,share 0.590
65244,Forbidden Island,Coop,TYPE_Coop_GE20,44575,50081,18088.0,0.40578799775659,40.578799775659,0.5431200810627932,,20.579421472310667,30656.504098496865,0.6121384177332095,sufficient,share 0.361
58253,Appletters,Other,ALL_ACTIVE,287302,211,211.0,0.0007344188345364807,0.07344188345364808,0.5596665960743618,,9.805917112825224,144.15984805923108,0.683222028716735,sufficient,stable
58253,Appletters,Other,ACTIVE_50PLUS,119969,211,177.0,0.0014753811401278663,0.14753811401278663,0.5596665960743618,,9.805917112825224,144.15984805923108,0.683222028716735,sufficient,active50
58281,Summoner Wars,Other,ALL_ACTIVE,287302,6565,6565.0,0.02285051966223695,2.285051966223695,0.659729335759837,,8.544649377735844,5091.18065611128,0.7755035272065925,sufficient,stable
58281,Summoner Wars,Other,ACTIVE_50PLUS,119969,6565,5753.000000000001,0.04795405479748936,4.795405479748936,0.659729335759837,,8.544649377735844,5091.18065611128,0.7755035272065925,sufficient,active50
58329,Langfinger,Other,ALL_ACTIVE,287302,519,519.0,0.0018064614934807275,0.18064614934807274,0.7491399818145758,,8.760548274885245,405.52657844723103,0.7813614228270347,sufficient,stable
58329,Langfinger,Other,ACTIVE_50PLUS,119969,519,498.0000000000001,0.004151072360359761,0.41510723603597605,0.7491399818145758,,8.760548274885245,405.52657844723103,0.7813614228270347,sufficient,active50
58421,Egizia,Other,ALL_ACTIVE,287302,5473,5473.0,0.019049641144161893,1.9049641144161893,0.776095835054207,,6.249431922540651,4812.394310436664,0.879297334265789,sufficient,stable
58421,Egizia,Other,ACTIVE_50PLUS,119969,5473,5179.0,0.043169485450408024,4.316948545040803,0.776095835054207,,6.249431922540651,4812.394310436664,0.879297334265789,sufficient,active50
58565,Panic Tower!,Other,ALL_ACTIVE,287302,175,175.0,0.0006091151471274129,0.06091151471274129,0.6108342447250721,,11.52355523489742,107.461953264731,0.6140683043698913,sufficient,stable
58565,Panic Tower!,Other,ACTIVE_50PLUS,119969,175,156.0,0.0013003359201126958,0.13003359201126957,0.6108342447250721,,11.52355523489742,107.461953264731,0.6140683043698913,sufficient,active50
58602,Cable Car,Other,ALL_ACTIVE,287302,1301,1301.0,0.004528336036644367,0.4528336036644367,0.6769265741443661,,9.725559020044924,968.5947665944644,0.744500204915038,sufficient,stable
58602,Cable Car,Other,ACTIVE_50PLUS,119969,1301,1196.0,0.009969242054197334,0.9969242054197334,0.6769265741443661,,9.725559020044924,968.5947665944644,0.744500204915038,sufficient,active50
58624,Storm Over Dien Bien Phu,Wargame,ALL_ACTIVE,287302,212,212.0,0.0007378994925200659,0.07378994925200659,0.7474189078251279,,15.357077022044958,91.8965937822408,0.43347449897283397,sufficient,|delta| 0.01
58624,Storm Over Dien Bien Phu,Wargame,ACTIVE_50PLUS,119969,212,187.00000000000003,0.0015587360068017573,0.15587360068017572,0.7474189078251279,,15.357077022044958,91.8965937822408,0.43347449897283397,sufficient,active50
58624,Storm Over Dien Bien Phu,Wargame,TYPE_Wargame_GE5,80585,212,211.0,0.0026183532915555006,0.2618353291555501,0.7474189078251279,,15.357077022044958,91.8965937822408,0.43347449897283397,low_penetration,share 0.995
58624,Storm Over Dien Bien Phu,Wargame,TYPE_Wargame_GE10,40922,212,207.99999999999997,0.0050828405258784995,0.5082840525878499,0.7474189078251279,,15.357077022044958,91.8965937822408,0.43347449897283397,low_penetration,share 0.981
58624,Storm Over Dien Bien Phu,Wargame,TYPE_Wargame_GE20,17338,212,201.0,0.0115930326450571,1.15930326450571,0.7474189078251279,,15.357077022044958,91.8965937822408,0.43347449897283397,low_penetration,share 0.948
58625,Storm Over Normandy,Wargame,ALL_ACTIVE,287302,128,128.0,0.00044552422189890776,0.04455242218989078,0.7582535020857281,,12.339294602049918,72.023323804003,0.5626822172187734,insufficient,n_obs<150
58625,Storm Over Normandy,Wargame,ACTIVE_50PLUS,119969,128,118.0,0.000983587426751911,0.0983587426751911,0.7582535020857281,,12.339294602049918,72.023323804003,0.5626822172187734,insufficient,active50
58625,Storm Over Normandy,Wargame,TYPE_Wargame_GE5,80585,128,128.0,0.0015883849351616306,0.15883849351616305,0.7582535020857281,,12.339294602049918,72.023323804003,0.5626822172187734,low_penetration,share 1.000
58625,Storm Over Normandy,Wargame,TYPE_Wargame_GE10,40922,128,128.0,0.003127901862079077,0.3127901862079077,0.7582535020857281,,12.339294602049918,72.023323804003,0.5626822172187734,low_penetration,share 1.000
58625,Storm Over Normandy,Wargame,TYPE_Wargame_GE20,17338,128,126.0,0.007267274195408928,0.7267274195408928,0.7582535020857281,,12.339294602049918,72.023323804003,0.5626822172187734,low_penetration,share 0.984
58696,Bugs,Other,ALL_ACTIVE,287302,166,166.0,0.000577789225275146,0.0577789225275146,0.6933633363713557,,12.66743422912606,106.09803137738076,0.639144767333619,sufficient,stable
58696,Bugs,Other,ACTIVE_50PLUS,119969,166,157.0,0.0013086714067800848,0.13086714067800848,0.6933633363713557,,12.66743422912606,106.09803137738076,0.639144767333619,sufficient,active50
58698,Pickles to Penguins,Party,ALL_ACTIVE,287302,117,117.0,0.00040723698407947037,0.04072369840794704,0.6534177082431677,,7.255637243957965,86.42693377046344,0.7386917416278926,insufficient,n_obs<150
58698,Pickles to Penguins,Party,ACTIVE_50PLUS,119969,117,98.00000000000001,0.0008168776934041295,0.08168776934041296,0.6534177082431677,,7.255637243957965,86.42693377046344,0.7386917416278926,insufficient,active50
58698,Pickles to Penguins,Party,TYPE_Party_GE5,117050,117,109.0,0.0009312259718069201,0.09312259718069202,0.6534177082431677,,7.255637243957965,86.42693377046344,0.7386917416278926,low_penetration,share 0.932
58698,Pickles to Penguins,Party,TYPE_Party_GE10,62902,117,95.0,0.00151028584146768,0.15102858414676798,0.6534177082431677,,7.255637243957965,86.42693377046344,0.7386917416278926,low_penetration,share 0.812
58698,Pickles to Penguins,Party,TYPE_Party_GE20,25291,117,57.99999999999999,0.0022933059191016566,0.22933059191016567,0.6534177082431677,,7.255637243957965,86.42693377046344,0.7386917416278926,low_penetration,share 0.496
58713,Lübeck,Economic,ALL_ACTIVE,287302,114,114.0,0.00039679501012871473,0.039679501012871474,0.8777166002407705,,2.4154645094184204,108.9199337751258,0.9554380155712789,insufficient,n_obs<150
58713,Lübeck,Economic,ACTIVE_50PLUS,119969,114,114.0,0.0009502454800823546,0.09502454800823545,0.8777166002407705,,2.4154645094184204,108.9199337751258,0.9554380155712789,insufficient,active50
58713,Lübeck,Economic,TYPE_Economic_GE5,170899,114,114.0,0.0006670606615603368,0.06670606615603368,0.8777166002407705,,2.4154645094184204,108.9199337751258,0.9554380155712789,low_penetration,share 1.000
58713,Lübeck,Economic,TYPE_Economic_GE10,105561,114,111.0,0.0010515247108307045,0.10515247108307045,0.8777166002407705,,2.4154645094184204,108.9199337751258,0.9554380155712789,low_penetration,share 0.974
58713,Lübeck,Economic,TYPE_Economic_GE20,55654,114,104.99999999999999,0.0018866568440723036,0.18866568440723036,0.8777166002407705,,2.4154645094184204,108.9199337751258,0.9554380155712789,low_penetration,share 0.921
58782,Bluffer,Other,ALL_ACTIVE,287302,145,145.0,0.0005046954076198565,0.05046954076198565,0.5554512550307082,,8.23150287556354,109.241312426803,0.7533883615641587,insufficient,n_obs<150
58782,Bluffer,Other,ACTIVE_50PLUS,119969,145,117.00000000000004,0.0009752519400845222,0.09752519400845222,0.5554512550307082,,8.23150287556354,109.241312426803,0.7533883615641587,insufficient,active50
58798,Cardcassonne,Other,ALL_ACTIVE,287302,1292,1292.0,0.0044970101147921,0.44970101147921004,0.6787257279046071,,11.018325345616908,950.488808657872,0.7356724525215728,sufficient,stable
58798,Cardcassonne,Other,ACTIVE_50PLUS,119969,1292,1182.0000000000002,0.00985254524085389,0.9852545240853889,0.6787257279046071,,11.018325345616908,950.488808657872,0.7356724525215728,sufficient,active50
58886,Alba Longa,Economic,ALL_ACTIVE,287302,431,431.0,0.0015001635909252286,0.15001635909252287,0.9069389693307232,,5.784710747876063,380.9515773095096,0.8838783696276326,sufficient,stable
58886,Alba Longa,Economic,ACTIVE_50PLUS,119969,431,413.00000000000006,0.0034425559936316886,0.34425559936316885,0.9069389693307232,,5.784710747876063,380.9515773095096,0.8838783696276326,sufficient,active50
58886,Alba Longa,Economic,TYPE_Economic_GE5,170899,431,423.0,0.0024751461389475654,0.24751461389475654,0.9069389693307232,,5.784710747876063,380.9515773095096,0.8838783696276326,low_penetration,share 0.981
58886,Alba Longa,Economic,TYPE_Economic_GE10,105561,431,414.0,0.003921902975530736,0.39219029755307355,0.9069389693307232,,5.784710747876063,380.9515773095096,0.8838783696276326,low_penetration,share 0.961
58886,Alba Longa,Economic,TYPE_Economic_GE20,55654,431,392.0,0.007043518884536601,0.7043518884536601,0.9069389693307232,,5.784710747876063,380.9515773095096,0.8838783696276326,low_penetration,share 0.910
58936,Wars of the Roses: Lancaster vs. York,Wargame,ALL_ACTIVE,287302,1500,1500.0,0.005220986975377826,0.5220986975377826,0.7280433468622487,,48.03458138847689,344.6768435162592,0.22978456234417283,sufficient,|delta| 0.09
58936,Wars of the Roses: Lancaster vs. York,Wargame,ACTIVE_50PLUS,119969,1500,1384.0,0.011536313547666481,1.1536313547666481,0.7280433468622487,,48.03458138847689,344.6768435162592,0.22978456234417283,sufficient,active50
58936,Wars of the Roses: Lancaster vs. York,Wargame,TYPE_Wargame_GE5,80585,1500,1344.0,0.01667804181919712,1.667804181919712,0.7280433468622487,,48.03458138847689,344.6768435162592,0.22978456234417283,low_penetration,share 0.896
58936,Wars of the Roses: Lancaster vs. York,Wargame,TYPE_Wargame_GE10,40922,1500,1189.0,0.029055275890718928,2.905527589071893,0.7280433468622487,,48.03458138847689,344.6768435162592,0.22978456234417283,low_penetration,share 0.793
58936,Wars of the Roses: Lancaster vs. York,Wargame,TYPE_Wargame_GE20,17338,1500,918.0,0.05294728342369362,5.294728342369362,0.7280433468622487,,48.03458138847689,344.6768435162592,0.22978456234417283,sufficient,share 0.612
59149,Bunny Bunny Moose Moose,Party,ALL_ACTIVE,287302,1051,1051.0,0.003658171540748063,0.3658171540748063,0.8127798116523071,,12.934574661818502,800.4983430132125,0.7616539895463488,sufficient,stable
59149,Bunny Bunny Moose Moose,Party,ACTIVE_50PLUS,119969,1051,1004.0000000000001,0.008368828614058632,0.8368828614058632,0.8127798116523071,,12.934574661818502,800.4983430132125,0.7616539895463488,sufficient,active50
59149,Bunny Bunny Moose Moose,Party,TYPE_Party_GE5,117050,1051,1010.0,0.00862879111490816,0.862879111490816,0.8127798116523071,,12.934574661818502,800.4983430132125,0.7616539895463488,low_penetration,share 0.961
59149,Bunny Bunny Moose Moose,Party,TYPE_Party_GE10,62902,1051,926.0,0.014721312517884964,1.4721312517884964,0.8127798116523071,,12.934574661818502,800.4983430132125,0.7616539895463488,low_penetration,share 0.881
59149,Bunny Bunny Moose Moose,Party,TYPE_Party_GE20,25291,1051,725.0,0.028666323988770708,2.866632398877071,0.8127798116523071,,12.934574661818502,800.4983430132125,0.7616539895463488,low_penetration,share 0.690
59161,Sitting Ducks Deluxe,Other,ALL_ACTIVE,287302,247,247.0,0.0008597225219455486,0.08597225219455486,0.6475808309444993,,8.148367073230723,189.7846924772064,0.7683590788550866,sufficient,stable
59161,Sitting Ducks Deluxe,Other,ACTIVE_50PLUS,119969,247,233.00000000000003,0.0019421683935016548,0.19421683935016548,0.6475808309444993,,8.148367073230723,189.7846924772064,0.7683590788550866,sufficient,active50
59223,Diego Drachenzahn,Other,ALL_ACTIVE,287302,370,370.0,0.0012878434539265304,0.12878434539265304,0.6654110244640244,,10.990269808173826,285.0714435460095,0.7704633609351608,sufficient,stable
59223,Diego Drachenzahn,Other,ACTIVE_50PLUS,119969,370,356.0,0.002967433253590511,0.29674332535905107,0.6654110244640244,,10.990269808173826,285.0714435460095,0.7704633609351608,sufficient,active50
59294,Runewars,Wargame,ALL_ACTIVE,287302,8147,8147.0,0.028356920592268763,2.835692059226876,0.5993420165602956,,50.53557568835451,2723.4189716117507,0.3342848866591077,sufficient,|delta| 0.05 or ESS ratio 0.33
59294,Runewars,Wargame,ACTIVE_50PLUS,119969,8147,6572.000000000002,0.05478081837808102,5.4780818378081015,0.5993420165602956,,50.53557568835451,2723.4189716117507,0.3342848866591077,sufficient,active50
59294,Runewars,Wargame,TYPE_Wargame_GE5,80585,8147,6626.0,0.08222373890922628,8.222373890922627,0.5993420165602956,,50.53557568835451,2723.4189716117507,0.3342848866591077,sufficient,share 0.813
59294,Runewars,Wargame,TYPE_Wargame_GE10,40922,8147,4989.0,0.12191486242119154,12.191486242119154,0.5993420165602956,,50.53557568835451,2723.4189716117507,0.3342848866591077,sufficient,share 0.612
59294,Runewars,Wargame,TYPE_Wargame_GE20,17338,8147,3048.0,0.1757988233937017,17.57988233937017,0.5993420165602956,,50.53557568835451,2723.4189716117507,0.3342848866591077,sufficient,share 0.374
59335,Wherewolf,Party,ALL_ACTIVE,287302,164,164.0,0.0005708279093079756,0.05708279093079756,0.6735306272519533,,12.073865796524949,97.54517935802284,0.5947876790123343,sufficient,stable
59335,Wherewolf,Party,ACTIVE_50PLUS,119969,164,129.0,0.0010752777800931907,0.10752777800931906,0.6735306272519533,,12.073865796524949,97.54517935802284,0.5947876790123343,sufficient,active50
59335,Wherewolf,Party,TYPE_Party_GE5,117050,164,133.0,0.0011362665527552328,0.11362665527552328,0.6735306272519533,,12.073865796524949,97.54517935802284,0.5947876790123343,low_penetration,share 0.811
59335,Wherewolf,Party,TYPE_Party_GE10,62902,164,107.0,0.0017010587898635974,0.17010587898635973,0.6735306272519533,,12.073865796524949,97.54517935802284,0.5947876790123343,low_penetration,share 0.652
59335,Wherewolf,Party,TYPE_Party_GE20,25291,164,57.999999999999986,0.002293305919101656,0.2293305919101656,0.6735306272519533,,12.073865796524949,97.54517935802284,0.5947876790123343,low_penetration,share 0.354
59429,Dark Darker Darkest,Coop,ALL_ACTIVE,287302,963,963.0,0.003351873638192564,0.3351873638192564,0.8038871489602575,,6.924923366697889,764.3407357904456,0.7937079291697254,sufficient,stable
59429,Dark Darker Darkest,Coop,ACTIVE_50PLUS,119969,963,822.0000000000001,0.006851770040593821,0.6851770040593821,0.8038871489602575,,6.924923366697889,764.3407357904456,0.7937079291697254,sufficient,active50
59429,Dark Darker Darkest,Coop,TYPE_Coop_GE5,160550,963,907.0000000000001,0.0056493304266583624,0.5649330426658362,0.8038871489602575,,6.924923366697889,764.3407357904456,0.7937079291697254,low_penetration,share 0.942
59429,Dark Darker Darkest,Coop,TYPE_Coop_GE10,94562,963,826.0,0.008735009834817368,0.8735009834817368,0.8038871489602575,,6.924923366697889,764.3407357904456,0.7937079291697254,low_penetration,share 0.858
59429,Dark Darker Darkest,Coop,TYPE_Coop_GE20,44575,963,681.0,0.015277621985417836,1.5277621985417835,0.8038871489602575,,6.924923366697889,764.3407357904456,0.7937079291697254,low_penetration,share 0.707
59576,Weiß Schwarz,Other,ALL_ACTIVE,287302,140,140.0,0.00048729211770193035,0.048729211770193036,0.6399088329809505,,6.095675681339437,108.12688206869626,0.772334871919259,insufficient,n_obs<150
59576,Weiß Schwarz,Other,ACTIVE_50PLUS,119969,140,112.0,0.0009335745067475765,0.09335745067475765,0.6399088329809505,,6.095675681339437,108.12688206869626,0.772334871919259,insufficient,active50
59753,Priests of Ra,Other,ALL_ACTIVE,287302,1303,1303.0,0.004535297352611538,0.4535297352611538,0.7316187519420148,,8.745982971911069,1031.027251755266,0.7912718739487843,sufficient,stable
59753,Priests of Ra,Other,ACTIVE_50PLUS,119969,1303,1214.0000000000002,0.01011928081421034,1.0119280814210339,0.7316187519420148,,8.745982971911069,1031.027251755266,0.7912718739487843,sufficient,active50
59936,Battle Merchants,Economic,ALL_ACTIVE,287302,325,325.0,0.0011312138446651955,0.11312138446651955,0.8850094967356157,,4.146286414511309,302.1999404802783,0.9298459707085487,sufficient,stable
59936,Battle Merchants,Economic,ACTIVE_50PLUS,119969,325,314.00000000000006,0.00261734281356017,0.261734281356017,0.8850094967356157,,4.146286414511309,302.1999404802783,0.9298459707085487,sufficient,active50
59936,Battle Merchants,Economic,TYPE_Economic_GE5,170899,325,315.00000000000006,0.0018431939332588258,0.18431939332588257,0.8850094967356157,,4.146286414511309,302.1999404802783,0.9298459707085487,low_penetration,share 0.969
59936,Battle Merchants,Economic,TYPE_Economic_GE10,105561,325,303.0,0.0028703782647000312,0.28703782647000314,0.8850094967356157,,4.146286414511309,302.1999404802783,0.9298459707085487,low_penetration,share 0.932
59936,Battle Merchants,Economic,TYPE_Economic_GE20,55654,325,275.0,0.004941244115427463,0.4941244115427463,0.8850094967356157,,4.146286414511309,302.1999404802783,0.9298459707085487,low_penetration,share 0.846
59946,Dungeons & Dragons: Castle Ravenloft Board Game,Coop,ALL_ACTIVE,287302,8820,8820.0,0.030699403415221614,3.0699403415221616,0.6490845674202927,,15.451623126245204,5915.208751237425,0.6706585885756717,sufficient,stable
59946,Dungeons & Dragons: Castle Ravenloft Board Game,Coop,ACTIVE_50PLUS,119969,8820,6521.000000000001,0.05435570855804417,5.435570855804417,0.6490845674202927,,15.451623126245204,5915.208751237425,0.6706585885756717,sufficient,active50
59946,Dungeons & Dragons: Castle Ravenloft Board Game,Coop,TYPE_Coop_GE5,160550,8820,7688.0,0.04788539395826845,4.788539395826845,0.6490845674202927,,15.451623126245204,5915.208751237425,0.6706585885756717,low_penetration,share 0.872
59946,Dungeons & Dragons: Castle Ravenloft Board Game,Coop,TYPE_Coop_GE10,94562,8820,6170.0,0.0652481969501491,6.52481969501491,0.6490845674202927,,15.451623126245204,5915.208751237425,0.6706585885756717,sufficient,share 0.700
59946,Dungeons & Dragons: Castle Ravenloft Board Game,Coop,TYPE_Coop_GE20,44575,8820,4202.0,0.09426808749298934,9.426808749298935,0.6490845674202927,,15.451623126245204,5915.208751237425,0.6706585885756717,sufficient,share 0.476
59959,Letters from Whitechapel,Other,ALL_ACTIVE,287302,16038,16038.0,0.05582279274073971,5.582279274073971,0.6293175612056197,,8.737117397993572,12825.078768501817,0.7996682110301669,sufficient,stable
59959,Letters from Whitechapel,Other,ACTIVE_50PLUS,119969,16038,13054.0,0.10881144295609699,10.8811442956097,0.6293175612056197,,8.737117397993572,12825.078768501817,0.7996682110301669,sufficient,active50
59960,Dakota,Other,ALL_ACTIVE,287302,416,416.0,0.0014479537211714503,0.14479537211714502,0.8007258888582534,,5.925239370905607,361.75448243331607,0.8696021212339329,sufficient,stable
59960,Dakota,Other,ACTIVE_50PLUS,119969,416,400.00000000000006,0.003334194666955631,0.3334194666955631,0.8007258888582534,,5.925239370905607,361.75448243331607,0.8696021212339329,sufficient,active50
60029,A Week In Hell: The Battle of Hue,Wargame,ALL_ACTIVE,287302,134,134.0,0.0004664081698004191,0.04664081698004191,0.6638245596875371,,22.90266884807668,47.61821083724941,0.3553597823675329,insufficient,n_obs<150
60029,A Week In Hell: The Battle of Hue,Wargame,ACTIVE_50PLUS,119969,134,113.00000000000003,0.0009419099934149657,0.09419099934149658,0.6638245596875371,,22.90266884807668,47.61821083724941,0.3553597823675329,insufficient,active50
60029,A Week In Hell: The Battle of Hue,Wargame,TYPE_Wargame_GE5,80585,134,133.0,0.0016504312216913818,0.1650431221691382,0.6638245596875371,,22.90266884807668,47.61821083724941,0.3553597823675329,low_penetration,share 0.993
60029,A Week In Hell: The Battle of Hue,Wargame,TYPE_Wargame_GE10,40922,134,127.99999999999999,0.0031279018620790767,0.31279018620790766,0.6638245596875371,,22.90266884807668,47.61821083724941,0.3553597823675329,low_penetration,share 0.955
60029,A Week In Hell: The Battle of Hue,Wargame,TYPE_Wargame_GE20,17338,134,115.0,0.006632829622793863,0.6632829622793863,0.6638245596875371,,22.90266884807668,47.61821083724941,0.3553597823675329,low_penetration,share 0.858
60035,Ants!,Other,ALL_ACTIVE,287302,231,231.0,0.0008040319942081852,0.08040319942081851,0.7374274229237767,,5.90531519973576,190.56192876344352,0.8249434145603616,sufficient,stable
60035,Ants!,Other,ACTIVE_50PLUS,119969,231,211.0,0.001758787686819095,0.1758787686819095,0.7374274229237767,,5.90531519973576,190.56192876344352,0.8249434145603616,sufficient,active50
60056,Igel Ärgern + Tante Tarantel,Other,ALL_ACTIVE,287302,113,113.0,0.00039331435214512954,0.039331435214512954,0.7358695240850428,,8.019523436381402,80.27004031244614,0.7103543390481959,insufficient,n_obs<150
60056,Igel Ärgern + Tante Tarantel,Other,ACTIVE_50PLUS,119969,113,110.00000000000001,0.0009169035334127985,0.09169035334127984,0.7358695240850428,,8.019523436381402,80.27004031244614,0.7103543390481959,insufficient,active50
60126,Take it Higher!,Other,ALL_ACTIVE,287302,143,143.0,0.000497734091652686,0.049773409165268595,0.8256492136070502,,5.391948035325419,124.3863058694077,0.8698343067790749,insufficient,n_obs<150
60126,Take it Higher!,Other,ACTIVE_50PLUS,119969,143,139.00000000000003,0.0011586326467670817,0.11586326467670817,0.8256492136070502,,5.391948035325419,124.3863058694077,0.8698343067790749,insufficient,active50
60131,Ugg-Tect,Party,ALL_ACTIVE,287302,1950,1950.0,0.006787283067991173,0.6787283067991173,0.7484149791724012,,17.01008260062062,1209.4088459093632,0.6202096645689043,sufficient,stable
60131,Ugg-Tect,Party,ACTIVE_50PLUS,119969,1950,1785.0000000000002,0.014878843701289501,1.4878843701289501,0.7484149791724012,,17.01008260062062,1209.4088459093632,0.6202096645689043,sufficient,active50
60131,Ugg-Tect,Party,TYPE_Party_GE5,117050,1950,1808.0,0.015446390431439555,1.5446390431439556,0.7484149791724012,,17.01008260062062,1209.4088459093632,0.6202096645689043,low_penetration,share 0.927
60131,Ugg-Tect,Party,TYPE_Party_GE10,62902,1950,1608.0,0.02556357508505294,2.5563575085052936,0.7484149791724012,,17.01008260062062,1209.4088459093632,0.6202096645689043,low_penetration,share 0.825
60131,Ugg-Tect,Party,TYPE_Party_GE20,25291,1950,1236.0,0.048871139931200826,4.887113993120082,0.7484149791724012,,17.01008260062062,1209.4088459093632,0.6202096645689043,low_penetration,share 0.634
60245,Mummy's Treasure,Other,ALL_ACTIVE,287302,175,175.0,0.0006091151471274129,0.06091151471274129,0.64482208023044,,10.645128227769108,112.0858120935098,0.640490354820056,sufficient,stable
60245,Mummy's Treasure,Other,ACTIVE_50PLUS,119969,175,160.0,0.001333677866782252,0.1333677866782252,0.64482208023044,,10.645128227769108,112.0858120935098,0.640490354820056,sufficient,active50
60311,Pairs in Pears,Other,ALL_ACTIVE,287302,197,197.0,0.0006856896227662877,0.06856896227662877,0.5515095873942815,,12.374813394395952,131.0762176928163,0.6653615111310472,sufficient,stable
60311,Pairs in Pears,Other,ACTIVE_50PLUS,119969,197,170.0,0.0014170327334561428,0.14170327334561428,0.5515095873942815,,12.374813394395952,131.0762176928163,0.6653615111310472,sufficient,active50
60316,Moon Leap,Other,ALL_ACTIVE,287302,407,407.0,0.0014166277993191833,0.14166277993191834,0.7310012957033526,,7.326696275456965,347.6970058756575,0.8542923977288882,sufficient,stable
60316,Moon Leap,Other,ACTIVE_50PLUS,119969,407,398.00000000000006,0.0033175236936208523,0.33175236936208524,0.7310012957033526,,7.326696275456965,347.6970058756575,0.8542923977288882,sufficient,active50
60435,Rallyman,Other,ALL_ACTIVE,287302,2463,2463.0,0.008572860613570389,0.8572860613570389,0.6908250157722147,,9.73736908435344,1906.725963659898,0.7741477724969136,sufficient,stable
60435,Rallyman,Other,ACTIVE_50PLUS,119969,2463,2256.0000000000005,0.01880485792162976,1.880485792162976,0.6908250157722147,,9.73736908435344,1906.725963659898,0.7741477724969136,sufficient,active50
60464,Black Stories 5,Party,ALL_ACTIVE,287302,138,138.0,0.00048033080173475997,0.048033080173475996,0.6834097774872042,,11.308968441858314,81.25278194611819,0.5887882749718709,insufficient,n_obs<150
60464,Black Stories 5,Party,ACTIVE_50PLUS,119969,138,119.00000000000001,0.0009919229134193002,0.09919229134193001,0.6834097774872042,,11.308968441858314,81.25278194611819,0.5887882749718709,insufficient,active50
60464,Black Stories 5,Party,TYPE_Party_GE5,117050,138,130.0,0.0011106364801366938,0.11106364801366937,0.6834097774872042,,11.308968441858314,81.25278194611819,0.5887882749718709,low_penetration,share 0.942
60464,Black Stories 5,Party,TYPE_Party_GE10,62902,138,111.0,0.0017646497726622366,0.17646497726622365,0.6834097774872042,,11.308968441858314,81.25278194611819,0.5887882749718709,low_penetration,share 0.804
60464,Black Stories 5,Party,TYPE_Party_GE20,25291,138,80.0,0.003163180578071251,0.3163180578071251,0.6834097774872042,,11.308968441858314,81.25278194611819,0.5887882749718709,low_penetration,share 0.580
60574,Mausgeflippt,Other,ALL_ACTIVE,287302,129,129.0,0.000449004879882493,0.0449004879882493,0.6833572940091079,,7.126365865163314,93.88468592810828,0.7277882630085913,insufficient,n_obs<150
60574,Mausgeflippt,Other,ACTIVE_50PLUS,119969,129,121.00000000000001,0.0010085938867540783,0.10085938867540782,0.6833572940091079,,7.126365865163314,93.88468592810828,0.7277882630085913,insufficient,active50
60579,Poo: The Card Game,Other,ALL_ACTIVE,287302,1826,1826.0,0.006355681478026606,0.6355681478026607,0.4984767335507096,,12.192734031945417,1223.1425907652274,0.669848078184681,sufficient,stable
60579,Poo: The Card Game,Other,ACTIVE_50PLUS,119969,1826,1497.0000000000002,0.012478223541081447,1.2478223541081448,0.4984767335507096,,12.192734031945417,1223.1425907652274,0.669848078184681,sufficient,active50
60815,Black Powder: Second Edition,Wargame,ALL_ACTIVE,287302,165,165.0,0.0005743085672915608,0.05743085672915608,0.5777293063010873,,69.89406879292507,40.86110740220229,0.2476430751648624,sufficient,|delta| 0.36 or ESS ratio 0.25
60815,Black Powder: Second Edition,Wargame,ACTIVE_50PLUS,119969,165,124.00000000000001,0.0010336003467562454,0.10336003467562455,0.5777293063010873,,69.89406879292507,40.86110740220229,0.2476430751648624,sufficient,active50
60815,Black Powder: Second Edition,Wargame,TYPE_Wargame_GE5,80585,165,159.00000000000003,0.0019730719116460883,0.19730719116460882,0.5777293063010873,,69.89406879292507,40.86110740220229,0.2476430751648624,low_penetration,share 0.964
60815,Black Powder: Second Edition,Wargame,TYPE_Wargame_GE10,40922,165,149.00000000000003,0.0036410732613264265,0.36410732613264263,0.5777293063010873,,69.89406879292507,40.86110740220229,0.2476430751648624,low_penetration,share 0.903
60815,Black Powder: Second Edition,Wargame,TYPE_Wargame_GE20,17338,165,118.00000000000001,0.006805859960779791,0.6805859960779791,0.5777293063010873,,69.89406879292507,40.86110740220229,0.2476430751648624,low_penetration,share 0.715
61028,D-Day Dice: Free Trial Version,Coop,ALL_ACTIVE,287302,273,273.0,0.0009502196295187642,0.09502196295187643,0.7256522108575625,,10.269108948249867,170.2640339686398,0.6236777801049077,sufficient,stable
61028,D-Day Dice: Free Trial Version,Coop,ACTIVE_50PLUS,119969,273,246.00000000000003,0.0020505297201777128,0.20505297201777128,0.7256522108575625,,10.269108948249867,170.2640339686398,0.6236777801049077,sufficient,active50
61028,D-Day Dice: Free Trial Version,Coop,TYPE_Coop_GE5,160550,273,244.0,0.0015197757707879165,0.15197757707879164,0.7256522108575625,,10.269108948249867,170.2640339686398,0.6236777801049077,low_penetration,share 0.894
