game_id,title,primary_type,n_obs,adj_mean,raw_mean,weight,year,prop_adj_raw,prop_adj_stab,prop_adj_trunc,delta_raw,delta_stab,delta_trunc,ess_raw,ess_stab,ess_trunc,max_w_raw,p95_w_raw,mean_p_raters,median_p_raters,penetration_all,n_at_risk_all,sensitivity_class,reason,share_0_4,share_5_19,share_ge20,share_ge10,spec_primary_share_ge10,spec_primary_share_ge20,share_vol_10-24,share_vol_25-49,share_vol_50-99,share_vol_100-249,share_vol_250-499,share_vol_500-999,share_vol_1000+,tvd_volume_global,tvd_volume_type,share_own,mean_delta_raters,herfindahl_volume,spec_primary_mean_other,mean_other,median_other,share_active50,n_raters_active50,penetration_active50,pen_18XX_ge20,pen_18XX_ge10,pen_Wargame_ge20,pen_Wargame_ge10,pen_Party_ge20,pen_Party_ge10,pen_Economic_ge20,pen_Economic_ge10,pen_Coop_ge20,pen_Coop_ge10,pen_Legacy_ge20,pen_Legacy_ge10,pen_type_ge20,pen_type_ge10,delta_pct_raw,delta_pct_stab,delta_pct_trunc,ess_ratio_raw,ess_ratio_stab
7563,Jaws,Other,127,5.065854697644241,4.7952755905511815,1.1538,1975.0,5.100720409925745,5.100720409925745,5.100720409925745,0.0348657122815039,0.0348657122815039,0.0348657122815039,102.17202830690448,102.17202830690448,102.17202830690448,5.253700355140581,5.253700355140581,0.6852313080988645,0.6852313080988645,0.00044204356391532257,287302,insufficient_overlap,n_obs<150,,,,,,,0.0236220472440944,0.0708661417322834,0.1023622047244094,0.2204724409448819,0.1811023622047244,0.2440944881889764,0.1574803149606299,0.2077381224513943,,0.2519685039370078,-0.2705791070930608,0.1818463636927274,,,,0.9055118110236222,115.00000000000003,0.000958580966749744,,,,,,,,,,,,,,,0.6882493549946749,0.6882493549946749,0.6882493549946749,0.8045041598968856,0.8045041598968856
7571,Winds of Plunder,Other,711,6.873638432606956,6.409422517580872,2.3707,2007.0,6.879962627243816,6.879962627243817,6.879962627243816,0.0063241946368597,0.0063241946368606,0.0063241946368597,590.2298595379157,590.2298595379156,590.2298595379157,8.126760353676877,8.126760353676877,0.7466491199387643,0.7466491199387643,0.002474747826329089,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0154711673699015,0.0281293952180028,0.0914205344585091,0.2137834036568213,0.2545710267229255,0.2447257383966244,0.1518987341772152,0.2556780812501877,,0.3783403656821378,-0.4642159150260822,0.2028619978200707,,,,0.9563994374120957,680.0,0.005668130933824571,,,,,,,,,,,,,,,0.09200650716306542,0.09200650716307834,0.09200650716306542,0.8301404494204159,0.8301404494204156
7576,Thingamajig,Party,218,6.800501375685222,6.396559633027523,1.5294,2003.0,6.796050171443225,6.796050171443224,6.796050171443225,-0.004451204241997,-0.0044512042419979,-0.004451204241997,208.8846725500609,208.8846725500609,208.8846725500609,2.466414253010605,2.466414253010605,0.8681673395886472,0.8681673395886472,0.0007587834404215773,287302,stable_under_exposure_adjustment,stable,0.0137614678899082,0.2064220183486238,0.7798165137614679,0.9357798165137616,0.9357798165137616,0.7798165137614679,0.0,0.0045871559633027,0.0963302752293578,0.1697247706422018,0.2431192660550458,0.2706422018348624,0.2155963302752293,0.3338403801185601,0.3829347865793278,0.4678899082568807,-0.4039417426577001,0.2169430182644558,64.47247706422019,64.47247706422019,42.0,0.9954128440366973,217.0,0.0018088006068234293,,,,,0.006721758728401407,0.003243140122730597,,,,,,,0.006721758728401407,0.003243140122730597,-0.06545405987141015,-0.06545405987142319,-0.06545405987141015,0.9581865713305546,0.9581865713305546
7601,Urban Myth,Other,252,3.461227141546793,3.3967857142857145,1.1905,2002.0,3.2953857176068158,3.295385717606816,3.2953857176068158,-0.1658414239399777,-0.1658414239399772,-0.1658414239399777,169.06687791134638,169.06687791134638,169.06687791134638,9.989204333798522,9.989204333798522,0.5044442083817435,0.5044442083817435,0.0008771258118634746,287302,stable_under_exposure_adjustment,stable,,,,,,,0.1031746031746031,0.1309523809523809,0.1626984126984127,0.2658730158730158,0.1388888888888889,0.123015873015873,0.0753968253968253,0.0828766870466539,,0.496031746031746,-0.0644414272610762,0.1650604686318972,,,,0.7658730158730159,193.0,0.0016087489268060916,,,,,,,,,,,,,,,-4.7914053934600815,-4.791405393460069,-4.7914053934600815,0.6709003091720095,0.6709003091720095
7614,A World at War: Second World War in Europe and the Pacific,Wargame,333,7.648634203436486,7.380930930930932,4.768,2003.0,7.664339994677912,7.664339994677913,7.664339994677912,0.0157057912414266,0.0157057912414275,0.0157057912414266,185.04608728622844,185.0460872862284,185.04608728622844,14.76982569842869,14.76982569842869,0.7818415920167681,0.7818415920167681,0.0011590591085338772,287302,stable_under_exposure_adjustment,stable,0.015015015015015,0.1471471471471471,0.8378378378378378,0.93993993993994,0.93993993993994,0.8378378378378378,0.1081081081081081,0.078078078078078,0.2042042042042042,0.2942942942942942,0.1681681681681681,0.1051051051051051,0.042042042042042,0.1053952205341939,0.069712616873936,0.7597597597597597,-0.2677032725055537,0.1871871871871872,133.54954954954954,133.54954954954954,72.0,0.8138138138138139,271.00000000000006,0.00225891688686244,,,0.016091821432691198,0.007648697522115244,,,,,,,,,0.016091821432691198,0.007648697522115244,0.20534112135169538,0.2053411213517186,0.20534112135169538,0.5556939558144999,0.5556939558144998
7634,Western Desert,Wargame,143,7.50833286933869,7.482517482517482,3.6667,1982.0,7.636243530467871,7.63624353046787,7.636243530467871,0.1279106611291807,0.1279106611291798,0.1279106611291807,81.97174479335821,81.97174479335824,81.97174479335821,9.443924186851357,9.443924186851357,0.7175831876212324,0.7175831876212324,0.000497734091652686,287302,insufficient_overlap,n_obs<150,0.0,0.1258741258741259,0.8741258741258742,0.986013986013986,0.986013986013986,0.8741258741258742,0.1048951048951049,0.1538461538461538,0.2027972027972027,0.2447552447552447,0.1538461538461538,0.0979020979020979,0.0419580419580419,0.1331064160086834,0.0831564947157364,0.7832167832167832,-0.0258153868212074,0.1707173944936183,173.62237762237763,173.62237762237763,93.0,0.7412587412587412,106.0,0.000883561586743242,,,0.007209597416080286,0.0034455793949464838,,,,,,,,,0.007209597416080286,0.0034455793949464838,1.703582717430143,1.7035827174301312,1.703582717430143,0.5732289845689386,0.5732289845689388
7636,"Marita-Merkur: The Campaign in the Balkans, 1940-41",Wargame,101,6.868506587924849,6.726732673267327,3.7692,1979.0,6.824926285921607,6.824926285921607,6.824926285921607,-0.0435803020032423,-0.0435803020032423,-0.0435803020032423,60.81751674416531,60.81751674416533,60.81751674416531,8.749183708831552,8.749183708831552,0.7376335243060711,0.7376335243060711,0.0003515464563421069,287302,insufficient_overlap,n_obs<150,0.0,0.099009900990099,0.900990099009901,0.99009900990099,0.99009900990099,0.900990099009901,0.099009900990099,0.1584158415841584,0.1287128712871287,0.2871287128712871,0.1782178217821782,0.099009900990099,0.0495049504950495,0.1033346034822608,0.0644076047119008,0.7227722772277227,-0.141773914657519,0.1779237329673561,184.88118811881188,184.88118811881188,106.0,0.7425742574257426,75.0,0.0006251615000541806,,,0.005248586918906448,0.0024436733297492786,,,,,,,,,0.005248586918906448,0.0024436733297492786,-0.6344945796493598,-0.6344945796493598,-0.6344945796493598,0.6021536311303496,0.6021536311303498
7637,The Fall of France,Wargame,128,7.023343017662639,6.844140625,4.1,1981.0,7.196544265924179,7.196544265924179,7.196544265924179,0.1732012482615399,0.1732012482615399,0.1732012482615399,81.16985072842346,81.16985072842346,81.16985072842346,8.325788987606686,8.325788987606686,0.7416311636065352,0.7416311636065352,0.00044552422189890776,287302,insufficient_overlap,n_obs<150,0.0,0.09375,0.90625,0.96875,0.96875,0.90625,0.0859375,0.1953125,0.1875,0.21875,0.1875,0.078125,0.046875,0.1403179544702218,0.0940135274105049,0.734375,-0.1792023926626374,0.1719970703125,162.8984375,162.8984375,90.5,0.71875,92.0,0.000766864773399795,,,0.006690506402122505,0.003030154928889106,,,,,,,,,0.006690506402122505,0.003030154928889106,2.4660798686033867,2.4660798686033867,2.4660798686033867,0.6341394588158082,0.6341394588158082
7638,"Case White: The Invasion of Poland, 1939",Wargame,126,6.621792248167568,6.410317460317461,3.5882,1977.0,6.684721249201416,6.684721249201416,6.684721249201416,0.0629290010338481,0.0629290010338481,0.0629290010338481,67.9836474246944,67.9836474246944,67.9836474246944,10.390687858578865,10.390687858578865,0.738635887489633,0.738635887489633,0.0004385629059317373,287302,insufficient_overlap,n_obs<150,0.0,0.1111111111111111,0.8888888888888888,0.984126984126984,0.984126984126984,0.8888888888888888,0.1031746031746031,0.1269841269841269,0.1825396825396825,0.2222222222222222,0.2142857142857142,0.119047619047619,0.0317460317460317,0.0968713441059833,0.0741319368464511,0.7301587301587301,-0.2114747878501073,0.1705719324766943,176.0793650793651,176.0793650793651,98.5,0.76984126984127,97.00000000000001,0.0008085422067367405,,,0.006459799284807936,0.0030301549288891056,,,,,,,,,0.006459799284807936,0.0030301549288891056,0.9503318539064921,0.9503318539064921,0.9503318539064921,0.5395527573388444,0.5395527573388444
7639,Their Finest Hour,Wargame,116,6.810750094402587,6.634051724137931,4.3,1976.0,6.74768432413629,6.747684324136289,6.74768432413629,-0.0630657702662969,-0.0630657702662977,-0.0630657702662969,79.33082651820018,79.3308265182002,79.33082651820018,7.246264485222117,7.246264485222117,0.785159371173485,0.785159371173485,0.0004037563260958852,287302,insufficient_overlap,n_obs<150,0.0,0.0775862068965517,0.9224137931034484,0.9655172413793104,0.9655172413793104,0.9224137931034484,0.0689655172413793,0.1551724137931034,0.1982758620689655,0.2586206896551724,0.1982758620689655,0.0862068965517241,0.0344827586206896,0.0939817475736701,0.0702193998429454,0.7413793103448276,-0.1766983702646549,0.1829667063020214,168.2844827586207,168.2844827586207,99.5,0.7758620689655172,90.0,0.0007501938000650168,,,0.006171415388164726,0.0027369141293191925,,,,,,,,,0.006171415388164726,0.0027369141293191925,-0.9259739293345601,-0.9259739293345731,-0.9259739293345601,0.6838864355017257,0.6838864355017258
7641,Three of a Crime,Other,191,6.092291034306054,5.840837696335079,1.2308,1991.0,6.116662840352613,6.116662840352613,6.116662840352613,0.0243718060465587,0.0243718060465587,0.0243718060465587,140.73433232698198,140.73433232698196,140.73433232698198,8.424173528800704,8.424173528800704,0.6786585541891477,0.6786585541891477,0.0006648056748647765,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0209424083769633,0.0523560209424083,0.1361256544502617,0.1570680628272251,0.1884816753926701,0.2408376963350785,0.2041884816753926,0.2511894973122592,,0.5340314136125655,-0.2514533379709771,0.1816013815410762,,,,0.9267015706806284,177.00000000000003,0.0014753811401278666,,,,,,,,,,,,,,,0.4000433647919913,0.4000433647919913,0.4000433647919913,0.7368289650627329,0.7368289650627328
7662,Bar-Lev: The Yom-Kippur War of 1973,Wargame,115,7.679248551361279,7.32,3.0455,1974.0,7.710706855668118,7.710706855668117,7.710706855668118,0.031458304306839,0.0314583043068381,0.031458304306839,55.28552683623349,55.28552683623351,55.28552683623349,13.746405845527883,13.746405845527883,0.7652064916313982,0.7652064916313982,0.0004002756681122999,287302,insufficient_overlap,n_obs<150,0.0,0.0695652173913043,0.9304347826086956,0.982608695652174,0.982608695652174,0.9304347826086956,0.0434782608695652,0.1217391304347826,0.1652173913043478,0.2869565217391304,0.1739130434782608,0.1478260869565217,0.0608695652173913,0.0467957943792938,0.058807901024739,0.7130434782608696,-0.3592485513612756,0.1821550094517958,198.7913043478261,198.7913043478261,109.0,0.8347826086956522,96.00000000000001,0.0008002067200693514,,,0.006171415388164725,0.0027613508626166856,,,,,,,,,0.006171415388164725,0.0027613508626166856,0.40965341981622044,0.4096534198162089,0.40965341981622044,0.48074371161942164,0.4807437116194218
7708,Hisss,Other,1366,5.707567657552506,5.579739385065887,1.0189,2001.0,5.7786264179171685,5.7786264179171685,5.7786264179171685,0.0710587603646626,0.0710587603646626,0.0710587603646626,963.5596061521242,963.5596061521242,963.5596061521242,10.944918202655057,10.944918202655057,0.5633651444203571,0.5633651444203571,0.004754578805577407,287302,stable_under_exposure_adjustment,stable,,,,,,,0.034407027818448,0.0819912152269399,0.1317715959004392,0.2840409956076135,0.2481698389458272,0.1530014641288433,0.0666178623718887,0.0802622065839508,,0.6493411420204978,-0.1278282724866106,0.1953851001845702,,,,0.8836017569546122,1207.0000000000002,0.010060932407538616,,,,,,,,,,,,,,,1.244991993579516,1.244991993579516,1.244991993579516,0.7053877058214671,0.7053877058214671
7709,Hands Down,Other,169,4.844274854878896,4.661242603550296,1.0625,1964.0,4.796357328400474,4.796357328400474,4.796357328400474,-0.0479175264784217,-0.0479175264784217,-0.0479175264784217,135.57707649537863,135.57707649537863,135.57707649537863,5.839622318039566,5.839622318039566,0.6872694876916486,0.6872694876916486,0.0005882311992259017,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0236686390532544,0.059171597633136,0.1183431952662721,0.2011834319526627,0.2485207100591716,0.2248520710059171,0.1242603550295858,0.202115718048097,,0.4319526627218935,-0.1830322513286016,0.1863030005952172,,,,0.9171597633136096,155.00000000000003,0.001292000433445307,,,,,,,,,,,,,,,-0.9891578804650556,-0.9891578804650556,-0.9891578804650556,0.8022312218661458,0.8022312218661458
7710,Tip-It,Other,145,5.136466496764225,4.979310344827587,1.0667,1965.0,5.135416124463688,5.13541612446369,5.135416124463688,-0.0010503723005363,-0.0010503723005346,-0.0010503723005363,104.19216296447644,104.19216296447642,104.19216296447644,7.627590134003414,7.627590134003414,0.7017624793892618,0.7017624793892618,0.0005046954076198565,287302,insufficient_overlap,n_obs<150,,,,,,,0.0275862068965517,0.0620689655172413,0.1103448275862069,0.1862068965517241,0.1862068965517241,0.2068965517241379,0.2206896551724138,0.2337495261983397,,0.4689655172413793,-0.1571561519366387,0.1776456599286563,,,,0.910344827586207,132.00000000000003,0.0011002842400953583,,,,,,,,,,,,,,,-0.020449316688797195,-0.020449316688745323,-0.020449316688797195,0.7185666411343202,0.7185666411343201
7717,Carcassonne: The Castle,Other,8292,7.349039814700618,7.085865769416305,1.9865,2003.0,7.2930007265202015,7.293000726520202,7.2930007265202015,-0.0560390881804169,-0.056039088180416,-0.0560390881804169,6206.6503576098285,6206.6503576098285,6206.6503576098285,9.540661533449317,9.540661533449317,0.6218267595507035,0.6218267595507035,0.02886161599988862,287302,stable_under_exposure_adjustment,stable,,,,,,,0.058972503617945,0.1004582730342498,0.1501447178002894,0.2731548480463097,0.2100820067534973,0.1435118186203569,0.0636758321273516,0.0217522394546285,,0.649662325132658,-0.2631740452843322,0.1795113313409329,,,,0.8405692233478052,6970.0,0.05809834207170186,,,,,,,,,,,,,,,-0.7625361896709199,-0.7625361896709076,-0.7625361896709199,0.7485106557657777,0.7485106557657777
7718,The Penguin Ultimatum,Other,265,6.490604395202024,6.177735849056603,1.8372,2003.0,6.396902847268398,6.3969028472683975,6.396902847268398,-0.0937015479336258,-0.0937015479336267,-0.0937015479336258,192.02887983568093,192.02887983568093,192.02887983568093,7.791311439125661,7.791311439125661,0.6960477598863548,0.6960477598863548,0.0009223743656500825,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0415094339622641,0.0490566037735849,0.0943396226415094,0.230188679245283,0.2,0.2113207547169811,0.1735849056603773,0.1910689796791465,,0.5283018867924528,-0.3128685461454171,0.1808045567817728,,,,0.909433962264151,241.0,0.002008852286840767,,,,,,,,,,,,,,,-1.4436490383375047,-1.4436490383375185,-1.4436490383375047,0.724637282398796,0.724637282398796
7719,Arena Maximus,Other,980,6.132506060443599,5.866562112244896,1.8235,2003.0,6.125073025001567,6.125073025001568,6.125073025001567,-0.0074330354420322,-0.0074330354420313,-0.0074330354420322,735.5855235823004,735.5855235823003,735.5855235823004,8.129332362059076,8.129332362059076,0.6611113029024158,0.6611113029024158,0.0034110448239135127,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0285714285714285,0.0683673469387755,0.1193877551020408,0.2448979591836734,0.2285714285714285,0.1857142857142857,0.1244897959183673,0.1432580921575041,,0.5183673469387755,-0.2659439481986999,0.1819512703040399,,,,0.903061224489796,885.0000000000001,0.007376905700639333,,,,,,,,,,,,,,,-0.1212071438457665,-0.12120714384573754,-0.1212071438457665,0.7505974730431637,0.7505974730431636
7720,The Prince: The Struggle of House Borgia,Other,289,5.271352205291457,4.974809688581314,2.3714,2003.0,5.313375683539611,5.313375683539611,5.313375683539611,0.0420234782481543,0.0420234782481543,0.0420234782481543,224.05080196747537,224.0508019674753,224.05080196747537,6.921513110635636,6.921513110635636,0.7006570975966274,0.7006570975966274,0.0010059101572561277,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0484429065743944,0.0761245674740484,0.1314878892733564,0.1799307958477508,0.2076124567474048,0.2041522491349481,0.1522491349480969,0.1684964227838723,,0.5224913494809689,-0.2965425167101422,0.1657666934064486,,,,0.8754325259515572,253.00000000000003,0.002108878126849436,,,,,,,,,,,,,,,0.797204903249883,0.797204903249883,0.797204903249883,0.7752622905448975,0.7752622905448973
7742,Confrontation,Other,374,7.279459476945457,7.011346550802139,3.4464,2000.0,7.268097944673007,7.268097944673008,7.268097944673007,-0.0113615322724491,-0.0113615322724482,-0.0113615322724491,318.932818855772,318.9328188557719,318.932818855772,4.991884180946083,4.991884180946083,0.7122709954443918,0.7122709954443918,0.0013017660858608711,287302,stable_under_exposure_adjustment,stable,,,,,,,0.088235294117647,0.1524064171122994,0.1497326203208556,0.2513368983957219,0.1898395721925133,0.1203208556149732,0.0481283422459893,0.0754723956903072,,0.6951871657754011,-0.2681129261433168,0.1694357859818696,,,,0.7593582887700536,284.00000000000006,0.002367278213538498,,,,,,,,,,,,,,,-0.1560765920660995,-0.15607659206608732,-0.1560765920660995,0.8527615477427058,0.8527615477427057
7753,When Eagles Fight,Wargame,182,7.002151169482291,6.684505494505495,2.7273,1993.0,7.018900227694651,7.01890022769465,7.018900227694651,0.0167490582123601,0.0167490582123592,0.0167490582123601,81.58518352116775,81.58518352116778,81.58518352116775,15.081759026733778,15.081759026733778,0.7525100958358997,0.7525100958358997,0.0006334797530125095,287302,moderately_sensitive,|delta| 0.02,0.0,0.0604395604395604,0.9395604395604396,0.9835164835164836,0.9835164835164836,0.9395604395604396,0.0549450549450549,0.0714285714285714,0.1373626373626373,0.3021978021978022,0.2087912087912088,0.1483516483516483,0.0769230769230769,0.0646957817935143,0.1146457030864613,0.7472527472527473,-0.3176456749768002,0.1898321458761019,212.55494505494505,212.55494505494505,141.5,0.8736263736263737,159.00000000000003,0.0013253423801148632,,,0.009862729265197831,0.00437417526025121,,,,,,,,,0.009862729265197831,0.00437417526025121,0.23919875202577956,0.2391987520257669,0.23919875202577956,0.4482702391272953,0.44827023912729547
7755,Victory in Normandy,Wargame,159,7.368611275834368,7.122641509433961,2.2759,1992.0,7.316201326750401,7.3162013267504,7.320538736753572,-0.0524099490839669,-0.0524099490839677,-0.0480725390807963,56.642872273638105,56.6428722736381,58.0734704356958,21.58785597213684,21.58785597213684,0.7292156476599279,0.7292156476599279,0.0005534246193900495,287302,moderately_sensitive,|delta| 0.05,0.0,0.050314465408805,0.949685534591195,0.9874213836477987,0.9874213836477987,0.949685534591195,0.050314465408805,0.0754716981132075,0.1194968553459119,0.3584905660377358,0.1698113207547169,0.1383647798742138,0.0880503144654088,0.1150184432555021,0.1471421329668535,0.8050314465408805,-0.2459697664004085,0.2067560618646414,199.51572327044025,199.51572327044025,122.0,0.8742138364779874,139.0,0.0011586326467670814,,,0.008709193678624985,0.0038365671277063684,,,,,,,,,0.008709193678624985,0.0038365671277063684,-0.7112595185452008,-0.7112595185452248,-0.6523961881182687,0.3562444797084158,0.3562444797084157
7771,En Garde!,Other,122,7.05932216555945,6.745081967213115,2.2308,1975.0,7.118123181430811,7.118123181430812,7.118123181430811,0.0588010158713609,0.0588010158713618,0.0588010158713609,90.72053122632876,90.72053122632872,90.72053122632876,5.780463783723094,5.780463783723094,0.6811186174940208,0.6811186174940208,0.0004246402739973965,287302,insufficient_overlap,n_obs<150,,,,,,,0.0737704918032786,0.081967213114754,0.0901639344262295,0.2786885245901639,0.2459016393442623,0.1147540983606557,0.1147540983606557,0.1120075537302049,,0.7540983606557377,-0.3142401983463366,0.1847621607094867,,,,0.8442622950819674,103.00000000000001,0.0008585551267410749,,,,,,,,,,,,,,,0.8329555514300717,0.8329555514300969,0.8329555514300717,0.7436109116912193,0.743610911691219
7774,Striker,Wargame,119,6.763308657679239,6.615966386554621,3.1481,1981.0,6.550204851736687,6.550204851736686,6.56901452120783,-0.2131038059425511,-0.213103805942552,-0.1942941364714085,48.538273932496686,48.53827393249667,54.57604667336657,23.823932611488097,23.823932611488097,0.692625568626653,0.692625568626653,0.0004141983000466408,287302,insufficient_overlap,n_obs<150,0.0168067226890756,0.1008403361344537,0.8823529411764706,0.9663865546218487,0.9663865546218487,0.8823529411764706,0.0672268907563025,0.1512605042016806,0.2184873949579832,0.3193277310924369,0.1512605042016806,0.0672268907563025,0.0252100840336134,0.1518199390549808,0.112093499108254,0.8067226890756303,-0.147342271124617,0.2051408798813642,98.6890756302521,98.6890756302521,64.0,0.7815126050420169,93.00000000000001,0.0007752002600671841,,,0.00605606182950744,0.002810224329211671,,,,,,,,,0.00605606182950744,0.002810224329211671,-3.1508809774722963,-3.1508809774723097,-2.872767550698766,0.40788465489493014,0.40788465489493003
7803,O'NO 99,Other,401,5.685063336636787,5.616176234413966,1.1562,1980.0,5.759510104081304,5.759510104081304,5.759510104081304,0.0744467674445168,0.0744467674445168,0.0744467674445168,278.51933447411386,278.51933447411386,278.51933447411386,8.96840668214462,8.96840668214462,0.5749342281114384,0.5749342281114384,0.001395743851417672,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0872817955112219,0.0997506234413965,0.1720698254364089,0.2394014962593516,0.1820448877805486,0.1296758104738154,0.0897755610972568,0.0624885254586031,,0.6882793017456359,-0.0688871022228259,0.1625052083009434,,,,0.8129675810473815,326.0,0.0027173686535688388,,,,,,,,,,,,,,,1.3095151810315384,1.3095151810315384,1.3095151810315384,0.6945619313568924,0.6945619313568924
7804,Dracula,Other,1753,6.508485514225131,6.213918556759839,1.9213,2003.0,6.463091380261465,6.463091380261466,6.463091380261465,-0.0453941339636658,-0.0453941339636649,-0.0453941339636658,1294.38932808659,1294.3893280865902,1294.38932808659,8.983186492400845,8.983186492400845,0.677707220576893,0.677707220576893,0.006101593445224885,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0399315459212778,0.0564746149458071,0.1197946377638334,0.2384483742156303,0.2144894466628636,0.2065031374786081,0.1243582430119794,0.1498334091068737,,0.5590416428978894,-0.2945669574652893,0.1801065340192625,,,,0.9035938391329151,1584.0000000000002,0.013203410881144297,,,,,,,,,,,,,,,-0.6974607819968434,-0.6974607819968297,-0.6974607819968434,0.7383852413500228,0.7383852413500229
7805,Fearsome Floors,Other,8284,6.977183718104703,6.655048306373741,1.8135,2003.0,6.9561801792255,6.9561801792255,6.9561801792255,-0.0210035388792029,-0.0210035388792029,-0.0210035388792029,6459.592968820779,6459.592968820778,6459.592968820779,9.822826294254895,9.822826294254895,0.6582511104875459,0.6582511104875459,0.028833770736019938,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0286093674553355,0.0607194591984548,0.1203524867213906,0.2745050700144857,0.2553114437469821,0.1860212457749879,0.0744809270883631,0.1202961985637556,,0.51943505552873,-0.3221354117309641,0.1996783488430164,,,,0.9106711733462097,7544.000000000002,0.0628829114187832,,,,,,,,,,,,,,,-0.30103175905633694,-0.30103175905633694,-0.30103175905633694,0.7797673791430202,0.7797673791430201
7806,King Up!,Other,2284,6.758432838867068,6.400818966725047,1.2105,2003.0,6.7076140218694364,6.707614021869437,6.7076140218694364,-0.0508188169976318,-0.0508188169976309,-0.0508188169976318,1608.161925366942,1608.1619253669417,1608.161925366942,10.98745350196992,10.98745350196992,0.6359090987251055,0.6359090987251055,0.007949822834508636,287302,stable_under_exposure_adjustment,stable,,,,,,,0.0249562171628721,0.0503502626970227,0.0945709281961471,0.2180385288966725,0.2469352014010508,0.228108581436077,0.1370402802101576,0.216566645000708,,0.425569176882662,-0.3576138721420185,0.191432979287881,,,,0.9246935201401052,2112.0000000000005,0.017604547841525733,,,,,,,,,,,,,,,-0.7519319672066265,-0.7519319672066134,-0.7519319672066265,0.7040989165354387,0.7040989165354385
7821,Creepy Freaks,Other,118,5.085327496142646,5.012711864406779,1.6667,2003.0,5.1859205609663634,5.185920560966364,5.1859205609663634,0.1005930648237178,0.1005930648237187,0.1005930648237178,85.94245303550949,85.94245303550949,85.94245303550949,7.486201519233925,7.486201519233925,0.6509319115547366,0.6509319115547366,0.0004107176420630556,287302,insufficient_overlap,n_obs<150,,,,,,,0.0338983050847457,0.0847457627118644,0.0847457627118644,0.2542372881355932,0.2711864406779661,0.1694915254237288,0.1016949152542373,0.1468554633093547,,0.5338983050847458,-0.0726156317358678,0.1927607009480034,,,,0.8813559322033899,104.00000000000001,0.0008668906134084639,,,,,,,,,,,,,,,1.9781039647892955,1.9781039647893128,1.9781039647892955,0.7283258731822838,0.7283258731822838
7822,Buffy the Vampire Slayer: The Board Game,Other,155,4.128299632027583,3.9064730967741936,1.8182,2000.0,4.1236170138439245,4.1236170138439245,4.1236170138439245,-0.0046826181836587,-0.0046826181836587,-0.0046826181836587,107.68569226637356,107.6856922663736,107.68569226637356,10.266830619292383,10.266830619292383,0.5455020300683004,0.5455020300683004,0.0005395019874557086,287302,stable_under_exposure_adjustment,stable,,,,,,,0.1161290322580645,0.1548387096774193,0.1612903225806451,0.2580645161290322,0.1032258064516129,0.1483870967741935,0.0580645161290322,0.1218266494093426,,0.5612903225806452,-0.2218265352533923,0.1661186264308012,,,,0.7290322580645162,113.00000000000001,0.0009419099934149656,,,,,,,,,,,,,,,-0.11342728486398526,-0.11342728486398526,-0.11342728486398526,0.6947464017185391,0.6947464017185393
7823,1837: Rail Building in the Austro-Hungarian Empire,18XX,103,8.288622016967615,7.44368932038835,4.1667,1994.0,8.519876163038132,8.519876163038132,8.519876163038132,0.2312541460705173,0.2312541460705173,0.2312541460705173,31.863551691607228,31.863551691607235,31.863551691607228,19.58163288226797,19.58163288226797,0.9669075971835872,0.9669075971835872,0.00035850777230927734,287302,insufficient_overlap,n_obs<150,0.0485436893203883,0.3398058252427184,0.6116504854368932,0.8349514563106796,0.8349514563106796,0.6116504854368932,0.029126213592233,0.0679611650485436,0.029126213592233,0.2233009708737864,0.3106796116504854,0.174757281553398,0.1650485436893204,0.2549680188466264,0.1253044942375074,0.5631067961165048,-0.8449326965792646,0.2104816665095673,26.864077669902912,26.864077669902912,24.0,0.9029126213592233,93.0,0.000775200260067184,0.18694362017804153,0.09247311827956989,,,,,,,,,,,0.18694362017804153,0.09247311827956989,2.7900192046050307,2.7900192046050307,2.7900192046050307,0.30935487079230317,0.3093548707923032
7824,Break the Safe,Coop,790,6.11892557033162,6.063160341772152,1.4627,2003.0,6.060868202336712,6.060868202336714,6.060868202336712,-0.0580573679949081,-0.0580573679949063,-0.0580573679949081,445.2466242266343,445.2466242266341,445.2466242266343,14.708747487117869,14.708747487117869,0.6315569056727911,0.6315569056727911,0.0027497198070323215,287302,stable_under_exposure_adjustment,stable,0.2037974683544303,0.3645569620253164,0.4316455696202532,0.6417721518987342,0.6417721518987342,0.4316455696202532,0.0531645569620253,0.1113924050632911,0.1632911392405063,0.2645569620253165,0.2075949367088607,0.1341772151898734,0.0658227848101265,0.020227137094932,0.0787330771878259,0.6594936708860759,-0.0557652285594722,0.1773209421567056,34.84936708860759,34.84936708860759,15.0,0.8354430379746837,660.0000000000001,0.005501421200476791,,,,,,,,,0.00765002804262479,0.005361561726697828,,,0.00765002804262479,0.005361561726697828,-0.9488163784244503,-0.9488163784244213,-0.9488163784244503,0.5636033218058663,0.5636033218058659
