game_id,title,year,n_obs,users_rated,weight,weight_missing,raw_mean,adj_mean,se_adj,expected_quality,underratedness,underratedness_cv,lower_bound_resid,lower_bound_adj,model_spec,volume_band,volume_band_6,year_band,volume_decile,is_reimplementation,bayes_rating,rank_current
286156,Wayfinders,2019.0,730,791.0,2.2143,0.0,6.419479506849313,6.724290134918684,0.04417118656232292,7.230184789561738,-0.505894654643054,-0.51958411813726,-0.5924701803052069,6.637714609256531,Q3b,500-999,500-999,2010s,D7,False,5.72307,5933.0
286343,Conflict of Heroes: Awakening the Bear – Operation Barbarossa 1941 (Third Edition),2019.0,325,402.0,3.0,0.0,8.061846153846153,8.377959357867717,0.06620012589567814,7.90258826878877,0.4753710890789469,0.4738176399601155,0.3456188423234177,8.248207111112187,Q3b,200-499,200-499,2010s,D5,False,5.82828,4532.0
286344,Conflict of Heroes: Storms of Steel – Kursk 1943 (Third Edition),2019.0,369,457.0,2.9565,0.0,8.32168021680217,8.508850892850594,0.06212799135450743,7.882017497118793,0.6268333957318015,0.6370965470655481,0.505062532676967,8.38708002979576,Q3b,200-499,200-499,2010s,D6,False,5.89269,3962.0
286428,"Wits & Wagers: It's Vegas, Baby!",2019.0,1026,1252.0,1.1176,0.0,7.409987982456139,7.676242203785407,0.037258624304770005,6.743671666138889,0.9325705376465176,0.9134245510980392,0.8595436340091684,7.603215300148057,Q3b,1k-2.5k,1k-2k,2010s,D8,False,6.1478,2460.0
286447,Ultra Tiny Epic Kingdoms,2016.0,304,374.0,2.1429,0.0,6.592105263157894,6.74808231964744,0.06844846354855959,6.836494621300426,-0.08841230165298608,-0.08633433405071234,-0.22257129020816288,6.613923331092264,Q3b,200-499,200-499,2010s,D5,False,5.62936,8208.0
286537,Burgle Bros 2: The Casino Capers,2021.0,1820,2133.0,2.5385,0.0,7.286619296703299,7.607328772942122,0.027974659032147915,7.721560148863523,-0.11423137592140087,-0.12653334104840752,-0.16906170762441078,7.552498441239112,Q3b,1k-2.5k,1k-2k,2020s,D9,False,6.31122,1845.0
286632,Blood of the Northmen,2021.0,150,177.0,2.5,0.0,5.6411999999999995,6.2026088087862465,0.09744394687190448,7.286263636361664,-1.0836548275754172,-1.0755975018732666,-1.27464496344435,6.011618672917313,Q3b,100-199,100-199,2020s,D2,False,5.51534,21171.0
286657,Beasty Bar 3: Born to Be Wild,2019.0,338,408.0,1.8,0.0,7.064861923076925,7.359799814033532,0.06491456418160806,6.921199450788231,0.4386003632453006,0.4380183923695169,0.3113678174493488,7.23256726823758,Q3b,200-499,200-499,2010s,D5,False,5.72118,5966.0
286790,Studies in Sorcery,2021.0,182,226.0,2.2857,0.0,7.095302197802199,7.411756590096053,0.08846363930818893,7.16828037441293,0.24347621568312316,0.24939894850455158,0.07008748263907286,7.238367857052003,Q3b,100-199,100-199,2020s,D3,False,5.6295,8201.0
287038,Traffic Jam,2019.0,105,118.0,1.4,0.0,6.525333333333334,6.626198416156067,0.11646779310776094,6.516836857465181,0.10936155869088626,0.11558611156891718,-0.11891531580032516,6.397921541664856,Q3b,100-199,100-199,2010s,D1,False,5.54192,14555.0
